Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
382  Points		387  Points		242  Points		154  Points		326  Points		176  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000210242	7.44699	1.34556e-006	0.106249	0.444147	-0.823394	0.456731	1.13193	0.22825	0.234041	0.684654	0.00596633
0.00587536	7.44648	8.21717e-005	0.188215	0.44352	-1.07038	0.457592	1.40444	0.228428	0.336442	0.684658	0.00887528
0.0115397	7.44488	0.000287705	0.351497	0.442518	-1.46865	0.458868	1.86037	0.228762	0.540398	0.684667	0.0148214
0.0172024	7.44222	0.000616957	0.513366	0.441286	-1.70385	0.460423	2.16762	0.22925	0.74244	0.684681	0.0208828
0.0228627	7.43851	0.00106877	0.673217	0.439926	-1.83024	0.462166	2.37927	0.229891	0.942002	0.684699	0.0269956
0.0285197	7.4337	0.00164122	0.830287	0.438501	-1.89024	0.464043	2.5332	0.230683	1.1384	0.684722	0.0332112
0.0341727	7.42783	0.00233201	0.984127	0.43705	-1.90986	0.46602	2.65195	0.231623	1.33106	0.68475	0.0396321
0.0398208	7.42085	0.00313853	1.1342	0.435595	-1.90433	0.468078	2.74863	0.232708	1.51948	0.684782	0.0462846
0.0454632	7.41272	0.00405764	1.28006	0.434153	-1.88243	0.470202	2.83093	0.233935	1.7033	0.68482	0.0531308
0.0510989	7.40346	0.00508607	1.42134	0.432731	-1.8493	0.472385	2.9034	0.2353	1.88201	0.684863	0.0601853
0.0567272	7.39301	0.00622014	1.55769	0.431339	-1.80825	0.474619	2.96897	0.236798	2.05535	0.684912	0.0675665
0.062347	7.38136	0.00745602	1.68893	0.42998	-1.76122	0.476902	3.02951	0.238427	2.22309	0.684966	0.0752424
0.0679575	7.36845	0.00878977	1.81488	0.428659	-1.7096	0.479229	3.08626	0.240181	2.38499	0.685026	0.0832385
0.0735578	7.35421	0.0102173	1.93537	0.427379	-1.65425	0.481597	3.14003	0.242056	2.54104	0.685093	0.091606
0.0791466	7.33865	0.0117343	2.0503	0.426142	-1.59566	0.484006	3.19142	0.244047	2.69105	0.685165	0.100357
0.0847232	7.3217	0.0133367	2.15971	0.424951	-1.53438	0.486453	3.24081	0.24615	2.83498	0.685245	0.109518
0.0902862	7.30333	0.0150202	2.2636	0.423808	-1.47066	0.488937	3.28856	0.24836	2.97295	0.685332	0.119048
0.0958348	7.28344	0.0167807	2.36205	0.422714	-1.40457	0.491456	3.33499	0.250673	3.10493	0.685426	0.129048
0.101368	7.26195	0.018614	2.45516	0.421671	-1.33627	0.494011	3.38013	0.253084	3.231	0.685528	0.139541
0.106884	7.23882	0.0205161	2.54307	0.420681	-1.26587	0.496599	3.42413	0.255589	3.35138	0.685639	0.150568
0.112381	7.21398	0.0224831	2.62595	0.419745	-1.19341	0.49922	3.46717	0.258183	3.4661	0.685757	0.162037
0.117859	7.18735	0.0245113	2.70388	0.418865	-1.11883	0.501874	3.50931	0.260862	3.57535	0.685885	0.174032
0.123316	7.15877	0.0265969	2.77714	0.418043	-1.04216	0.50456	3.55062	0.263623	3.67928	0.686022	0.18663
0.128751	7.12825	0.0287366	2.84588	0.41728	-0.963344	0.507276	3.59118	0.26646	3.77808	0.686169	0.199716
0.134162	7.09563	0.0309268	2.91025	0.416577	-0.882326	0.510023	3.63093	0.269371	3.87188	0.686326	0.213419
0.139547	7.06082	0.0331644	2.97056	0.415937	-0.799047	0.512801	3.67006	0.272351	3.9609	0.686494	0.227729
0.144904	7.02367	0.0354464	3.02694	0.415361	-0.713313	0.515607	3.7085	0.275397	4.0453	0.686673	0.242623
0.150233	6.98409	0.0377698	3.0796	0.414852	-0.62518	0.518443	3.74628	0.278506	4.12528	0.686863	0.258149
0.15553	6.94196	0.0401318	3.12877	0.41441	-0.534578	0.521307	3.78352	0.281674	4.201	0.687065	0.274311
0.160795	6.89709	0.0425301	3.17464	0.414039	-0.441195	0.524199	3.82015	0.284897	4.27262	0.68728	0.291115
0.166024	6.84941	0.0449619	3.21731	0.413739	-0.345027	0.527119	3.85619	0.288174	4.34034	0.687508	0.308578
0.171216	6.79873	0.047425	3.25707	0.413514	-0.245984	0.530066	3.89166	0.291501	4.40427	0.68775	0.326729
0.176368	6.74492	0.0499174	3.29407	0.413365	-0.14388	0.53304	3.92663	0.294875	4.46458	0.688005	0.345538
0.181478	6.68779	0.0524368	3.32844	0.413295	-0.0385801	0.536041	3.96105	0.298294	4.52143	0.688276	0.365036
0.186543	6.62719	0.0549814	3.36038	0.413306	0.0700598	0.539067	3.99501	0.301754	4.57494	0.688561	0.385196
0.191561	6.56302	0.0575495	3.39	0.413401	0.182118	0.542119	4.02847	0.305254	4.62526	0.688862	0.406139
0.196528	6.49507	0.0601392	3.4175	0.413583	0.297783	0.545196	4.06138	0.308791	4.67253	0.689179	0.427752
0.201443	6.4232	0.062749	3.44297	0.413854	0.417164	0.548298	4.09386	0.312363	4.71685	0.689512	0.450077
0.206301	6.34657	0.0653775	3.46655	0.414218	0.540388	0.551424	4.12587	0.315968	4.75829	0.689863	0.473199
0.215836	6.18199	0.0680232	3.48842	0.414676	0.667622	0.554575	4.15744	0.319603	4.79694	0.690232	0.497017
0.220506	6.09385	0.0706849	3.50857	0.415234	0.798838	0.55775	4.18855	0.323266	4.83299	0.69062	0.5216
0.225107	6.00048	0.0733613	3.52715	0.415892	0.93407	0.560948	4.21919	0.326956	4.86652	0.691026	0.546904
0.229636	5.90264	0.0760513	3.54441	0.416655	1.07348	0.564169	4.24943	0.33067	4.89752	0.691452	0.573024
0.234088	5.80025	0.078754	3.56026	0.417525	1.21702	0.567413	4.27924	0.334407	4.92614	0.691898	0.599878
0.238461	5.69342	0.0814681	3.57484	0.418506	1.36462	0.57068	4.30863	0.338165	4.95244	0.692364	0.627481
0.24275	5.58221	0.0841929	3.5883	0.419601	1.51621	0.573969	4.33763	0.341942	4.97651	0.692852	0.655957
0.246954	5.4667	0.0869275	3.60069	0.420813	1.67164	0.577279	4.3662	0.345248	4.9958	0.693362	0.685191
0.251068	5.3472	0.0893179	3.61066	0.422145	1.83064	0.580612	4.39436	0.348075	5.0109	0.693895	0.715132
0.255089	5.224	0.0913606	3.61854	0.423598	1.993	0.583965	4.42217	0.35042	5.02248	0.69445	0.745952
0.259016	5.09735	0.0930531	3.62467	0.425177	2.1584	0.58734	4.44961	0.352277	5.03115	0.69503	0.777629
