Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
387  Points		394  Points		225  Points		147  Points		123  Points		323  Points		168  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.300589	6.27756	0.115018	2.54674	0.439881	9.67891	0.604483	12.6532	0.860795	18.0488	0.37236	8.57605	0.658788	13.779
0.303321	6.22832	0.117729	2.56042	0.441083	9.64343	0.608532	12.5238	0.86231	17.776	0.376776	8.51744	0.660439	13.5814
0.305954	6.17871	0.120439	2.57364	0.442744	9.59648	0.61261	12.3992	0.863851	17.5128	0.381191	8.46094	0.662125	13.391
0.308494	6.12887	0.123151	2.58641	0.444889	9.53917	0.616717	12.2792	0.865418	17.2587	0.385603	8.40641	0.663845	13.2075
0.310946	6.07889	0.125862	2.59876	0.447545	9.47283	0.620853	12.1637	0.86701	17.0132	0.390012	8.35371	0.6656	13.0306
0.313314	6.02888	0.128574	2.6107	0.450747	9.39894	0.625016	12.0523	0.868628	16.7759	0.394415	8.3027	0.667391	12.8599
0.315604	5.97893	0.131285	2.62224	0.454532	9.31907	0.629207	11.9449	0.870272	16.5465	0.398811	8.25328	0.669218	12.6952
0.317821	5.92914	0.133996	2.63342	0.458429	9.24411	0.633426	11.8413	0.871942	16.3247	0.403199	8.20533	0.671081	12.5363
0.319969	5.87959	0.136707	2.64423	0.462434	9.1737	0.637672	11.7413	0.873639	16.11	0.407577	8.15874	0.672982	12.3828
0.322055	5.83036	0.139418	2.6547	0.46654	9.10752	0.641944	11.6448	0.875361	15.9021	0.411943	8.11343	0.674921	12.2345
0.324082	5.78153	0.142128	2.66484	0.470742	9.04526	0.646244	11.5515	0.87711	15.7008	0.416297	8.06931	0.676898	12.0912
0.326055	5.73315	0.144837	2.67466	0.475033	8.98661	0.650569	11.4614	0.878886	15.5058	0.420636	8.02628	0.678915	11.9528
0.327979	5.68529	0.147546	2.68418	0.479408	8.93131	0.654921	11.3743	0.880689	15.3168	0.424959	7.98428	0.680971	11.8189
0.329857	5.63799	0.150254	2.69341	0.483861	8.87909	0.659299	11.2901	0.882518	15.1335	0.429265	7.94323	0.683067	11.6895
0.331694	5.5913	0.152962	2.70236	0.488385	8.82971	0.663702	11.2087	0.884375	14.9558	0.433552	7.90305	0.685204	11.5644
0.333494	5.54526	0.155668	2.71103	0.492976	8.78295	0.668131	11.1299	0.88626	14.7834	0.437819	7.8637	0.687382	11.4433
0.33526	5.4999	0.158374	2.71946	0.497627	8.73859	0.672585	11.0536	0.888171	14.616	0.442064	7.8251	0.689602	11.3262
0.336996	5.45524	0.161079	2.72763	0.502333	8.69645	0.677064	10.9798	0.890111	14.4536	0.446286	7.78721	0.691864	11.2129
0.338704	5.41131	0.163783	2.73557	0.507089	8.65633	0.681567	10.9083	0.892079	14.2959	0.450485	7.74996	0.69417	11.1032
0.340388	5.36813	0.166486	2.74327	0.511891	8.61808	0.686095	10.839	0.894075	14.1426	0.454657	7.71331	0.696519	10.997
0.342049	5.3257	0.169188	2.75076	0.516733	8.58153	0.690648	10.7718	0.8961	13.9938	0.458803	7.67721	0.698912	10.8943
0.343692	5.28405	0.171889	2.75803	0.52161	8.54656	0.695224	10.7068	0.898153	13.8491	0.46292	7.64162	0.701349	10.7948
0.345317	5.24317	0.174589	2.7651	0.526519	8.51301	0.699824	10.6437	0.900236	13.7085	0.467008	7.6065	0.703832	10.6984
0.346928	5.20307	0.177289	2.77198	0.531456	8.48078	0.704448	10.5825	0.902349	13.5718	0.471066	7.57181	0.706359	10.6051
0.348321	5.16876	0.179987	2.77866	0.536416	8.44975	0.709095	10.5231	0.904491	13.4389	0.475092	7.53751	0.708598	10.5262
0.349502	5.13998	0.182684	2.78516	0.541396	8.41981	0.713164	10.4728	0.906664	13.3095	0.479084	7.50358	0.710535	10.4606
0.350474	5.1165	0.18538	2.79149	0.546392	8.39088	0.716646	10.431	0.908867	13.1837	0.483043	7.46998	0.712156	10.4076
0.35124	5.09815	0.188075	2.79765	0.551401	8.36286	0.719535	10.3971	0.911101	13.0613	0.486966	7.43668	0.713449	10.3663
0.351802	5.08477	0.190769	2.80365	0.55642	8.33567	0.721825	10.3707	0.913366	12.9422	0.490854	7.40365	0.714407	10.3364
0.352162	5.07626	0.193462	2.80949	0.561446	8.30924	0.723513	10.3515	0.915663	12.8262	0.494704	7.37088	0.715024	10.3175
0.352677	5.0641	0.196154	2.81517	0.566475	8.2835	0.724594	10.3394	0.917992	12.7133	0.498517	7.33834	0.715914	10.2905
0.353237	5.05097	0.198846	2.82072	0.571506	8.25839	0.726151	10.322	0.920354	12.6034	0.50229	7.30601	0.716887	10.2614
0.353997	5.03327	0.201536	2.82612	0.576536	8.23384	0.727846	10.3034	0.922749	12.4964	0.506024	7.27386	0.718221	10.2224
0.354957	5.01115	0.204225	2.83138	0.581561	8.2098	0.730155	10.2783	0.925177	12.3921	0.509718	7.2419	0.719922	10.1739
