Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
427  Points		528  Points		427  Points		407  Points		353  Points		254  Points		458  Points		402  Points		347  Points		217  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279509	0.00910358	0.000230322	0.22137	0.27951	0.0113851	0.441143	0.008791	0.559017	0.00876599	0.838526	0.00338677	0.139763	0.0730775	0.419267	0.0167651	0.698772	0.00670294	0.882288	0.00827605
0.279518	0.0145033	0.000436572	0.256032	0.279521	0.0168089	0.441151	0.0150831	0.559025	0.0146417	0.838529	0.00643064	0.139831	0.108677	0.419283	0.0229086	0.698778	0.00986938	0.882296	0.0113529
0.279536	0.0252825	0.00070741	0.324936	0.279541	0.0275873	0.441171	0.0275872	0.559045	0.0264095	0.838538	0.0125593	0.139966	0.179658	0.41931	0.0351866	0.698791	0.016146	0.882309	0.0175074
0.279565	0.0360743	0.00104205	0.392943	0.279572	0.0383774	0.441203	0.0400711	0.559075	0.038153	0.838552	0.0187376	0.140166	0.250138	0.419348	0.0474379	0.698809	0.0224005	0.882328	0.0237372
0.279603	0.0468913	0.00143962	0.459964	0.279613	0.049191	0.441246	0.0525876	0.559116	0.0498481	0.838572	0.0248686	0.140432	0.319979	0.419398	0.0597091	0.698832	0.0286839	0.882353	0.0299713
0.279652	0.0576855	0.00189915	0.525744	0.279664	0.0599784	0.441301	0.0650963	0.559168	0.0615928	0.838598	0.0309782	0.140763	0.388908	0.419459	0.0719467	0.698862	0.0349519	0.882384	0.0361405
0.279711	0.0684341	0.00241928	0.59014	0.279725	0.0707866	0.441367	0.0775892	0.55923	0.0733635	0.83863	0.0371184	0.141157	0.456747	0.419532	0.0841905	0.698897	0.041189	0.882421	0.0423267
0.27978	0.0792379	0.00299881	0.653088	0.279796	0.0815631	0.441445	0.0900506	0.559304	0.0851129	0.838668	0.0432463	0.141614	0.523431	0.419616	0.0964467	0.698939	0.0474377	0.882463	0.0485468
0.279858	0.0900789	0.00363624	0.714457	0.279877	0.0923496	0.441535	0.102522	0.559389	0.0968196	0.838711	0.0493498	0.142132	0.588831	0.419712	0.108654	0.698986	0.0537095	0.882511	0.0547614
0.279947	0.100848	0.00433012	0.774208	0.279968	0.103156	0.441636	0.115015	0.559485	0.108514	0.83876	0.0554778	0.142711	0.652761	0.419819	0.120911	0.699039	0.0599542	0.882565	0.060965
0.280046	0.111619	0.00507889	0.832186	0.280069	0.113929	0.441749	0.127475	0.559591	0.120258	0.838814	0.0616547	0.143348	0.715068	0.419937	0.133121	0.699098	0.066218	0.882625	0.0671466
0.280155	0.122395	0.00588081	0.888302	0.28018	0.124708	0.441874	0.13987	0.559709	0.131954	0.838874	0.0677828	0.144043	0.775742	0.420067	0.145309	0.699162	0.0725201	0.88269	0.0733574
0.280274	0.13318	0.00673414	0.942674	0.280301	0.135499	0.44201	0.152283	0.559837	0.143627	0.83894	0.0738867	0.144794	0.834689	0.420208	0.157526	0.699233	0.0787521	0.882762	0.0795534
0.280404	0.143983	0.00763738	0.995167	0.280433	0.146242	0.442158	0.164732	0.559976	0.155327	0.839012	0.0800153	0.145599	0.891863	0.42036	0.169729	0.699309	0.0849906	0.882838	0.0857198
0.280543	0.154749	0.00858853	1.04573	0.280574	0.157034	0.442317	0.177105	0.560127	0.167008	0.83909	0.0861203	0.146456	0.947253	0.420524	0.181904	0.699391	0.0912419	0.882921	0.0919003
0.280692	0.165516	0.00958599	1.0945	0.280725	0.167851	0.442488	0.189472	0.560288	0.178651	0.839173	0.0922511	0.147244	0.99403	0.420699	0.194022	0.699479	0.0975191	0.88301	0.098109
0.280851	0.176282	0.010628	1.14135	0.280887	0.178574	0.44267	0.201829	0.560459	0.190293	0.839261	0.0983605	0.147946	1.03278	0.420886	0.206173	0.699573	0.103775	0.883104	0.104301
0.28102	0.187048	0.0117128	1.18635	0.281058	0.189325	0.442864	0.214165	0.560642	0.201931	0.839356	0.1045	0.148546	1.06401	0.421084	0.218318	0.699672	0.109987	0.883204	0.110459
0.2812	0.197813	0.0128386	1.22953	0.281239	0.200133	0.443069	0.22646	0.560836	0.213561	0.839456	0.110627	0.149033	1.0882	0.421293	0.230448	0.699778	0.116259	0.88331	0.116622
0.281389	0.208577	0.0140039	1.27094	0.281431	0.210911	0.443286	0.238744	0.56104	0.225176	0.839562	0.116728	0.149398	1.10581	0.421513	0.24255	0.699889	0.122504	0.883421	0.122797
0.281588	0.219338	0.0152069	1.3106	0.281632	0.221626	0.443514	0.251007	0.561255	0.236761	0.839674	0.122852	0.149635	1.11689	0.421745	0.254597	0.700006	0.128768	0.883539	0.128993
0.281798	0.230094	0.016446	1.34855	0.281844	0.232364	0.443754	0.26323	0.561481	0.248357	0.839791	0.128947	0.149979	1.13255	0.421987	0.266678	0.700129	0.134998	0.883662	0.135161
0.282017	0.24084	0.0177198	1.38483	0.282065	0.243145	0.444005	0.275443	0.561718	0.259905	0.839914	0.135057	0.150359	1.14939	0.422241	0.278756	0.700258	0.141232	0.883791	0.141345
0.282247	0.251564	0.0190265	1.41951	0.282297	0.253869	0.444267	0.287638	0.561966	0.271428	0.840043	0.141126	0.150884	1.17191	0.422507	0.290753	0.700392	0.147475	0.883925	0.147486
0.282486	0.262318	0.0203649	1.4527	0.282538	0.264622	0.444541	0.299798	0.562224	0.282974	0.840177	0.147257	0.151563	1.19983	0.422783	0.302735	0.700532	0.153735	0.884065	0.153616
0.282735	0.273061	0.0217334	1.48436	0.28279	0.275361	0.444825	0.311884	0.562493	0.294496	0.840317	0.153367	0.152405	1.23267	0.423071	0.314761	0.700679	0.159956	0.884211	0.159798
0.282995	0.283779	0.0231308	1.51458	0.283051	0.286074	0.445122	0.323973	0.562773	0.305966	0.840463	0.159435	0.153421	1.2699	0.42337	0.326728	0.70083	0.166172	0.884363	0.165936
0.283264	0.294523	0.0245557	1.54344	0.283323	0.296806	0.445429	0.335992	0.563063	0.317408	0.840614	0.165566	0.154624	1.31095	0.42368	0.338651	0.700988	0.172453	0.884521	0.172059
0.283544	0.305245	0.0260068	1.571	0.283605	0.307504	0.445748	0.348017	0.563364	0.328866	0.840771	0.171674	0.155864	1.35034	0.424001	0.350558	0.701152	0.178642	0.884684	0.178227
0.283833	0.31592	0.0274831	1.59725	0.283896	0.318206	0.446078	0.360058	0.563676	0.340282	0.840934	0.177739	0.15714	1.38809	0.424333	0.362433	0.701321	0.184869	0.884853	0.184336
0.284132	0.326652	0.0289831	1.62229	0.284158	0.32756	0.446419	0.37198	0.563998	0.351689	0.841102	0.183789	0.15845	1.42421	0.424676	0.374319	0.701496	0.191096	0.885027	0.190476
