Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
424  Points		529  Points		424  Points		404  Points		352  Points		253  Points		456  Points		399  Points		345  Points		216  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.27951	0.0106389	2.36729e-005	0.0955444	0.27951	0.0117446	0.441235	0.00887473	0.559017	0.0090237	0.838526	0.00344946	0.139763	0.0728971	0.419267	0.0171461	0.698772	0.00692325	0.882471	0.00826122
0.27952	0.0161789	0.000112691	0.130917	0.279521	0.0172379	0.441243	0.0151543	0.559026	0.0149589	0.838529	0.00660493	0.139831	0.108803	0.419283	0.023388	0.698779	0.0101177	0.882478	0.0113871
0.27954	0.0272327	0.000267622	0.201439	0.279542	0.0282978	0.441263	0.0276943	0.559045	0.026832	0.838538	0.0128487	0.139966	0.180339	0.419311	0.035815	0.698791	0.0164782	0.882492	0.0176153
0.27957	0.0382806	0.000488051	0.271365	0.279574	0.039358	0.441294	0.0402498	0.559076	0.0387129	0.838553	0.0190373	0.140167	0.251342	0.41935	0.0482177	0.698809	0.0228273	0.882511	0.0238461
0.279611	0.049317	0.000773281	0.340538	0.279616	0.0503457	0.441338	0.0527632	0.559117	0.0506095	0.838573	0.0252623	0.140434	0.321715	0.419401	0.0606453	0.698834	0.0292265	0.882536	0.0300822
0.279662	0.0603301	0.00112261	0.408791	0.279668	0.061408	0.441393	0.0652656	0.55917	0.0624642	0.8386	0.0314867	0.140767	0.391198	0.419463	0.0730492	0.698864	0.0355797	0.882567	0.0362556
0.279724	0.07137	0.00153502	0.475937	0.27973	0.072473	0.441459	0.0778191	0.559234	0.0743083	0.838632	0.0377098	0.141163	0.459557	0.419537	0.0854792	0.6989	0.041914	0.882604	0.0424499
0.279795	0.0823903	0.00200946	0.541821	0.279803	0.0834702	0.441538	0.0903286	0.559309	0.0862046	0.83867	0.0439306	0.141623	0.526769	0.419622	0.0978879	0.698942	0.0482838	0.882646	0.0486863
0.279877	0.0934445	0.00254464	0.60628	0.279886	0.0944782	0.441628	0.102823	0.559394	0.0980586	0.838714	0.0501464	0.142145	0.592638	0.419719	0.110254	0.69899	0.0546513	0.882695	0.0549334
0.279969	0.104493	0.0031392	0.669278	0.279979	0.105508	0.441729	0.115288	0.559491	0.109901	0.838763	0.0563525	0.142727	0.656994	0.419828	0.122682	0.699044	0.0610143	0.882749	0.0611288
0.280072	0.115458	0.00379177	0.730676	0.280082	0.116581	0.441843	0.127766	0.559599	0.121722	0.838819	0.0625392	0.143369	0.719788	0.419948	0.135086	0.699104	0.0673682	0.882809	0.0672941
0.280184	0.126475	0.00450073	0.790337	0.280196	0.127594	0.441967	0.140271	0.559718	0.133571	0.83888	0.0687602	0.144068	0.780922	0.420079	0.147444	0.699169	0.0737039	0.882874	0.0735455
0.280307	0.137522	0.00526448	0.84821	0.28032	0.138561	0.442104	0.152683	0.559848	0.145404	0.838947	0.0749766	0.144824	0.840276	0.420222	0.159781	0.699241	0.0800765	0.882946	0.0797496
0.280441	0.148556	0.00608128	0.904261	0.280454	0.149582	0.442252	0.16513	0.559989	0.157204	0.83902	0.0811838	0.145634	0.897826	0.420377	0.172151	0.699319	0.0864497	0.883023	0.0859321
0.280584	0.159565	0.00694947	0.958504	0.280599	0.160638	0.442412	0.177572	0.560141	0.169013	0.839098	0.0873727	0.146497	0.9536	0.420543	0.184513	0.699402	0.0927506	0.883106	0.0921447
0.280738	0.170524	0.00786734	1.01081	0.280753	0.171616	0.442583	0.189931	0.560304	0.180765	0.839183	0.0935981	0.147291	1.00065	0.420721	0.196786	0.699491	0.099127	0.883194	0.0983444
0.280902	0.181528	0.008833	1.06123	0.280918	0.182586	0.442766	0.202346	0.560478	0.192551	0.839273	0.0998233	0.147997	1.03969	0.42091	0.209101	0.699587	0.105508	0.883289	0.104518
0.281076	0.19255	0.00984483	1.10977	0.281094	0.193612	0.44296	0.214724	0.560663	0.204331	0.839369	0.105975	0.148601	1.07114	0.421111	0.221426	0.699688	0.111823	0.883389	0.110714
0.281261	0.203535	0.0109009	1.15638	0.281279	0.204607	0.443166	0.227029	0.560859	0.216099	0.83947	0.112199	0.149091	1.09546	0.421323	0.233697	0.699795	0.118156	0.883495	0.116952
0.281456	0.214519	0.0119996	1.20119	0.281475	0.215608	0.443383	0.239335	0.561065	0.227843	0.839578	0.118421	0.149459	1.11314	0.421546	0.245935	0.699908	0.124523	0.883607	0.123129
0.281661	0.2255	0.0131392	1.24416	0.281681	0.226552	0.443612	0.251641	0.561283	0.239539	0.839691	0.124567	0.149697	1.12431	0.421781	0.258178	0.700027	0.130886	0.883725	0.129259
0.281876	0.236475	0.014318	1.28528	0.281897	0.237528	0.443852	0.263949	0.561512	0.251212	0.83981	0.130781	0.150044	1.14008	0.422027	0.270435	0.700152	0.137238	0.883848	0.135439
0.282101	0.247438	0.0155342	1.32467	0.282124	0.248491	0.444103	0.276187	0.561751	0.262913	0.839935	0.136981	0.150426	1.157	0.422285	0.282643	0.700283	0.14357	0.883977	0.141648
0.282337	0.258379	0.0167864	1.36236	0.28236	0.259433	0.444366	0.288358	0.562002	0.274596	0.840065	0.143157	0.150955	1.1797	0.422554	0.294828	0.70042	0.149862	0.884112	0.147838
0.282583	0.269348	0.0180728	1.39842	0.282607	0.270402	0.444641	0.300543	0.562263	0.286242	0.840201	0.149356	0.151638	1.20779	0.422834	0.306967	0.700562	0.156221	0.884253	0.153994
0.282839	0.280299	0.0193922	1.43287	0.282864	0.281355	0.444927	0.312754	0.562535	0.29789	0.840343	0.155529	0.152486	1.24077	0.423126	0.319086	0.700711	0.162567	0.884399	0.160154
0.283105	0.291216	0.0207428	1.46575	0.283131	0.292275	0.445224	0.32487	0.562818	0.309466	0.840491	0.161723	0.153508	1.2782	0.423429	0.33124	0.700865	0.168887	0.884551	0.166321
0.283381	0.302135	0.0221234	1.49716	0.283409	0.303201	0.445532	0.336945	0.563112	0.321047	0.840645	0.167885	0.154719	1.31951	0.423743	0.343316	0.701025	0.175227	0.884709	0.172503
0.283668	0.313061	0.0235326	1.52716	0.283696	0.31414	0.445851	0.349011	0.563416	0.332636	0.840804	0.174056	0.155967	1.35914	0.424068	0.355382	0.701192	0.181536	0.884872	0.178641
0.283965	0.324	0.0249691	1.55574	0.283994	0.325032	0.446182	0.361057	0.563732	0.344169	0.840969	0.180245	0.157252	1.39708	0.424405	0.36743	0.701364	0.187855	0.885042	0.184765
0.284272	0.334891	0.0264316	1.58301	0.284262	0.334517	0.446524	0.373064	0.564058	0.355663	0.84114	0.186399	0.15857	1.43337	0.424753	0.379442	0.701542	0.194194	0.885217	0.190933
0.284589	0.345761	0.0279189	1.60907	0.284496	0.342674	0.446877	0.384994	0.564394	0.367151	0.841316	0.192554	0.159922	1.46811	0.425112	0.391453	0.701726	0.200499	0.885397	0.197045
