Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
424  Points		527  Points		423  Points		403  Points		351  Points		252  Points		455  Points		399  Points		344  Points		216  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.27951	0.0110803	0.000234394	0.223946	0.27951	0.0118708	0.441257	0.00891968	0.559017	0.00907682	0.838526	0.00355311	0.139763	0.0731835	0.419267	0.0172377	0.698772	0.00691836	0.882516	0.00831779
0.27952	0.0166121	0.000443043	0.258877	0.279521	0.0173914	0.441265	0.0152162	0.559026	0.0150438	0.838529	0.00665752	0.139831	0.109098	0.419283	0.0234858	0.698779	0.0101539	0.882524	0.0114177
0.279541	0.0277142	0.000716782	0.328294	0.279543	0.0284602	0.441285	0.0277336	0.559045	0.026939	0.838538	0.0128946	0.139966	0.180733	0.419311	0.0359313	0.698791	0.0165647	0.882537	0.0176413
0.279572	0.0387856	0.00105478	0.396815	0.279574	0.0395382	0.441317	0.040244	0.559076	0.038864	0.838553	0.0191431	0.140168	0.251932	0.41935	0.0483711	0.69881	0.0229409	0.882556	0.0238629
0.279613	0.0498688	0.0014562	0.464279	0.279616	0.0506347	0.44136	0.0528136	0.559118	0.0507757	0.838574	0.0253413	0.140436	0.322407	0.419401	0.0608728	0.698834	0.0293213	0.882582	0.0300804
0.279665	0.0609756	0.00191991	0.530504	0.279669	0.061768	0.441416	0.0653552	0.559171	0.0626605	0.8386	0.0315855	0.140769	0.391946	0.419464	0.0733519	0.698864	0.03571	0.882612	0.03629
0.279727	0.0720564	0.00244474	0.595352	0.279731	0.0728287	0.441482	0.0778407	0.559235	0.074565	0.838632	0.0378481	0.141166	0.460491	0.419538	0.0857855	0.698901	0.0421154	0.882649	0.0424835
0.279799	0.0831585	0.00302929	0.65869	0.279804	0.0838904	0.441561	0.0903605	0.55931	0.0864354	0.838671	0.0440746	0.141627	0.527781	0.419624	0.0982017	0.698943	0.0484809	0.882692	0.0487182
0.279882	0.0942299	0.00367214	0.720401	0.279888	0.0950275	0.441651	0.102876	0.559396	0.098311	0.838715	0.0503019	0.14215	0.593733	0.419721	0.110656	0.698991	0.0548397	0.88274	0.054962
0.279974	0.105313	0.00437167	0.780468	0.279981	0.106096	0.441752	0.115382	0.559493	0.110197	0.838764	0.0565311	0.142733	0.658255	0.41983	0.123113	0.699045	0.0612585	0.882794	0.0611508
0.280078	0.11642	0.00512645	0.838785	0.280085	0.117173	0.441866	0.12787	0.559601	0.122104	0.83882	0.0627637	0.143376	0.721161	0.41995	0.135504	0.699105	0.0676509	0.882854	0.067376
0.280191	0.127501	0.00593466	0.895215	0.2802	0.128267	0.441991	0.140321	0.55972	0.133978	0.838881	0.0690035	0.144077	0.782373	0.420082	0.147907	0.699171	0.0739903	0.88292	0.0736008
0.280315	0.13853	0.00679459	0.949848	0.280324	0.139322	0.442127	0.152773	0.559851	0.14579	0.838948	0.0752574	0.144834	0.841808	0.420226	0.160336	0.699243	0.0803702	0.882991	0.0797516
0.28045	0.149602	0.0077046	1.00257	0.280459	0.150373	0.442275	0.165225	0.559992	0.15762	0.839022	0.0814663	0.145646	0.89945	0.420381	0.172741	0.699321	0.0867581	0.883068	0.0859742
0.280594	0.160687	0.00866277	1.05338	0.280605	0.161416	0.442435	0.177679	0.560144	0.169489	0.8391	0.0876587	0.14651	0.955259	0.420548	0.185101	0.699405	0.0931617	0.883151	0.0921937
0.280749	0.171723	0.00966745	1.10233	0.28076	0.172514	0.442606	0.190061	0.560308	0.181288	0.839185	0.0938911	0.147305	1.00244	0.420726	0.197443	0.699494	0.0995236	0.88324	0.0984072
0.280914	0.182809	0.0107168	1.14932	0.280926	0.183579	0.442789	0.202448	0.560482	0.193094	0.839275	0.10013	0.148013	1.04145	0.420916	0.209823	0.69959	0.105875	0.883335	0.104609
0.28109	0.193848	0.0118091	1.19447	0.281102	0.194576	0.442984	0.214843	0.560668	0.204914	0.839371	0.106383	0.148618	1.07295	0.421117	0.222131	0.699692	0.11228	0.883435	0.110786
0.281275	0.204867	0.0129426	1.2378	0.281289	0.205656	0.443189	0.227182	0.560864	0.216689	0.839473	0.11259	0.149109	1.09743	0.42133	0.234442	0.699799	0.118644	0.883541	0.116988
0.281471	0.215918	0.0141156	1.27929	0.281485	0.216683	0.443407	0.239483	0.561071	0.228447	0.839581	0.118777	0.149477	1.11506	0.421554	0.246759	0.699913	0.125	0.883653	0.123166
0.281678	0.22696	0.0153264	1.31904	0.281692	0.227679	0.443636	0.25178	0.56129	0.240171	0.839695	0.125	0.149716	1.12613	0.421789	0.259015	0.700032	0.13134	0.883771	0.129371
0.281894	0.237985	0.0165735	1.35709	0.28191	0.238756	0.443876	0.264069	0.561519	0.251901	0.839814	0.13122	0.150063	1.14196	0.422036	0.271297	0.700157	0.137721	0.883894	0.135554
0.282121	0.248975	0.0178552	1.39342	0.282137	0.249779	0.444128	0.276342	0.561759	0.263641	0.839939	0.137435	0.150446	1.15902	0.422295	0.283556	0.700289	0.14411	0.884023	0.141696
0.282358	0.25997	0.01917	1.42815	0.282375	0.260765	0.444391	0.288585	0.56201	0.27533	0.84007	0.14364	0.150975	1.18174	0.422565	0.295769	0.700426	0.150444	0.884158	0.1479
0.282606	0.270974	0.0205164	1.46135	0.282623	0.271751	0.444666	0.300765	0.562272	0.286988	0.840207	0.149823	0.15166	1.2098	0.422846	0.307963	0.700569	0.156813	0.884299	0.154082
0.282863	0.281994	0.021893	1.49303	0.282881	0.282735	0.444951	0.312893	0.562545	0.298659	0.840349	0.156036	0.152509	1.24279	0.423139	0.320121	0.700718	0.163178	0.884445	0.160221
0.283131	0.292975	0.0232985	1.52328	0.28315	0.293719	0.445249	0.325064	0.562829	0.310283	0.840498	0.162238	0.153533	1.28031	0.423443	0.332278	0.700873	0.169537	0.884597	0.166421
0.283409	0.30395	0.0247315	1.55215	0.283429	0.304698	0.445557	0.337176	0.563123	0.321886	0.840652	0.168416	0.154746	1.32171	0.423758	0.344433	0.701034	0.175883	0.884755	0.172593
