Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
420  Points		526  Points		421  Points		400  Points		349  Points		250  Points		453  Points		396  Points		342  Points		215  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.279511	462.428	0.000245069	0.0970517	0.27951	522.591	0.441379	2180.13	0.559017	2168.48	0.838525	11026.9	0.139763	287.508	0.419267	503.721	0.698772	1237.44	0.882759	1120.81
0.279523	181.965	0.000458614	0.132669	0.279522	190.598	0.441387	389.179	0.559026	469.972	0.838529	832.09	0.139833	98.6255	0.419284	237.684	0.698779	466.977	0.882767	513.445
0.279546	113.276	0.000737621	0.16808	0.279544	116.562	0.441407	213.669	0.559046	263.554	0.838538	432.362	0.13997	59.574	0.419312	155.547	0.698792	287.796	0.882781	333
0.279579	82.2406	0.00108136	0.203255	0.279576	83.9584	0.441439	147.267	0.559077	183.131	0.838554	292.064	0.140174	42.7202	0.419352	115.606	0.698811	207.993	0.8828	246.407
0.279623	64.5599	0.00148892	0.238155	0.27962	65.6132	0.441483	112.358	0.55912	140.321	0.838575	220.514	0.140444	33.3368	0.419404	91.9923	0.698836	162.843	0.882826	195.558
0.279678	53.1412	0.00195916	0.272727	0.279673	53.8524	0.441538	90.8341	0.559174	113.739	0.838602	177.125	0.140781	27.3648	0.419468	76.3944	0.698867	133.801	0.882857	162.109
0.279743	45.1591	0.00249074	0.306919	0.279738	45.6713	0.441605	76.2357	0.559239	95.6296	0.838635	148.006	0.141183	23.235	0.419543	65.3239	0.698904	113.553	0.882893	138.433
0.279819	39.2656	0.00308251	0.340722	0.279813	39.652	0.441684	65.6845	0.559315	82.499	0.838674	127.112	0.141648	20.2124	0.419631	57.0599	0.698947	98.6299	0.882936	120.793
0.279905	34.7363	0.00373281	0.374078	0.279899	35.0381	0.441774	57.7029	0.559402	72.5427	0.838718	111.389	0.142176	17.907	0.41973	50.6559	0.698996	87.1756	0.882985	107.143
0.280003	31.1471	0.00444014	0.406964	0.279995	31.3892	0.441876	51.4545	0.559501	64.7342	0.838769	99.1301	0.142765	16.0928	0.419841	45.5477	0.699051	78.1067	0.883039	96.2665
0.28011	28.233	0.00520283	0.439351	0.280102	28.4315	0.44199	46.4304	0.559611	58.4465	0.838826	89.3033	0.143415	14.6296	0.419963	41.3786	0.699112	70.7486	0.883099	87.3961
0.280229	25.8202	0.00601921	0.471216	0.280219	25.9859	0.442115	42.3032	0.559732	53.2751	0.838888	81.2507	0.144122	13.4258	0.420097	37.9116	0.69918	64.659	0.883165	80.024
0.280357	23.7898	0.00688755	0.50254	0.280347	23.9302	0.442252	38.8527	0.559864	48.9471	0.838957	74.5316	0.144887	12.4191	0.420244	34.9833	0.699253	59.5361	0.883236	73.8002
0.280497	22.0577	0.00780604	0.533303	0.280486	22.1783	0.442401	35.9252	0.560007	45.272	0.839031	68.8403	0.145706	11.5657	0.420401	32.4775	0.699332	55.1666	0.883314	68.4758
0.280647	20.563	0.00877297	0.563494	0.280635	20.6675	0.442561	33.4104	0.560162	42.1126	0.839111	63.9577	0.146578	10.8337	0.420571	30.3091	0.699418	51.396	0.883397	63.8693
0.280807	19.2599	0.00978639	0.593095	0.280795	19.3515	0.442733	31.227	0.560328	39.3676	0.839197	59.7231	0.147381	10.2763	0.420752	28.4143	0.699509	48.1089	0.883486	59.8445
0.280979	18.1141	0.0108447	0.622103	0.280965	18.1949	0.442916	29.3136	0.560505	36.9606	0.839289	56.0155	0.148095	9.85074	0.420945	26.7446	0.699607	45.2182	0.883581	56.298
0.28116	17.0988	0.0119459	0.650509	0.281146	17.1706	0.443111	27.6232	0.560693	34.833	0.839387	52.7423	0.148705	9.52862	0.42115	25.2622	0.699711	42.6562	0.883682	53.1492
0.281353	16.193	0.0130884	0.678308	0.281338	16.2573	0.443318	26.119	0.560892	32.9388	0.839491	49.8316	0.149201	9.29096	0.421366	23.9374	0.69982	40.3699	0.883788	50.335
0.281555	15.3799	0.0142705	0.705505	0.28154	15.4378	0.443536	24.7721	0.561102	31.2418	0.8396	47.2263	0.149572	9.12501	0.421594	22.7464	0.699936	38.3172	0.8839	47.8047
0.281769	14.6462	0.0154904	0.732094	0.281752	14.6985	0.443765	23.559	0.561324	29.7127	0.839716	44.8807	0.149813	9.02248	0.421834	21.67	0.700058	36.464	0.884018	45.5175
0.281993	13.9808	0.0167466	0.75808	0.281975	14.0283	0.444006	22.4608	0.561556	28.328	0.839837	42.758	0.150164	8.87986	0.422085	20.6925	0.700186	34.7827	0.884142	43.4399
0.282227	13.3746	0.0180374	0.78347	0.282209	13.418	0.444259	21.462	0.5618	27.0681	0.839965	40.8278	0.15055	8.73091	0.422348	19.801	0.70032	33.2504	0.884272	41.5446
0.282472	12.8201	0.0193612	0.808263	0.282453	12.8599	0.444523	20.5498	0.562054	25.9169	0.840098	39.0652	0.151084	8.53783	0.422622	18.9846	0.70046	31.8482	0.884407	39.8084
0.282727	12.3112	0.0207167	0.832471	0.282708	12.3477	0.444798	19.7135	0.56232	24.8611	0.840237	37.4492	0.151775	8.30814	0.422908	18.2343	0.700606	30.5603	0.884548	38.2122
0.282993	11.8423	0.0221024	0.856101	0.282973	11.876	0.445085	18.944	0.562597	23.8893	0.840382	35.9623	0.152631	8.05003	0.423206	17.5424	0.700758	29.3732	0.884695	36.7398
0.283269	11.409	0.0235169	0.879162	0.283248	11.4403	0.445383	18.2336	0.562884	22.9919	0.840532	34.5897	0.153665	7.77174	0.423515	16.9025	0.700916	28.2755	0.884847	35.3774
0.283556	11.0075	0.0249588	0.901661	0.283534	11.0365	0.445693	17.5759	0.563183	22.1607	0.840689	33.3186	0.154887	7.48108	0.423835	16.3088	0.70108	27.2577	0.885006	34.113
0.283853	10.6344	0.0264269	0.923611	0.283831	10.6614	0.446014	16.9652	0.563492	21.3888	0.840852	32.1383	0.156148	7.2172	0.424167	15.7567	0.70125	26.3112	0.88517	32.9365
0.284161	10.2869	0.02792	0.945023	0.284138	10.312	0.446346	16.3967	0.563813	20.6699	0.84102	31.0395	0.157446	6.97672	0.424511	15.2419	0.701426	25.4289	0.88534	31.839
0.284479	9.9624	0.0294369	0.965905	0.284414	10.0266	0.446689	15.8663	0.564144	19.999	0.841194	30.0138	0.158778	6.7568	0.424866	14.7609	0.701608	24.6044	0.885515	30.8129
0.284808	9.65876	0.0309765	0.986272	0.284655	9.7961	0.447044	15.3703	0.564487	19.3713	0.841374	29.0544	0.160143	6.55501	0.425232	14.3104	0.701796	23.8323	0.885697	29.8514
0.285147	9.37407	0.0325378	1.00614	0.284859	9.61376	0.44741	14.9054	0.56484	18.7829	0.84156	28.155	0.16154	6.3693	0.425609	13.8877	0.70199	23.1078	0.885884	28.9487
0.285496	9.10662	0.0341197	1.02551	0.285023	9.4746	0.447787	14.4688	0.565204	18.2302	0.841752	27.3101	0.162968	6.1979	0.425998	13.4902	0.70219	22.4266	0.886076	28.0995
0.285856	8.85494	0.0357213	1.0444	0.285146	9.37497	0.448175	14.0581	0.565578	17.7101	0.84195	26.515	0.164425	6.03931	0.426399	13.1159	0.702397	21.7849	0.886275	27.2992
0.286226	8.61769	0.0373416	1.06282	0.285225	9.31236	0.448574	13.6711	0.565964	17.2198	0.842153	25.7655	0.165909	5.8922	0.42681	12.7628	0.702609	21.1795	0.886479	26.5437
0.286606	8.39369	0.0389798	1.08079	0.285339	9.2239	0.448984	13.3058	0.56636	16.7568	0.842363	25.0576	0.16742	5.75542	0.427233	12.4292	0.702827	20.6073	0.886689	25.8294
0.286997	8.18188	0.0406351	1.09831	0.285465	9.12976	0.449406	12.9604	0.566767	16.319	0.842578	24.3881	0.168956	5.62797	0.427667	12.1135	0.703051	20.0657	0.886905	25.1531
0.287398	7.98132	0.0423067	1.1154	0.285638	9.00496	0.449838	12.6335	0.567185	15.9044	0.842799	23.7539	0.170517	5.50898	0.428112	11.8143	0.703281	19.5524	0.887127	24.5117
0.28781	7.79116	0.0439937	1.13207	0.28586	8.85225	0.450281	12.3235	0.567613	15.5111	0.843026	23.1523	0.1721	5.39766	0.428568	11.5304	0.703517	19.0651	0.887354	23.9026
0.288231	7.61063	0.0456956	1.14833	0.286134	8.67481	0.450735	12.0291	0.568052	15.1377	0.843258	22.5809	0.173706	5.29334	0.429036	11.2607	0.70376	18.602	0.887586	23.3235
0.288663	7.43903	0.0474116	1.1642	0.286463	8.47614	0.4512	11.7494	0.568502	14.7827	0.843497	22.0375	0.175333	5.1954	0.429514	11.0042	0.704008	18.1613	0.887825	22.7723
0.289106	7.27573	0.049141	1.17968	0.28685	8.25988	0.451676	11.4832	0.568962	14.4447	0.843741	21.52	0.176979	5.10331	0.430004	10.7599	0.704262	17.7414	0.888069	22.2469
0.289558	7.12017	0.0508833	1.19478	0.287247	8.05521	0.452163	11.2296	0.569433	14.1226	0.843991	21.0267	0.178645	5.01657	0.430505	10.527	0.704522	17.341	0.888319	21.7456
0.290021	6.97182	0.052638	1.20952	0.287654	7.86125	0.45266	10.9877	0.569914	13.8153	0.844247	20.556	0.18033	4.93476	0.431016	10.3048	0.704788	16.9586	0.888575	21.2668
0.290494	6.83022	0.0544044	1.22391	0.288072	7.67719	0.453169	10.7568	0.570406	13.5218	0.844509	20.1062	0.182031	4.85749	0.431471	10.1192	0.70506	16.5932	0.888836	20.8091
0.290977	6.69492	0.056182	1.23795	0.2885	7.50232	0.453687	10.5361	0.570908	13.2413	0.844776	19.6761	0.18375	4.7844	0.431865	9.96667	0.705338	16.2435	0.889103	20.371
0.291471	6.56553	0.0579704	1.25166	0.288939	7.33598	0.454217	10.325	0.571421	12.9728	0.845049	19.2645	0.185485	4.71518	0.432196	9.84427	0.705622	15.9087	0.889375	19.9513
0.291974	6.44168	0.059769	1.26505	0.289388	7.17758	0.454687	10.1483	0.571944	12.7158	0.845328	18.87	0.187235	4.64954	0.43246	9.7498	0.705912	15.5878	0.889654	19.549
0.292488	6.32304	0.0615773	1.27812	0.289846	7.02659	0.455094	10.0029	0.572477	12.4693	0.845613	18.4918	0.189	4.58724	0.432656	9.68158	0.706208	15.28	0.889938	19.1629
0.293012	6.2093	0.063395	1.29088	0.290316	6.88251	0.455435	9.88604	0.573021	12.2329	0.845904	18.1288	0.190778	4.52802	0.432782	9.63847	0.70651	14.9845	0.890227	18.7921
0.293546	6.10017	0.0652218	1.30335	0.290795	6.7449	0.455707	9.79573	0.573575	12.0059	0.8462	17.7801	0.192571	4.47167	0.432964	9.57724	0.706817	14.7005	0.890522	18.4358
0.29409	5.9954	0.0670571	1.31553	0.291285	6.61334	0.455909	9.73047	0.574139	11.7879	0.846502	17.445	0.194376	4.418	0.433164	9.51164	0.707131	14.4275	0.890823	18.093
0.294644	5.89474	0.0689006	1.32744	0.291784	6.48745	0.456039	9.6892	0.574713	11.5782	0.84681	17.1225	0.196193	4.36684	0.433437	9.424	0.707451	14.1647	0.891129	17.7631
0.295208	5.79795	0.0707519	1.33907	0.292294	6.3669	0.456227	9.63055	0.575298	11.3764	0.847124	16.8122	0.198022	4.31801	0.433787	9.31568	0.707776	13.9117	0.891441	17.4453
0.295783	5.70484	0.0726108	1.35044	0.292814	6.25136	0.456432	9.56768	0.575892	11.1822	0.847443	16.5132	0.199863	4.27137	0.434215	9.1883	0.708107	13.6679	0.891759	17.1391
0.296367	5.61521	0.0744769	1.36155	0.293345	6.14054	0.456713	9.48362	0.576497	10.995	0.847768	16.2249	0.201715	4.22677	0.434725	9.04371	0.708445	13.4329	0.892082	16.8437
0.296962	5.52887	0.0763499	1.37242	0.293885	6.03416	0.457072	9.3796	0.577112	10.8145	0.848099	15.9469	0.203576	4.1841	0.43532	8.8839	0.708788	13.2061	0.892411	16.5586
0.297566	5.44566	0.0782295	1.38304	0.294435	5.93199	0.457512	9.25715	0.577737	10.6405	0.848436	15.6786	0.205448	4.14324	0.435925	8.73027	0.709137	12.9871	0.892746	16.2833
0.298181	5.36543	0.0801156	1.39343	0.294996	5.83377	0.458035	9.11794	0.578372	10.4725	0.848778	15.4194	0.20733	4.10407	0.436542	8.58247	0.709492	12.7757	0.893086	16.0173
0.298805	5.28801	0.0820076	1.4036	0.295566	5.73931	0.458645	8.96383	0.578933	10.3308	0.849126	15.169	0.209221	4.0665	0.437169	8.44019	0.709853	12.5713	0.893431	15.7601
0.29944	5.21328	0.0839055	1.41354	0.296147	5.6484	0.459265	8.81543	0.579417	10.2133	0.84948	14.9269	0.21112	4.03043	0.437806	8.30314	0.71022	12.3736	0.893782	15.5114
0.300084	5.14111	0.085809	1.42327	0.296738	5.56085	0.459895	8.67243	0.579822	10.1183	0.849839	14.6926	0.213028	3.99579	0.438454	8.17105	0.710593	12.1823	0.894139	15.2707
0.300738	5.07137	0.0877179	1.43279	0.297338	5.47649	0.460536	8.53456	0.580145	10.0446	0.850204	14.4659	0.214945	3.96248	0.439112	8.04366	0.710971	11.9972	0.894501	15.0376
0.301403	5.00395	0.0896319	1.4421	0.297949	5.39515	0.461186	8.40155	0.580383	9.99121	0.850575	14.2464	0.216869	3.93044	0.439781	7.92073	0.711356	11.8179	0.894869	14.8118
0.302077	4.93875	0.0915509	1.45122	0.29857	5.3167	0.461847	8.27317	0.580537	9.95734	0.850951	14.0337	0.2188	3.89961	0.44046	7.80204	0.711746	11.6441	0.895242	14.5929
0.302761	4.87567	0.0934746	1.46015	0.299201	5.24097	0.462517	8.14917	0.580758	9.90911	0.851334	13.8276	0.220739	3.8699	0.44115	7.68738	0.712142	11.4757	0.895621	14.3807
0.303455	4.81461	0.0954028	1.4689	0.299841	5.16786	0.463198	8.02935	0.581	9.85727	0.851721	13.6276	0.222685	3.84127	0.44185	7.57657	0.712544	11.3123	0.896005	14.1748
0.304159	4.75548	0.0973356	1.47746	0.300492	5.09722	0.463888	7.91351	0.581331	9.78774	0.852115	13.4337	0.224638	3.81367	0.44256	7.46941	0.712952	11.1538	0.896395	13.975
0.304781	4.70547	0.0992724	1.48584	0.301153	5.02895	0.464588	7.80146	0.581753	9.70136	0.852514	13.2454	0.226597	3.78703	0.44328	7.36574	0.713366	11	0.89679	13.781
0.305317	4.6639	0.101213	1.49406	0.301823	4.96293	0.465298	7.69302	0.582268	9.59916	0.852919	13.0626	0.228562	3.7613	0.444011	7.2654	0.713785	10.8505	0.897191	13.5925
0.305764	4.63025	0.103158	1.50211	0.302504	4.89907	0.466018	7.58804	0.582879	9.48231	0.853329	12.885	0.230534	3.73646	0.444751	7.16824	0.714211	10.7054	0.897598	13.4094
0.30612	4.6041	0.105107	1.51	0.303194	4.83726	0.466747	7.48634	0.583589	9.35212	0.853745	12.7125	0.232511	3.71244	0.445502	7.07411	0.714586	10.5822	0.898009	13.2314
0.306383	4.58511	0.107059	1.51773	0.303894	4.77742	0.467486	7.38779	0.584309	9.22591	0.854167	12.5447	0.234494	3.68922	0.446262	6.98288	0.71491	10.4796	0.898427	13.0583
0.306553	4.57307	0.109014	1.5253	0.304604	4.71946	0.468235	7.29225	0.585039	9.1035	0.854594	12.3816	0.236482	3.66675	0.447033	6.89442	0.715179	10.3964	0.898849	12.8899
0.306797	4.55591	0.110973	1.53273	0.305325	4.6633	0.468993	7.19959	0.585778	8.98474	0.855027	12.2228	0.238475	3.645	0.447813	6.80863	0.715394	10.3315	0.899277	12.726
0.307063	4.53745	0.112935	1.54001	0.306055	4.60886	0.469761	7.10969	0.586526	8.86947	0.855465	12.0684	0.240474	3.62394	0.448604	6.72538	0.715553	10.2844	0.899711	12.5664
0.307428	4.51266	0.114648	1.54624	0.306794	4.55608	0.470538	7.02243	0.587284	8.75755	0.855909	11.918	0.242477	3.60353	0.449404	6.64456	0.715655	10.2545	0.90015	12.411
0.307892	4.48182	0.116109	1.55147	0.307544	4.50488	0.471324	6.9377	0.588051	8.64883	0.856359	11.7715	0.244485	3.58375	0.450214	6.56609	0.715803	10.2118	0.900594	12.2597
0.308459	4.44529	0.117319	1.55574	0.308304	4.4552	0.47212	6.85539	0.588828	8.54319	0.856814	11.6289	0.246497	3.56457	0.451034	6.48986	0.715964	10.1658	0.901044	12.1122
0.309131	4.40344	0.118276	1.55908	0.309073	4.40699	0.472925	6.77542	0.589614	8.44049	0.857275	11.4898	0.248514	3.54596	0.451864	6.41579	0.716184	10.104	0.901499	11.9684
0.309911	4.35673	0.11898	1.56151	0.309852	4.36017	0.473739	6.69768	0.590409	8.34063	0.857742	11.3543	0.250535	3.52789	0.452703	6.34379	0.716464	10.027	0.90196	11.8282
0.310701	4.31137	0.119431	1.56306	0.310641	4.31471	0.474562	6.6221	0.591214	8.2435	0.858214	11.2221	0.25256	3.51035	0.453552	6.27377	0.716805	9.93555	0.902426	11.6915
