Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
338  Points		378  Points		339  Points		320  Points		237  Points		345  Points		299  Points		232  Points		121  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353539	-0.0411198	0.000285045	0.252822	1.00243	2.0717	0.429323	0.0280788	0.707107	0.00568695	0.176777	0.0530782	0.53033	0.00502399	0.858645	-0.00654191	0.883884	0.0162946
0.35349	-0.0553313	0.000582999	0.297049	0.999993	2.07113	0.429357	0.0558852	0.707114	0.00976903	0.17684	0.0966581	0.530336	0.00818321	0.858638	-0.00925607	0.883903	0.0289071
0.353408	-0.0835373	0.000985197	0.384905	0.997553	2.07008	0.429455	0.111399	0.70713	0.0179137	0.177005	0.183599	0.53035	0.0145115	0.858624	-0.0146154	0.883952	0.054147
0.353293	-0.111165	0.00149023	0.471408	0.995114	2.06916	0.429619	0.166543	0.707156	0.0259999	0.177273	0.269883	0.53037	0.0208692	0.858603	-0.0197676	0.884031	0.0792851
0.353146	-0.138003	0.00209632	0.556377	0.992676	2.06842	0.429848	0.221094	0.707191	0.0341157	0.177641	0.355219	0.530399	0.0272125	0.858577	-0.0247252	0.884139	0.10422
0.352968	-0.163992	0.00280162	0.639596	0.990238	2.06782	0.43014	0.274897	0.707236	0.0422174	0.17811	0.439319	0.530435	0.0336003	0.858545	-0.0294404	0.884276	0.128893
0.35276	-0.188945	0.00360386	0.72078	0.987802	2.06733	0.430496	0.327792	0.707291	0.0502908	0.178677	0.521899	0.530478	0.0400038	0.858508	-0.0338171	0.884443	0.153264
0.352523	-0.212702	0.00450052	0.799798	0.985366	2.06703	0.430913	0.379602	0.707355	0.0584544	0.17934	0.602756	0.530529	0.0463656	0.858465	-0.0378829	0.884637	0.177324
0.352258	-0.235169	0.005489	0.876536	0.98293	2.06687	0.43139	0.430269	0.707429	0.0665783	0.180097	0.681635	0.530587	0.0527904	0.858418	-0.0415467	0.884861	0.200982
0.351968	-0.256224	0.00656653	0.950838	0.980494	2.06691	0.431927	0.479673	0.707512	0.0746964	0.180947	0.758387	0.530653	0.0592678	0.858367	-0.0447727	0.885111	0.224199
0.351654	-0.275851	0.00773015	1.02261	0.978058	2.06714	0.432521	0.527652	0.707605	0.0828758	0.181885	0.832863	0.530727	0.0657041	0.858313	-0.0475628	0.885389	0.246977
0.351318	-0.29401	0.00897685	1.09181	0.975622	2.06752	0.433171	0.574243	0.707707	0.0910315	0.18291	0.90491	0.530808	0.0722046	0.858255	-0.0499202	0.885693	0.269316
