Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
335  Points		375  Points		334  Points		318  Points		233  Points		345  Points		295  Points		224  Points		108  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353552	1026.21	0.000335156	0.113113	1.00009	2.58602	0.447127	1136.95	0.707111	648.906	0.176782	459.599	0.530332	780.178	0.883863	833.972	0.894253	2014.23
0.353536	232.126	0.000653634	0.157825	0.997599	2.58746	0.447171	284.5	0.707126	311.755	0.176867	113.148	0.530341	285.395	0.883795	394.845	0.894316	551.203
0.353497	130.85	0.00107614	0.20228	0.995104	2.5889	0.447268	162.626	0.707152	205.167	0.177056	64.5796	0.53036	174.645	0.883681	258.625	0.894448	319.333
0.353438	91.0909	0.00160103	0.246367	0.992607	2.59035	0.447418	113.881	0.707187	152.898	0.177346	45.2393	0.530387	125.825	0.883525	192.265	0.894647	224.814
0.353358	69.8533	0.00222678	0.290057	0.990106	2.59179	0.44762	87.6429	0.707233	121.858	0.177738	34.8595	0.530424	98.3395	0.883333	152.988	0.894907	173.498
0.353257	56.6383	0.0029512	0.333259	0.987602	2.59324	0.447874	71.2514	0.70729	101.298	0.178229	28.393	0.530469	80.7127	0.88311	127.023	0.895223	141.28
0.353137	47.6209	0.00377211	0.37593	0.985094	2.59468	0.448179	60.0427	0.707357	86.6778	0.178818	23.9841	0.530524	68.4474	0.882862	108.581	0.895589	119.173
0.352998	41.0744	0.00468692	0.418005	0.982583	2.59613	0.448535	51.8967	0.707435	75.7484	0.179504	20.7898	0.530587	59.4207	0.882594	94.8067	0.896001	103.065
0.35284	36.105	0.00569305	0.459447	0.980067	2.59757	0.448941	45.7107	0.707523	67.2692	0.180283	18.3724	0.53066	52.4998	0.88231	84.1263	0.896452	90.807
