Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
330  Points		373  Points		330  Points		316  Points		229  Points		344  Points		292  Points		213  Points		78  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353553	5262.05	3.23264e-005	0.0351803	1.00021	2.62129	0.475325	853.659	0.707109	987.578	0.176779	747.941	0.53033	7273.59	0.883883	967.687	0.950643	1876.87
0.353548	283.815	0.000168132	0.0801625	0.997525	2.62235	0.475364	273.934	0.707122	373.247	0.176851	124.995	0.530336	423.786	0.883882	422.524	0.950663	564.187
0.353534	145.835	0.000409513	0.125008	0.994834	2.62341	0.475443	163.168	0.707147	230.114	0.177027	68.2612	0.530353	218.258	0.883879	270.265	0.950705	332.005
0.353511	98.1233	0.000755704	0.169653	0.992134	2.62444	0.475563	116.208	0.707183	166.336	0.177305	47.0071	0.530381	146.983	0.883876	198.672	0.950769	235.22
0.353479	73.9306	0.00120552	0.214013	0.989427	2.62547	0.475722	90.2552	0.707231	130.244	0.177685	35.8931	0.530419	110.805	0.883872	157.065	0.950855	182.137
0.353439	59.3043	0.00175744	0.258013	0.986711	2.62647	0.475921	73.7935	0.707291	107.026	0.178165	29.0697	0.530468	88.9231	0.883866	129.867	0.950963	148.61
0.35339	49.5065	0.00240948	0.301564	0.983987	2.62746	0.47616	62.4237	0.707362	90.8381	0.178744	24.4607	0.530528	74.2622	0.88386	110.697	0.951092	125.514
0.353333	42.4844	0.00315974	0.344632	0.981254	2.62844	0.476438	54.1014	0.707446	78.9068	0.17942	21.1432	0.530599	63.7548	0.883853	96.4592	0.951243	108.638
0.353268	37.2046	0.00400579	0.387147	0.978512	2.62939	0.476755	47.7476	0.707541	69.749	0.18019	18.6446	0.53068	55.8552	0.883846	85.466	0.951416	95.768
0.353195	33.0899	0.00494502	0.429051	0.975762	2.63033	0.477111	42.7388	0.707647	62.4986	0.181052	16.6976	0.530772	49.7001	0.883837	76.722	0.95161	85.6295
0.353115	29.793	0.00597479	0.470308	0.973003	2.63126	0.477504	38.6896	0.707766	56.6162	0.182003	15.1398	0.530875	44.7693	0.883829	69.601	0.951825	77.4369
0.353029	27.0918	0.00709225	0.510877	0.970236	2.63216	0.477936	35.3492	0.707896	51.7482	0.183041	13.8668	0.530989	40.7309	0.88382	63.6894	0.952061	70.6795
0.352936	24.8383	0.00829427	0.550712	0.96746	2.63305	0.478405	32.5469	0.708038	47.6532	0.184162	12.8082	0.531114	37.3628	0.88381	58.7033	0.952319	65.0107
0.352837	22.9296	0.00957792	0.589791	0.964676	2.63392	0.47891	30.1629	0.708192	44.1608	0.185364	11.9152	0.53125	34.5112	0.883801	54.4412	0.952597	60.1875
0.352733	21.2921	0.01094	0.628087	0.961883	2.63477	0.479452	28.1105	0.708357	41.1473	0.186475	11.2443	0.531396	32.0658	0.883791	50.756	0.952896	56.0341
0.352624	19.8719	0.0123776	0.665587	0.959082	2.63561	0.48003	26.3254	0.708535	38.5206	0.187467	10.7373	0.531554	29.9457	0.883782	47.538	0.953216	52.4201
0.352511	18.6283	0.0138874	0.702269	0.956272	2.63642	0.480643	24.7588	0.708724	36.2108	0.188318	10.3566	0.531722	28.0902	0.883773	44.7037	0.953556	49.2471
0.352394	17.5304	0.0154663	0.738124	0.953454	2.63722	0.48129	23.3732	0.708925	34.1639	0.189009	10.0774	0.531901	26.4527	0.883764	42.1883	0.953916	46.4392
0.352275	16.554	0.0171114	0.773148	0.950628	2.63801	0.481972	22.1392	0.709137	32.3376	0.189528	9.88324	0.532091	24.9971	0.883757	39.9409	0.954297	43.9369
0.352152	15.6799	0.0188196	0.807341	0.947794	2.63877	0.482686	21.0334	0.709362	30.6981	0.189865	9.76364	0.532292	23.6947	0.88375	37.9208	0.954697	41.6931
0.352028	14.8928	0.0205881	0.840704	0.944952	2.63952	0.483434	20.037	0.709598	29.2181	0.190355	9.59772	0.532504	22.5226	0.883743	36.0953	0.955117	39.6697
0.351903	14.1805	0.022414	0.873242	0.942102	2.64025	0.484213	19.1347	0.709847	27.8757	0.190895	9.42496	0.532727	21.4622	0.883739	34.4375	0.955556	37.836
0.351777	13.5328	0.0242946	0.904956	0.939244	2.64097	0.485024	18.3138	0.710107	26.6524	0.191644	9.20187	0.532961	20.4984	0.883735	32.9253	0.956015	36.1665
0.351652	12.9412	0.0262272	0.935862	0.93638	2.64166	0.485866	17.564	0.710379	25.5332	0.192612	8.93768	0.533207	19.6186	0.883733	31.5403	0.956493	34.6401
0.351527	12.3989	0.0282094	0.965971	0.933507	2.64235	0.486737	16.8765	0.710663	24.5054	0.193814	8.64237	0.533463	18.8123	0.883733	30.2672	0.956989	33.2394
0.351404	11.8999	0.0302387	0.995294	0.930628	2.64301	0.487638	16.244	0.710959	23.5582	0.195266	8.32584	0.53373	18.0707	0.883734	29.093	0.957504	31.9495
0.351282	11.4393	0.0323127	1.02384	0.927742	2.64366	0.488568	15.6602	0.711267	22.6827	0.196985	7.99729	0.534009	17.3864	0.883738	28.0065	0.958038	30.7578
0.351164	11.0128	0.0344293	1.05164	0.924849	2.6443	0.489525	15.1197	0.711587	21.8709	0.198759	7.70084	0.534298	16.753	0.883744	26.9984	0.95859	29.6535
0.351049	10.6168	0.0365864	1.0787	0.921949	2.64492	0.49051	14.618	0.711918	21.1162	0.200584	7.43219	0.534599	16.1651	0.883752	26.0604	0.959159	28.6275
0.350938	10.2482	0.0387819	1.10503	0.919043	2.64553	0.491522	14.1512	0.712262	20.4129	0.202458	7.18776	0.534911	15.618	0.883763	25.1855	0.959747	27.6717
0.350832	9.9042	0.041014	1.13066	0.91613	2.64612	0.49256	13.7157	0.712618	19.7558	0.204379	6.96454	0.535235	15.1076	0.883777	24.3675	0.960352	26.7792
0.350731	9.58254	0.0432807	1.15561	0.913211	2.6467	0.493623	13.3085	0.712986	19.1406	0.206343	6.76	0.535569	14.6303	0.883794	23.601	0.960974	25.944
0.350636	9.28111	0.0455805	1.17989	0.910287	2.64727	0.49471	12.9271	0.713366	18.5635	0.208349	6.57197	0.535915	14.1832	0.883814	22.8815	0.961614	25.1607
0.350548	8.99809	0.0479116	1.20352	0.907357	2.64782	0.495822	12.5691	0.713758	18.0211	0.210394	6.39862	0.536272	13.7634	0.883837	22.2046	0.96227	24.4247
0.350467	8.73186	0.0502727	1.22651	0.904421	2.64836	0.496957	12.2324	0.714162	17.5102	0.212476	6.23836	0.536641	13.3685	0.883864	21.5667	0.962943	23.7319
0.350394	8.48102	0.052662	1.2489	0.90148	2.64889	0.498115	11.9153	0.714579	17.0284	0.214594	6.08982	0.537021	12.9964	0.883895	20.9646	0.963632	23.0786
