Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
364  Points		401  Points		364  Points		320  Points		280  Points		352  Points		344  Points		266  Points		172  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.318194	-0.115908	0.00026104	0.244034	1.00215	2.44069	0.353632	0.210557	0.707107	-0.00203967	0.176777	0.0446392	1.00047	2.60826	0.636428	0.0406131	0.883884	0.00164864
0.318058	-0.173367	0.000548637	0.288248	0.999274	2.4388	0.35388	0.280202	0.707104	-0.0034509	0.176829	0.0871843	0.9974	2.59835	0.636476	0.06039	0.883886	0.0022176
0.317786	-0.284954	0.000940447	0.376213	0.996402	2.43503	0.354292	0.415674	0.707099	-0.00621972	0.176982	0.172046	0.99435	2.57594	0.63657	0.0998718	0.883889	0.00341177
0.317386	-0.388816	0.00143538	0.462934	0.993535	2.43115	0.35486	0.542477	0.70709	-0.00897416	0.177235	0.256296	0.991329	2.54767	0.636711	0.139138	0.883894	0.00462824
0.316869	-0.483088	0.00203159	0.54812	0.990672	2.42713	0.355571	0.659047	0.707077	-0.0116998	0.177586	0.339615	0.988345	2.51215	0.636898	0.17812	0.8839	0.00581606
0.316248	-0.566677	0.00272731	0.631626	0.987814	2.42313	0.356413	0.764745	0.707062	-0.014368	0.178035	0.421732	0.985408	2.4677	0.637131	0.216754	0.883908	0.00701981
0.315534	-0.639298	0.00352035	0.713165	0.984961	2.41906	0.357373	0.859615	0.707044	-0.0169944	0.17858	0.502397	0.982528	2.41294	0.637409	0.254982	0.883917	0.00825546
0.314741	-0.701191	0.00440826	0.792527	0.982112	2.4149	0.358439	0.944104	0.707022	-0.0196104	0.179219	0.581328	0.97972	2.3475	0.637732	0.292767	0.883927	0.00955487
0.313881	-0.753127	0.00538836	0.869658	0.979269	2.41066	0.359599	1.01904	0.706997	-0.0221325	0.179951	0.658332	0.976995	2.27244	0.638099	0.329957	0.883939	0.0109086
0.312966	-0.795987	0.00645806	0.94438	0.97643	2.40636	0.360841	1.08541	0.70697	-0.0245399	0.180771	0.733238	0.974364	2.19102	0.63851	0.366546	0.883953	0.0122244
0.312005	-0.830658	0.00761428	1.01663	0.973597	2.40202	0.362157	1.14419	0.706939	-0.0269378	0.181679	0.805852	0.971831	2.10816	0.638963	0.402516	0.883968	0.0136109
0.311008	-0.858179	0.00885427	1.08634	0.970769	2.39758	0.363538	1.19626	0.706906	-0.0292433	0.182671	0.876082	0.969395	2.02902	0.639458	0.437761	0.883985	0.0150655
0.309982	-0.879455	0.0101748	1.1534	0.967946	2.39301	0.364977	1.24254	0.706871	-0.0314373	0.183744	0.943811	0.967049	1.95766	0.639995	0.47229	0.884004	0.0165099
0.308935	-0.895275	0.0115729	1.21787	0.965128	2.38843	0.366467	1.28383	0.706832	-0.0334816	0.184895	1.00896	0.964781	1.89618	0.640572	0.506045	0.884024	0.0180803
0.307872	-0.906334	0.0130454	1.27973	0.962316	2.3838	0.368003	1.32078	0.706792	-0.0354461	0.186122	1.0715	0.962579	1.84469	0.641188	0.538984	0.884046	0.0196832
0.306799	-0.913289	0.0145892	1.33898	0.959509	2.37907	0.36958	1.35397	0.706749	-0.0373244	0.187421	1.1314	0.960433	1.80222	0.641842	0.571098	0.88407	0.0212774
0.305719	-0.916727	0.0162014	1.39568	0.956709	2.37425	0.371194	1.38386	0.706704	-0.0390302	0.188789	1.18864	0.958331	1.76737	0.642534	0.602367	0.884096	0.0230012
0.304638	-0.917011	0.0178789	1.44988	0.953913	2.36935	0.372841	1.41098	0.706657	-0.0406107	0.190222	1.24322	0.956267	1.73861	0.643262	0.632751	0.884124	0.0248373
0.303558	-0.914502	0.0196188	1.50161	0.951124	2.3644	0.37452	1.43562	0.706608	-0.0420871	0.191719	1.29518	0.954233	1.71464	0.644025	0.662246	0.884155	0.0266786
0.302482	-0.909632	0.0214182	1.55093	0.94834	2.35933	0.376225	1.4581	0.706557	-0.0433554	0.193275	1.34461	0.952226	1.69446	0.644823	0.690913	0.884187	0.0286033
0.301414	-0.902674	0.0232744	1.59801	0.945563	2.35423	0.377956	1.47868	0.706506	-0.0445005	0.194888	1.39154	0.95024	1.67724	0.645654	0.718658	0.884222	0.0306216
0.300355	-0.893812	0.0251847	1.64281	0.942791	2.34903	0.379711	1.49757	0.706453	-0.0454721	0.196555	1.43595	0.948272	1.66228	0.646517	0.745509	0.88426	0.0326807
0.299307	-0.883193	0.0271465	1.68546	0.940026	2.34375	0.381486	1.51499	0.706399	-0.0462437	0.198273	1.47805	0.946322	1.64907	0.647411	0.771526	0.884299	0.0348945
0.298273	-0.871036	0.0291574	1.72609	0.937267	2.33839	0.383281	1.53107	0.706344	-0.0469078	0.199809	1.51295	0.944385	1.6373	0.648335	0.796608	0.884342	0.0371982
0.297254	-0.857562	0.0312149	1.76472	0.934515	2.33294	0.385095	1.54595	0.706288	-0.0473572	0.201146	1.54136	0.942462	1.62671	0.649288	0.820843	0.884387	0.0395351
0.296252	-0.842773	0.0333169	1.80146	0.931768	2.32746	0.386925	1.55974	0.706232	-0.0475967	0.20227	1.56384	0.940551	1.61704	0.65027	0.844263	0.884435	0.0420116
0.295268	-0.826819	0.035461	1.83643	0.929029	2.32184	0.388771	1.57259	0.706176	-0.0476364	0.203171	1.58111	0.938651	1.60811	0.651278	0.866789	0.884486	0.0446209
0.294303	-0.809777	0.0376454	1.86968	0.926296	2.31618	0.390632	1.58454	0.70612	-0.0474961	0.203839	1.59358	0.936761	1.59982	0.652313	0.888475	0.88454	0.047276
0.293359	-0.791733	0.0398679	1.90131	0.923569	2.31043	0.392506	1.59561	0.706064	-0.0471421	0.204269	1.60133	0.93488	1.59204	0.653372	0.909362	0.884597	0.050096
0.292437	-0.772785	0.0421268	1.93139	0.92085	2.30455	0.394393	1.60596	0.706009	-0.0465806	0.204891	1.61223	0.933008	1.58469	0.654456	0.929456	0.884658	0.053026
0.291537	-0.752907	0.0444202	1.95998	0.918137	2.29867	0.396291	1.61567	0.705954	-0.0458238	0.205572	1.62393	0.931145	1.57775	0.655563	0.94877	0.884722	0.0560296
0.290662	-0.732193	0.0467466	1.98722	0.915432	2.29268	0.398201	1.62469	0.705901	-0.0448229	0.206506	1.6394	0.92929	1.57112	0.656692	0.967331	0.88479	0.0591803
0.289812	-0.710686	0.0491042	2.01311	0.912734	2.28657	0.400121	1.63307	0.705848	-0.0435536	0.2077	1.65827	0.927442	1.56473	0.657843	0.985116	0.884862	0.0624787
0.288987	-0.688401	0.0514915	2.03774	0.910042	2.28043	0.40205	1.64089	0.705798	-0.0421136	0.209162	1.68021	0.925602	1.55864	0.659014	1.00216	0.884938	0.0659262
0.288189	-0.665436	0.0539072	2.0612	0.907359	2.27422	0.403988	1.64819	0.705749	-0.0404055	0.2109	1.70464	0.923768	1.55274	0.660205	1.01851	0.885017	0.069452
0.287419	-0.641773	0.0563498	2.0836	0.904682	2.26787	0.405935	1.65501	0.705703	-0.0384541	0.212925	1.73112	0.921942	1.54703	0.661415	1.03416	0.885101	0.0731346
0.286676	-0.617371	0.0588183	2.10488	0.902013	2.26149	0.407889	1.66134	0.705659	-0.0363091	0.214981	1.75593	0.920122	1.54154	0.662643	1.04912	0.88519	0.076984
0.285963	-0.592299	0.0613111	2.12518	0.899352	2.25502	0.409851	1.66719	0.705617	-0.0338502	0.217064	1.77918	0.918308	1.5362	0.663888	1.06344	0.885283	0.0809474
0.28528	-0.566616	0.0638274	2.14454	0.896698	2.24846	0.411819	1.67258	0.705579	-0.0311296	0.219174	1.80091	0.916501	1.53101	0.665149	1.07714	0.88538	0.0850657
