Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
360  Points		397  Points		360  Points		319  Points		262  Points		346  Points		335  Points		261  Points		161  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.341748	1340.26	3.80413e-005	0.038129	1.00204	2.39987	0.353659	438.295	0.707107	640.672	0.176786	349.53	0.530325	462.642	0.683529	607.63	0.883884	1166.82
0.341453	238.196	0.00018099	0.0831677	0.999297	2.40008	0.354169	178.386	0.70711	309.836	0.17688	105.017	0.530311	228.109	0.683575	296.765	0.88389	456.548
0.340804	130.476	0.000429459	0.128016	0.996561	2.40031	0.355022	112.21	0.707113	204.326	0.177075	61.8537	0.530287	151.367	0.683653	196.343	0.8839	283.798
0.339895	89.6698	0.000782624	0.172642	0.993832	2.40055	0.356123	82.0101	0.707119	152.422	0.17737	43.8892	0.530253	113.257	0.683763	146.716	0.883915	205.894
0.338815	68.1853	0.00123936	0.216984	0.991108	2.4008	0.357395	64.7345	0.707125	121.546	0.177765	34.0557	0.530209	90.474	0.683904	117.128	0.883934	161.551
0.337627	54.9206	0.0017981	0.260962	0.988391	2.40107	0.358786	53.5545	0.707134	101.073	0.178257	27.8598	0.530156	75.3185	0.684076	97.4819	0.883959	132.925
0.336371	45.9144	0.00245709	0.304519	0.985679	2.40136	0.360262	45.7303	0.707144	86.5033	0.178845	23.6041	0.530093	64.5089	0.68428	83.4897	0.883988	112.918
0.335076	39.3996	0.00321406	0.347568	0.982973	2.40167	0.361801	39.9494	0.707156	75.6051	0.179527	20.5048	0.530022	56.41	0.684514	73.0188	0.884022	98.1472
0.333759	34.4683	0.00406683	0.390074	0.980274	2.40199	0.363389	35.5046	0.707169	67.1462	0.180301	18.1501	0.529941	50.1155	0.68478	64.8896	0.884061	86.7951
0.33243	30.606	0.00501281	0.431979	0.97758	2.40232	0.365016	31.9811	0.707184	60.3899	0.181164	16.3029	0.529852	45.0827	0.685076	58.3962	0.884104	77.7979
0.331099	27.4997	0.00604925	0.473233	0.974893	2.40268	0.366675	29.1197	0.707201	54.8694	0.182114	14.817	0.529755	40.9665	0.685402	53.0907	0.884153	70.4918
0.32977	24.9474	0.00717336	0.513802	0.972212	2.40305	0.368363	26.7501	0.70722	50.274	0.183147	13.5973	0.529649	37.5373	0.685758	48.6749	0.884206	64.4411
0.328448	22.8135	0.00838218	0.553651	0.969538	2.40344	0.370074	24.7557	0.707241	46.3891	0.184262	12.5794	0.529536	34.6364	0.686144	44.9428	0.884265	59.348
0.327136	21.0031	0.00967256	0.592741	0.96687	2.40385	0.371807	23.0541	0.707263	43.0619	0.185454	11.718	0.529415	32.1502	0.686559	41.7474	0.884328	55.0018
0.325837	19.4481	0.0110416	0.631064	0.964208	2.40428	0.373559	21.5854	0.707288	40.1803	0.186721	10.9804	0.529288	29.9957	0.687004	38.981	0.884396	51.2495
0.324552	18.0984	0.0124861	0.668586	0.961553	2.40472	0.375328	20.305	0.707315	37.6605	0.18806	10.3424	0.529153	28.1106	0.687476	36.5629	0.88447	47.9773
0.323283	16.9159	0.014003	0.705301	0.958905	2.40519	0.377114	19.1788	0.707344	35.4383	0.189467	9.78555	0.529013	26.4474	0.687977	34.4314	0.884549	45.0985
0.322032	15.8717	0.0155892	0.7412	0.956263	2.40568	0.378915	18.1807	0.707376	33.464	0.19094	9.29579	0.528866	24.9689	0.688506	32.5387	0.884633	42.5463
0.320799	14.943	0.0172417	0.776272	0.953628	2.40618	0.380729	17.2901	0.707409	31.6984	0.192475	8.86206	0.528715	23.6461	0.689062	30.8469	0.884722	40.2682
0.319585	14.1118	0.0189576	0.81052	0.951	2.40671	0.382557	16.4905	0.707446	30.1099	0.194069	8.47556	0.528558	22.4555	0.689645	29.3258	0.884816	38.2223
0.318392	13.3636	0.0207339	0.84394	0.948378	2.40725	0.384398	15.7688	0.707484	28.6734	0.19572	8.12924	0.528398	21.3783	0.690254	27.951	0.884916	36.3748
0.31722	12.6869	0.0225679	0.876544	0.945764	2.40782	0.38625	15.1141	0.707526	27.3679	0.197202	7.8557	0.528233	20.399	0.690889	26.7024	0.885022	34.6982
0.316069	12.0719	0.0244568	0.908332	0.943156	2.4084	0.388114	14.5175	0.70757	26.1763	0.198496	7.64078	0.528065	19.5048	0.69155	25.5636	0.885133	33.17
0.314942	11.5107	0.026398	0.939314	0.940556	2.40901	0.389988	13.9717	0.707618	25.0844	0.199586	7.47446	0.527894	18.6851	0.692235	24.5207	0.885249	31.7712
0.313837	10.9967	0.028389	0.969505	0.937962	2.40964	0.391872	13.4705	0.707668	24.0802	0.200461	7.34967	0.527721	17.931	0.692945	23.5622	0.885372	30.4861
0.312756	10.5242	0.0304275	0.998916	0.935376	2.4103	0.393767	13.0086	0.707722	23.1535	0.201111	7.26146	0.527546	17.2349	0.693679	22.6784	0.8855	29.3015
0.3117	10.0886	0.032511	1.02756	0.932797	2.41097	0.39567	12.5816	0.707779	22.2958	0.201531	7.2065	0.527369	16.5904	0.694436	21.8608	0.885634	28.206
0.310668	9.68574	0.0346373	1.05545	0.930225	2.41167	0.397582	12.1858	0.707839	21.4995	0.202137	7.12948	0.527192	15.9919	0.695216	21.1025	0.885774	27.1899
0.309662	9.31221	0.0368045	1.08261	0.92766	2.41239	0.399503	11.8178	0.707903	20.7584	0.202802	7.04829	0.527015	15.4348	0.696018	20.3972	0.88592	26.2449
0.308681	8.965	0.0390105	1.10905	0.925102	2.41314	0.401432	11.4748	0.707971	20.0669	0.203715	6.94191	0.526838	14.9148	0.696842	19.7396	0.886072	25.3639
0.307727	8.64152	0.0412533	1.1348	0.922552	2.41391	0.403368	11.1544	0.708042	19.4202	0.204883	6.81364	0.526662	14.4284	0.697687	19.1251	0.88623	24.5406
0.3068	8.33949	0.0435311	1.15985	0.92001	2.4147	0.405313	10.8544	0.708118	18.8141	0.206317	6.66719	0.526487	13.9725	0.698553	18.5495	0.886395	23.7694
