Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
343  Points		382  Points		343  Points		319  Points		240  Points		346  Points		304  Points		239  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353547	-0.0453538	0.000230733	0.232107	1.00057	2.07179	0.410793	0.103136	0.707109	0.00904055	0.176777	0.045628	0.53033	0.00315814	0.821517	0.00601067	0.883886	0.0135681
0.353494	-0.0685446	0.000504274	0.27646	0.998128	2.07029	0.410915	0.139686	0.70712	0.0126505	0.176831	0.0891451	0.530334	0.00550693	0.821524	0.0100504	0.883902	0.0201391
0.353386	-0.11446	0.000882355	0.364547	0.99569	2.06727	0.411122	0.212276	0.707139	0.0198183	0.176987	0.175898	0.530343	0.0102095	0.821541	0.0180681	0.883933	0.033187
0.353224	-0.159195	0.00136352	0.451367	0.993255	2.06429	0.411415	0.283483	0.707167	0.0269762	0.177245	0.262024	0.530358	0.0149273	0.821567	0.0260469	0.88398	0.0462459
0.353011	-0.202377	0.00194624	0.536749	0.990824	2.06142	0.411791	0.352946	0.707203	0.0341875	0.177604	0.347267	0.530378	0.0196752	0.821602	0.0340211	0.884042	0.0593264
0.352747	-0.24355	0.00262865	0.620429	0.988396	2.05861	0.412247	0.420388	0.707247	0.0413592	0.178064	0.431252	0.530404	0.0244104	0.821647	0.041986	0.88412	0.0723772
0.352436	-0.282463	0.0034086	0.702095	0.985972	2.05584	0.412782	0.485399	0.7073	0.0485247	0.178621	0.513749	0.530436	0.0291931	0.821701	0.0499324	0.884213	0.0854416
0.352081	-0.318908	0.0042835	0.781637	0.983551	2.05316	0.413391	0.547818	0.707362	0.0557513	0.179275	0.594515	0.530473	0.033998	0.821764	0.0578418	0.884321	0.0985334
0.351685	-0.352613	0.00525094	0.858985	0.981132	2.05058	0.414073	0.607545	0.707432	0.0629534	0.180022	0.673357	0.530516	0.0387737	0.821837	0.0657505	0.884445	0.11168
0.35125	-0.383549	0.00630815	0.933845	0.978717	2.04805	0.414823	0.664449	0.70751	0.0701799	0.180862	0.750107	0.530565	0.0436376	0.821919	0.0735845	0.884584	0.124789
0.350781	-0.411656	0.00745203	1.00622	0.976305	2.04564	0.415639	0.718492	0.707597	0.0774553	0.18179	0.824579	0.530619	0.0485315	0.822011	0.0813424	0.884739	0.137897
0.35028	-0.436888	0.00867984	1.07605	0.973896	2.0433	0.416517	0.769742	0.707692	0.0846817	0.182805	0.896619	0.530679	0.053412	0.822111	0.0890944	0.884909	0.151077
0.349751	-0.459301	0.0099883	1.14327	0.971489	2.04104	0.417453	0.818189	0.707797	0.0919569	0.183904	0.966138	0.530745	0.0584123	0.822221	0.0967615	0.885095	0.164252
0.349197	-0.478932	0.0113745	1.20783	0.969085	2.03895	0.418445	0.863887	0.707909	0.0992562	0.185082	1.03311	0.530817	0.0634323	0.822339	0.104405	0.885297	0.177418
0.348622	-0.495854	0.0128352	1.26972	0.966683	2.03695	0.419489	0.907016	0.70803	0.106531	0.186339	1.09746	0.530894	0.0684919	0.822467	0.112003	0.885514	0.190641
