Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
330  Points		373  Points		330  Points		316  Points		229  Points		344  Points		292  Points		213  Points		78  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353553	-0.00421881	3.23264e-005	0.115235	1.00021	2.27677	0.475325	0.0332315	0.707109	0.0109765	0.176779	0.0614642	0.53033	0.00507027	0.883883	-0.00112683	0.950643	0.0172785
0.353548	-0.00807588	0.000168132	0.160027	0.997525	2.28017	0.475364	0.050272	0.707122	0.0159606	0.176851	0.105287	0.530336	0.00966911	0.883882	-0.00158519	0.950663	0.0265786
0.353534	-0.0157652	0.000409513	0.249286	0.994834	2.28701	0.475443	0.084328	0.707147	0.0259324	0.177027	0.192665	0.530353	0.0188514	0.883879	-0.00244759	0.950705	0.045104
0.353511	-0.0233071	0.000755704	0.337716	0.992134	2.29394	0.475563	0.118309	0.707183	0.0358417	0.177305	0.27931	0.530381	0.0279873	0.883876	-0.00329348	0.950769	0.0636246
0.353479	-0.0307003	0.00120552	0.425	0.989427	2.30099	0.475722	0.152141	0.707231	0.0457726	0.177685	0.364929	0.530419	0.037104	0.883872	-0.00410635	0.950855	0.0821354
0.353439	-0.0379428	0.00175744	0.5108	0.986711	2.30813	0.475921	0.185819	0.707291	0.0557468	0.178165	0.449302	0.530468	0.0462553	0.883866	-0.00485319	0.950963	0.100553
0.35339	-0.0450302	0.00240948	0.594948	0.983987	2.31532	0.47616	0.219266	0.707362	0.065661	0.178744	0.532134	0.530528	0.0554027	0.88386	-0.00554121	0.951092	0.118933
0.353333	-0.051881	0.00315974	0.677258	0.981254	2.32258	0.476438	0.252393	0.707446	0.0756017	0.17942	0.613204	0.530599	0.0645421	0.883853	-0.00618483	0.951243	0.137234
0.353268	-0.0584048	0.00400579	0.757429	0.978512	2.32985	0.476755	0.285324	0.707541	0.0855954	0.18019	0.692361	0.53068	0.073739	0.883846	-0.00673964	0.951416	0.155453
0.353195	-0.0646409	0.00494502	0.835374	0.975762	2.33714	0.477111	0.317933	0.707647	0.0955487	0.181052	0.769303	0.530772	0.0829042	0.883837	-0.00719008	0.95161	0.17358
0.353115	-0.0705945	0.00597479	0.91099	0.973003	2.34447	0.477504	0.350118	0.707766	0.105494	0.182003	0.843939	0.530875	0.0920794	0.883829	-0.00757826	0.951825	0.191596
0.353029	-0.0761296	0.00709225	0.984074	0.970236	2.35174	0.477936	0.381969	0.707896	0.115498	0.183041	0.916159	0.530989	0.101275	0.88382	-0.00784193	0.952061	0.209539
0.352936	-0.0812672	0.00829427	1.05458	0.96746	2.35902	0.478405	0.413444	0.708038	0.125471	0.184162	0.98582	0.531114	0.110436	0.88381	-0.00800305	0.952319	0.227333
0.352837	-0.0860493	0.00957792	1.1225	0.964676	2.36627	0.47891	0.444462	0.708192	0.135455	0.185364	1.053	0.53125	0.119678	0.883801	-0.00803234	0.952597	0.244978
0.352733	-0.09034	0.01094	1.18781	0.961883	2.37343	0.479452	0.475003	0.708357	0.145464	0.186475	1.10938	0.531396	0.128932	0.883791	-0.00794442	0.952896	0.262542
0.352624	-0.0941607	0.0123776	1.25046	0.959082	2.38057	0.48003	0.505103	0.708535	0.155446	0.187467	1.15588	0.531554	0.138139	0.883782	-0.00776859	0.953216	0.279945
0.352511	-0.0974808	0.0138874	1.31043	0.956272	2.38762	0.480643	0.534689	0.708724	0.16545	0.188318	1.19331	0.531722	0.147397	0.883773	-0.00741692	0.953556	0.297174
0.352394	-0.100312	0.0154663	1.36781	0.953454	2.39459	0.48129	0.563758	0.708925	0.175497	0.189009	1.22217	0.531901	0.156686	0.883764	-0.00693331	0.953916	0.314274
0.352275	-0.10268	0.0171114	1.42267	0.950628	2.40144	0.481972	0.592306	0.709137	0.185557	0.189528	1.24288	0.532091	0.165961	0.883757	-0.0063323	0.954297	0.331189
0.352152	-0.104485	0.0188196	1.47504	0.947794	2.40818	0.482686	0.620325	0.709362	0.195569	0.189865	1.25592	0.532292	0.175284	0.88375	-0.00556974	0.954697	0.347952
0.352028	-0.105751	0.0205881	1.52499	0.944952	2.41486	0.483434	0.647799	0.709598	0.205632	0.190355	1.27454	0.532504	0.184626	0.883743	-0.00463056	0.955117	0.36456
0.351903	-0.106453	0.022414	1.57252	0.942102	2.42139	0.484213	0.674694	0.709847	0.215725	0.190895	1.29447	0.532727	0.193936	0.883739	-0.00355787	0.955556	0.381003
0.351777	-0.106611	0.0242946	1.61779	0.939244	2.42779	0.485024	0.70102	0.710107	0.225804	0.191644	1.32095	0.532961	0.203328	0.883735	-0.00236463	0.956015	0.397262
0.351652	-0.106269	0.0262272	1.66092	0.93638	2.43406	0.485866	0.72679	0.710379	0.235926	0.192612	1.35356	0.533207	0.212737	0.883733	-0.00100353	0.956493	0.413303
0.351527	-0.105291	0.0282094	1.70193	0.933507	2.44018	0.486737	0.752037	0.710663	0.246063	0.193814	1.39177	0.533463	0.222107	0.883733	0.000546784	0.956989	0.429197
0.351404	-0.103774	0.0302387	1.74089	0.930628	2.44618	0.487638	0.776677	0.710959	0.256156	0.195266	1.43483	0.53373	0.231544	0.883734	0.00225581	0.957504	0.444945
0.351282	-0.101694	0.0323127	1.77792	0.927742	2.45202	0.488568	0.800688	0.711267	0.266309	0.196985	1.48195	0.534009	0.241043	0.883738	0.00406254	0.958038	0.460475
0.351164	-0.0990703	0.0344293	1.81318	0.924849	2.4577	0.489525	0.824174	0.711587	0.276508	0.198759	1.52679	0.534298	0.250521	0.883744	0.00606467	0.95859	0.475787
0.351049	-0.0958742	0.0365864	1.84663	0.921949	2.46329	0.49051	0.847123	0.711918	0.28665	0.200584	1.56942	0.534599	0.260028	0.883752	0.00823788	0.959159	0.490957
0.350938	-0.0921188	0.0387819	1.87846	0.919043	2.46866	0.491522	0.869436	0.712262	0.296828	0.202458	1.60982	0.534911	0.269593	0.883763	0.0105335	0.959747	0.505916
0.350832	-0.0878305	0.041014	1.90871	0.91613	2.47393	0.49256	0.89121	0.712618	0.307077	0.204379	1.64807	0.535235	0.279128	0.883777	0.0130007	0.960352	0.520673
0.350731	-0.0829893	0.0432807	1.93742	0.913211	2.47903	0.493623	0.912493	0.712986	0.31732	0.206343	1.68437	0.535569	0.288751	0.883794	0.0156647	0.960974	0.535318
0.350636	-0.0776283	0.0455805	1.96473	0.910287	2.48396	0.49471	0.93316	0.713366	0.327552	0.208349	1.71875	0.535915	0.298402	0.883814	0.0184292	0.961614	0.549741
0.350548	-0.0717401	0.0479116	1.99073	0.907357	2.48877	0.495822	0.953254	0.713758	0.337836	0.210394	1.75124	0.536272	0.308037	0.883837	0.0213213	0.96227	0.563939
