Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
332  Points		374  Points		332  Points		316  Points		232  Points		344  Points		294  Points		220  Points		98  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353548	366.025	0.000366182	0.118216	1.00141	2.6019	0.45863	413.015	0.707108	1131.62	0.176814	176.744	0.530331	859.266	0.883881	1087.24	0.917222	1730.93
0.353528	164.859	0.000696683	0.162926	0.998858	2.60324	0.458698	200.396	0.70712	392.109	0.176953	81.2119	0.530341	295.339	0.883869	443.827	0.917252	536.904
0.353492	106.379	0.00113091	0.207331	0.996298	2.60457	0.458813	132.319	0.707142	237.146	0.177195	52.7772	0.530361	178.32	0.883847	278.818	0.917315	317.748
0.353441	78.5171	0.00166744	0.251382	0.993733	2.60589	0.458974	98.7895	0.707175	169.978	0.177539	39.1406	0.530391	127.721	0.883814	203.246	0.917408	225.661
0.353374	62.2142	0.0023045	0.295009	0.991162	2.6072	0.459182	78.8364	0.707219	132.465	0.177983	31.1462	0.53043	99.4947	0.883772	159.901	0.917533	174.97
0.353293	51.512	0.00304006	0.338155	0.988585	2.60851	0.459435	65.6055	0.707275	108.521	0.178527	25.8999	0.530479	81.4899	0.883721	131.79	0.91769	142.888
0.353198	43.9466	0.0038718	0.380759	0.986002	2.60981	0.459735	56.1919	0.707341	91.911	0.179168	22.1976	0.530538	69.0062	0.883661	112.082	0.917877	120.758
0.353089	38.3148	0.00479718	0.422765	0.983413	2.6111	0.460079	49.1537	0.707418	79.7141	0.179903	19.4491	0.530606	59.8421	0.883592	97.4993	0.918094	104.573
