Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
342  Points		381  Points		341  Points		319  Points		238  Points		345  Points		302  Points		236  Points		127  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353551	-0.0317312	0.000249284	0.239444	1.00134	2.06776	0.417051	0.0711693	0.70711	0.0103271	0.176802	0.104909	0.530331	0.00547666	0.834077	0.00653868	0.883887	0.0176654
0.353514	-0.0513996	0.000531471	0.283746	0.998903	2.06652	0.417134	0.104264	0.707122	0.0141157	0.176926	0.14828	0.530337	0.00809504	0.834085	0.00918979	0.883908	0.0252712
0.35343	-0.0904098	0.00091808	0.371755	0.996469	2.06406	0.417296	0.17015	0.707143	0.0215995	0.177152	0.234742	0.53035	0.0133867	0.834099	0.0145064	0.883947	0.0405449
0.353301	-0.128586	0.00140771	0.458492	0.994038	2.06169	0.417535	0.235199	0.707173	0.0290965	0.177479	0.320361	0.530369	0.0186966	0.834119	0.0198662	0.884004	0.0557846
0.353127	-0.165682	0.00199875	0.543707	0.99161	2.05938	0.417851	0.299011	0.707212	0.0366197	0.177907	0.404807	0.530394	0.0240429	0.834146	0.0252391	0.884078	0.0710295
0.35291	-0.201421	0.00268924	0.6272	0.989184	2.05717	0.41824	0.361378	0.70726	0.0441222	0.178433	0.487933	0.530426	0.0293889	0.834179	0.0305649	0.884171	0.0862851
0.352652	-0.235471	0.00347708	0.708713	0.986761	2.0551	0.418702	0.422097	0.707316	0.0516566	0.179057	0.56937	0.530463	0.0347341	0.834218	0.0358699	0.884282	0.101489
0.352355	-0.267684	0.00435969	0.788095	0.98434	2.05308	0.419235	0.480915	0.707381	0.0591813	0.179775	0.648894	0.530507	0.0401511	0.834263	0.0412065	0.88441	0.116735
