Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
337  Points		377  Points		337  Points		319  Points		236  Points		344  Points		298  Points		230  Points		116  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353546	411.447	0.000302225	0.107426	1.00027	2.56633	0.435355	486.542	0.707108	1426.24	0.176814	177.266	0.530332	643.746	0.870674	6789.32	0.883889	1646.83
0.35351	173.477	0.000607475	0.152179	0.997821	2.5678	0.435431	210.018	0.707117	422.337	0.176952	81.3215	0.530342	264.862	0.870657	666.275	0.883938	515.346
0.353445	109.892	0.00101675	0.196649	0.99537	2.56929	0.435568	133.946	0.707136	247.874	0.177193	52.823	0.530359	166.735	0.870612	350.31	0.884037	305.499
0.353353	80.4023	0.00152875	0.240791	0.992919	2.57078	0.435766	98.3597	0.707164	175.418	0.177536	39.1654	0.530385	121.666	0.870541	237.608	0.884185	217.124
0.353232	63.3791	0.00214179	0.284533	0.990467	2.57228	0.436022	77.7384	0.707203	135.744	0.177979	31.1616	0.530419	95.7803	0.870444	179.759	0.884381	168.429
0.353084	52.2945	0.00285382	0.327803	0.988015	2.57379	0.436338	64.2869	0.707252	110.71	0.178521	25.9101	0.53046	78.9801	0.870324	144.553	0.884622	137.593
0.35291	44.5012	0.00366267	0.370551	0.985562	2.57531	0.436711	54.8229	0.70731	93.4748	0.17916	22.2048	0.53051	67.1966	0.870184	120.871	0.884906	116.316
0.352711	38.7217	0.00456574	0.412707	0.983108	2.57683	0.437142	47.8044	0.707378	80.8861	0.179893	19.4542	0.530568	58.4751	0.870026	103.849	0.885229	100.751
0.352487	34.2641	0.0055604	0.454228	0.980652	2.57836	0.437628	42.394	0.707457	71.2884	0.180719	17.3343	0.530634	51.7595	0.869853	91.0237	0.88559	88.8717
0.352241	30.7208	0.00664396	0.495081	0.978195	2.57989	0.438169	38.097	0.707545	63.7291	0.181636	15.6528	0.530708	46.4294	0.869667	81.0134	0.885986	79.5082
0.351973	27.8363	0.00781333	0.535217	0.975737	2.58143	0.438763	34.603	0.707643	57.6214	0.182639	14.2881	0.53079	42.0963	0.86947	72.9828	0.886414	71.9385
0.351685	25.4422	0.00906558	0.574609	0.973276	2.58298	0.439408	31.707	0.707751	52.5841	0.183726	13.1599	0.53088	38.5046	0.869265	66.3974	0.886872	65.6925
0.351379	23.4231	0.0103976	0.61323	0.970814	2.58452	0.440104	29.2682	0.707869	48.3586	0.184895	12.2127	0.530979	35.4791	0.869054	60.8992	0.887359	60.4515
