Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
362  Points		398  Points		361  Points		320  Points		268  Points		346  Points		340  Points		263  Points		165  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.334084	-0.147722	2.29875e-005	0.104182	1.00132	2.36312	0.353608	0.267181	0.707107	0.000194035	0.176777	0.0480014	0.530325	-0.0156016	0.668187	0.0374027	0.883884	0.0027727
0.33391	-0.249041	0.000145768	0.149084	0.998534	2.36081	0.353923	0.37717	0.707107	0.000223996	0.176833	0.0907968	0.530307	-0.0213137	0.668231	0.0525209	0.883887	0.00434392
0.333497	-0.438522	0.000374381	0.238451	0.995755	2.35616	0.354497	0.582261	0.707107	0.000387123	0.176991	0.176117	0.530275	-0.0326638	0.66831	0.0826412	0.883894	0.00751948
0.332876	-0.598783	0.000707802	0.326951	0.992981	2.35149	0.355295	0.756162	0.707108	0.000640134	0.177249	0.26077	0.53023	-0.043865	0.668425	0.112633	0.883905	0.0107212
0.332085	-0.727043	0.00114501	0.414449	0.990212	2.34674	0.356279	0.898594	0.707109	0.000853187	0.177605	0.344531	0.530171	-0.0549149	0.668576	0.142513	0.883919	0.013902
0.331162	-0.82558	0.00168467	0.500528	0.987449	2.34194	0.357413	1.01317	0.70711	0.00105957	0.178061	0.42709	0.5301	-0.0658086	0.668761	0.172245	0.883937	0.0171141
0.33014	-0.899094	0.00232477	0.584944	0.984692	2.33711	0.358667	1.10499	0.707111	0.00132584	0.178612	0.508128	0.530016	-0.0765364	0.668982	0.201753	0.88396	0.0203157
0.329043	-0.952666	0.00306339	0.667568	0.981941	2.33219	0.360017	1.17892	0.707113	0.00163867	0.179258	0.587439	0.52992	-0.0870057	0.669237	0.231033	0.883985	0.0235694
0.327894	-0.990815	0.00389824	0.748149	0.979195	2.3272	0.361446	1.23903	0.707115	0.00197135	0.179997	0.664835	0.529811	-0.0971778	0.669526	0.260075	0.884015	0.0268542
