Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
352  Points		387  Points		352  Points		320  Points		248  Points		345  Points		316  Points		251  Points		147  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353553	-0.083155	0.000353281	0.276239	1.00244	2.15976	0.377817	0.109761	0.707108	0.00619528	0.176817	0.120356	0.53033	0.000624995	0.755635	0.0208137	0.883884	0.00493028
0.353455	-0.154559	0.000678832	0.320319	0.999899	2.1573	0.377946	0.194513	0.707116	0.00875223	0.176959	0.163433	0.530331	0.000851624	0.75566	0.0290846	0.883889	0.00880162
0.353189	-0.291941	0.00110828	0.407809	0.997359	2.15246	0.378275	0.358534	0.707129	0.0137863	0.177202	0.249158	0.530332	0.00131178	0.755704	0.045621	0.883904	0.0164606
0.352767	-0.416412	0.00164005	0.493946	0.994825	2.14762	0.378791	0.509329	0.707148	0.0188009	0.177546	0.334036	0.530334	0.00179265	0.755768	0.0621409	0.883928	0.024088
0.352207	-0.524728	0.00227252	0.578548	0.992297	2.1427	0.379476	0.643781	0.707173	0.0238495	0.17799	0.417732	0.530336	0.00231493	0.755851	0.078628	0.883961	0.0317989
0.35153	-0.615751	0.0030037	0.661254	0.989775	2.13783	0.380309	0.761074	0.707204	0.0288929	0.178531	0.499943	0.53034	0.00292004	0.755953	0.0950495	0.884003	0.0394571
0.350756	-0.690277	0.00383111	0.741925	0.987258	2.13301	0.38127	0.861919	0.707241	0.0339261	0.179168	0.580504	0.530343	0.00354433	0.756075	0.111413	0.884054	0.0471564
0.349903	-0.749826	0.00475243	0.82043	0.984747	2.12814	0.38234	0.947887	0.707284	0.0390121	0.179899	0.659154	0.530348	0.00420696	0.756215	0.127734	0.884114	0.0548644
0.348989	-0.796415	0.00576489	0.89658	0.982242	2.12322	0.383504	1.02109	0.707333	0.0441303	0.180722	0.735742	0.530353	0.00494629	0.756376	0.143969	0.884183	0.0625901
0.348026	-0.832172	0.00686569	0.970292	0.979743	2.11836	0.384747	1.08357	0.707388	0.0492398	0.181633	0.810035	0.53036	0.00576576	0.756555	0.160107	0.884262	0.0703509
0.347027	-0.858861	0.00805189	1.04147	0.977249	2.11347	0.386058	1.13711	0.707449	0.0544051	0.182631	0.881937	0.530367	0.00667228	0.756753	0.176197	0.884349	0.0781089
