Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
354  Points		389  Points		353  Points		320  Points		250  Points		346  Points		320  Points		254  Points		149  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353551	-0.136519	0.000320208	0.265175	1.00118	2.18517	0.370947	0.283726	0.707109	0.0062778	0.176783	0.0724393	0.53033	-0.000834988	0.74176	0.0138297	0.883884	0.00668269
0.35339	-0.237852	0.00063272	0.309325	0.998602	2.18272	0.371282	0.391637	0.707116	0.00854308	0.176868	0.115581	0.530329	-0.0012581	0.741776	0.0229423	0.883892	0.0101118
0.35299	-0.426498	0.00104929	0.397023	0.996032	2.1777	0.371871	0.591075	0.707129	0.0129952	0.177055	0.201573	0.530327	-0.00201475	0.741814	0.0411248	0.883908	0.0170299
0.352385	-0.583915	0.00156851	0.483357	0.993469	2.17265	0.372675	0.75697	0.707147	0.0174316	0.177343	0.286839	0.530324	-0.00272237	0.741873	0.0592524	0.883932	0.0239815
0.351614	-0.707514	0.00218858	0.568134	0.990911	2.16761	0.373655	0.890418	0.70717	0.0219098	0.177731	0.37109	0.530321	-0.00340521	0.741954	0.0774168	0.883965	0.0309266
0.350717	-0.800537	0.00290762	0.651116	0.98836	2.1625	0.374774	0.996182	0.707199	0.0263986	0.178218	0.454047	0.530316	-0.00403845	0.742056	0.0955084	0.884005	0.0378587
0.349727	-0.868445	0.00372327	0.732046	0.985814	2.15742	0.376003	1.07998	0.707232	0.0309083	0.178801	0.535439	0.530311	-0.00464575	0.742179	0.113528	0.884054	0.0448383
0.34867	-0.916808	0.00463307	0.810849	0.983275	2.1523	0.377319	1.147	0.707272	0.0353867	0.17948	0.615019	0.530305	-0.00520118	0.742323	0.131475	0.884111	0.0518394
