Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
346  Points		383  Points		346  Points		320  Points		243  Points		345  Points		308  Points		244  Points		137  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.35353	397.108	0.000446875	0.130571	1.00102	2.49517	0.397929	514.627	0.707108	940.35	0.176803	209.474	0.530331	785.781	0.79581	2786.5	0.883885	1315.02
0.35343	170.84	0.00080611	0.175204	0.998548	2.49635	0.398059	203.95	0.707117	366.292	0.176928	87.4777	0.530335	286.138	0.795821	543.554	0.883898	477.613
0.35325	108.783	0.0012687	0.219518	0.996084	2.49754	0.3983	127.242	0.707133	227.448	0.177154	55.3424	0.530343	174.919	0.795845	301.158	0.883923	291.804
0.352995	79.7586	0.00183322	0.26347	0.993624	2.49876	0.398649	92.5202	0.707157	164.935	0.177482	40.525	0.530355	125.962	0.795883	208.285	0.883961	210.083
0.352668	62.9281	0.00249767	0.30697	0.99117	2.5	0.399102	72.7321	0.707188	129.379	0.17791	32.0092	0.530371	98.4181	0.795935	159.198	0.88401	164.125
0.352274	51.9363	0.00326011	0.349984	0.98872	2.50125	0.399655	59.956	0.707227	106.438	0.178436	26.4876	0.530391	80.7603	0.796001	128.841	0.884071	134.67
0.351819	44.1909	0.00411807	0.392439	0.986274	2.50253	0.400302	51.0309	0.707274	90.4092	0.179059	22.6225	0.530414	68.4761	0.796081	108.212	0.884145	114.183
0.351306	38.4368	0.00506903	0.434288	0.983833	2.50382	0.401038	44.4471	0.707328	78.5785	0.179777	19.7695	0.530442	59.4367	0.796175	93.2816	0.884231	99.1098
0.350744	33.9922	0.00611015	0.475478	0.981396	2.50513	0.401858	39.3927	0.707389	69.4878	0.180587	17.5803	0.530474	52.5066	0.796282	81.9753	0.884329	87.5552
0.350137	30.455	0.00723873	0.515981	0.978964	2.50646	0.402754	35.3919	0.707459	62.2842	0.181486	15.8494	0.53051	47.0247	0.796403	73.1169	0.884439	78.4164
0.349491	27.5724	0.0084516	0.55575	0.976536	2.50782	0.403723	32.1477	0.707536	56.4355	0.182473	14.4485	0.53055	42.5802	0.796538	65.9893	0.884561	71.0077
0.348811	25.1778	0.00974587	0.594765	0.974113	2.50919	0.404757	29.4651	0.707621	51.5924	0.183544	13.2929	0.530595	38.9041	0.796686	60.1308	0.884696	64.8805
0.348102	23.1568	0.0111183	0.632997	0.971693	2.51057	0.405853	27.2104	0.707713	47.5163	0.184696	12.3244	0.530643	35.813	0.796848	55.2303	0.884843	59.7291
0.34737	21.4282	0.0125659	0.670427	0.969278	2.51198	0.407006	25.2895	0.707813	44.0385	0.185926	11.502	0.530696	33.1777	0.797023	51.0708	0.885002	55.3376
0.346618	19.9327	0.0140856	0.707049	0.966867	2.51341	0.408211	23.6337	0.707921	41.0362	0.187231	10.7957	0.530754	30.9044	0.797211	47.4961	0.885174	51.5496
0.345851	18.6263	0.0156741	0.742843	0.96446	2.51486	0.409463	22.192	0.708037	38.4184	0.188608	10.1831	0.530816	28.9232	0.797412	44.3913	0.885359	48.2489
0.345072	17.4752	0.0173287	0.777815	0.962056	2.51632	0.41076	20.9258	0.70816	36.1156	0.190054	9.6473	0.530882	27.1814	0.797627	41.6694	0.885555	45.3472
0.344285	16.4533	0.0190461	0.811952	0.959657	2.51781	0.412099	19.8049	0.708292	34.0743	0.191368	9.23268	0.530954	25.6381	0.797854	39.2639	0.885764	42.7764
0.343493	15.5402	0.0208236	0.845262	0.957262	2.51931	0.413475	18.8059	0.708431	32.2525	0.192525	8.91211	0.53103	24.2611	0.798094	37.1227	0.885986	40.4831
0.342697	14.7194	0.0226585	0.877752	0.95487	2.52084	0.414887	17.9101	0.708578	30.6165	0.193508	8.66715	0.531111	23.0251	0.798347	35.2047	0.886221	38.4247
0.341902	13.9777	0.0245478	0.909423	0.952481	2.52238	0.416331	17.1024	0.708733	29.1394	0.194301	8.48511	0.531197	21.9094	0.798612	33.4766	0.886468	36.5669
0.341109	13.3043	0.0264891	0.940289	0.950097	2.52394	0.417806	16.3704	0.708896	27.7991	0.194893	8.35734	0.531288	20.8974	0.79889	31.9118	0.886728	34.8819
0.34032	12.6902	0.0284797	0.970358	0.947715	2.52552	0.41931	15.7042	0.709067	26.5775	0.195275	8.27811	0.531385	19.9752	0.79918	30.4881	0.887001	33.3467
