Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
348  Points		387  Points		348  Points		320  Points		245  Points		346  Points		311  Points		246  Points		140  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353515	-0.116166	3.43378e-005	0.117446	1.00237	2.1141	0.391322	0.0671323	0.707108	0.0067925	0.176777	0.0514641	0.53033	0.00188646	0.782647	0.0161773	0.883886	0.0106048
0.353378	-0.157072	0.000172749	0.162233	0.999876	2.1119	0.391401	0.12264	0.707116	0.00977217	0.176838	0.094805	0.530332	0.00317743	0.782666	0.0228694	0.883898	0.0152369
0.353145	-0.236725	0.000416724	0.251475	0.99739	2.1076	0.391611	0.232253	0.707131	0.0157815	0.177001	0.181248	0.530338	0.00565871	0.782701	0.0362807	0.883922	0.0245189
0.35282	-0.311657	0.000765482	0.339872	0.994909	2.10331	0.391949	0.338248	0.707153	0.0217943	0.177265	0.267051	0.530346	0.00813105	0.782752	0.0497	0.883956	0.0338544
0.35241	-0.380806	0.00121781	0.42709	0.992432	2.09899	0.392409	0.439202	0.707183	0.0278141	0.17763	0.351936	0.530357	0.0106587	0.782818	0.0630621	0.884001	0.0431505
0.351923	-0.443373	0.00177214	0.512904	0.989961	2.09473	0.392984	0.534176	0.707219	0.0338477	0.178094	0.435574	0.530371	0.0131506	0.7829	0.076383	0.884058	0.0524408
0.351365	-0.499146	0.00242674	0.597081	0.987495	2.09046	0.393668	0.622537	0.707262	0.0398359	0.178657	0.517668	0.530388	0.0157174	0.782998	0.0896947	0.884125	0.0617929
0.350746	-0.54807	0.00317948	0.679376	0.985034	2.08624	0.394451	0.704045	0.707313	0.0458798	0.179315	0.598069	0.530408	0.0183608	0.783112	0.102915	0.884203	0.0711221
0.350073	-0.590327	0.00402804	0.759589	0.982578	2.08205	0.395327	0.778731	0.707371	0.0519615	0.180066	0.676546	0.530431	0.0210108	0.783241	0.116098	0.884293	0.0804787
0.349355	-0.626282	0.00496985	0.837545	0.980127	2.07785	0.396287	0.846804	0.707435	0.058046	0.180909	0.752861	0.530457	0.0236741	0.783385	0.129281	0.884393	0.0898902
0.348597	-0.656371	0.00600215	0.913111	0.97768	2.0737	0.397323	0.908755	0.707507	0.0641357	0.181841	0.826901	0.530487	0.0264373	0.783545	0.142316	0.884505	0.0993382
0.347808	-0.6811	0.00712207	0.986239	0.975239	2.06958	0.398429	0.964981	0.707586	0.0702361	0.182858	0.898516	0.53052	0.0292536	0.783721	0.155277	0.884627	0.108786
0.346992	-0.70104	0.00832674	1.05684	0.972802	2.0655	0.399598	1.01598	0.707673	0.0763578	0.183959	0.967626	0.530556	0.0321031	0.783911	0.168161	0.884761	0.118233
0.346155	-0.716678	0.00961305	1.12479	0.97037	2.06145	0.400823	1.06233	0.707766	0.0825222	0.185139	1.03414	0.530595	0.0350921	0.784117	0.180965	0.884906	0.127753
0.345303	-0.728397	0.0109779	1.19016	0.967943	2.05745	0.402101	1.10447	0.707867	0.0886985	0.186396	1.09803	0.530639	0.0381404	0.784338	0.193683	0.885062	0.137344
0.344438	-0.736675	0.0124183	1.25286	0.965521	2.05347	0.403427	1.14284	0.707976	0.0948988	0.187727	1.15931	0.530685	0.041234	0.784574	0.206228	0.88523	0.146932
0.343566	-0.741951	0.0139309	1.31293	0.963103	2.04954	0.404795	1.17791	0.708091	0.101147	0.189129	1.21792	0.530736	0.0444184	0.784824	0.218721	0.885408	0.156586
