Sym0		Asym0		Sym1		Sym2		Asym1	
475  Points		491  Points		475  Points		238  Points		400  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00356967	9.13956	0.000612393	0.67561	0.00366716	9.13952	0.279534	0.190987	0.139851	0.628
0.012085	9.13804	0.00124186	0.784759	0.0121824	9.13802	0.279712	0.281141	0.140436	0.908949
0.0205974	9.13392	0.00207471	0.994434	0.0206949	9.13388	0.280058	0.459976	0.141544	1.463
0.029105	9.12759	0.00309487	1.18593	0.0292024	9.12751	0.280569	0.635273	0.143162	1.99836
0.0376057	9.11895	0.00428455	1.35776	0.037703	9.11886	0.281242	0.805764	0.145268	2.50971
0.0460972	9.10791	0.0056249	1.50945	0.0461944	9.10778	0.282071	0.970086	0.147838	2.99307
0.0545772	9.09432	0.00709724	1.64152	0.0546743	9.09413	0.28305	1.12698	0.150845	3.44577
0.0630434	9.07805	0.00868369	1.755	0.0631403	9.07782	0.284171	1.27538	0.154259	3.86652
0.0714932	9.05884	0.0103675	1.85144	0.0715898	9.0586	0.285426	1.41427	0.15805	4.2551
0.0799236	9.03638	0.0121336	1.93263	0.08002	9.03612	0.286806	1.54287	0.162188	4.61206
0.0883315	9.01044	0.0139687	2.0003	0.0884276	9.01013	0.288301	1.66053	0.166644	4.93861
0.0967135	8.98067	0.015861	2.05626	0.0968094	8.98027	0.2899	1.76688	0.171391	5.23642
0.105066	8.94656	0.0178003	2.10218	0.105161	8.94612	0.291593	1.86195	0.176402	5.50727
0.113384	8.90755	0.0197782	2.1396	0.113479	8.90712	0.29337	1.9461	0.181653	5.75315
0.121664	8.86315	0.0217872	2.16998	0.121759	8.86258	0.29522	2.02021	0.187122	5.97604
0.1299	8.81251	0.0235587	2.19159	0.129994	8.81187	0.297134	2.0856	0.192789	6.17778
0.138085	8.75481	0.0250813	2.20693	0.138179	8.75412	0.299106	2.14401	0.198634	6.36015
0.146214	8.68908	0.0263477	2.21775	0.146306	8.68827	0.301129	2.19778	0.20464	6.52485
0.154276	8.61408	0.0273531	2.22522	0.154368	8.61319	0.303201	2.24973	0.210792	6.67348
0.162265	8.52846	0.0280944	2.23014	0.162356	8.5274	0.305322	2.30301	0.217075	6.80736
0.170168	8.43061	0.0285696	2.23302	0.170258	8.42937	0.307493	2.36108	0.223477	6.92774
0.177974	8.31869	0.0292538	2.2369	0.178063	8.31731	0.309721	2.42778	0.229984	7.03579
0.185669	8.19059	0.0299989	2.24086	0.185757	8.18906	0.312017	2.50707	0.236587	7.13257
0.193237	8.04411	0.0310141	2.24556	0.193323	8.04235	0.314393	2.6028	0.243275	7.21891
0.200659	7.87675	0.0323008	2.25062	0.200743	7.8747	0.316867	2.71897	0.250039	7.29565
0.207914	7.68588	0.0338605	2.25582	0.207996	7.68353	0.319459	2.85932	0.25687	7.36351
0.21498	7.46909	0.0356942	2.26059	0.21506	7.46644	0.322195	3.02716	0.26376	7.42298
0.221832	7.22431	0.0378026	2.26462	0.221909	7.22135	0.3251	3.22521	0.270702	7.47475
0.228442	6.95017	0.0399141	2.26748	0.228516	6.94688	0.328205	3.45519	0.277688	7.51926
0.234783	6.64645	0.0420278	2.26942	0.234854	6.64278	0.331538	3.71732	0.284713	7.55679
0.240827	6.31454	0.0441429	2.27054	0.240894	6.31057	0.335131	4.01014	0.291769	7.58776
0.246549	5.95781	0.0462587	2.27103	0.246613	5.95361	0.339011	4.33006	0.298852	7.6125
0.251929	5.5818	0.0483747	2.27105	0.251988	5.57742	0.3432	4.67114	0.305955	7.63114
0.25695	5.19378	0.0504905	2.27069	0.257006	5.18933	0.347715	5.02561	0.313072	7.64388
0.261607	4.80249	0.0526059	2.27008	0.261658	4.79805	0.352565	5.38454	0.320198	7.65092
0.265899	4.41702	0.0547206	2.26926	0.265946	4.41267	0.357749	5.73868	0.327328	7.65224
0.269837	4.04576	0.0568344	2.2683	0.269881	4.04161	0.363258	6.07941	0.334457	7.64792
0.273438	3.69576	0.0589473	2.26719	0.273478	3.69184	0.369077	6.39981	0.341579	7.63803
0.276724	3.37191	0.0610591	2.26602	0.27676	3.36775	0.375183	6.69482	0.34869	7.62251
0.279721	3.07719	0.0631698	2.26485	0.279384	3.10841	0.381552	6.96163	0.355783	7.60128
0.282458	2.81263	0.0652794	2.26364	0.281463	2.90537	0.388156	7.1992	0.362854	7.57427
0.284962	2.57759	0.0673878	2.26241	0.283079	2.75014	0.394967	7.40796	0.369897	7.54135
0.287261	2.37052	0.0694951	2.26121	0.284297	2.63517	0.401959	7.58941	0.376906	7.5024
0.28938	2.18921	0.0716013	2.26003	0.28516	2.55513	0.409109	7.74556	0.383877	7.45722
0.291341	2.03116	0.0737064	2.25888	0.285699	2.506	0.416392	7.87878	0.390802	7.40562
0.293164	1.89378	0.0758105	2.25776	0.286456	2.43799	0.42379	7.99142	0.397676	7.34745
0.294869	1.7745	0.0779135	2.25669	0.287255	2.3675	0.431284	8.08573	0.404493	7.28246
0.296471	1.67116	0.0800156	2.25568	0.288305	2.27704	0.438857	8.16377	0.411246	7.21042
0.297983	1.58166	0.0821167	2.25466	0.289577	2.17085	0.446496	8.2274	0.417929	7.13115
0.299418	1.5041	0.0842169	2.25371	0.291037	2.05375	0.454188	8.27821	0.424535	7.04447
0.300786	1.43694	0.0863163	2.25283	0.292651	1.93101	0.461921	8.31756	0.431056	6.9502
0.302096	1.3788	0.0884148	2.25195	0.294389	1.80721	0.469687	8.34669	0.437485	6.84824
0.303355	1.32843	0.0905126	2.25111	0.296019	1.69949	0.477475	8.36656	0.443817	6.73858
0.304571	1.28482	0.0926095	2.25033	0.297555	1.60616	0.485277	8.37796	0.450042	6.62122
0.305749	1.24719	0.0947058	2.24957	0.299012	1.52536	0.493086	8.38163	0.456155	6.4962
0.306895	1.2147	0.0968013	2.24886	0.300398	1.45534	0.500895	8.37815	0.462147	6.36373
0.308013	1.18663	0.0988963	2.24821	0.301723	1.39469	0.508698	8.36796	0.468013	6.22418
0.309106	1.16258	0.100991	2.24755	0.302997	1.34221	0.516488	8.35153	0.473745	6.07801
0.310179	1.14201	0.103084	2.24694	0.304224	1.29678	0.52426	8.32908	0.479338	5.92563
0.311234	1.12446	0.105178	2.24637	0.305413	1.25751	0.532008	8.30094	0.484787	5.7678
0.312275	1.10957	0.10727	2.24579	0.306568	1.2236	0.539728	8.26738	0.490086	5.60537
0.313302	1.09708	0.109362	2.24529	0.307693	1.1943	0.547414	8.22851	0.495232	5.43907
