Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
8  Points		7  Points		468  Points		491  Points		467  Points		170  Points		120  Points		362  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
				0.464912	1.50226	0.323137	2.2339	0.465722	1.50509	0.991553	2.31736			0.741358	1.31822		
				0.466314	1.50715	0.325219	2.23387	0.467126	1.50996	0.993698	2.28791			0.742585	1.31428		
				0.46772	1.51202	0.3273	2.23382	0.468535	1.51481	0.995816	2.25919			0.743807	1.31056		
				0.469131	1.51687	0.329381	2.23384	0.469949	1.51965	0.997908	2.23118			0.745027	1.30705		
				0.470547	1.52164	0.331462	2.23381	0.471367	1.52442	0.999974	2.20388			0.746243	1.30376		
				0.471966	1.5264	0.333544	2.23375	0.472789	1.52918	1.00201	2.1904			0.747456	1.30065		
				0.473391	1.5312	0.335625	2.23376	0.474216	1.5339					0.748667	1.29781		
				0.47482	1.53591	0.337706	2.23373	0.475648	1.53861					0.749874	1.29514		
				0.476253	1.54057	0.339787	2.23368	0.477083	1.54327					0.75108	1.29264		
				0.47769	1.54524	0.341868	2.23369	0.478523	1.54791					0.752283	1.29036		
				0.479132	1.54985	0.343949	2.23366	0.479968	1.55253					0.753484	1.28824		
				0.480578	1.55442	0.34603	2.23361	0.481416	1.55708					0.754684	1.28629		
				0.482029	1.55902	0.348111	2.23362	0.482869	1.56162					0.755881	1.28448		
				0.483483	1.56355	0.350192	2.23362	0.484326	1.56613					0.757077	1.28284		
				0.484942	1.56801	0.352273	2.23359	0.485788	1.57062					0.758272	1.2814		
				0.486405	1.57251	0.354354	2.23357	0.487253	1.57509					0.759465	1.28005		
				0.487872	1.57696	0.356435	2.23356	0.488723	1.57949					0.760657	1.27887		
				0.489344	1.58135	0.358516	2.23352	0.490196	1.58385					0.761848	1.27784		
				0.490819	1.5857	0.360597	2.2335	0.491674	1.58823					0.763038	1.27688		
				0.492298	1.59004	0.362678	2.23349	0.493156	1.59258					0.764227	1.27608		
