Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym3		Asym4	
465  Points		491  Points		164  Points		121  Points		111  Points		348  Points		132  Points		104  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0045123	8.65656	0.000636678	0.665562	0.27951	0.122045	0.439812	0.0438195	0.559021	0.0886936	0.139754	0.268478	0.419263	0.0856255	0.698782	0.0856514
0.0125776	8.65501	0.00125678	0.76941	0.279623	0.221077	0.439853	0.0803313	0.559104	0.145747	0.140004	0.524213	0.419343	0.157729	0.698862	0.127628
0.02064	8.65085	0.00207039	0.969552	0.279922	0.418636	0.439962	0.153612	0.559293	0.259853	0.140731	1.03097	0.419557	0.301898	0.69902	0.21159
0.0286975	8.64465	0.00306343	1.15355	0.280403	0.614901	0.44014	0.227443	0.559588	0.373807	0.141926	1.52534	0.419906	0.445728	0.699256	0.295432
0.0367483	8.63635	0.0042199	1.31999	0.281067	0.809311	0.440386	0.302011	0.559989	0.487457	0.143573	2.00218	0.420388	0.589027	0.69957	0.379107
0.0447904	8.62592	0.00552308	1.46836	0.281912	1.00133	0.440702	0.37761	0.560496	0.600718	0.145656	2.45739	0.421003	0.731632	0.699962	0.462669
0.0528218	8.61333	0.00695603	1.59892	0.282933	1.19032	0.44109	0.454541	0.561109	0.713495	0.148153	2.88785	0.421751	0.87336	0.700432	0.546003
0.0608404	8.59839	0.0085025	1.71254	0.28413	1.37583	0.441549	0.533037	0.561826	0.825744	0.151038	3.29173	0.422631	1.01407	0.70098	0.629029
0.0688439	8.58105	0.0101472	1.81028	0.285497	1.55744	0.442083	0.613271	0.562647	0.937375	0.154286	3.66811	0.423641	1.15361	0.701604	0.711804
0.0768302	8.56123	0.0118758	1.89362	0.287032	1.73462	0.442692	0.69559	0.563572	1.04828	0.157873	4.01678	0.42478	1.29185	0.702306	0.794298
0.0847968	8.53872	0.0136757	1.96414	0.288729	1.90704	0.443379	0.780247	0.564601	1.15841	0.161771	4.33831	0.426048	1.42859	0.703084	0.876374
0.0927412	8.51342	0.0155357	2.0233	0.290585	2.07436	0.444146	0.867457	0.565731	1.2677	0.165957	4.63378	0.427442	1.56379	0.703939	0.958058
0.100661	8.48516	0.0174459	2.07262	0.292595	2.23629	0.444995	0.957428	0.566963	1.37604	0.170406	4.90449	0.428962	1.69723	0.70487	1.03932
0.108552	8.45367	0.0193978	2.11346	0.294752	2.39263	0.44593	1.05043	0.568295	1.48339	0.175096	5.15193	0.430605	1.82882	0.705876	1.1201
0.116413	8.41876	0.0213841	2.14704	0.297053	2.54324	0.446953	1.14672	0.569727	1.58974	0.180006	5.37779	0.43237	1.95849	0.706957	1.20038
0.12424	8.38021	0.0233986	2.17456	0.299491	2.68801	0.448067	1.24649	0.571257	1.69501	0.185117	5.58362	0.434254	2.08606	0.708113	1.28013
0.132029	8.33768	0.0251729	2.1944	0.302062	2.82696	0.449276	1.35002	0.572885	1.79906	0.19041	5.77096	0.436257	2.21149	0.709342	1.35937
0.139776	8.29084	0.026697	2.20865	0.304759	2.96014	0.450582	1.4574	0.57461	1.90197	0.19587	5.94142	0.438375	2.33469	0.710646	1.43794
0.147478	8.23936	0.0279642	2.21868	0.307578	3.08763	0.451991	1.5688	0.576429	2.00365	0.201481	6.09639	0.440607	2.45555	0.712022	1.51591
0.155129	8.18284	0.0289699	2.22571	0.310513	3.20974	0.453506	1.68445	0.578343	2.10402	0.20723	6.23714	0.442951	2.574	0.71347	1.59327
0.162726	8.12084	0.0297113	2.2305	0.313559	3.32683	0.45513	1.80443	0.58035	2.20311	0.213104	6.36489	0.445404	2.69006	0.714991	1.66989
0.170262	8.05287	0.0301866	2.2333	0.316712	3.4392	0.456868	1.92882	0.582449	2.3008	0.21909	6.48074	0.447963	2.8036	0.716582	1.7458
0.177731	7.97846	0.0308709	2.23701	0.319967	3.54741	0.458724	2.05769	0.584637	2.39716	0.22518	6.58565	0.450628	2.91459	0.718244	1.82101
0.185129	7.89702	0.0316159	2.24069	0.323322	3.65214	0.460702	2.191	0.586915	2.49218	0.231362	6.68062	0.453394	3.02303	0.719975	1.89548
0.192446	7.80796	0.0326309	2.24521	0.326773	3.75401	0.462807	2.3287	0.589281	2.58575	0.237628	6.76641	0.456261	3.12882	0.721776	1.96912
0.199678	7.71071	0.0339175	2.25027	0.330317	3.85382	0.465042	2.47074	0.591734	2.67789	0.24397	6.84373	0.459225	3.23199	0.723644	2.04198
0.206815	7.60469	0.0354769	2.25535	0.333954	3.9525	0.467411	2.6169	0.594271	2.76857	0.250381	6.91327	0.462283	3.33258	0.725581	2.11403
0.213848	7.48918	0.0373102	2.26013	0.337682	4.05099	0.469918	2.76698	0.596893	2.85779	0.256853	6.97558	0.465435	3.43055	0.727584	2.18525
0.22077	7.36363	0.0394182	2.26435	0.341502	4.15033	0.472567	2.92072	0.599596	2.94563	0.263379	7.03122	0.468676	3.52585	0.729653	2.25561
0.22757	7.22759	0.0415296	2.26746	0.345416	4.25154	0.47536	3.07771	0.602381	3.03195	0.269954	7.0806	0.472005	3.61854	0.731787	2.32507
0.234238	7.08053	0.0436433	2.26955	0.349425	4.35558	0.478302	3.23758	0.605246	3.11679	0.276573	7.12422	0.475419	3.70869	0.733985	2.39369
0.240763	6.92221	0.0457586	2.27093	0.353532	4.46348	0.481393	3.39991	0.608189	3.20025	0.28323	7.16245	0.478915	3.79621	0.736247	2.46141
0.247136	6.75249	0.047875	2.27173	0.357742	4.576	0.484637	3.56419	0.611209	3.2822	0.289919	7.19555	0.482492	3.88123	0.738572	2.52822
0.253346	6.57148	0.0499918	2.27199	0.362059	4.69381	0.488035	3.72985	0.614305	3.3627	0.296638	7.22381	0.486148	3.96381	0.740958	2.5941
0.259382	6.37966	0.0521086	2.27186	0.366488	4.81737	0.491587	3.89637	0.617475	3.4418	0.30338	7.2476	0.489879	4.04386	0.743406	2.65905
0.265234	6.17766	0.0542251	2.27146	0.371036	4.94679	0.495295	4.06316	0.620719	3.51944	0.309272	7.26486	0.493683	4.12158	0.745913	2.72313
