Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
448  Points		491  Points		154  Points		127  Points		110  Points		262  Points		138  Points		111  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00400459	8.03218	0.000444822	0.226958	0.279538	507.11	0.559005	912.822	0.5632	763.784	0.139755	2523.87	0.419272	1156.32	0.698772	7858.88
0.0114875	8.03172	0.000960903	0.332306	0.279723	188.628	0.558944	361.99	0.563452	337.583	0.139988	141.822	0.419377	324.022	0.698813	684.702
0.0189684	8.0308	0.00166273	0.434892	0.280077	115.992	0.558854	225.728	0.563874	216.81	0.140636	73.2951	0.419601	188.502	0.698925	358
0.0264462	8.02943	0.00253924	0.534013	0.280598	83.8528	0.55876	163.981	0.56444	159.786	0.141691	49.7081	0.419943	132.991	0.699106	242.409
0.0339194	8.02761	0.00357747	0.629093	0.281287	65.7518	0.558684	128.754	0.565129	126.592	0.143142	37.8468	0.420404	102.804	0.699358	183.285
0.0413871	8.02535	0.00476347	0.719731	0.282142	54.1568	0.558644	105.987	0.565925	104.881	0.144975	30.7552	0.420981	83.843	0.699679	147.382
0.0488476	8.02261	0.00608277	0.805654	0.283159	46.1066	0.558649	90.0675	0.566818	89.5794	0.147172	26.0688	0.421676	70.837	0.70007	123.272
0.0562997	8.0194	0.00752069	0.886686	0.284339	40.2	0.558708	78.3134	0.567803	78.2178	0.149715	22.7626	0.422487	61.3682	0.70053	105.968
0.0637421	8.01572	0.00906336	0.962805	0.285678	35.6883	0.558824	69.2819	0.568873	69.4515	0.152582	20.32	0.423413	54.1715	0.70106	92.9483
0.0711733	8.01156	0.0106976	1.03406	0.287172	32.1348	0.559002	62.1276	0.570026	62.4848	0.155752	18.4527	0.424454	48.521	0.701659	82.7997
0.0785919	8.00691	0.0124111	1.10058	0.288821	29.2679	0.559244	56.3223	0.571261	56.8174	0.159206	16.9868	0.425609	43.9699	0.702327	74.669
0.0859966	8.00175	0.0141928	1.16253	0.290619	26.9095	0.559551	51.5191	0.572575	52.1185	0.162921	15.8114	0.426876	40.2287	0.703064	68.0106
0.0933856	7.99609	0.0160328	1.22013	0.292565	24.9382	0.559926	47.4806	0.573968	48.1609	0.166878	14.8525	0.428255	37.101	0.703869	62.4592
0.100757	7.98989	0.0179223	1.27362	0.294653	23.2683	0.560369	44.0388	0.57544	44.7833	0.171059	14.0588	0.429744	34.4494	0.704742	57.7613
0.10811	7.98316	0.0198536	1.32325	0.296882	21.8376	0.560881	41.0717	0.576988	41.868	0.175445	13.3937	0.431341	32.1745	0.705684	53.7351
0.115443	7.97587	0.02182	1.36928	0.299246	20.5998	0.561463	38.4885	0.578613	39.3272	0.180021	12.8304	0.433047	30.2027	0.706692	50.2471
0.122753	7.96801	0.0238157	1.41197	0.301742	19.5196	0.562117	36.22	0.580316	37.0939	0.18415	12.4068	0.434858	28.4785	0.707769	47.1971
0.130039	7.95957	0.0258358	1.45155	0.304365	18.5701	0.562843	34.2129	0.582094	35.1162	0.187767	12.0868	0.436773	26.959	0.708912	44.508
0.137298	7.95052	0.0276127	1.4837	0.307113	17.7299	0.563642	32.4251	0.583948	33.3534	0.190821	11.847	0.438792	25.6108	0.710121	42.1201
0.144529	7.94084	0.0291376	1.50951	0.309981	16.9821	0.564516	30.8233	0.585878	31.7728	0.193274	11.6713	0.440912	24.4072	0.711397	39.9861
0.15173	7.9305	0.0304048	1.5298	0.312965	16.3129	0.565464	29.3804	0.587883	30.3482	0.195098	11.5495	0.443131	23.327	0.712739	38.0679
0.158898	7.91949	0.0314102	1.5452	0.316061	15.7113	0.566489	28.0746	0.589963	29.058	0.196275	11.4745	0.445448	22.3527	0.714145	36.3349
0.166031	7.90778	0.0321513	1.55618	0.319266	15.1681	0.56759	26.8877	0.592118	27.8845	0.197978	11.3705	0.447862	21.47	0.715617	34.762
0.173125	7.89534	0.0326263	1.56306	0.322576	14.6757	0.56877	25.8047	0.594347	26.813	0.199845	11.2625	0.450369	20.6671	0.717153	33.3282
