Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
471  Points		491  Points		470  Points		185  Points		377  Points		129  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00304239	8.94774	0.000341955	0.210137	0.0065059	8.94752	0.279594	312.964	0.139955	169.708	0.419283	848.699
0.0113781	8.9471	0.000838746	0.327765	0.0148408	8.94664	0.279866	153.345	0.14066	80.0855	0.41943	294.187
0.0197112	8.94579	0.00154311	0.442065	0.0231722	8.94504	0.280323	101.686	0.141865	52.7758	0.419719	178.042
0.0280397	8.94378	0.00244131	0.552036	0.0314982	8.94275	0.280964	76.1737	0.143554	39.6584	0.420151	127.74
0.0363615	8.94107	0.00351729	0.656937	0.0398166	8.93973	0.281784	60.9902	0.145708	32.0134	0.420724	99.6786
0.0446747	8.93763	0.00475353	0.756236	0.0481255	8.93597	0.282782	50.9347	0.148302	27.0468	0.421438	81.7929
0.052977	8.93344	0.00613189	0.849591	0.0564226	8.93146	0.283952	43.7959	0.151309	23.5874	0.422292	69.408
0.0612661	8.92847	0.0076347	0.936869	0.0647057	8.92617	0.285291	38.4736	0.154703	21.058	0.423285	60.3322
0.0695398	8.9227	0.00924499	1.01808	0.0729722	8.92006	0.286792	34.3589	0.158455	19.1411	0.424415	53.4017
0.0777954	8.9161	0.0109472	1.09335	0.0812195	8.9131	0.288449	31.0874	0.162536	17.6479	0.425681	47.9409
0.0860304	8.90863	0.0127272	1.16291	0.089445	8.90526	0.290256	28.4277	0.166919	16.4588	0.427081	43.5309
0.0942415	8.90023	0.0145725	1.22706	0.0976455	8.89646	0.292206	26.2255	0.171579	15.4948	0.428614	39.8983
0.102426	8.89087	0.0164721	1.28611	0.105818	8.88667	0.294291	24.3745	0.176491	14.7015	0.430278	36.8567
0.11058	8.88047	0.0184165	1.34042	0.113958	8.87583	0.296504	22.7985	0.181633	14.0401	0.432071	34.2748
0.1187	8.86897	0.0203978	1.39035	0.122063	8.86385	0.298838	21.4419	0.186984	13.4827	0.43399	32.0577
0.126782	8.8563	0.022409	1.43623	0.130127	8.85066	0.301284	20.2628	0.192524	13.0083	0.436033	30.1347
0.134821	8.84236	0.0241817	1.47318	0.138147	8.83618	0.303835	19.2295	0.198236	12.601	0.438199	28.4523
0.142812	8.82707	0.0257049	1.50262	0.146116	8.82028	0.306485	18.3171	0.204104	12.2485	0.440483	26.9692
0.150749	8.8103	0.0269716	1.52562	0.154029	8.80287	0.309226	17.5061	0.210112	11.9414	0.442885	25.6529
0.158626	8.79194	0.0279771	1.543	0.16188	8.78381	0.312052	16.781	0.216248	11.6721	0.445401	24.4776
0.166436	8.77185	0.0287185	1.55535	0.16966	8.76296	0.31496	16.1293	0.222499	11.4345	0.448028	23.4227
0.174172	8.74987	0.0291938	1.56306	0.177361	8.74015	0.317946	15.5407	0.228854	11.2237	0.450765	22.4712
0.181823	8.72584	0.0298781	1.5739	0.184975	8.71521	0.321008	15.0069	0.235303	11.0357	0.453607	21.6093
0.189381	8.69957	0.0306231	1.58536	0.192491	8.68795	0.324145	14.5211	0.241835	10.8672	0.456552	20.8253
0.196834	8.67085	0.0316382	1.60042	0.199897	8.65814	0.32736	14.0776	0.248443	10.7155	0.459598	20.1096
0.204171	8.63946	0.0329249	1.61864	0.207182	8.62557	0.330658	13.6716	0.255119	10.5783	0.462741	19.454
0.211378	8.60515	0.0344845	1.63953	0.21433	8.58998	0.334044	13.2993	0.261854	10.4538	0.465979	18.8517
0.21844	8.56768	0.0363181	1.66253	0.221328	8.55112	0.337527	12.9573	0.268642	10.3402	0.469309	18.2968
0.225341	8.52678	0.0384264	1.68709	0.228158	8.50872	0.34112	12.643	0.275477	10.2362	0.472727	17.7841
