Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
477  Points		496  Points		251  Points		180  Points		157  Points		120  Points		385  Points		199  Points		159  Points		109  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00166818	5.86071	4.49813e-005	0.202404	0.27952	0.0803026	0.431272	0.0603369	0.55903	0.0619224	0.838528	0.0269886	0.139764	0.196225	0.41927	0.0612793	0.698781	0.0440424	0.862528	0.0332006
0.00712858	5.86021	0.00023356	0.280329	0.279595	0.117722	0.431328	0.0847672	0.559088	0.0867988	0.838553	0.0420983	0.139947	0.319504	0.419327	0.0914327	0.698822	0.0609825	0.862559	0.0454418
0.012588	5.85883	0.000567343	0.434487	0.279739	0.19248	0.43143	0.133669	0.559192	0.136599	0.838606	0.0722665	0.140359	0.564461	0.419441	0.151717	0.698895	0.0948838	0.862613	0.0698609
0.0180459	5.85674	0.00104318	0.584528	0.279953	0.266997	0.431577	0.182692	0.559342	0.186322	0.838687	0.102427	0.140999	0.805571	0.41961	0.211934	0.698999	0.128702	0.862689	0.0942361
0.0235014	5.85388	0.00165655	0.729262	0.280237	0.341177	0.43177	0.231887	0.559539	0.235962	0.838797	0.132573	0.141861	1.04133	0.419836	0.272017	0.699135	0.162501	0.862788	0.11867
0.0289539	5.85022	0.00240208	0.867633	0.280589	0.414903	0.432009	0.281277	0.559782	0.285585	0.838935	0.162688	0.142939	1.27035	0.420117	0.331978	0.699302	0.196333	0.86291	0.143148
0.0344027	5.84581	0.00327328	0.998769	0.28101	0.48816	0.432295	0.330986	0.560071	0.335099	0.8391	0.192815	0.144228	1.49166	0.420454	0.391768	0.699501	0.230087	0.863055	0.167642
0.039847	5.84059	0.00426317	1.12217	0.281499	0.560847	0.432626	0.380964	0.560406	0.384468	0.839294	0.222895	0.145719	1.70438	0.420847	0.451362	0.699731	0.263758	0.863223	0.192167
