Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
477  Points		496  Points		248  Points		175  Points		152  Points		116  Points		384  Points		195  Points		155  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00149191	6.01613	6.42541e-005	0.0748598	0.27952	543.906	0.435041	1195.28	0.559029	862.031	0.83854	916.021	0.13977	422.773	0.419268	1088.31	0.698777	1281.57
0.0070968	6.01587	0.000278843	0.155777	0.279598	193.412	0.435084	335.801	0.559087	353.809	0.838584	453.998	0.139976	110.89	0.419322	318.406	0.698813	473.148
0.0127008	6.01539	0.000641974	0.235871	0.27975	117.675	0.435175	195.377	0.559195	222.619	0.838657	301.805	0.140423	64.0036	0.419435	186.529	0.698883	290.157
0.0183028	6.01459	0.00115001	0.314778	0.279976	84.6106	0.435315	137.799	0.559351	162.433	0.83876	226.051	0.141108	45.1445	0.419608	131.938	0.698986	209.256
0.0239023	6.01352	0.00179802	0.392144	0.280276	66.0921	0.435503	106.46	0.559556	127.89	0.838893	180.71	0.142024	35.0039	0.419839	102.1	0.699122	163.651
0.0294984	6.01216	0.00258006	0.467674	0.280649	54.2591	0.435739	86.7585	0.55981	105.486	0.839056	150.533	0.143167	28.6961	0.42013	83.2976	0.699292	134.383
0.0350902	6.0105	0.00348919	0.541086	0.281095	46.0504	0.436025	73.2306	0.560113	89.7808	0.839247	129.004	0.144529	24.4105	0.420479	70.3682	0.699495	114.009
0.040677	6.00856	0.00451779	0.612151	0.281613	40.0259	0.43636	63.3707	0.560464	78.1639	0.839469	112.873	0.146101	21.3209	0.420887	60.9353	0.699731	99.0123
0.0462578	6.00631	0.005658	0.680713	0.282203	35.4194	0.436744	55.8673	0.560864	69.2248	0.83972	100.337	0.147874	18.9968	0.421354	53.7522	0.700001	87.5131
0.0518318	6.00375	0.00690161	0.746638	0.282864	31.7854	0.437178	49.9676	0.561312	62.1349	0.84	90.3161	0.149839	17.1916	0.421878	48.1019	0.700303	78.417
0.0573981	6.00088	0.00824035	0.809841	0.283594	28.8474	0.437662	45.2088	0.561808	56.3755	0.84031	82.1228	0.151987	15.7539	0.42246	43.5427	0.700639	71.0429
0.0629557	5.99771	0.0096662	0.870282	0.284394	26.4244	0.438197	41.2902	0.562352	51.6054	0.840649	75.2996	0.154306	14.5857	0.4231	39.7879	0.701008	64.9448
0.0685038	5.99421	0.0111714	0.92796	0.285263	24.3934	0.438783	38.0086	0.562943	47.5907	0.841018	69.53	0.156787	13.6207	0.423797	36.6429	0.701409	59.8187
0.0740413	5.99039	0.0127484	0.982886	0.286198	22.6675	0.439421	35.2213	0.563583	44.1661	0.841416	64.5879	0.159422	12.8125	0.424551	33.9715	0.701844	55.4498
0.0795672	5.98622	0.0143902	1.03511	0.2872	21.1836	0.440112	32.8253	0.56427	41.2109	0.841843	60.3076	0.162199	12.1277	0.425361	31.6749	0.702311	51.6824
0.0850803	5.98171	0.0160902	1.0847	0.288268	19.8952	0.440855	30.7443	0.565003	38.6355	0.842299	56.5649	0.165111	11.5414	0.426228	29.6802	0.702811	48.4007
0.0905798	5.97685	0.0178423	1.13173	0.289399	18.7665	0.441651	28.9207	0.565784	36.3717	0.842784	53.2648	0.168149	11.035	0.42715	27.9322	0.703344	45.5169
0.0960642	5.97162	0.0196408	1.1763	0.290594	17.7704	0.442502	27.3102	0.566611	34.3665	0.843299	50.3335	0.171304	10.5943	0.428127	26.3884	0.703909	42.963
0.101533	5.96601	0.0214806	1.21849	0.291851	16.8852	0.443407	25.8781	0.567485	32.5785	0.843842	47.7127	0.174569	10.2081	0.429159	25.0154	0.704507	40.6859
