Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
464  Points		493  Points		174  Points		128  Points		113  Points		346  Points		140  Points		112  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00738265	8.18735	4.20886e-005	0.0707177	0.279512	1427.49	0.458666	1374.7	0.559052	698.301	0.139862	211.931	0.419286	712.301	0.698774	2707.41
0.015009	8.18637	0.000275815	0.180642	0.279628	248.006	0.458723	362.528	0.559182	322.8	0.140381	88.1993	0.419421	275.874	0.698828	587.353
0.0226318	8.18479	0.00071054	0.289007	0.279905	135.929	0.458846	208.848	0.559407	209.989	0.141324	56.0068	0.419673	171.154	0.69895	329.462
0.0302493	8.18255	0.00133858	0.394834	0.280345	93.7329	0.459036	146.716	0.559727	155.667	0.142679	41.2962	0.420044	124.137	0.699142	228.988
0.0378595	8.17966	0.00214951	0.497347	0.280945	71.6223	0.459294	113.115	0.560142	123.724	0.144434	32.9252	0.420532	97.4487	0.699402	175.514
0.0454608	8.17612	0.00313047	0.595867	0.281704	58.032	0.45962	92.069	0.560652	102.701	0.146569	27.5588	0.421137	80.2608	0.699732	142.321
0.0530509	8.17188	0.00426741	0.689924	0.28262	48.8456	0.460014	77.655	0.561256	87.823	0.149066	23.8501	0.421859	68.2752	0.700129	119.716
0.0606281	8.16696	0.0055453	0.77916	0.28369	42.2304	0.460479	67.1691	0.561953	76.7439	0.151903	21.1511	0.422697	59.4469	0.700596	103.333
0.0681902	8.16134	0.00694909	0.863377	0.284913	37.2466	0.461015	59.2015	0.562745	68.1772	0.155058	19.1112	0.42365	52.6784	0.701131	90.9183
0.0757351	8.15498	0.00846396	0.94249	0.286285	33.3624	0.461623	52.9451	0.563628	61.3583	0.15851	17.5242	0.424717	47.3281	0.701734	81.1877
0.0832605	8.14788	0.010076	1.01653	0.287803	30.2544	0.462305	47.9043	0.564604	55.8045	0.162235	16.261	0.425897	42.9956	0.702404	73.3578
0.0907641	8.14002	0.0117722	1.08561	0.289464	27.7146	0.463064	43.7583	0.565671	51.1955	0.166213	15.2369	0.427188	39.4184	0.703143	66.923
0.0982435	8.13136	0.0135406	1.1499	0.291263	25.603	0.463899	40.2901	0.56683	47.311	0.170423	14.3935	0.42859	36.4169	0.703948	61.5423
0.105696	8.12186	0.0153708	1.20961	0.293197	23.822	0.464815	37.3475	0.568078	43.994	0.174848	13.69	0.430101	33.8644	0.704821	56.9776
0.113119	8.11152	0.0172531	1.265	0.295263	22.3016	0.465813	34.8209	0.569415	41.1299	0.179469	13.0964	0.43172	31.6687	0.70576	53.0574
0.120509	8.10027	0.0191796	1.31632	0.297455	20.9901	0.466894	32.6292	0.57084	38.6329	0.184269	12.5906	0.433445	29.7613	0.706766	49.655
0.127863	8.0881	0.0211429	1.36386	0.299771	19.8485	0.468063	30.7112	0.572353	36.4377	0.189233	12.156	0.435274	28.0899	0.707837	46.6751
0.135179	8.07494	0.0231369	1.40787	0.302205	18.847	0.46932	29.0197	0.573953	34.4936	0.194347	11.7795	0.437207	26.6144	0.708975	44.0441
0.142452	8.06076	0.0251563	1.44862	0.304755	17.9623	0.470669	27.5178	0.575638	32.7605	0.199598	11.4511	0.43924	25.3031	0.710177	41.7049
0.149678	8.04551	0.0269333	1.48168	0.307415	17.1759	0.472113	26.1764	0.577407	31.2065	0.204974	11.1628	0.441373	24.1308	0.711444	39.612
0.156854	8.02912	0.0284588	1.50818	0.310182	16.473	0.473655	24.9718	0.57926	29.8058	0.210464	10.9083	0.443604	23.0773	0.712775	37.7289
0.163975	8.01155	0.0297266	1.52899	0.313054	15.8417	0.475296	23.8851	0.581196	28.5373	0.216058	10.6824	0.44593	22.1259	0.71417	36.0261
0.171036	7.99271	0.0307326	1.54477	0.316026	15.272	0.477041	22.9006	0.583213	27.3836	0.221746	10.4809	0.44835	21.263	0.715628	34.4792
0.178033	7.97256	0.0314741	1.55602	0.319095	14.756	0.478892	22.0052	0.58531	26.3302	0.227521	10.3002	0.450862	20.4773	0.717149	33.068
0.184959	7.95101	0.0319494	1.56306	0.32226	14.2868	0.480852	21.1882	0.587487	25.3651	0.233373	10.1376	0.453464	19.7594	0.718732	31.7759
0.19181	7.92798	0.0326336	1.57298	0.325518	13.8588	0.482924	20.4403	0.589742	24.4778	0.239296	9.99052	0.456154	19.1011	0.720377	30.5886
0.198579	7.90341	0.0333785	1.58349	0.328868	13.4672	0.485111	19.7539	0.592074	23.6596	0.24451	9.87353	0.45893	18.4958	0.722082	29.4942
0.20526	7.8772	0.0343934	1.59734	0.332309	13.108	0.487415	19.1222	0.594482	22.9032	0.24899	9.78107	0.46179	17.9375	0.723848	28.4824
0.211845	7.84927	0.0356797	1.61417	0.335839	12.7777	0.489839	18.5397	0.596965	22.2019	0.252718	9.7092	0.464732	17.4213	0.725674	27.5445
0.218328	7.81954	0.0372386	1.63355	0.33946	12.4733	0.492385	18.0013	0.599523	21.5503	0.255678	9.65509	0.467754	16.9428	0.72756	26.6728
0.224701	7.78792	0.0390713	1.655	0.343172	12.1923	0.495056	17.5027	0.602152	20.9434	0.257863	9.61673	0.470853	16.4983	0.729504	25.8607
0.230957	7.75434	0.0411787	1.67804	0.346977	11.9325	0.497854	17.0403	0.604854	20.377	0.259264	9.59279	0.474029	16.0845	0.731506	25.1026
0.237088	7.71871	0.0432895	1.69953	0.350875	11.6919	0.50078	16.6108	0.607626	19.8474	0.261282	9.55919	0.477279	15.6985	0.733565	24.3933
0.243085	7.68098	0.045403	1.71961	0.354871	11.469	0.503836	16.2112	0.610468	19.3514	0.263481	9.5237	0.480602	15.3377	0.735681	23.7286
0.248941	7.64108	0.0475181	1.73837	0.358965	11.2622	0.507023	15.8389	0.613378	18.8858	0.26648	9.47708	0.483994	15	0.737853	23.1043
0.25465	7.59898	0.0496344	1.75595	0.363161	11.0703	0.510342	15.4917	0.616356	18.4483	0.270285	9.42068	0.487455	14.6833	0.740081	22.5172
0.260203	7.55464	0.0517515	1.77242	0.367463	10.892	0.513793	15.1675	0.6194	18.0364	0.274906	9.35604	0.490983	14.3858	0.742363	21.964
0.265594	7.50807	0.0538687	1.78788	0.371873	10.7265	0.517378	14.8645	0.62251	17.6482	0.28035	9.28475	0.494576	14.106	0.7447	21.442
0.270818	7.45928	0.055986	1.80242	0.376394	10.5728	0.521094	14.5809	0.625684	17.2817	0.286624	9.2084	0.498231	13.8424	0.747089	20.9489
0.27587	7.40832	0.0581028	1.81609	0.381028	10.43	0.524943	14.3154	0.628922	16.9353	0.292924	9.13728	0.501948	13.5938	0.749532	20.4823
0.280746	7.35524	0.0602192	1.82898	0.385777	10.2974	0.528922	14.0665	0.632223	16.6076	0.299244	9.07083	0.505726	13.359	0.752027	20.0402
0.285445	7.30015	0.0623349	1.84114	0.39001	10.1896	0.533032	13.8331	0.635585	16.297	0.305583	9.00856	0.509561	13.137	0.754573	19.6209
0.289964	7.24315	0.0644497	1.85262	0.393689	10.103	0.53727	13.6139	0.639009	16.0025	0.311937	8.95003	0.513453	12.9269	0.75717	19.2227
0.294305	7.18439	0.0665637	1.86348	0.396779	10.0349	0.541634	13.4079	0.642492	15.7229	0.318301	8.89486	0.517401	12.7277	0.759817	18.8442
