Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
				0.317901	5.29583	0.0659149	2.26219	0.287715	6.75795	0.430009	6.95507	0.542462	5.65146	0.383178	8.25475	0.538898	5.48859
				0.322705	5.01991	0.068022	2.261	0.293893	6.49897	0.436561	7.10849	0.547819	5.84403	0.389875	8.24203	0.544044	5.5585
				0.327255	4.75005	0.070128	2.25982	0.299825	6.2308	0.443255	7.25551	0.553352	6.03133	0.395575	8.22881	0.549255	5.62608
				0.331556	4.48867	0.0722329	2.25868	0.305503	5.95587	0.450081	7.39463	0.559057	6.21286	0.400281	8.21625	0.554528	5.69145
				0.335619	4.23762	0.0743368	2.2576	0.310923	5.67712	0.457034	7.52457	0.564929	6.38821	0.403997	8.20539	0.559861	5.75473
				0.339453	3.99846	0.0764397	2.25658	0.316082	5.39756	0.464103	7.64456	0.570961	6.55712	0.406726	8.19681	0.565251	5.81619
				0.34307	3.77233	0.0785417	2.25559	0.320981	5.12012	0.471278	7.75415	0.577148	6.71938	0.408471	8.19094	0.570698	5.87589
				0.346482	3.55977	0.0806427	2.25462	0.325623	4.84777	0.478552	7.85316	0.583482	6.87494	0.410977	8.18214	0.5762	5.934
				0.349703	3.36106	0.0827429	2.2537	0.330014	4.58298	0.485912	7.94159	0.589958	7.02374	0.413698	8.17223	0.581756	5.99073
				0.352745	3.1761	0.0848422	2.25287	0.334162	4.32794	0.49335	8.01973	0.59657	7.1657	0.417393	8.15785	0.587363	6.04619
				0.355621	3.00461	0.0869409	2.25206	0.338078	4.08437	0.500856	8.08812	0.603311	7.30093	0.422057	8.13822	0.593022	6.10057
				0.358344	2.84604	0.0890387	2.25128	0.341773	3.85338	0.508421	8.14718	0.610174	7.42961	0.427681	8.1126	0.598731	6.15402
				0.360924	2.69985	0.0911359	2.25056	0.345259	3.63579	0.516037	8.19748	0.617155	7.55177	0.434255	8.0798	0.604489	6.20674
				0.363375	2.56531	0.0932324	2.24984	0.348548	3.43199	0.523696	8.23965	0.624246	7.66761	0.441765	8.03851	0.610297	6.25884
				0.365705	2.44162	0.0953282	2.24918	0.351654	3.24206	0.531391	8.27439	0.631443	7.7772	0.449234	7.99322	0.616152	6.31046
				0.367924	2.32813	0.0974235	2.24856	0.354589	3.06572	0.53812	8.29911	0.638738	7.88074	0.456659	7.94388	0.622056	6.36178
				0.370043	2.22403	0.0995182	2.248	0.357367	2.90248	0.54387	8.31619	0.646128	7.97838	0.464036	7.89043	0.628007	6.41292
				0.372069	2.12864	0.101612	2.24742	0.359998	2.75186	0.548634	8.32777	0.653605	8.07024	0.471362	7.83279	0.634005	6.46402
				0.374009	2.04127	0.103706	2.24688	0.362494	2.61313	0.552404	8.33535	0.661166	8.15648	0.478632	7.77098	0.640052	6.51508
				0.375872	1.96124	0.105799	2.24638	0.364867	2.48557	0.555179	8.34005	0.668804	8.2372	0.485842	7.70488	0.646145	6.56622
				0.377664	1.88797	0.107892	2.24592	0.367126	2.36847	0.556955	8.34272	0.676515	8.3125	0.492989	7.63447	0.652287	6.61753
				0.37939	1.8209	0.109984	2.24547	0.36928	2.26099	0.559509	8.3459	0.684293	8.38238	0.500068	7.55987	0.658476	6.66902
				0.381057	1.75957	0.112076	2.24502	0.371339	2.1625	0.562287	8.34872	0.692134	8.44699	0.507076	7.48093	0.664714	6.72067
				0.382669	1.70339	0.114168	2.24465	0.37331	2.07228	0.566066	8.35166	0.700033	8.50635	0.514008	7.39773	0.671	6.77248
				0.384231	1.65198	0.116259	2.24425	0.375201	1.98967	0.570847	8.35365	0.707985	8.56038	0.520861	7.31036	0.677334	6.82439
				0.385747	1.60498	0.118349	2.24386	0.377018	1.91401	0.576629	8.35376	0.715985	8.60913	0.52763	7.21884	0.683716	6.87627
				0.387222	1.56194	0.12044	2.24352	0.378767	1.84473	0.583411	8.3509	0.724027	8.6525	0.534313	7.12332	0.690147	6.92811
				0.388658	1.52259	0.12253	2.24317	0.380455	1.78134	0.591189	8.34403	0.732108	8.69039	0.540904	7.02388	0.696626	6.97971
				0.390059	1.48659	0.12462	2.24288	0.382086	1.72331	0.598959	8.33342	0.740221	8.72273	0.547401	6.92077	0.703153	7.03098
				0.391428	1.45371	0.126709	2.24259	0.383666	1.6702	0.606717	8.31932	0.748361	8.74933	0.5538	6.8141	0.709727	7.08174
				0.392768	1.42368	0.128799	2.24227	0.385199	1.62164	0.614461	8.30202	0.756524	8.77002	0.560098	6.70411	0.716349	7.13178
				0.394081	1.39622	0.130888	2.24199	0.386688	1.57721	0.622187	8.28165	0.764703	8.78465	0.566292	6.59111	0.723017	7.18095
				0.395369	1.37119	0.132976	2.24175	0.388138	1.53658	0.629893	8.25839	0.772893	8.7929	0.57238	6.47536	0.728864	7.22294
				0.396636	1.34837	0.135065	2.24151	0.389551	1.49938	0.637576	8.23241	0.781088	8.79459	0.578358	6.35713	0.733876	7.25807
				0.397882	1.32756	0.137153	2.24125	0.390932	1.46537	0.645233	8.20382	0.789281	8.78956	0.584226	6.23675	0.738038	7.28655
				0.39911	1.30865	0.139241	2.24101	0.392282	1.43433	0.652863	8.17275	0.797466	8.77759	0.58998	6.11459	0.74134	7.30857
				0.400321	1.29148	0.141329	2.24081	0.393604	1.40596	0.660462	8.1393	0.805637	8.75849	0.59562	5.991	0.743775	7.32453
				0.401516	1.27588	0.143417	2.24061	0.394902	1.38006	0.668029	8.10354	0.813787	8.73222	0.601144	5.86637	0.745336	7.33471
				0.402698	1.26175	0.145504	2.24039	0.396176	1.35645	0.675562	8.06555	0.821909	8.69888	0.606551	5.74099	0.747583	7.34908
				0.403867	1.24903	0.147591	2.24018	0.397429	1.33494	0.683059	8.02539	0.829996	8.65855	0.611841	5.61524	0.750031	7.36443
				0.405025	1.23756	0.149678	2.24003	0.398663	1.31536	0.690517	7.98312	0.838043	8.61175	0.617014	5.48945	0.753369	7.38503
				0.406173	1.22723	0.151765	2.23985	0.39988	1.29755	0.697934	7.93877	0.846043	8.55893	0.62207	5.364	0.757603	7.41044
				0.407312	1.218	0.153852	2.23965	0.401081	1.28139	0.70531	7.89238	0.853992	8.50084	0.62701	5.23921	0.762742	7.44012
				0.408443	1.20978	0.155939	2.23951	0.402268	1.26676	0.712641	7.84403	0.861884	8.43863	0.631833	5.11532	0.768797	7.47335
				0.409567	1.20251	0.158025	2.23937	0.403442	1.25355	0.719926	7.79367	0.868712	8.38184	0.636541	4.99263	0.775777	7.50954
				0.410684	1.1961	0.160112	2.23919	0.404604	1.24159	0.727164	7.74139	0.874497	8.33208	0.641136	4.8714	0.78279	7.5435
				0.411795	1.19045	0.162198	2.23903	0.405755	1.23086	0.734351	7.6872	0.879253	8.29051	0.645619	4.75183	0.789833	7.57497
				0.412902	1.18559	0.164284	2.23891	0.406897	1.22128	0.741488	7.6311	0.882998	8.25758	0.649991	4.63415	0.796905	7.60397
				0.414005	1.18144	0.16637	2.23881	0.408031	1.21268	0.748571	7.57321	0.885741	8.23324	0.654254	4.51854	0.804002	7.63041
				0.415103	1.17791	0.168456	2.23865	0.409157	1.20505	0.7556	7.5135	0.887493	8.2178	0.65841	4.40511	0.811123	7.65424
				0.416199	1.17495	0.170541	2.2385	0.410276	1.19834	0.762572	7.45196	0.890005	8.19588	0.662462	4.29409	0.818265	7.67547
				0.417293	1.17261	0.172627	2.23842	0.41139	1.19242	0.769486	7.38872	0.892729	8.17207	0.666412	4.18551	0.825426	7.69399
				0.418384	1.17079	0.174712	2.23828	0.412498	1.18726	0.77634	7.3238	0.896419	8.14015	0.670262	4.07944	0.832602	7.70991
				0.419475	1.16942	0.176798	2.23817	0.413602	1.18289	0.783133	7.25725	0.901067	8.10079	0.674014	3.97602	0.839792	7.72318
				0.420424	1.16861	0.178883	2.23807	0.414703	1.17913	0.789863	7.18908	0.906657	8.05479	0.67767	3.8753	0.846993	7.73381
				0.421232	1.16813	0.180968	2.23796	0.415799	1.17597	0.796529	7.11939	0.913176	8.00361	0.681235	3.77727	0.854203	7.74184
				0.421901	1.16802	0.183053	2.23786	0.416894	1.17343	0.803129	7.04826	0.920606	7.94892	0.684709	3.68192	0.86142	7.74728
				0.422429	1.16792	0.185138	2.23777	0.417986	1.1714	0.809662	6.97574	0.927988	7.89894	0.688096	3.58935	0.86864	7.75018
				0.422818	1.16786	0.187223	2.23766	0.419077	1.16987	0.816128	6.90195	0.935325	7.85403	0.691397	3.4996	0.875861	7.75061
				0.423067	1.16802	0.189308	2.23756	0.420166	1.16881	0.822523	6.82685	0.942623	7.81422	0.694617	3.41254	0.883082	7.74855
				0.423424	1.16811	0.191392	2.23752	0.421255	1.16817	0.828849	6.75067	0.949886	7.77948	0.697756	3.32813	0.8903	7.74408
				0.423813	1.1682	0.193477	2.23738	0.422343	1.168	0.835103	6.67343	0.957119	7.74951	0.700818	3.24649	0.897512	7.73726
				0.424342	1.16854	0.195561	2.23732	0.423431	1.16817	0.841284	6.59523	0.964326	7.72402	0.703806	3.16748	0.904717	7.72811
				0.42501	1.16896	0.197646	2.23725	0.424519	1.16866	0.847392	6.51617	0.971512	7.7027	0.706721	3.09105	0.911913	7.71668
				0.42582	1.16973	0.19973	2.23714	0.425609	1.16952	0.853426	6.43636	0.978679	7.68509	0.709566	3.01725	0.919096	7.70302
				0.42677	1.17075	0.201815	2.23708	0.426699	1.17065	0.859385	6.35588	0.985832	7.67075	0.712343	2.94596	0.926266	7.68718
				0.427861	1.1722	0.203899	2.23702	0.42779	1.17209	0.86527	6.2748	0.992973	7.65933	0.715055	2.8771	0.933421	7.66923
				0.428954	1.17395	0.205983	2.23695	0.428883	1.17384	0.871078	6.19329	1.0001	7.65433	0.717704	2.81066	0.940557	7.64923
				0.430049	1.17596	0.208067	2.23685	0.429977	1.17581	0.87681	6.11144			0.720292	2.74657	0.947674	7.62714
				0.431145	1.17814	0.210151	2.23679	0.431074	1.17801	0.882466	6.02932			0.722822	2.68479	0.95477	7.60307
				0.432244	1.18058	0.212235	2.23676	0.432172	1.18042	0.888045	5.94698			0.725295	2.62526	0.961842	7.57707
				0.433345	1.18323	0.214319	2.23668	0.433273	1.18302	0.893547	5.86458			0.727714	2.56785	0.968889	7.54917
				0.434449	1.18602	0.216403	2.2366	0.434377	1.18586	0.898973	5.78226			0.73008	2.51259	0.975909	7.5194
				0.435555	1.18907	0.218487	2.23656	0.435483	1.18885	0.904322	5.7			0.732396	2.45936	0.9829	7.48789
				0.436665	1.19224	0.220571	2.2365	0.436592	1.192	0.909594	5.61794			0.734663	2.4081	0.989862	7.45463
				0.437777	1.19554	0.222654	2.23644	0.437704	1.19533	0.91479	5.53614			0.736883	2.35882	0.996791	7.41962
				0.438892	1.19903	0.224738	2.23637	0.43882	1.19879	0.91991	5.45463			0.739058	2.31132	1.00369	7.40169
				0.440011	1.2026	0.226822	2.23633	0.439938	1.20239	0.924955	5.37359			0.74119	2.26564		
				0.441133	1.20633	0.228905	2.23628	0.44106	1.20609	0.929923	5.29305			0.74328	2.22177		
				0.442259	1.2102	0.230989	2.23622	0.442186	1.20992	0.934818	5.21304			0.74533	2.17952		
				0.443388	1.21416	0.233072	2.23618	0.443315	1.21388	0.939637	5.1336			0.747341	2.13887		
				0.444521	1.21818	0.235155	2.23613	0.444447	1.21795	0.944383	5.0548			0.749315	2.09983		
				0.445658	1.22232	0.237239	2.2361	0.445584	1.22208	0.949056	4.97677			0.751254	2.0623		
				0.446799	1.22655	0.239322	2.23605	0.446725	1.22626	0.953657	4.89944			0.753158	2.02621		
				0.447944	1.23086	0.241405	2.23599	0.447869	1.23059	0.958186	4.82288			0.75503	1.99154		
				0.449093	1.23529	0.243489	2.23593	0.449018	1.23499	0.962644	4.74721			0.756869	1.95824		
				0.450246	1.23974	0.245572	2.23589	0.45017	1.23942	0.967032	4.67238			0.758679	1.9262		
				0.451403	1.24423	0.247655	2.23588	0.451327	1.24394	0.971351	4.59843			0.760459	1.89543		
				0.452564	1.24879	0.249738	2.23583	0.452488	1.24851	0.975601	4.52541			0.762211	1.86591		
				0.45373	1.25341	0.251821	2.23577	0.453654	1.25314	0.979783	4.45334			0.763936	1.83752		
				0.4549	1.2581	0.253904	2.23574	0.454823	1.2578	0.983899	4.38226			0.765635	1.81026		
				0.456074	1.26282	0.255987	2.23573	0.455997	1.2625	0.987949	4.31219			0.767309	1.78414		
				0.457253	1.2676	0.25807	2.23568	0.457176	1.26728	0.991934	4.2431			0.768959	1.75899		
				0.458436	1.27241	0.260153	2.23562	0.458359	1.27204	0.995856	4.175			0.770586	1.73481		
				0.459624	1.27719	0.262236	2.2356	0.459546	1.27688	0.999714	4.108			0.772192	1.71166		
				0.460816	1.28204	0.264319	2.23558	0.460738	1.28175	1.00351	4.07478			0.773776	1.68946		
				0.462013	1.28695	0.266402	2.23554	0.461935	1.28664					0.77534	1.66811		
				0.463214	1.29186	0.268485	2.23551	0.463136	1.29154					0.776884	1.64758		
				0.46442	1.29681	0.270568	2.23547	0.464341	1.29644					0.77841	1.62795		
				0.465631	1.30173	0.27265	2.23544	0.465552	1.30142					0.779918	1.60908		
				0.466846	1.30669	0.274733	2.23539	0.466766	1.30636					0.781408	1.59097		
				0.468065	1.31165	0.276816	2.23537	0.467986	1.31132					0.782882	1.5736		
				0.46929	1.31663	0.278898	2.23536	0.46921	1.31633					0.784341	1.55693		
				0.470519	1.32164	0.280981	2.23532	0.470439	1.32133					0.785784	1.54098		
				0.471753	1.32664	0.283064	2.23529	0.471672	1.32631					0.787212	1.52565		
				0.472991	1.33166	0.285146	2.23528	0.47291	1.3313					0.788626	1.51095		
				0.474234	1.33667	0.287229	2.23524	0.474153	1.33632					0.790027	1.49686		
				0.475482	1.34162	0.289311	2.23518	0.4754	1.34132					0.791416	1.48337		
				0.476734	1.34663	0.291394	2.23519	0.476652	1.34631					0.792792	1.47047		
				0.477991	1.35165	0.293476	2.23516	0.477909	1.35133					0.794156	1.45805		
				0.479253	1.35666	0.295559	2.23514	0.47917	1.35633					0.795509	1.44617		
				0.480519	1.36165	0.297641	2.23513	0.480436	1.36132					0.79685	1.43481		
				0.48179	1.3666	0.299724	2.23509	0.481707	1.36631					0.798182	1.42393		
				0.483065	1.37157	0.301806	2.23507	0.482982	1.37129					0.799504	1.4135		
				0.484346	1.37658	0.303889	2.23503	0.484262	1.37623					0.800816	1.40353		
				0.485631	1.38154	0.305971	2.235	0.485547	1.38116					0.802119	1.39397		
				0.48692	1.38647	0.308053	2.23503	0.486836	1.38615					0.803414	1.38483		
				0.488214	1.39139	0.310136	2.235	0.48813	1.3911					0.8047	1.37612		
				0.489513	1.3963	0.312218	2.23496	0.489428	1.39599					0.805978	1.36781		
				0.490816	1.40121	0.3143	2.23493	0.490731	1.40089					0.807248	1.35985		
				0.492124	1.40608	0.316383	2.23492	0.492038	1.40576					0.808512	1.35221		
				0.493436	1.41097	0.318465	2.23488	0.49335	1.41064					0.809768	1.34494		
				0.494753	1.41584	0.320547	2.23485	0.494667	1.41554					0.811018	1.33801		
				0.496074	1.42068	0.322629	2.23488	0.495988	1.42037					0.812261	1.3314		
				0.4974	1.42549	0.324711	2.23486	0.497314	1.42516					0.813499	1.32513		
				0.49873	1.43027	0.326794	2.23481	0.498644	1.42998					0.814731	1.31913		
				0.500065	1.43508	0.328876	2.23478	0.499978	1.43477					0.815957	1.31339		
				0.501405	1.43986	0.330958	2.23481	0.501317	1.43954					0.817178	1.30796		
				0.502748	1.4446	0.33304	2.23478	0.502661	1.44427					0.818394	1.30279		
				0.504096	1.44931	0.335122	2.23474	0.504008	1.44898					0.819606	1.29789		
				0.505449	1.45401	0.337204	2.23475	0.505361	1.45371					0.820813	1.29325		
				0.506806	1.45867	0.339286	2.23472	0.506717	1.45839					0.822015	1.2888		
				0.508167	1.46334	0.341368	2.2347	0.508078	1.46303					0.823214	1.2846		
				0.509533	1.46798	0.34345	2.23469	0.509443	1.46766					0.824409	1.28067		
				0.510902	1.47258	0.345533	2.23465	0.510813	1.47228					0.8256	1.27691		
				0.512277	1.47718	0.347615	2.23463	0.512187	1.4769					0.826788	1.27335		
				0.513655	1.48175	0.349697	2.23466	0.513565	1.48145					0.827973	1.27006		
				0.515038	1.48627	0.351779	2.23464	0.514947	1.48599					0.829155	1.26692		
				0.516425	1.4908	0.353861	2.23459	0.516334	1.49049					0.830334	1.26392		
				0.517816	1.4953	0.355942	2.2346	0.517725	1.49498					0.83151	1.26118		
				0.519211	1.49975	0.358024	2.23457	0.51912	1.49949					0.832684	1.25859		
				0.52061	1.5042	0.360106	2.23456	0.520519	1.50391					0.833856	1.25617		
				0.522014	1.50863	0.362188	2.23458	0.521922	1.50832					0.835025	1.25389		
				0.523421	1.513	0.36427	2.23456	0.523329	1.51272					0.836192	1.25177		
				0.524833	1.51739	0.366352	2.23451	0.524741	1.51711					0.837357	1.24983		
				0.526249	1.5217	0.368434	2.23449	0.526156	1.52147					0.838521	1.24805		
				0.527669	1.52602	0.370516	2.23448	0.527576	1.52574					0.839683	1.24639		
				0.529092	1.53034	0.372598	2.23451	0.529	1.53003					0.840843	1.24483		
				0.53052	1.53463	0.37468	2.23449	0.530427	1.53434					0.842003	1.24346		
				0.531952	1.53886	0.376761	2.23444	0.531859	1.53858					0.84316	1.24219		
				0.533388	1.54306	0.378843	2.23445	0.533294	1.54279					0.844317	1.24105		
				0.534827	1.54725	0.380925	2.23446	0.534733	1.54698					0.845473	1.24007		
				0.536271	1.55139	0.383007	2.23443	0.536177	1.55113					0.846628	1.23914		
				0.537718	1.55555	0.385089	2.23441	0.537624	1.55529					0.847782	1.23835		
				0.539169	1.55968	0.387171	2.2344	0.539075	1.55942					0.848935	1.2377		
				0.540625	1.56376	0.389252	2.23436	0.54053	1.56346					0.850088	1.23711		
				0.542083	1.56782	0.391334	2.23438	0.541988	1.56754					0.851241	1.23664		
				0.543546	1.57186	0.393416	2.23439	0.543451	1.57159					0.852393	1.23629		
				0.545012	1.57585	0.395498	2.23435	0.544917	1.57559					0.853544	1.23601		
				0.546482	1.57983	0.397579	2.23434	0.546386	1.57957					0.854696	1.23579		
				0.547956	1.5838	0.399661	2.23433	0.54786	1.58354					0.855847	1.23572		
				0.549434	1.58772	0.401743	2.23432	0.549337	1.5875					0.856998	1.23572		
				0.550915	1.59162	0.403824	2.23432	0.550818	1.59138					0.85815	1.2358		
				0.552399	1.59552	0.405906	2.23432	0.552303	1.59526					0.859301	1.23594		
				0.553888	1.59937	0.407988	2.23432	0.553791	1.59911					0.860453	1.23616		
				0.55538	1.6032	0.41007	2.23428	0.555282	1.60294					0.861605	1.23649		
				0.556875	1.60698	0.412151	2.23427	0.556778	1.60676					0.862757	1.23688		
				0.558374	1.61074	0.414233	2.23426	0.558276	1.6105					0.86391	1.23733		
				0.559877	1.61452	0.416314	2.23425	0.559779	1.61427					0.865063	1.23788		
				0.561383	1.61828	0.418396	2.23425	0.561284	1.61802					0.866216	1.23845		
				0.562892	1.62196	0.420478	2.23425	0.562794	1.6217					0.86737	1.2391		
				0.564405	1.62562	0.422559	2.23425	0.564306	1.62536					0.868525	1.23983		
				0.565921	1.62925	0.424641	2.23421	0.565822	1.62903					0.869681	1.24056		
				0.567441	1.6329	0.426723	2.23423	0.567342	1.63269					0.870837	1.24144		
				0.568964	1.63651	0.428804	2.2342	0.568865	1.63628					0.871994	1.24232		
				0.57049	1.64004	0.430886	2.23419	0.570391	1.63983					0.873152	1.24323		
				0.57202	1.64364	0.432967	2.23422	0.57192	1.6434					0.87431	1.24428		
				0.573553	1.64716	0.435049	2.23416	0.573453	1.64691					0.87547	1.24531		
				0.575089	1.65064	0.437131	2.23417	0.574989	1.65042					0.876631	1.24641		
				0.576629	1.65414	0.439212	2.23417	0.576528	1.6539					0.877793	1.24755		
				0.578172	1.65757	0.441294	2.23414	0.578071	1.65736					0.878956	1.24871		
				0.579718	1.66101	0.443375	2.23415	0.579617	1.66081					0.88012	1.24998		
				0.581267	1.66441	0.445457	2.23416	0.581166	1.66418					0.881285	1.25127		
				0.582819	1.6678	0.447538	2.23413	0.582718	1.66755					0.882451	1.25258		
				0.584375	1.67118	0.44962	2.23412	0.584273	1.67092					0.883619	1.25393		
				0.585933	1.67448	0.451701	2.23411	0.585831	1.67429					0.884788	1.2553		
				0.587495	1.67778	0.453783	2.2341	0.587393	1.67759					0.885958	1.25676		
				0.589059	1.68107	0.455864	2.2341	0.588957	1.68085					0.88713	1.25825		
				0.590627	1.68433	0.457946	2.2341	0.590525	1.68413					0.888303	1.25977		
				0.592198	1.68761	0.460027	2.2341	0.592096	1.68738					0.889477	1.2613		
				0.593772	1.69082	0.462109	2.23406	0.593669	1.69061					0.890653	1.26287		
				0.595349	1.69397	0.46419	2.23405	0.595246	1.69377					0.89183	1.26449		
				0.596928	1.69715	0.466272	2.23407	0.596825	1.69692					0.893009	1.26611		
				0.598511	1.70032	0.468353	2.23409	0.598408	1.70011					0.89419	1.26776		
				0.600097	1.70344	0.470435	2.23406	0.599993	1.70324					0.895371	1.26947		
				0.601685	1.70654	0.472516	2.23404	0.601582	1.70635					0.896555	1.2712		
				0.603277	1.70963	0.474598	2.23404	0.603173	1.70944					0.89774	1.27295		
