Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
460  Points		492  Points		460  Points		145  Points		113  Points		104  Points		326  Points		123  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.517259	3.13917	0.357191	2.16795	0.517625	3.13681							0.821086	4.98241		
0.518678	3.13008	0.359273	2.16832	0.519046	3.12776							0.822301	4.96173		
0.520102	3.12113	0.361354	2.16869	0.52047	3.11883							0.823513	4.94126		
0.521529	3.11229	0.363436	2.16906	0.521898	3.11003							0.824722	4.92101		
0.522961	3.10358	0.365518	2.16942	0.523331	3.10134							0.82593	4.90097		
0.524396	3.09498	0.3676	2.16978	0.524767	3.09278							0.827135	4.88113		
0.525835	3.0865	0.369681	2.17013	0.526207	3.08433							0.828338	4.8615		
0.527278	3.07814	0.371763	2.17048	0.527652	3.076							0.829539	4.84208		
0.528725	3.06989	0.373845	2.17082	0.5291	3.06778							0.830739	4.82285		
0.530176	3.06175	0.375926	2.17116	0.530551	3.05967							0.831937	4.80382		
0.531631	3.05372	0.378008	2.1715	0.532007	3.05167							0.833133	4.78499		
0.533089	3.0458	0.38009	2.17184	0.533467	3.04377							0.834328	4.76635		
0.534551	3.03798	0.382171	2.17217	0.53493	3.03598							0.835522	4.74789		
0.536018	3.03027	0.384253	2.17249	0.536397	3.02829							0.836715	4.72963		
0.537487	3.02266	0.386334	2.17282	0.537867	3.02071							0.837906	4.71155		
0.538961	3.01515	0.388416	2.17314	0.539342	3.01322							0.839097	4.69366		
0.540438	3.00773	0.390498	2.17345	0.54082	3.00583							0.840287	4.67594		
0.541919	3.00042	0.392579	2.17377	0.542302	2.99854							0.841476	4.65841		
0.543403	2.99319	0.394661	2.17408	0.543787	2.99134							0.842664	4.64105		
0.544891	2.98607	0.396742	2.17438	0.545276	2.98424							0.843852	4.62387		
