Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
0.378528	1.73576	0.110795	2.2459	0.368727	2.11094	0.546571	8.05568	0.693342	8.19168	0.764731	6.01679	0.502	7.21977	0.658132	6.48012
0.380121	1.68479	0.112887	2.24546	0.370654	2.02917	0.554083	8.06664	0.701	8.24386	0.770366	6.07874	0.50869	7.14022	0.664193	6.53044
0.381668	1.63801	0.114979	2.24506	0.372509	1.95405	0.561602	8.07274	0.708704	8.29068	0.776058	6.14175	0.515305	7.05687	0.670301	6.58085
0.383173	1.59512	0.117071	2.24464	0.374296	1.88514	0.569125	8.07444	0.716449	8.33208	0.78181	6.20612	0.52184	6.96982	0.676456	6.63119
0.38464	1.55579	0.119162	2.24425	0.376021	1.82186	0.576648	8.07203	0.72423	8.36793	0.787623	6.27208	0.528292	6.87916	0.682657	6.68133
0.386072	1.51967	0.121253	2.24391	0.37769	1.76375	0.584167	8.06577	0.732041	8.39803	0.793498	6.33999	0.534659	6.78505	0.688905	6.73123
0.387472	1.48663	0.123343	2.24355	0.379308	1.71045	0.591678	8.05594	0.739878	8.42234	0.799437	6.41019	0.540936	6.68761	0.694388	6.77441
0.388842	1.45636	0.125433	2.24319	0.380878	1.66153	0.599178	8.04285	0.747735	8.44064	0.805442	6.48292	0.54712	6.58707	0.69909	6.81087
0.390185	1.42863	0.127523	2.2429	0.382404	1.61668	0.606665	8.02668	0.755607	8.45264	0.811517	6.55856	0.55321	6.48366	0.702996	6.84081
0.391504	1.40327	0.129613	2.24261	0.38389	1.57557	0.614135	8.00757	0.763486	8.45825	0.817664	6.63757	0.559202	6.3775	0.706097	6.86429
0.3928	1.3801	0.131702	2.24232	0.38534	1.53784	0.621586	7.98571	0.771368	8.45723	0.823885	6.7202	0.565094	6.26897	0.708384	6.88157
0.394076	1.35894	0.133791	2.24203	0.386756	1.50327	0.629015	7.96131	0.779245	8.44941	0.830186	6.80682	0.570883	6.15832	0.709851	6.89242
0.395332	1.33962	0.13588	2.24177	0.388141	1.47159	0.636421	7.93445	0.787112	8.43465	0.836569	6.89773	0.576569	6.04578	0.711963	6.90791
0.396572	1.32202	0.137968	2.24153	0.389498	1.44257	0.6438	7.90521	0.794962	8.4129	0.843039	6.99319	0.582149	5.93173	0.714265	6.92481
0.397796	1.30599	0.140056	2.24127	0.390829	1.41604	0.651152	7.8737	0.802789	8.38419	0.8496	7.09329	0.587622	5.81644	0.717403	6.94735
0.399006	1.29144	0.142145	2.24102	0.392137	1.39176	0.658472	7.84004	0.810585	8.34868	0.856257	7.19806	0.592987	5.70024	0.721388	6.97556
0.400202	1.2783	0.144232	2.24083	0.393422	1.36958	0.665761	7.80432	0.818346	8.3068	0.863013	7.30748	0.598244	5.58343	0.726227	7.00907
0.401388	1.26638	0.14632	2.24062	0.394689	1.3493	0.673015	7.76649	0.825074	8.2655	0.869873	7.42113	0.603391	5.46636	0.731934	7.04745
0.402562	1.25559	0.148407	2.24041	0.395937	1.33085	0.680233	7.72667	0.830782	8.22699	0.876841	7.53858	0.60843	5.34927	0.73852	7.09
0.403727	1.24594	0.150495	2.24023	0.397169	1.31404	0.687413	7.68497	0.835481	8.193	0.883921	7.65923	0.613359	5.23246	0.745145	7.13097
0.404884	1.23733	0.152582	2.24003	0.398385	1.29875	0.694553	7.64134	0.839182	8.16508	0.891113	7.78209	0.61818	5.11627	0.751808	7.17017
0.406033	1.22964	0.154669	2.23982	0.399589	1.28492	0.701651	7.59584	0.841896	8.14389	0.898422	7.90614	0.622893	5.00093	0.758506	7.20738
0.407175	1.22275	0.156756	2.23968	0.40078	1.27233	0.708707	7.54855	0.843629	8.13006	0.905846	8.03034	0.627499	4.88665	0.765238	7.24251
0.408311	1.21673	0.158842	2.23953	0.401959	1.26098	0.715717	7.49941	0.846114	8.10993	0.913385	8.15347	0.631998	4.77366	0.772002	7.27552
0.409442	1.2115	0.160929	2.23931	0.403129	1.2508	0.722681	7.44852	0.848809	8.08773	0.921039	8.27436	0.636394	4.6622	0.778795	7.30628
0.410569	1.20691	0.163015	2.23917	0.40429	1.24164	0.729597	7.39593	0.852462	8.05704	0.928804	8.39192	0.640686	4.55238	0.785616	7.33469
0.411691	1.203	0.165101	2.23906	0.405443	1.23344	0.736463	7.34162	0.857062	8.01767	0.936676	8.50537	0.644877	4.44436	0.792463	7.36073
0.41281	1.19972	0.167187	2.23893	0.406589	1.22619	0.743277	7.28568	0.862595	7.96978	0.943621	8.60028	0.648968	4.33836	0.799332	7.38429
0.413927	1.19697	0.169273	2.23876	0.407728	1.21975	0.750039	7.22809	0.869043	7.91367	0.949601	8.67795	0.652961	4.23445	0.806222	7.40541
0.414898	1.19501	0.171359	2.23863	0.408861	1.21407	0.756746	7.16886	0.876386	7.85036	0.954586	8.73975	0.656858	4.13277	0.813131	7.4241
0.415724	1.19362	0.173445	2.23854	0.40999	1.20918	0.763397	7.10815	0.883671	7.78915	0.958552	8.78692	0.660662	4.03329	0.820056	7.4403
0.416407	1.19273	0.17553	2.23838	0.411115	1.20494	0.769991	7.04594	0.8909	7.73101	0.961481	8.82084	0.664374	3.93613	0.826995	7.45396
0.416947	1.19211	0.177616	2.23826	0.412235	1.20132	0.776526	6.98228	0.898077	7.67667	0.963362	8.84206	0.667996	3.8414	0.833946	7.46519
0.417343	1.19173	0.179701	2.23817	0.413353	1.19834	0.783002	6.91723	0.905205	7.62672	0.966073	8.87189	0.671532	3.74911	0.840906	7.47395
0.417597	1.19156	0.181786	2.23804	0.414468	1.19586	0.789416	6.85087	0.912289	7.58142	0.969031	8.90361	0.674982	3.65927	0.847873	7.48027
0.417962	1.19124	0.183871	2.23791	0.415581	1.19389	0.795768	6.78323	0.919332	7.5409	0.973069	8.9453	0.67835	3.57187	0.854845	7.48424
0.418358	1.19096	0.185956	2.23784	0.416693	1.19246	0.802056	6.71436	0.92634	7.50518	0.978204	8.99605	0.681638	3.4869	0.861819	7.48585
0.418897	1.19078	0.188041	2.23774	0.417803	1.19145	0.808279	6.64444	0.933317	7.47418	0.984451	9.05439	0.684848	3.40443	0.868794	7.48512
0.419579	1.19062	0.190126	2.23761	0.418913	1.1908	0.814437	6.57345	0.940268	7.44762	0.991829	9.11868	0.687982	3.32441	0.875767	7.48212
0.420403	1.19059	0.192211	2.23755	0.420022	1.19059	0.820528	6.50147	0.947195	7.42518	1.00036	9.15434	0.691042	3.24682	0.882736	7.47689
0.421369	1.19088	0.194295	2.23744	0.421132	1.19078	0.826552	6.42865	0.954104	7.40657			0.694032	3.17163	0.889699	7.46943
0.422479	1.19146	0.19638	2.23735	0.422241	1.19127	0.832507	6.35503	0.960996	7.3914			0.696952	3.09877	0.896654	7.45985
0.423589	1.1923	0.198464	2.23727	0.423352	1.1921	0.838394	6.28068	0.967877	7.37924			0.699806	3.02828	0.9036	7.44817
0.424701	1.19349	0.200549	2.2372	0.424463	1.19325	0.84421	6.20575	0.974747	7.36975			0.702595	2.96007	0.910533	7.43442
0.425813	1.19496	0.202633	2.23712	0.425575	1.19463	0.849957	6.13027	0.981609	7.36259			0.705322	2.89411	0.917453	7.41865
0.426927	1.19665	0.204718	2.23705	0.426689	1.19628	0.855633	6.05438	0.988466	7.35744			0.707988	2.83037	0.924357	7.40095
0.428043	1.19863	0.206802	2.23697	0.427804	1.19816	0.861239	5.97812	0.995319	7.35394			0.710596	2.76873	0.931244	7.38133
0.429161	1.20083	0.208886	2.23686	0.428921	1.20031	0.866773	5.90158	1.00217	7.35253			0.713147	2.70919	0.938111	7.35977
0.430281	1.20317	0.21097	2.23681	0.430041	1.20267	0.872236	5.82493					0.715644	2.65178	0.944958	7.33642
0.431403	1.20577	0.213054	2.23678	0.431162	1.2052	0.877627	5.74815					0.718089	2.59634	0.951782	7.31131
0.432528	1.20857	0.215138	2.23669	0.432287	1.20797	0.882947	5.67135					0.720482	2.5428	0.958582	7.2844
0.433655	1.21151	0.217222	2.23661	0.433413	1.21085	0.888195	5.59464					0.722827	2.49116	0.965356	7.25582
0.434785	1.21459	0.219306	2.23654	0.434543	1.21391	0.893372	5.51805					0.725124	2.44139	0.972102	7.2256
0.435918	1.21785	0.221389	2.23646	0.435675	1.21716	0.898477	5.44167					0.727376	2.3934	0.97882	7.19379
0.437054	1.22124	0.223473	2.23642	0.436811	1.22054	0.903512	5.36562					0.729584	2.34714	0.985507	7.16038
0.438194	1.22477	0.225557	2.23637	0.43795	1.22399	0.908476	5.28994					0.73175	2.30255	0.992162	7.12548
0.439337	1.22843	0.22764	2.2363	0.439092	1.22762	0.913369	5.21461					0.733875	2.25956	0.998784	7.08913
0.440483	1.23217	0.229724	2.23627	0.440237	1.23137	0.918192	5.13973					0.73596	2.21819	1.00537	7.07057
0.441633	1.23606	0.231807	2.23622	0.441386	1.23519	0.922946	5.06545					0.738008	2.17834		
0.442786	1.24001	0.233891	2.23616	0.442539	1.23915	0.927631	4.99169					0.740019	2.13997		
0.443943	1.24404	0.235974	2.23609	0.443695	1.24318	0.932248	4.91856					0.741996	2.10302		
0.445104	1.24818	0.238057	2.23605	0.444855	1.24732	0.936797	4.84606					0.743938	2.06744		
0.446269	1.25241	0.240141	2.236	0.446019	1.25151	0.941278	4.77426					0.745848	2.03317		
0.447438	1.25668	0.242224	2.23594	0.447187	1.25573	0.945693	4.7032					0.747727	2.00018		
0.448611	1.26105	0.244307	2.23591	0.448359	1.26012	0.950042	4.63292					0.749575	1.96849		
0.449788	1.26547	0.24639	2.23589	0.449535	1.26454	0.954326	4.56342					0.751395	1.93799		
0.450969	1.26992	0.248473	2.23584	0.450716	1.26895	0.958545	4.49469					0.753186	1.90861		
0.452154	1.27445	0.250557	2.23575	0.4519	1.27346	0.962701	4.42686					0.754951	1.88037		
0.453344	1.27902	0.25264	2.23574	0.453089	1.27806	0.966794	4.35991					0.75669	1.85317		
0.454537	1.28365	0.254723	2.2357	0.454282	1.28267	0.970825	4.29376					0.758404	1.82705		
0.455736	1.28831	0.256806	2.23564	0.455479	1.28728	0.974795	4.22854					0.760095	1.80194		
0.456938	1.29298	0.258888	2.23565	0.45668	1.29196	0.978705	4.16429					0.761762	1.77774		
0.458145	1.2977	0.260971	2.23558	0.457886	1.29669	0.982555	4.10092					0.763407	1.75451		
0.459356	1.30247	0.263054	2.23551	0.459096	1.30143	0.986346	4.03844					0.765031	1.7322		
0.460572	1.30724	0.265137	2.23551	0.460311	1.30622	0.99008	3.97695					0.766635	1.71072		
0.461792	1.31204	0.26722	2.23547	0.46153	1.31103	0.993757	3.91644					0.768219	1.69009		
0.463017	1.31686	0.269303	2.23545	0.462754	1.31585	0.997378	3.85681					0.769784	1.67025		
0.464246	1.32168	0.271385	2.23541	0.463982	1.32064	1.00094	3.82721					0.771331	1.65118		
0.46548	1.32655	0.273468	2.23535	0.465215	1.32549							0.772861	1.63289		
0.466718	1.3314	0.275551	2.23535	0.466452	1.33037							0.774374	1.61525		
0.467961	1.33628	0.277633	2.23532	0.467694	1.33526							0.775871	1.59837		
0.469208	1.34117	0.279716	2.23527	0.46894	1.34013							0.777353	1.58217		
0.47046	1.34607	0.281799	2.23524	0.470191	1.34501							0.778819	1.56656		
0.471716	1.35098	0.283881	2.23523	0.471447	1.34991							0.780272	1.55158		
0.472977	1.35585	0.285964	2.23518	0.472707	1.35481							0.78171	1.5372		
0.474243	1.36073	0.288046	2.23513	0.473971	1.35971							0.783136	1.52342		
0.475513	1.36567	0.290129	2.23513	0.47524	1.36458							0.784549	1.5102		
0.476787	1.37055	0.292211	2.2351	0.476514	1.36951							0.78595	1.49747		
0.478067	1.37541	0.294293	2.23505	0.477792	1.37439							0.78734	1.48528		
0.47935	1.38033	0.296376	2.23506	0.479075	1.37928							0.788718	1.47362		
0.480639	1.38521	0.298458	2.23503	0.480362	1.38414							0.790085	1.46241		
0.481931	1.39006	0.30054	2.23501	0.481654	1.38899							0.791443	1.45168		
0.483229	1.39491	0.302623	2.23497	0.482951	1.39391							0.792791	1.44137		
0.484531	1.39978	0.304705	2.23494	0.484252	1.39875							0.794129	1.43149		
0.485837	1.40464	0.306787	2.23493	0.485557	1.40358							0.795458	1.42201		
0.487148	1.40945	0.30887	2.23489	0.486867	1.40842							0.796778	1.41298		
0.488464	1.41427	0.310952	2.23487	0.488181	1.41321							0.798091	1.40433		
0.489783	1.41906	0.313034	2.23486	0.4895	1.41803							0.799395	1.39601		
0.491108	1.42383	0.315116	2.23485	0.490824	1.42282							0.800692	1.38808		
0.492437	1.4286	0.317198	2.23481	0.492152	1.42763							0.801982	1.38049		
0.49377	1.43337	0.319281	2.23479	0.493484	1.43238							0.803265	1.37322		
0.495108	1.43813	0.321363	2.23475	0.494821	1.4371							0.804541	1.36628		
0.49645	1.44285	0.323445	2.23472	0.496162	1.44184							0.80581	1.35971		
0.497796	1.44752	0.325527	2.23475	0.497507	1.44651							0.807074	1.35338		
0.499147	1.4522	0.327609	2.23473	0.498857	1.4512							0.808332	1.34732		
0.500502	1.45689	0.329691	2.23468	0.500212	1.45588							0.809585	1.34158		
0.501862	1.46153	0.331773	2.23465	0.50157	1.46053							0.810832	1.33611		
0.503226	1.46613	0.333855	2.23464	0.502933	1.46516							0.812075	1.33089		
0.504594	1.47073	0.335937	2.23463	0.5043	1.46979							0.813312	1.32593		
0.505966	1.47534	0.338019	2.23463	0.505672	1.47437							0.814545	1.32118		
0.507343	1.47992	0.340101	2.23463	0.507048	1.47889							0.815774	1.31672		
0.508724	1.48444	0.342183	2.23459	0.508428	1.48346							0.816999	1.31247		
0.510109	1.48893	0.344265	2.23454	0.509812	1.48798							0.81822	1.30841		
0.511498	1.49342	0.346347	2.23455	0.5112	1.49247							0.819437	1.30458		
0.512892	1.49789	0.348429	2.23455	0.512593	1.49695							0.820651	1.30095		
0.514289	1.50236	0.350511	2.23452	0.51399	1.50139							0.821861	1.29756		
0.515691	1.50679	0.352593	2.2345	0.515391	1.50584							0.823069	1.29432		
0.517097	1.51117	0.354675	2.23445	0.516796	1.51023							0.824273	1.29128		
0.518507	1.51556	0.356756	2.23447	0.518205	1.51462							0.825475	1.28844		
0.519921	1.51991	0.358838	2.23447	0.519618	1.51898							0.826674	1.2857		
0.521339	1.52421	0.36092	2.2344	0.521035	1.52332							0.82787	1.28316		
0.522761	1.52852	0.363002	2.23441	0.522457	1.52761							0.829065	1.28083		
0.524188	1.5328	0.365084	2.23441	0.523882	1.53188							0.830257	1.27863		
0.525618	1.53707	0.367165	2.23441	0.525311	1.53618							0.831447	1.27659		
0.527052	1.54132	0.369247	2.23441	0.526744	1.54038							0.832636	1.27465		
0.52849	1.5455	0.371329	2.23437	0.528181	1.5446							0.833823	1.27287		
0.529932	1.54964	0.373411	2.23435	0.529623	1.5488							0.835008	1.27125		
0.531377	1.55383	0.375492	2.23431	0.531067	1.55291							0.836191	1.26974		
0.532827	1.55798	0.377574	2.23432	0.532516	1.55706							0.837374	1.26841		
0.53428	1.56203	0.379656	2.23433	0.533969	1.56118							0.838555	1.26715		
0.535738	1.56611	0.381737	2.2343	0.535425	1.56525							0.839735	1.26601		
0.537199	1.5702	0.383819	2.23428	0.536886	1.56934							0.840914	1.265		
0.538664	1.57422	0.385901	2.23427	0.53835	1.57336							0.842092	1.26409		
0.540132	1.57821	0.387982	2.23427	0.539817	1.57735							0.84327	1.26331		
0.541604	1.58218	0.390064	2.23423	0.541289	1.58133							0.844446	1.26262		
0.54308	1.58615	0.392146	2.23424	0.542764	1.58529							0.845622	1.26206		
0.54456	1.59007	0.394227	2.23425	0.544243	1.58925							0.846798	1.26156		
0.546043	1.59393	0.396309	2.23422	0.545725	1.59313							0.847973	1.26116		
0.54753	1.59784	0.398391	2.2342	0.547211	1.59698							0.849148	1.26089		
0.549021	1.6017	0.400472	2.2342	0.548701	1.60084							0.850323	1.26068		
0.550515	1.6055	0.402554	2.23416	0.550194	1.60472							0.851497	1.26054		
0.552012	1.6093	0.404635	2.23414	0.551691	1.60852							0.852672	1.26051		
0.553513	1.61307	0.406717	2.23416	0.553192	1.61225							0.853846	1.26057		
0.555018	1.61683	0.408798	2.23418	0.554696	1.61602							0.85502	1.2607		
0.556526	1.62053	0.41088	2.23415	0.556203	1.61978							0.856195	1.26088		
0.558038	1.62422	0.412962	2.23413	0.557714	1.62345							0.85737	1.26115		
0.559553	1.62793	0.415043	2.23412	0.559228	1.62711							0.858545	1.26151		
0.561071	1.63158	0.417125	2.23408	0.560746	1.63078							0.859721	1.26191		
0.562593	1.63516	0.419206	2.2341	0.562267	1.6344							0.860897	1.2624		
0.564118	1.63878	0.421288	2.23411	0.563791	1.63801							0.862073	1.26294		
0.565647	1.64239	0.423369	2.23407	0.565319	1.64161							0.86325	1.26357		
0.567179	1.64591	0.425451	2.23406	0.56685	1.64513							0.864428	1.26422		
0.568714	1.64939	0.427532	2.23405	0.568385	1.64865							0.865606	1.26495		
0.570252	1.65293	0.429613	2.23405	0.569922	1.6522							0.866785	1.26575		
0.571794	1.65642	0.431695	2.23404	0.571463	1.65566							0.867964	1.26656		
0.573339	1.65985	0.433776	2.23404	0.573008	1.65912							0.869145	1.26747		
