Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
464  Points		493  Points		174  Points		128  Points		113  Points		346  Points		140  Points		112  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00738265	8.18543	4.20886e-005	0.250862	0.279512	0.124018	0.458666	0.0611136	0.559052	0.139202	0.139862	0.557174	0.419286	0.144013	0.698774	0.0575935
0.015009	8.18355	0.000275815	0.358729	0.279628	0.211086	0.458723	0.096809	0.559182	0.190364	0.140381	0.784366	0.419421	0.207488	0.698828	0.0946049
0.0226318	8.17879	0.00071054	0.570342	0.279905	0.384911	0.458846	0.168373	0.559407	0.292583	0.141324	1.23325	0.419673	0.33434	0.69895	0.168652
0.0302493	8.17206	0.00133858	0.77223	0.280345	0.557805	0.459036	0.240382	0.559727	0.394554	0.142679	1.66887	0.420044	0.460895	0.699142	0.242625
0.0378595	8.16336	0.00214951	0.961627	0.280945	0.729203	0.459294	0.313063	0.560142	0.49625	0.144434	2.08746	0.420532	0.587003	0.699402	0.316522
0.0454608	8.15255	0.00313047	1.13659	0.281704	0.898781	0.45962	0.386574	0.560652	0.597616	0.146569	2.48606	0.421137	0.712436	0.699732	0.39027
0.0530509	8.13964	0.00426741	1.29593	0.28262	1.06611	0.460014	0.461086	0.561256	0.69854	0.149066	2.86257	0.421859	0.837108	0.700129	0.463864
0.0606281	8.1246	0.0055453	1.43914	0.28369	1.23078	0.460479	0.536795	0.561953	0.79895	0.151903	3.21583	0.422697	0.960987	0.700596	0.537297
0.0681902	8.10725	0.00694909	1.56631	0.284913	1.39253	0.461015	0.613945	0.562745	0.898767	0.155058	3.54531	0.42365	1.08387	0.701131	0.610481
0.0757351	8.08758	0.00846396	1.67807	0.286285	1.55095	0.461623	0.69266	0.563628	0.997986	0.15851	3.85116	0.424717	1.20563	0.701734	0.683461
0.0832605	8.06543	0.010076	1.77538	0.287803	1.70578	0.462305	0.773111	0.564604	1.09652	0.162235	4.13394	0.425897	1.32617	0.702404	0.756178
0.0907641	8.04071	0.0117722	1.85933	0.289464	1.85679	0.463064	0.855498	0.565671	1.19428	0.166213	4.39457	0.427188	1.44546	0.703143	0.828591
0.0982435	8.01323	0.0135406	1.9312	0.291263	2.00376	0.463899	0.939926	0.56683	1.29128	0.170423	4.63423	0.42859	1.56334	0.703948	0.900687
0.105696	7.98288	0.0153708	1.99234	0.293197	2.1466	0.464815	1.02668	0.568078	1.38744	0.174848	4.85413	0.430101	1.67964	0.704821	0.972441
0.113119	7.9495	0.0172531	2.04402	0.295263	2.28514	0.465813	1.1158	0.569415	1.48263	0.179469	5.05559	0.43172	1.7944	0.70576	1.04381
0.120509	7.91284	0.0191796	2.08745	0.297455	2.41925	0.466894	1.20748	0.57084	1.57692	0.184269	5.23996	0.433445	1.90752	0.706766	1.11476
0.127863	7.87269	0.0211429	2.12371	0.299771	2.54903	0.468063	1.30185	0.572353	1.67028	0.189233	5.40854	0.435274	2.01885	0.707837	1.18533
0.135179	7.82888	0.0231369	2.15383	0.302205	2.6745	0.46932	1.39897	0.573953	1.76259	0.194347	5.5625	0.437207	2.12836	0.708975	1.2555
0.142452	7.7811	0.0251563	2.17882	0.304755	2.79573	0.470669	1.49901	0.575638	1.85384	0.199598	5.70307	0.43924	2.23604	0.710177	1.32516
0.149678	7.72905	0.0269333	2.19702	0.307415	2.91286	0.472113	1.60205	0.577407	1.94404	0.204974	5.83136	0.441373	2.34176	0.711444	1.3943
0.156854	7.67248	0.0284588	2.21015	0.310182	3.02613	0.473655	1.70815	0.57926	2.03319	0.210464	5.94826	0.443604	2.44547	0.712775	1.46295
0.163975	7.61098	0.0297266	2.21952	0.313054	3.13584	0.475296	1.81738	0.581196	2.12118	0.216058	6.0547	0.44593	2.54719	0.71417	1.53109
0.171036	7.54431	0.0307326	2.22611	0.316026	3.24226	0.477041	1.9297	0.583213	2.20802	0.221746	6.15156	0.44835	2.64684	0.715628	1.59868
0.178033	7.47204	0.0314741	2.23058	0.319095	3.34582	0.478892	2.04514	0.58531	2.29375	0.227521	6.23958	0.450862	2.74443	0.717149	1.66568
0.184959	7.39378	0.0319494	2.23321	0.32226	3.44696	0.480852	2.16375	0.587487	2.37833	0.233373	6.31947	0.453464	2.8399	0.718732	1.73213
0.19181	7.3092	0.0326336	2.2368	0.325518	3.54619	0.482924	2.28538	0.589742	2.46172	0.239296	6.39193	0.456154	2.93323	0.720377	1.79796
0.198579	7.21781	0.0333785	2.2404	0.328868	3.64402	0.485111	2.40991	0.592074	2.54392	0.24451	6.44949	0.45893	3.02445	0.722082	1.86317
0.20526	7.11925	0.0343934	2.24474	0.332309	3.74108	0.487415	2.53733	0.594482	2.62496	0.24899	6.49461	0.46179	3.11349	0.723848	1.92776
0.211845	7.01319	0.0356797	2.24964	0.335839	3.83802	0.489839	2.66744	0.596965	2.70486	0.252718	6.52929	0.464732	3.20041	0.725674	1.99168
0.218328	6.89936	0.0372386	2.25461	0.33946	3.93536	0.492385	2.79999	0.599523	2.78359	0.255678	6.5551	0.467754	3.28524	0.72756	2.05499
