Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
315  Points		403  Points		314  Points		221  Points		344  Points		202  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.488346	-0.0265734	0.000230481	0.319631	1.00015	2.70807	0.721697	0.0764725	0.360851	0.089046	0.976684	-0.0888515
0.48833	-0.0452973	0.000426843	0.368187	0.998487	2.71659	0.721744	0.109253	0.360906	0.13268	0.976629	-0.128917
0.48829	-0.082586	0.000682865	0.465201	0.996813	2.73413	0.721831	0.174714	0.361014	0.219816	0.976525	-0.208794
0.488228	-0.11973	0.000998428	0.561815	0.995128	2.75257	0.721958	0.23999	0.361176	0.306782	0.976373	-0.287905
0.488143	-0.156697	0.00137316	0.657962	0.993431	2.77188	0.722126	0.305117	0.361391	0.393408	0.976172	-0.36593
0.488036	-0.193309	0.00180685	0.753508	0.991722	2.79219	0.722333	0.369947	0.361659	0.479575	0.975923	-0.44256
0.487906	-0.229654	0.00229898	0.848295	0.990001	2.81336	0.72258	0.434404	0.36198	0.565269	0.975628	-0.517509
0.487753	-0.265578	0.00284914	0.942343	0.988266	2.83548	0.722867	0.49856	0.362354	0.650349	0.975287	-0.590653
0.487579	-0.300992	0.00345682	1.03558	0.986517	2.8585	0.723193	0.562225	0.362779	0.734757	0.974902	-0.661743
0.487384	-0.335944	0.00412154	1.12797	0.984753	2.88245	0.723558	0.625354	0.363257	0.818378	0.974474	-0.730499
0.487166	-0.370302	0.00484273	1.21933	0.982975	2.90736	0.723961	0.687963	0.363785	0.901201	0.974005	-0.796923
0.486929	-0.404028	0.0056197	1.30963	0.981181	2.93306	0.724403	0.749979	0.364364	0.983094	0.973495	-0.860791
0.48667	-0.437047	0.00645186	1.39894	0.979371	2.95971	0.724883	0.811364	0.364993	1.06402	0.972947	-0.921992
0.486392	-0.469318	0.00733856	1.48702	0.977545	2.98722	0.7254	0.87204	0.365671	1.14389	0.972362	-0.980524
0.486093	-0.500869	0.00827894	1.57389	0.975701	3.0156	0.725954	0.931968	0.366398	1.22266	0.971742	-1.03627
0.485776	-0.531537	0.00927236	1.65953	0.973839	3.0448	0.726545	0.991175	0.367174	1.30022	0.971089	-1.08924
0.48544	-0.561327	0.010318	1.74394	0.97196	3.07488	0.727172	1.04961	0.367996	1.37658	0.970404	-1.1394
0.485086	-0.59025	0.0114151	1.82703	0.970061	3.10571	0.727835	1.10715	0.368865	1.45167	0.969689	-1.18674
0.484715	-0.618216	0.0125628	1.90866	0.968144	3.13728	0.728532	1.16382	0.36978	1.52542	0.968946	-1.23133
0.484327	-0.645156	0.0137603	1.98896	0.966207	3.16964	0.729265	1.21963	0.370739	1.59783	0.968176	-1.2732
0.483922	-0.671044	0.0150066	2.06792	0.964249	3.2027	0.730031	1.27447	0.371743	1.66879	0.967381	-1.31238
0.483502	-0.695941	0.0163011	2.14541	0.962272	3.2364	0.730831	1.3284	0.37279	1.7384	0.966564	-1.34898
0.483067	-0.719742	0.0176426	2.22141	0.960273	3.27069	0.731663	1.38138	0.373879	1.80653	0.965724	-1.38297
0.482618	-0.742464	0.0190305	2.296	0.958253	3.30562	0.732528	1.43336	0.375009	1.87315	0.964864	-1.41452
0.482155	-0.764025	0.0204637	2.3691	0.956211	3.34105	0.733424	1.48434	0.37618	1.93829	0.963986	-1.44362
0.481679	-0.784377	0.0219414	2.44075	0.954148	3.37701	0.734352	1.53431	0.377391	2.00193	0.963091	-1.4704
0.481191	-0.803642	0.0234626	2.51097	0.952062	3.4134	0.735309	1.58327	0.37864	2.064	0.962179	-1.49495
0.480692	-0.821734	0.0250265	2.57965	0.949954	3.45019	0.736297	1.63121	0.379927	2.12449	0.961254	-1.5173
0.480182	-0.838591	0.0266322	2.6468	0.947823	3.48734	0.737314	1.6781	0.38125	2.1835	0.960315	-1.53756
0.479661	-0.8542	0.0282786	2.71259	0.945669	3.52476	0.738359	1.72389	0.38261	2.24098	0.959365	-1.55586
0.479132	-0.868644	0.0299651	2.77694	0.943492	3.5625	0.739432	1.76871	0.384004	2.29685	0.958403	-1.57224
0.478594	-0.881871	0.0316906	2.8398	0.941292	3.60033	0.740532	1.81248	0.385432	2.35116	0.957433	-1.58679
0.478049	-0.893773	0.0334543	2.90118	0.939068	3.63832	0.741659	1.85514	0.386893	2.40402	0.956454	-1.59957
0.477496	-0.904471	0.0352552	2.9612	0.936821	3.67643	0.742811	1.89681	0.388385	2.4553	0.955467	-1.61057
0.476937	-0.913981	0.0370927	3.0198	0.934551	3.71455	0.743989	1.93749	0.389909	2.505	0.954475	-1.62001
0.476373	-0.922227	0.0389656	3.07703	0.932257	3.75268	0.745192	1.97708	0.391463	2.5532	0.953477	-1.6279
0.475804	-0.929167	0.0408733	3.13294	0.92994	3.79063	0.746419	2.01561	0.393046	2.59993	0.952475	-1.63423
0.475231	-0.934826	0.042815	3.18745	0.9276	3.82854	0.747669	2.05313	0.394658	2.64519	0.951469	-1.63924
0.474656	-0.939257	0.0447897	3.24061	0.925236	3.86627	0.748941	2.08963	0.396296	2.68896	0.950461	-1.6428
0.474077	-0.942455	0.0467967	3.29249	0.92285	3.90373	0.750236	2.12519	0.397962	2.73127	0.949451	-1.64505
