Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
268  Points		384  Points		268  Points		220  Points		328  Points		223  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.488214	-0.710611	0.000204089	0.313045	1.00033	3.05069	0.500152	0.785032	0.250009	0.114893	0.75	-0.0023696
0.487691	-0.920526	0.000434669	0.371079	0.998081	3.05629	0.50073	1.01704	0.250094	0.174759	0.749998	-0.00336939
0.486858	-1.27197	0.00075074	0.486721	0.995826	3.0676	0.50165	1.41289	0.250267	0.294231	0.749995	-0.00534969
0.485817	-1.50292	0.00115168	0.601366	0.993562	3.07938	0.502812	1.68892	0.250527	0.413107	0.74999	-0.0072721
0.484644	-1.64714	0.00163664	0.714757	0.99129	3.09175	0.504138	1.87912	0.250875	0.53116	0.749984	-0.00917137
0.483391	-1.73473	0.00220461	0.826659	0.989008	3.10452	0.50558	2.01337	0.25131	0.648127	0.749977	-0.0110244
0.482089	-1.78624	0.00285442	0.936881	0.986716	3.11774	0.507104	2.11195	0.25183	0.763752	0.749968	-0.0127848
0.480759	-1.81448	0.00358477	1.04532	0.984415	3.1315	0.508691	2.18757	0.252435	0.877806	0.749958	-0.0144528
0.479416	-1.82732	0.00439432	1.15176	0.982103	3.14576	0.510327	2.248	0.253123	0.990202	0.749946	-0.0160286
0.478067	-1.82967	0.00528147	1.25606	0.979781	3.16057	0.512003	2.29809	0.253894	1.10067	0.749934	-0.0175125
0.47672	-1.82463	0.00624467	1.35803	0.977447	3.17593	0.513712	2.34092	0.254745	1.20904	0.749921	-0.0189054
0.47538	-1.81427	0.00728204	1.45756	0.975102	3.19173	0.515451	2.37849	0.255675	1.31526	0.749906	-0.0201161
0.474048	-1.79985	0.00839187	1.55463	0.972745	3.20813	0.517216	2.41213	0.256682	1.41911	0.749891	-0.021148
0.472728	-1.78233	0.00957222	1.64915	0.970376	3.22509	0.519004	2.44283	0.257765	1.52046	0.749875	-0.0221
0.471422	-1.76247	0.0108213	1.74103	0.967994	3.24252	0.520815	2.47123	0.258922	1.6193	0.749858	-0.0228922
0.470132	-1.74063	0.012137	1.83018	0.9656	3.26053	0.522645	2.49774	0.260151	1.71555	0.749841	-0.0234575
0.468858	-1.71715	0.0135174	1.91667	0.963191	3.27912	0.524494	2.52279	0.261449	1.80909	0.749824	-0.0238471
0.467602	-1.69233	0.0149605	2.00045	0.960769	3.29832	0.526361	2.54658	0.262816	1.89991	0.749806	-0.0240703
0.466365	-1.66632	0.0164643	2.08146	0.958332	3.31802	0.528246	2.56932	0.264248	1.98799	0.749788	-0.0240536
0.465147	-1.63932	0.0180268	2.15975	0.955881	3.33824	0.530146	2.59118	0.265744	2.07327	0.749771	-0.0238348
0.46395	-1.61134	0.019646	2.23534	0.953415	3.35903	0.532063	2.61219	0.267302	2.15581	0.749753	-0.0233972
0.462774	-1.58253	0.0213198	2.30824	0.950933	3.38042	0.533994	2.63255	0.26892	2.23565	0.749736	-0.0227073
0.461619	-1.55297	0.0230463	2.37854	0.948435	3.40236	0.535941	2.65232	0.270596	2.3127	0.74972	-0.0217907
0.460486	-1.52267	0.0248237	2.44622	0.945921	3.42484	0.537902	2.67149	0.272327	2.38702	0.749704	-0.0206061
0.459376	-1.49173	0.0266499	2.51136	0.94339	3.44784	0.539876	2.69008	0.274112	2.45869	0.74969	-0.0191633
