Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
315  Points		403  Points		314  Points		221  Points		344  Points		202  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.488346	3742.53	0.000230481	0.135472	1.00015	5.27686	0.721697	1767.58	0.360851	1131.87	0.976684	2643.02
0.48833	655.628	0.000426843	0.184329	0.998487	5.28522	0.721744	705.767	0.360906	386.76	0.976629	992.635
0.48829	359.257	0.000682865	0.23306	0.996813	5.29357	0.721831	440.953	0.361014	233.29	0.976525	611.009
0.488228	247.391	0.000998428	0.281696	0.995128	5.30192	0.721958	320.682	0.361176	167.069	0.976373	441.287
0.488143	188.629	0.00137316	0.330191	0.993431	5.31026	0.722126	251.993	0.361391	130.176	0.976172	345.315
0.488036	152.407	0.00180685	0.378555	0.991722	5.31859	0.722333	207.567	0.361659	106.668	0.975923	283.596
0.487906	127.84	0.00229898	0.426735	0.990001	5.32691	0.72258	176.483	0.36198	90.3853	0.975628	240.564
0.487753	110.081	0.00284914	0.474722	0.988266	5.33521	0.722867	153.518	0.362354	78.4451	0.975287	208.844
0.487579	96.6419	0.00345682	0.52249	0.986517	5.34349	0.723193	135.861	0.362779	69.3181	0.974902	184.492
0.487384	86.1169	0.00412154	0.57003	0.984753	5.35174	0.723558	121.865	0.363257	62.1176	0.974474	165.204
0.487166	77.6497	0.00484273	0.617323	0.982975	5.35997	0.723961	110.5	0.363785	56.2941	0.974005	149.549
0.486929	70.6898	0.0056197	0.66434	0.981181	5.36818	0.724403	101.088	0.364364	51.4888	0.973495	136.587
0.48667	64.867	0.00645186	0.711073	0.979371	5.37634	0.724883	93.1679	0.364993	47.4577	0.972947	125.677
0.486392	59.9231	0.00733856	0.757508	0.977545	5.38448	0.7254	86.4113	0.365671	44.0289	0.972362	116.367
0.486093	55.6727	0.00827894	0.803617	0.975701	5.39257	0.725954	80.5803	0.366398	41.0779	0.971742	108.329
0.485776	51.9791	0.00927236	0.849395	0.973839	5.40062	0.726545	75.4976	0.367174	38.5123	0.971089	101.317
0.48544	48.7392	0.010318	0.89482	0.97196	5.40862	0.727172	71.0284	0.367996	36.2619	0.970404	95.147
0.485086	45.8741	0.0114151	0.939893	0.970061	5.41657	0.727835	67.0686	0.368865	34.2728	0.969689	89.6753
0.484715	43.3221	0.0125628	0.984587	0.968144	5.42447	0.728532	63.536	0.36978	32.5025	0.968946	84.7894
0.484327	41.0343	0.0137603	1.0289	0.966207	5.43232	0.729265	60.3657	0.370739	30.9173	0.968176	80.3998
0.483922	38.9716	0.0150066	1.07281	0.964249	5.4401	0.730031	57.5048	0.371743	29.4902	0.967381	76.4344
0.483502	37.1021	0.0163011	1.11632	0.962272	5.44783	0.730831	54.9106	0.37279	28.1989	0.966564	72.8344
0.483067	35.3999	0.0176426	1.15942	0.960273	5.45549	0.731663	52.5476	0.373879	27.0254	0.965724	69.5514
0.482618	33.8434	0.0190305	1.20209	0.958253	5.46308	0.732528	50.3866	0.375009	25.9546	0.964864	66.5452
0.482155	32.4145	0.0204637	1.24433	0.956211	5.4706	0.733424	48.4029	0.37618	24.9738	0.963986	63.7821
0.481679	31.0981	0.0219414	1.28614	0.954148	5.47805	0.734352	46.5757	0.377391	24.0724	0.963091	61.2339
0.481191	29.8814	0.0234626	1.32751	0.952062	5.48542	0.735309	44.8875	0.37864	23.2413	0.962179	58.8762
0.480692	28.7535	0.0250265	1.36843	0.949954	5.49272	0.736297	43.323	0.379927	22.4729	0.961254	56.6885
0.480182	27.7048	0.0266322	1.4089	0.947823	5.49993	0.737314	41.8694	0.38125	21.7604	0.960315	54.6531
0.479661	26.7275	0.0282786	1.44891	0.945669	5.50706	0.738359	40.5153	0.38261	21.0982	0.959365	52.7546
0.479132	25.8143	0.0299651	1.48846	0.943492	5.51411	0.739432	39.251	0.384004	20.4812	0.958403	50.9795
0.478594	24.9592	0.0316906	1.52756	0.941292	5.52108	0.740532	38.068	0.385432	19.9052	0.957433	49.3163
0.478049	24.1568	0.0334543	1.56619	0.939068	5.52796	0.741659	36.9587	0.386893	19.3662	0.956454	47.7547
0.477496	23.4024	0.0352552	1.60436	0.936821	5.53475	0.742811	35.9166	0.388385	18.8609	0.955467	46.2857
0.476937	22.6917	0.0370927	1.64207	0.934551	5.54145	0.743989	34.9358	0.389909	18.3864	0.954475	44.9014
0.476373	22.0212	0.0389656	1.67932	0.932257	5.54806	0.745192	34.0111	0.391463	17.9399	0.953477	43.5945
0.475804	21.3876	0.0408733	1.7161	0.92994	5.55457	0.746419	33.1379	0.393046	17.5193	0.952475	42.3589
0.475231	20.7878	0.042815	1.75242	0.9276	5.561	0.747669	32.3121	0.394658	17.1222	0.951469	41.1888
0.474656	20.2192	0.0447897	1.78828	0.925236	5.56733	0.748941	31.53	0.396296	16.747	0.950461	40.0793
0.474077	19.6796	0.0467967	1.82368	0.92285	5.57358	0.750236	30.7882	0.397962	16.3918	0.949451	39.0257
