Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
261  Points		395  Points		261  Points		217  Points		133  Points		327  Points		223  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.465369	2.87134	0.183423	3.63416	0.454784	2.37667	0.651031	3.29765	0.955832	1.28759	0.425501	4.08919	0.71947	1.213
0.467588	2.96341	0.186188	3.63632	0.456627	2.46995	0.653543	3.30567	0.956817	1.30357	0.428612	4.09006	0.72016	1.22818
0.469877	3.05445	0.188955	3.6383	0.458542	2.56355	0.656061	3.31354	0.957815	1.31967	0.431723	4.09046	0.72098	1.24618
0.472235	3.14431	0.191723	3.64015	0.460527	2.65708	0.658584	3.32124	0.958825	1.3358	0.434835	4.09043	0.721936	1.26699
0.474661	3.23281	0.194493	3.64183	0.462584	2.75045	0.661114	3.32877	0.959848	1.35201	0.437947	4.09001	0.722907	1.28802
0.477154	3.31964	0.197264	3.64339	0.464712	2.84342	0.663649	3.33617	0.960882	1.36829	0.441058	4.08922	0.723895	1.3093
0.479712	3.40469	0.200037	3.64484	0.46691	2.9357	0.666189	3.34336	0.961929	1.38461	0.444168	4.08806	0.724899	1.33066
0.482334	3.48776	0.20281	3.64615	0.469179	3.02709	0.668736	3.35041	0.962989	1.40101	0.447278	4.08645	0.72592	1.35228
0.485018	3.5687	0.205584	3.64739	0.471516	3.11733	0.671287	3.3573	0.964061	1.41748	0.450386	4.08448	0.726957	1.37417
0.487763	3.64741	0.208359	3.6485	0.473921	3.20622	0.673844	3.36398	0.965146	1.434	0.453492	4.08215	0.728011	1.3962
0.490568	3.72366	0.211135	3.64946	0.476394	3.29359	0.676405	3.37055	0.966243	1.45054	0.456597	4.07941	0.729081	1.41842
0.493429	3.79749	0.213912	3.65034	0.478932	3.37921	0.678972	3.37697	0.967352	1.46721	0.459699	4.0763	0.730169	1.44083
0.496345	3.86881	0.216689	3.65114	0.481535	3.46288	0.681543	3.38323	0.968475	1.48395	0.462798	4.07285	0.731273	1.46348
0.499315	3.93745	0.219467	3.65186	0.484201	3.5445	0.684119	3.38937	0.96961	1.50076	0.465895	4.06898	0.732395	1.48637
0.502336	4.0035	0.222245	3.65249	0.486928	3.62388	0.6867	3.39535	0.970758	1.51759	0.468989	4.06475	0.733535	1.50944
0.505406	4.06688	0.225024	3.65302	0.489715	3.70089	0.689285	3.40117	0.971769	1.5323	0.47208	4.06022	0.734692	1.53267
0.508524	4.12763	0.227803	3.65347	0.492559	3.77545	0.691874	3.40681	0.972639	1.54494	0.475167	4.05526	0.735867	1.55613
0.511686	4.1858	0.230582	3.65383	0.495459	3.84754	0.694468	3.41237	0.973363	1.55543	0.47825	4.05	0.737059	1.57984
0.514892	4.24131	0.233362	3.6541	0.498413	3.917	0.697066	3.41779	0.973939	1.5636	0.481328	4.04437	0.73827	1.60371
0.518139	4.29421	0.236142	3.65432	0.501418	3.98379	0.699668	3.42302	0.974365	1.56984	0.484403	4.03832	0.739499	1.6278
0.521425	4.34466	0.238922	3.65452	0.504474	4.04805	0.702274	3.42814	0.974638	1.57379	0.487473	4.03193	0.740747	1.65209
0.524749	4.39264	0.241702	3.65463	0.507577	4.1096	0.704884	3.43317	0.975032	1.57923	0.490537	4.02524	0.742013	1.67657
0.528109	4.43818	0.244482	3.65463	0.510726	4.1685	0.707498	3.43802	0.975462	1.58534	0.493597	4.01822	0.743298	1.70128
0.531502	4.48146	0.247262	3.65459	0.513919	4.22481	0.710115	3.44277	0.97605	1.59375	0.496651	4.01085	0.744601	1.72619
0.534927	4.52245	0.250042	3.65457	0.517154	4.27849	0.712736	3.44744	0.976797	1.60435	0.499699	4.00313	0.745924	1.7513
0.538382	4.56128	0.252823	3.65442	0.520429	4.32968	0.71536	3.45192	0.977707	1.61718	0.502741	3.99501	0.747266	1.77659
0.541867	4.59803	0.255603	3.65417	0.523742	4.37842	0.717988	3.45632	0.978784	1.63222	0.505777	3.98664	0.748627	1.80211
0.545378	4.63269	0.258382	3.65396	0.52709	4.42468	0.720618	3.46058	0.980032	1.64961	0.508807	3.97793	0.750008	1.82778
0.548915	4.66541	0.261162	3.65371	0.530474	4.46862	0.723253	3.46473	0.981294	1.6671	0.51183	3.96886	0.751408	1.85367
0.552476	4.69631	0.263941	3.65337	0.533889	4.51033	0.72589	3.46882	0.982569	1.68459	0.514845	3.95948	0.752828	1.87976
0.55606	4.72538	0.26672	3.65297	0.537336	4.54979	0.72853	3.4728	0.983857	1.70217	0.517854	3.94977	0.754268	1.90599
0.559666	4.75274	0.269499	3.65255	0.540812	4.58711	0.731174	3.47667	0.985159	1.71979	0.520855	3.9398	0.755728	1.93242
0.563291	4.7785	0.272277	3.65211	0.544315	4.6224	0.73382	3.4804	0.986473	1.73749	0.523848	3.92953	0.757208	1.95905
0.566936	4.80266	0.275056	3.65162	0.547844	4.65571	0.736469	3.48406	0.987802	1.7553	0.526833	3.91887	0.758708	1.98587
0.570598	4.82531	0.277833	3.65107	0.551398	4.68716	0.739121	3.48768	0.989144	1.77318	0.52981	3.90794	0.760229	2.01286
0.574277	4.84649	0.28061	3.65052	0.554976	4.71683	0.741775	3.49115	0.9905	1.79109	0.532779	3.89677	0.761771	2.03995
0.577972	4.86634	0.283387	3.64993	0.558575	4.74468	0.744432	3.49455	0.991869	1.80906	0.535739	3.88527	0.763333	2.06722
0.581681	4.88486	0.286164	3.64932	0.562194	4.77089	0.747092	3.4979	0.993252	1.82711	0.53869	3.87346	0.764916	2.09471
0.585404	4.90208	0.28894	3.64866	0.565833	4.79552	0.749754	3.5012	0.994649	1.84519	0.541632	3.86142	0.76652	2.12232
0.58914	4.91812	0.291715	3.64797	0.569491	4.8186	0.752419	3.50441	0.99606	1.86338	0.544565	3.84911	0.768145	2.15007
0.592887	4.93299	0.29449	3.64727	0.573165	4.84023	0.755086	3.50755	0.997484	1.88167	0.547489	3.8365	0.769791	2.17794
0.596645	4.94677	0.297264	3.64651	0.576855	4.86047	0.757755	3.51059	0.998922	1.89997	0.550402	3.8237	0.771459	2.20596
0.600413	4.95951	0.300038	3.64577	0.58056	4.87942	0.760427	3.51364	1.00037	1.90908	0.553306	3.81061	0.773148	2.2341
0.604191	4.97119	0.302811	3.64496	0.584278	4.89702	0.763101	3.51665			0.5562	3.79725	0.774858	2.26234
0.607977	4.9819	0.305583	3.64415	0.58801	4.91339	0.765778	3.51958			0.559083	3.7837	0.77659	2.29068
0.61177	4.99166	0.308355	3.64334	0.591754	4.92867	0.768456	3.52249			0.561957	3.76994	0.778343	2.31915
0.615571	5.0005	0.311127	3.64248	0.595509	4.94272	0.771137	3.52533			0.564819	3.75597	0.780118	2.34775
0.619378	5.0085	0.313897	3.64161	0.599274	4.95575	0.77382	3.52819			0.567671	3.74171	0.781915	2.37635
0.623191	5.0156	0.316667	3.64072	0.603049	4.96779	0.776505	3.53105			0.570512	3.72732	0.783734	2.405
0.627009	5.02193	0.319436	3.63983	0.606832	4.97874	0.779192	3.53387			0.573342	3.71277	0.785574	2.43377
0.630832	5.02748	0.322205	3.63894	0.610624	4.98879	0.781881	3.53667			0.576161	3.69801	0.787436	2.46264
0.634658	5.03223	0.324973	3.638	0.614423	4.99794	0.784573	3.53951			0.578968	3.68309	0.789321	2.49152
0.638488	5.03625	0.32774	3.63699	0.618228	5.00615	0.787267	3.54232			0.581765	3.668	0.791227	2.52036
0.642321	5.03953	0.330506	3.63603	0.622039	5.01357	0.789962	3.54516			0.584549	3.65279	0.793155	2.54926
0.646156	5.04215	0.333272	3.63511	0.625856	5.02016	0.79266	3.54806			0.587322	3.63743	0.795106	2.5782
0.649992	5.04407	0.336037	3.63411	0.629677	5.02587	0.795361	3.55094			0.590083	3.62194	0.797078	2.60707
0.65383	5.04531	0.338801	3.63307	0.633502	5.03083	0.798063	3.55386			0.592833	3.60639	0.799072	2.63599
0.657668	5.0459	0.341564	3.6321	0.637331	5.03511	0.800768	3.55685			0.59557	3.59073	0.801089	2.66485
0.661507	5.04582	0.344327	3.63108	0.641163	5.03864	0.803475	3.55991			0.598296	3.57495	0.803127	2.69363
0.665345	5.04514	0.347089	3.62999	0.644997	5.04143	0.806184	3.56301			0.601009	3.55917	0.805187	2.72242
0.669183	5.04385	0.34985	3.62899	0.648833	5.04355	0.808896	3.56614			0.603711	3.54325	0.807269	2.75112
0.673019	5.04201	0.35261	3.62795	0.652671	5.04497	0.81161	3.5694			0.6064	3.52731	0.809372	2.77969
0.676854	5.03948	0.35537	3.62685	0.656509	5.04576	0.814326	3.57278			0.609078	3.51136	0.811498	2.80819
0.680687	5.0364	0.358128	3.62581	0.660348	5.04594	0.817045	3.57622			0.611743	3.49535	0.813645	2.83666
0.684517	5.03274	0.360886	3.62475	0.664186	5.04544	0.819767	3.57978			0.614396	3.47936	0.815814	2.86493
0.688344	5.02848	0.363643	3.62364	0.668024	5.0443	0.822492	3.58349			0.617036	3.46339	0.818004	2.89306
0.692167	5.02365	0.366399	3.62254	0.671861	5.04261	0.825219	3.58727			0.619665	3.44746	0.820215	2.92103
0.695987	5.01828	0.369155	3.6215	0.675696	5.04028	0.82795	3.59118			0.622281	3.43147	0.822448	2.94887
0.699802	5.01238	0.371909	3.6204	0.679529	5.03737	0.830683	3.59533			0.624886	3.41558	0.824702	2.97657
0.703613	5.00588	0.374663	3.61926	0.68336	5.03394	0.83342	3.59961			0.627478	3.39978	0.826977	3.004
0.707419	4.9988	0.377416	3.61816	0.687188	5.02984	0.83616	3.60399			0.630058	3.38399	0.829272	3.03126
0.711219	4.99119	0.380168	3.61707	0.691013	5.02515	0.838903	3.6086			0.632627	3.36829	0.831589	3.05831
0.715012	4.98306	0.382919	3.61594	0.694834	5.01998	0.84165	3.61342			0.635183	3.35268	0.833925	3.08515
0.7188	4.97433	0.385669	3.61479	0.698651	5.01421	0.844401	3.61843			0.637728	3.33721	0.836283	3.11171
0.722581	4.96504	0.388419	3.61372	0.702463	5.00787	0.847155	3.62362			0.64026	3.3218	0.83866	3.13804
0.726354	4.95525	0.391167	3.61261	0.70627	5.00102	0.849914	3.62909			0.642782	3.30657	0.841057	3.16408
0.73012	4.9449	0.393915	3.61142	0.710072	4.99356	0.852677	3.63479			0.645291	3.2915	0.843474	3.18984
0.733878	4.93398	0.396662	3.61033	0.713867	4.98553	0.855444	3.64068			0.647789	3.27652	0.84591	3.21537
0.737627	4.92256	0.399408	3.60921	0.717657	4.97702	0.858216	3.64691			0.650276	3.26168	0.848366	3.24055
0.741367	4.91055	0.402153	3.60806	0.72144	4.96793	0.860993	3.65338			0.652752	3.24708	0.850841	3.26539
0.745098	4.89803	0.404898	3.6069	0.725215	4.95827	0.863774	3.66016			0.655217	3.23265	0.853334	3.28992
