Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
276  Points		386  Points		276  Points		225  Points		334  Points		226  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.488272	-0.319039	0.000201022	0.309341	1.00149	3.00372	0.520438	0.256939	0.260214	0.100852	0.780624	-0.0084558
0.488044	-0.421066	0.00042207	0.365769	0.999339	3.00903	0.520622	0.384448	0.260286	0.157881	0.780618	-0.0132742
0.48767	-0.616848	0.000723763	0.478138	0.997185	3.01992	0.520988	0.632424	0.26044	0.271672	0.780605	-0.0228592
0.487162	-0.794405	0.0011054	0.589523	0.995023	3.03129	0.521526	0.864136	0.260675	0.384945	0.780585	-0.0323841
0.486535	-0.951173	0.00156628	0.699893	0.992853	3.04314	0.522223	1.07612	0.26099	0.497468	0.780559	-0.0417887
0.485803	-1.08632	0.00210566	0.808997	0.990674	3.05557	0.523064	1.2667	0.261385	0.609066	0.780526	-0.0511437
0.484982	-1.20058	0.00272246	0.916622	0.988486	3.0685	0.524033	1.43594	0.26186	0.719575	0.780486	-0.0603998
0.484087	-1.2956	0.00341565	1.02262	0.986289	3.08194	0.525116	1.58506	0.262414	0.828767	0.780439	-0.0694577
0.483131	-1.37333	0.00418395	1.12691	0.984082	3.09593	0.526298	1.7159	0.263045	0.936471	0.780387	-0.0784059
0.482125	-1.43587	0.00502618	1.22928	0.981864	3.11045	0.527568	1.8306	0.263752	1.04244	0.780327	-0.0871348
0.481079	-1.48542	0.00594079	1.32956	0.979636	3.12554	0.528914	1.93138	0.264535	1.14666	0.780262	-0.0957114
0.480002	-1.52388	0.00692633	1.42775	0.977397	3.14121	0.530328	2.02015	0.265391	1.24901	0.780191	-0.104079
0.478901	-1.55275	0.00798127	1.52376	0.975147	3.15745	0.531801	2.09866	0.26632	1.34923	0.780113	-0.112219
0.477783	-1.57355	0.00910402	1.61742	0.972885	3.17427	0.533328	2.16849	0.267319	1.4473	0.78003	-0.120097
0.476652	-1.58755	0.0102928	1.70877	0.97061	3.19169	0.534901	2.23099	0.268388	1.54316	0.779942	-0.127638
0.475514	-1.59567	0.0115461	1.79768	0.968323	3.20962	0.536516	2.28733	0.269525	1.63662	0.779848	-0.134987
0.474372	-1.59875	0.012862	1.88411	0.966023	3.22819	0.53817	2.33832	0.270727	1.72766	0.779749	-0.142044
0.473229	-1.59755	0.0142388	1.96816	0.96371	3.24739	0.539858	2.38473	0.271994	1.81634	0.779645	-0.14871
0.472088	-1.59266	0.0156748	2.04966	0.961382	3.26715	0.541578	2.42731	0.273323	1.90252	0.779536	-0.15507
0.470953	-1.58452	0.0171681	2.1286	0.959041	3.28749	0.543327	2.46654	0.274713	1.98615	0.779423	-0.161105
0.469824	-1.57348	0.0187169	2.20514	0.956684	3.3084	0.545103	2.50289	0.276161	2.06728	0.779306	-0.166777
0.468704	-1.55999	0.0203196	2.27923	0.954312	3.32997	0.546904	2.53672	0.277667	2.14588	0.779185	-0.172105
0.467594	-1.54429	0.0219743	2.35084	0.951925	3.3521	0.548728	2.56828	0.279228	2.22201	0.77906	-0.177031
0.466497	-1.52655	0.0236793	2.42003	0.949522	3.37477	0.550574	2.59798	0.280843	2.29558	0.778932	-0.181536
0.465413	-1.5071	0.0254329	2.48689	0.947102	3.39806	0.552441	2.62595	0.282509	2.36669	0.778801	-0.185675
0.464343	-1.48596	0.0272334	2.55137	0.944665	3.42192	0.554327	2.6524	0.284225	2.4354	0.778666	-0.18937
0.463289	-1.46335	0.0290792	2.61359	0.942211	3.44632	0.556232	2.67749	0.28599	2.50166	0.77853	-0.192653
0.462252	-1.43944	0.0309686	2.67356	0.93974	3.47126	0.558154	2.70133	0.2878	2.56553	0.778391	-0.19559
