Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
276  Points		386  Points		276  Points		225  Points		334  Points		226  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.488272	700.291	0.000201022	0.126518	1.00149	5.17774	0.520438	1519.1	0.260214	950.37	0.780624	2828.99
0.488044	345.685	0.00042207	0.183233	0.999339	5.1858	0.520622	492.466	0.260286	263.346	0.780618	788.094
0.48767	229.341	0.000723763	0.239813	0.997185	5.19389	0.520988	294.052	0.26044	152.934	0.780605	457.808
0.487162	171.477	0.0011054	0.296147	0.995023	5.20199	0.521526	209.757	0.260675	107.827	0.780585	322.6
0.486535	136.838	0.00156628	0.352196	0.992853	5.21011	0.522223	163.148	0.26099	83.3271	0.780559	249.042
0.485803	113.768	0.00210566	0.407934	0.990674	5.21824	0.523064	133.588	0.261385	67.9508	0.780526	202.796
0.484982	97.2941	0.00272246	0.463292	0.988486	5.22639	0.524033	113.181	0.26186	57.4096	0.780486	171.032
0.484087	84.9383	0.00341565	0.518236	0.986289	5.23454	0.525116	98.2509	0.262414	49.7387	0.780439	147.867
0.483131	75.3261	0.00418395	0.572713	0.984082	5.24271	0.526298	86.8591	0.263045	43.9109	0.780387	130.226
0.482125	67.634	0.00502618	0.626699	0.981864	5.25089	0.527568	77.8837	0.263752	39.3367	0.780327	116.343
0.481079	61.3385	0.00594079	0.68014	0.979636	5.25907	0.528914	70.6314	0.264535	35.6536	0.780262	105.132
0.480002	56.0907	0.00692633	0.733005	0.977397	5.26726	0.530328	64.6509	0.265391	32.6267	0.780191	95.8902
0.478901	51.6493	0.00798127	0.785263	0.975147	5.27545	0.531801	59.6355	0.26632	30.0969	0.780113	88.1398
0.477783	47.8417	0.00910402	0.836891	0.972885	5.28363	0.533328	55.3698	0.267319	27.9526	0.78003	81.5467
0.476652	44.5414	0.0102928	0.88785	0.97061	5.29182	0.534901	51.6978	0.268388	26.1132	0.779942	75.8697
0.475514	41.6536	0.0115461	0.938133	0.968323	5.3	0.536516	48.5041	0.269525	24.519	0.779848	70.9301
0.474372	39.1058	0.012862	0.987702	0.966023	5.30817	0.53817	45.7012	0.270727	23.1251	0.779749	66.593
0.473229	36.8413	0.0142388	1.03655	0.96371	5.31633	0.539858	43.2218	0.271994	21.8968	0.779645	62.7544
0.472088	34.8157	0.0156748	1.08466	0.961382	5.32448	0.541578	41.0131	0.273323	20.8069	0.779536	59.333
0.470953	32.9933	0.0171681	1.13202	0.959041	5.33262	0.543327	39.0333	0.274713	19.8337	0.779423	56.2642
0.469824	31.345	0.0187169	1.17861	0.956684	5.34073	0.545103	37.2487	0.276161	18.9602	0.779306	53.4963
0.468704	29.8474	0.0203196	1.22444	0.954312	5.34883	0.546904	35.6319	0.277667	18.172	0.779185	50.9869
