Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
296  Points		387  Points		296  Points		230  Points		336  Points		217  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.48834	-0.0613635	0.000245004	0.331258	1.0002	2.81703	0.629157	0.0778446	0.314594	0.121499	0.943656	-0.34115
0.4883	-0.0896174	0.00046324	0.383348	0.998344	2.82346	0.629208	0.123565	0.314674	0.170198	0.943431	-0.450932
0.488222	-0.145998	0.000750109	0.487205	0.99648	2.83675	0.629319	0.214736	0.314819	0.267407	0.943062	-0.662819
0.488107	-0.201894	0.00110519	0.590408	0.994606	2.85078	0.629491	0.305409	0.315027	0.364149	0.942558	-0.857473
0.487956	-0.257028	0.00152804	0.692922	0.992723	2.86559	0.629722	0.395503	0.315298	0.460476	0.941932	-1.03216
0.487769	-0.311362	0.00201819	0.794578	0.990831	2.88123	0.630012	0.484849	0.315633	0.556177	0.941198	-1.18609
0.487546	-0.364718	0.00257499	0.895243	0.988927	2.89759	0.630361	0.573221	0.316031	0.651043	0.940369	-1.31962
0.487288	-0.416843	0.00319778	0.994855	0.987013	2.91478	0.630767	0.660471	0.316491	0.745171	0.939459	-1.43389
0.486996	-0.467647	0.00388583	1.0933	0.985087	2.93278	0.631231	0.746514	0.317013	0.838237	0.93848	-1.53088
0.486672	-0.51705	0.00463833	1.19054	0.983148	2.9516	0.631751	0.831178	0.317596	0.930214	0.937442	-1.61249
0.486315	-0.56479	0.0054545	1.28641	0.981198	2.9712	0.632326	0.914327	0.318239	1.02105	0.936355	-1.68072
0.485928	-0.610864	0.00633332	1.38078	0.979233	2.99157	0.632956	0.995897	0.318941	1.11053	0.935227	-1.73742
0.48551	-0.655157	0.00727384	1.47373	0.977256	3.01282	0.633638	1.07576	0.319702	1.19866	0.934066	-1.78423
0.485064	-0.697547	0.00827512	1.56514	0.975264	3.03491	0.634373	1.15386	0.32052	1.28533	0.932876	-1.82263
0.484591	-0.737995	0.0093361	1.65486	0.973257	3.05777	0.635159	1.2301	0.321396	1.37051	0.931664	-1.85376
0.484092	-0.776422	0.0104556	1.74294	0.971235	3.08141	0.635994	1.30449	0.322326	1.45407	0.930434	-1.87883
0.483568	-0.81288	0.0116326	1.82929	0.969197	3.10592	0.636877	1.37691	0.323311	1.53595	0.929189	-1.89861
0.483021	-0.84716	0.0128659	1.91384	0.967142	3.13121	0.637808	1.44729	0.32435	1.61611	0.927932	-1.91385
0.482452	-0.879261	0.0141543	1.99666	0.965071	3.15724	0.638784	1.51576	0.325441	1.69451	0.926667	-1.92526
