Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
466  Points		492  Points		185  Points		136  Points		119  Points		350  Points		149  Points		118  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00327829	7.72327	0.000384795	0.207093	0.279515	989.568	0.462547	814.983	0.559021	1993.99	0.139819	259.014	0.419265	2224.13	0.698782	1285.83
0.0104734	7.72278	0.000861654	0.308862	0.279629	230.307	0.462616	308.565	0.559089	461.276	0.140234	95.2997	0.419338	374.341	0.698847	473.749
0.0176661	7.72168	0.00151919	0.408224	0.279885	130.431	0.462746	190.357	0.559241	260.871	0.14103	58.6841	0.419516	204.453	0.698973	290.411
0.0248551	7.72004	0.00234757	0.50451	0.280282	91.0732	0.462939	137.671	0.559479	181.918	0.142197	42.6392	0.419797	140.702	0.69916	209.421
0.0320386	7.71782	0.00333541	0.597224	0.28082	70.0431	0.463195	107.862	0.5598	139.701	0.143726	33.6863	0.420182	107.318	0.699407	163.787
0.039215	7.71502	0.00446996	0.685939	0.281496	56.9722	0.463514	88.6933	0.560206	113.429	0.145601	28.0094	0.420671	86.7903	0.699715	134.511
0.0463829	7.71166	0.00573783	0.770359	0.28231	48.0722	0.463897	75.3358	0.560696	95.5105	0.147806	24.112	0.421263	72.8995	0.700083	114.139
0.0535402	7.70769	0.00712562	0.850318	0.28326	41.6294	0.464345	65.4983	0.56127	82.5128	0.150324	21.2873	0.421957	62.8813	0.700511	99.1479
0.0606855	7.70313	0.00862019	0.925744	0.284344	36.7559	0.464858	57.9543	0.561927	72.6576	0.153136	19.1579	0.422753	55.3191	0.700999	87.6577
0.0678168	7.69795	0.0102089	0.99664	0.28556	32.9452	0.465439	51.988	0.562667	64.9311	0.156223	17.5038	0.42365	49.4123	0.701547	78.5721
0.0749324	7.69214	0.01188	1.06309	0.286904	29.8877	0.466088	47.1534	0.563489	58.7133	0.159565	16.1884	0.424647	44.674	0.702154	71.2095
0.0820303	7.68569	0.0136227	1.12521	0.288375	27.3832	0.466806	43.158	0.564394	53.6037	0.163146	15.1223	0.425743	40.7911	0.702821	65.1237
0.0891083	7.67857	0.0154272	1.18321	0.28997	25.2966	0.467595	39.8025	0.565379	49.332	0.166946	14.2444	0.426938	37.5534	0.703548	60.0103
0.0961646	7.67076	0.0172847	1.23726	0.291685	23.5334	0.468457	36.9457	0.566445	45.7091	0.17095	13.5119	0.428231	34.814	0.704333	55.6543
0.103197	7.66225	0.0191875	1.2876	0.293518	22.0256	0.469393	34.4856	0.567592	42.5989	0.175141	12.8936	0.42962	32.4677	0.705177	51.9001
0.110202	7.653	0.0211287	1.33443	0.295465	20.7229	0.470405	32.3458	0.568818	39.9009	0.179504	12.3666	0.431103	30.4367	0.706079	48.6318
0.117179	7.64299	0.0231023	1.37799	0.297523	19.5873	0.471495	30.4688	0.570122	37.539	0.184025	11.9134	0.432681	28.6627	0.707039	45.7614
