Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
469  Points		491  Points		188  Points		133  Points		119  Points		364  Points		364  Points		145  Points		116  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00522147	7.92342	0.000567032	0.25428	0.279552	389.224	0.428658	2439.71	0.559048	711.685	0.139838	234.027	0.139797	325.848	0.419298	558.175	0.698802	762.847
0.0126027	7.92279	0.00113068	0.357622	0.279738	169.546	0.428704	387.128	0.559165	325.622	0.140298	91.745	0.140185	103.023	0.419442	249.239	0.698895	378.243
0.019981	7.9215	0.00187505	0.458072	0.280071	108.487	0.428816	210.298	0.55937	211.169	0.141158	57.36	0.140973	61.4956	0.419695	160.521	0.699052	251.509
0.0273551	7.91964	0.00278897	0.555014	0.280549	79.853	0.428995	144.405	0.559662	156.303	0.142407	41.9758	0.142153	44.0906	0.420057	118.45	0.699272	188.426
0.0347231	7.91722	0.00385953	0.647927	0.28117	63.2553	0.429241	109.992	0.56004	124.114	0.144034	33.308	0.143712	34.5811	0.420528	93.9103	0.699555	150.674
0.0420833	7.91417	0.00507305	0.736459	0.281935	52.4363	0.429555	88.858	0.560506	102.958	0.146022	27.7819	0.145636	28.6263	0.421107	77.8435	0.6999	125.553
0.0494342	7.91053	0.00641525	0.820351	0.282839	44.8353	0.429938	74.5661	0.561057	87.9994	0.148353	23.9755	0.147907	24.5725	0.421795	66.5149	0.700308	107.637
0.0567738	7.90628	0.00787219	0.899491	0.283882	39.2097	0.430391	64.2609	0.561695	76.8667	0.151009	21.211	0.150506	21.6527	0.42259	58.1034	0.700779	94.2172
0.0641003	7.90137	0.00943033	0.973854	0.28506	34.8834	0.430915	56.4819	0.562419	68.2622	0.15397	19.1241	0.153413	19.4622	0.423491	51.6153	0.701312	83.7927
0.0714118	7.89583	0.0110769	1.04349	0.286371	31.4573	0.431511	50.4046	0.563227	61.4154	0.157214	17.5017	0.156607	17.7675	0.424498	46.462	0.701907	75.4633
0.0787063	7.88961	0.0128003	1.10855	0.287812	28.6803	0.432182	45.528	0.564121	55.8398	0.160723	16.2109	0.160069	16.4242	0.425609	42.2728	0.702564	68.6568
0.0859815	7.88269	0.0145898	1.16919	0.289378	26.3866	0.432927	41.5304	0.565098	51.2135	0.164475	15.1644	0.163779	15.3385	0.426824	38.8027	0.703283	62.9917
0.0932353	7.87505	0.0164359	1.22562	0.291068	24.4624	0.433751	38.1956	0.566159	47.3145	0.168454	14.3026	0.167718	14.4468	0.428141	35.8832	0.704063	58.2044
0.100465	7.86667	0.0183301	1.27807	0.292877	22.827	0.434653	35.3729	0.567303	43.9853	0.17264	13.5835	0.171868	13.7044	0.42956	33.3944	0.704904	54.1065
0.107669	7.85751	0.020265	1.32679	0.294801	21.4214	0.435638	32.9544	0.56853	41.1106	0.177017	12.9766	0.176212	13.0792	0.431078	31.2491	0.705806	50.56
0.114844	7.84752	0.0222343	1.37203	0.296837	20.2017	0.436706	30.8602	0.569838	38.6044	0.18157	12.4594	0.180734	12.5471	0.432695	29.3819	0.706768	47.4613
0.121987	7.83669	0.0242322	1.41402	0.29898	19.1343	0.437861	29.0305	0.571226	36.4009	0.186284	12.0147	0.18542	12.0904	0.43441	27.7431	0.707791	44.7313
0.129095	7.82496	0.026254	1.453	0.301228	18.1934	0.439105	27.4192	0.572695	34.4492	0.191146	11.6294	0.190256	11.6952	0.436219	26.2941	0.708872	42.3085
0.136164	7.81229	0.0280322	1.4847	0.303576	17.3584	0.440441	25.9905	0.574243	32.7092	0.196142	11.2933	0.195229	11.3508	0.438123	25.0046	0.710014	40.1443
0.143192	7.79862	0.0295581	1.51016	0.306022	16.6132	0.441871	24.716	0.575869	31.1487	0.201263	10.9981	0.200328	11.0488	0.44012	23.8503	0.711214	38.1998
0.150174	7.7839	0.0308259	1.53019	0.308561	15.9445	0.443398	23.5729	0.577573	29.742	0.206496	10.7374	0.205542	10.7823	0.442207	22.8117	0.712472	36.4437
0.157106	7.76807	0.0318318	1.54541	0.31119	15.3418	0.445025	22.5428	0.579354	28.4679	0.211833	10.506	0.210861	10.5459	0.444383	21.8727	0.713788	34.8501
0.163984	7.75107	0.0325732	1.55626	0.313908	14.7961	0.446755	21.6106	0.58121	27.3089	0.217265	10.2994	0.216276	10.3351	0.446647	21.0202	0.715162	33.398
0.170802	7.73281	0.0330484	1.56306	0.316712	14.3003	0.448591	20.7636	0.583141	26.2505	0.222782	10.1143	0.221778	10.1463	0.448997	20.2431	0.716592	32.0694
0.177556	7.71324	0.0337324	1.57264	0.319599	13.8481	0.450536	19.9915	0.585146	25.2804	0.228379	9.94758	0.227361	9.97647	0.45143	19.5324	0.718079	30.8497
0.18424	7.69227	0.0344771	1.58281	0.32257	13.4345	0.452592	19.2854	0.587224	24.3885	0.234046	9.79687	0.233016	9.82304	0.453946	18.8801	0.719622	29.7261
0.190848	7.66981	0.0354916	1.59622	0.325623	13.055	0.454762	18.638	0.589374	23.5659	0.239779	9.66009	0.238738	9.68388	0.456542	18.2798	0.721221	28.688
0.197374	7.64578	0.0367773	1.61254	0.328758	12.7061	0.457049	18.0427	0.591595	22.8051	0.24557	9.53549	0.244519	9.55719	0.459216	17.7256	0.722874	27.7263
0.20381	7.62008	0.0383355	1.63135	0.331976	12.3845	0.459454	17.4942	0.593886	22.0997	0.251415	9.42159	0.250354	9.44145	0.461967	17.2128	0.724581	26.8329
0.210149	7.59261	0.0401674	1.65222	0.335278	12.0876	0.461981	16.9878	0.596246	21.4441	0.257307	9.3171	0.256238	9.33535	0.464794	16.737	0.726342	26.001
0.216385	7.56329	0.0422738	1.67469	0.338667	11.813	0.464631	16.5193	0.598673	20.8333	0.262478	9.23287	0.261402	9.24987	0.467693	16.2948	0.728156	25.2246
0.222507	7.53202	0.0443837	1.69568	0.342144	11.5586	0.467405	16.0851	0.601168	20.2631	0.266908	9.16558	0.265828	9.1816	0.470663	15.8827	0.730023	24.4986
0.22851	7.4987	0.0464963	1.71534	0.345715	11.3229	0.470306	15.6821	0.603729	19.7298	0.270587	9.11281	0.269503	9.12809	0.473704	15.498	0.731942	23.8183
0.234383	7.46325	0.0486107	1.73375	0.349381	11.1041	0.473334	15.3075	0.606354	19.2301	0.273505	9.0728	0.272417	9.08753	0.476811	15.1383	0.733912	23.1796
0.240119	7.4256	0.0507264	1.75102	0.353149	10.9011	0.476489	14.9589	0.609044	18.7611	0.275655	9.04429	0.274566	9.05863	0.479985	14.8012	0.735933	22.579
0.245709	7.38567	0.0528429	1.76724	0.357022	10.7125	0.479773	14.6339	0.611797	18.3201	0.277033	9.02644	0.275942	9.04054	0.483224	14.4849	0.738004	22.0133
0.251145	7.34343	0.0549597	1.7825	0.361005	10.5375	0.483185	14.3307	0.614611	17.9048	0.279016	9.00128	0.277924	9.01505	0.486525	14.1876	0.740125	21.4796
0.256421	7.29884	0.0570766	1.79686	0.365103	10.3749	0.486726	14.0476	0.617487	17.5133	0.281176	8.9746	0.280082	8.98803	0.489887	13.9078	0.742294	20.9754
0.261528	7.25191	0.0591933	1.81039	0.36932	10.2241	0.490394	13.7828	0.620423	17.1435	0.284118	8.93939	0.283022	8.95236	0.493309	13.644	0.744512	20.4984
0.266463	7.20265	0.0613095	1.82316	0.37366	10.0841	0.494188	13.535	0.623417	16.7939	0.287847	8.89651	0.286748	8.90895	0.496788	13.3951	0.746778	20.0466
0.271219	7.15112	0.0634252	1.83523	0.378125	9.95432	0.498107	13.3029	0.62647	16.463	0.292367	8.84697	0.291265	8.85881	0.500324	13.1598	0.74909	19.618
0.275794	7.0974	0.0655401	1.84664	0.382718	9.83402	0.50215	13.0853	0.629581	16.1493	0.297683	8.79184	0.296579	8.80303	0.503915	12.9373	0.75145	19.211
0.280186	7.04159	0.0676542	1.85745	0.387438	9.72255	0.506315	12.8811	0.632747	15.8517	0.303799	8.73219	0.302692	8.74271	0.50756	12.7264	0.753855	18.8241
0.284396	6.98385	0.0697675	1.86769	0.392286	9.61931	0.5106	12.6893	0.635969	15.569	0.309928	8.67601	0.308819	8.68593	0.511257	12.5265	0.756305	18.456
0.288423	6.92433	0.0718798	1.87742	0.396614	9.53558	0.515002	12.5091	0.639246	15.3003	0.316067	8.62297	0.314957	8.63235	0.515005	12.3367	0.758801	18.1052
0.292272	6.86322	0.0739911	1.88665	0.400377	9.4685	0.519518	12.3395	0.642577	15.0445	0.322214	8.57274	0.321102	8.58163	0.518803	12.1564	0.76134	17.7708
0.295946	6.8007	0.0761015	1.89543	0.403539	9.41583	0.524147	12.1799	0.64596	14.8008	0.328364	8.52505	0.327251	8.5335	0.52265	11.9849	0.763924	17.4515
0.299451	6.737	0.0782108	1.90379	0.40607	9.3759	0.528885	12.0296	0.649396	14.5686	0.334515	8.47964	0.333403	8.4877	0.526544	11.8216	0.76655	17.1466
0.302792	6.67232	0.0803192	1.91176	0.407949	9.34747	0.53373	11.8879	0.652883	14.3469	0.340665	8.43629	0.339553	8.44399	0.530485	11.6661	0.769219	16.855
0.305978	6.60687	0.0824267	1.91935	0.409159	9.32967	0.538677	11.7541	0.656421	14.1353	0.346811	8.3948	0.3457	8.40217	0.534472	11.5177	0.77193	16.576
0.309015	6.54086	0.0845331	1.9266	0.410909	9.30461	0.543725	11.6279	0.660009	13.933	0.352949	8.35496	0.35184	8.36205	0.538505	11.3762	0.774683	16.3088
0.311912	6.47449	0.0866386	1.93353	0.412824	9.27808	0.54887	11.5086	0.663647	13.7395	0.359079	8.31663	0.357971	8.32346	0.542581	11.2411	0.777476	16.0528
0.314676	6.40795	0.0887433	1.94016	0.415451	9.2431	0.554109	11.3958	0.667333	13.5544	0.365195	8.27963	0.36409	8.28623	0.546701	11.112	0.780311	15.8072
0.317316	6.3414	0.090847	1.94651	0.418808	9.20064	0.559438	11.2891	0.671068	13.3771	0.371297	8.24384	0.370195	8.25023	0.550865	10.9885	0.783185	15.5716
0.319841	6.27501	0.0929498	1.95258	0.422919	9.15179	0.564855	11.1881	0.67485	13.2072	0.377382	8.20912	0.376283	8.21533	0.555071	10.8704	0.786099	15.3452
0.322257	6.20892	0.0950519	1.95841	0.427807	9.09774	0.570356	11.0923	0.67868	13.0443	0.383447	8.17536	0.382352	8.1814	0.559319	10.7573	0.789053	15.1278
0.324572	6.14326	0.0971531	1.964	0.4335	9.0397	0.575938	11.0015	0.682556	12.888	0.389489	8.14244	0.388398	8.14833	0.563609	10.649	0.792046	14.9187
0.326794	6.07813	0.0992535	1.96937	0.439275	8.98554	0.581597	10.9154	0.686479	12.738	0.395506	8.11026	0.39442	8.11603	0.567941	10.5452	0.795077	14.7175
0.32893	6.01364	0.101353	1.97453	0.445124	8.9349	0.587331	10.8336	0.690448	12.5939	0.401496	8.07874	0.400415	8.0844	0.572314	10.4457	0.798146	14.5238
0.330985	5.94987	0.103452	1.97949	0.451039	8.88743	0.593136	10.7558	0.694463	12.4555	0.407455	8.04778	0.40638	8.05334	0.576728	10.3503	0.801253	14.3373
0.332967	5.88689	0.105551	1.98427	0.457015	8.84283	0.59901	10.6818	0.698524	12.3224	0.413382	8.0173	0.412313	8.02278	0.581184	10.2587	0.804397	14.1575
0.33488	5.82477	0.107648	1.98887	0.463044	8.80083	0.604948	10.6114	0.702631	12.1945	0.419273	7.98723	0.418211	7.99264	0.585682	10.1708	0.807579	13.9842
0.33673	5.76355	0.109745	1.9933	0.469119	8.76115	0.610949	10.5444	0.706784	12.0713	0.425127	7.95751	0.424071	7.96286	0.59022	10.0864	0.810798	13.817
0.338522	5.70327	0.111842	1.99757	0.475235	8.72358	0.617008	10.4804	0.710982	11.9528	0.43094	7.92805	0.429892	7.93336	0.5948	10.0054	0.814053	13.6557
0.34026	5.64396	0.113937	2.0017	0.481385	8.68789	0.623123	10.4194	0.715226	11.8388	0.43671	7.89881	0.435669	7.90409	0.598825	9.93738	0.817345	13.4999
0.341949	5.58565	0.116033	2.00568	0.487565	8.6539	0.629291	10.3611	0.719517	11.7289	0.442434	7.86973	0.441402	7.87498	0.602281	9.88124	0.820672	13.3494
0.343592	5.52836	0.118128	2.00952	0.493768	8.62144	0.635508	10.3054	0.723855	11.6231	0.44811	7.84075	0.447087	7.84599	0.605157	9.83606	0.824036	13.204
0.345194	5.4721	0.120222	2.01324	0.499992	8.59036	0.641772	10.2521	0.728239	11.5211	0.453736	7.81183	0.452722	7.81706	0.607442	9.8011	0.827435	13.0635
0.346757	5.41687	0.122316	2.01684	0.50623	8.56051	0.648079	10.201	0.732672	11.4229	0.459308	7.78293	0.458304	7.78816	0.609128	9.77582	0.83087	12.9275
0.348285	5.36269	0.124409	2.02031	0.512479	8.53177	0.654426	10.152	0.737153	11.3282	0.464825	7.75399	0.463831	7.75923	0.61021	9.75983	0.83434	12.796
0.34978	5.30954	0.126502	2.02368	0.518736	8.50402	0.660809	10.105	0.741683	11.2369	0.470283	7.72499	0.4693	7.73024	0.611769	9.7371	0.837845	12.6688
