Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
458  Points		492  Points		175  Points		139  Points		119  Points		91  Points		313  Points		151  Points		120  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00637326	7.44208	0.000342233	0.478558	0.279535	0.165166	0.519901	0.0625996	0.559023	0.0829822	0.838526	0.0300855	0.139797	0.381011	0.419277	0.109538	0.698795	0.0876508
0.013307	7.44083	0.000788103	0.572785	0.279689	0.238997	0.519959	0.0852586	0.5591	0.130775	0.838554	0.0566135	0.140152	0.572215	0.419379	0.162403	0.698877	0.118663
0.0202384	7.43765	0.00140956	0.756589	0.27998	0.386369	0.52006	0.130897	0.559267	0.226252	0.838631	0.109611	0.140863	0.95093	0.419579	0.268116	0.699016	0.180719
0.0271663	7.43313	0.00219792	0.930105	0.280409	0.532945	0.520203	0.177055	0.559522	0.321406	0.838758	0.162578	0.141924	1.32069	0.419878	0.373634	0.699214	0.242721
0.0340892	7.42724	0.0031427	1.09183	0.280973	0.678512	0.52039	0.223889	0.559866	0.41606	0.838934	0.215557	0.143324	1.67847	0.420276	0.478834	0.699469	0.304617
0.0410061	7.41999	0.00423244	1.24083	0.281673	0.82287	0.52062	0.271635	0.560297	0.510152	0.83916	0.268489	0.145052	2.02189	0.420771	0.58362	0.699781	0.366444
0.0479156	7.41135	0.00545485	1.37644	0.282506	0.965686	0.520896	0.320323	0.560816	0.603561	0.839434	0.321326	0.147092	2.34911	0.421363	0.687943	0.700152	0.428136
0.0548163	7.40125	0.00679729	1.49869	0.283472	1.10674	0.521217	0.370167	0.561422	0.69619	0.839758	0.374118	0.149429	2.65886	0.422053	0.791707	0.700579	0.489704
0.061707	7.38969	0.00824751	1.60792	0.284569	1.2458	0.521586	0.421294	0.562113	0.787918	0.840131	0.426823	0.152046	2.95047	0.422838	0.89479	0.701064	0.55117
0.0685862	7.37668	0.00979347	1.70464	0.285794	1.38265	0.522002	0.473816	0.56289	0.878648	0.840554	0.479423	0.154927	3.22365	0.42372	0.997172	0.701606	0.612432
0.0754526	7.36209	0.0114239	1.78976	0.287145	1.5171	0.522468	0.527812	0.563751	0.96841	0.841025	0.531964	0.158053	3.47865	0.424697	1.09874	0.702205	0.673505
0.0823046	7.34587	0.0131285	1.86412	0.288621	1.64905	0.522986	0.583362	0.564695	1.05711	0.841545	0.584384	0.161409	3.7159	0.425767	1.1994	0.702861	0.734421
0.0891408	7.328	0.0148975	1.92869	0.290218	1.77832	0.523556	0.640629	0.565721	1.14465	0.842114	0.636635	0.164977	3.93603	0.426931	1.29915	0.703574	0.795095
0.0959596	7.30838	0.0167224	1.98444	0.291934	1.90474	0.524179	0.699571	0.566827	1.23103	0.842731	0.68877	0.168743	4.13986	0.428188	1.39793	0.704343	0.855507
0.102759	7.28701	0.0185953	2.03237	0.293767	2.02823	0.524859	0.760254	0.568014	1.31626	0.843397	0.740818	0.172692	4.32839	0.429536	1.49558	0.705168	0.915685
0.109538	7.26375	0.0205095	2.07336	0.295714	2.14873	0.525596	0.822807	0.56928	1.40038	0.844112	0.792693	0.176809	4.50249	0.430975	1.59209	0.706049	0.975618
0.116294	7.23848	0.0224588	2.10826	0.297771	2.26615	0.526392	0.887195	0.570624	1.48329	0.844874	0.844367	0.181081	4.66341	0.432503	1.6874	0.706986	1.03528
0.123026	7.21114	0.024438	2.13784	0.299937	2.38052	0.527249	0.953495	0.572044	1.56502	0.845685	0.89586	0.184922	4.79364	0.434119	1.78149	0.707978	1.09461
0.129732	7.18168	0.0264424	2.1628	0.302207	2.49179	0.528169	1.02172	0.57354	1.64564	0.846544	0.94721	0.188277	4.8976	0.435823	1.87431	0.709026	1.15359
0.136408	7.14991	0.0284681	2.18385	0.30458	2.59998	0.529153	1.0918	0.575111	1.72507	0.84745	0.998348	0.191104	4.97879	0.437612	1.96577	0.710128	1.21229
0.143055	7.11576	0.030248	2.19945	0.307052	2.70519	0.530203	1.16385	0.576755	1.80338	0.848404	1.04928	0.193371	5.04025	0.439486	2.05588	0.711284	1.27066
0.149668	7.07908	0.0317745	2.21086	0.30962	2.80742	0.531322	1.23786	0.578471	1.88066	0.849405	1.10002	0.195056	5.08393	0.441443	2.14454	0.712495	1.32866
0.156246	7.03972	0.0330424	2.21918	0.312283	2.90678	0.53251	1.31381	0.580259	1.95685	0.850454	1.15053	0.196141	5.11103	0.443482	2.23178	0.71376	1.38628
0.162786	6.99755	0.0340481	2.22522	0.315037	3.00341	0.53377	1.39166	0.582117	2.03197	0.851549	1.2008	0.197712	5.14913	0.445601	2.31756	0.715079	1.44352
0.169285	6.95239	0.0347892	2.22908	0.31788	3.0975	0.535103	1.4714	0.584045	2.10611	0.852691	1.25086	0.199432	5.1894	0.4478	2.40182	0.71645	1.50035
0.175741	6.90412	0.0352641	2.23146	0.320809	3.18915	0.536512	1.55311	0.586042	2.17924	0.85388	1.30066	0.201793	5.24216	0.450077	2.48457	0.717874	1.55682
0.18215	6.85253	0.0359478	2.23483	0.323822	3.27854	0.537997	1.63661	0.588106	2.25146	0.855115	1.35018	0.204812	5.30598	0.45243	2.56578	0.719351	1.61283
0.18851	6.79749	0.036692	2.23804	0.326918	3.36591	0.539561	1.72196	0.590237	2.32279	0.856396	1.39947	0.20851	5.37889	0.454858	2.64549	0.72088	1.6684
0.194816	6.73881	0.0377058	2.24215	0.330094	3.45152	0.541206	1.80909	0.592434	2.39317	0.857723	1.44848	0.212911	5.45897	0.45736	2.72363	0.72246	1.72358
0.201067	6.67624	0.0389905	2.2468	0.33335	3.53559	0.542932	1.89794	0.594697	2.46274	0.859095	1.4972	0.218038	5.54414	0.459933	2.80013	0.724091	1.77827
0.207257	6.60969	0.0405473	2.25164	0.336682	3.6184	0.544743	1.98848	0.597023	2.5315	0.860513	1.54564	0.223242	5.62255	0.462577	2.87514	0.725774	1.8325
0.213383	6.53901	0.0423776	2.25641	0.339649	3.68973	0.546638	2.08057	0.599414	2.59942	0.861975	1.59381	0.228515	5.6946	0.465291	2.94863	0.727506	1.88625
0.219441	6.46391	0.0444821	2.26077	0.342224	3.75001	0.54862	2.17423	0.601867	2.66665	0.863482	1.64167	0.233853	5.76076	0.468072	3.02052	0.729288	1.93956
0.225428	6.38433	0.0465903	2.26428	0.344384	3.79958	0.550689	2.26927	0.604383	2.73314	0.865034	1.6892	0.23925	5.82149	0.470919	3.09084	0.73112	1.99241
0.231338	6.30017	0.0487013	2.26691	0.346113	3.83873	0.552848	2.3656	0.60696	2.79895	0.86663	1.73643	0.244701	5.87705	0.473831	3.15964	0.733001	2.04471
0.237168	6.21132	0.0508144	2.26881	0.347395	3.86754	0.555097	2.46318	0.609598	2.86413	0.86827	1.78336	0.250201	5.92787	0.476807	3.22691	0.73493	2.09651
0.242912	6.1177	0.052929	2.2702	0.34822	3.88589	0.557438	2.56181	0.612297	2.92866	0.869953	1.82998	0.255747	5.97426	0.479844	3.2927	0.736908	2.14781
0.248567	6.01931	0.0550446	2.27107	0.349414	3.91226	0.559871	2.66137	0.615056	2.99261	0.87168	1.87626	0.261333	6.0165	0.482942	3.35695	0.738933	2.19862
0.254128	5.91619	0.0571609	2.27155	0.350721	3.94092	0.562397	2.76176	0.617873	3.05604	0.873449	1.92217	0.266958	6.05487	0.4861	3.41976	0.741005	2.24891
0.259591	5.80839	0.0592774	2.27175	0.352513	3.97987	0.565017	2.8627	0.62075	3.11898	0.875262	1.96777	0.272616	6.08954	0.489315	3.48114	0.743123	2.29867
0.264952	5.69615	0.061394	2.27167	0.354805	4.02928	0.567731	2.9641	0.623685	3.18149	0.877116	2.01305	0.278305	6.12083	0.492586	3.54107	0.745288	2.34793
0.270206	5.57969	0.0635104	2.27133	0.357614	4.08921	0.57054	3.06583	0.626679	3.24353	0.879013	2.05792	0.284021	6.14885	0.495913	3.59962	0.747498	2.39665
0.275349	5.45926	0.0656264	2.27084	0.360963	4.15985	0.573444	3.16763	0.629729	3.3052	0.880951	2.10245	0.289763	6.17378	0.499294	3.6568	0.749754	2.44479
0.280378	5.33524	0.0677419	2.27026	0.364876	4.24146	0.576443	3.26927	0.632837	3.36657	0.88293	2.1467	0.295526	6.19583	0.502727	3.71265	0.752054	2.49244
0.28529	5.20811	0.0698568	2.26953	0.368866	4.32372	0.579536	3.3706	0.636003	3.42766	0.884951	2.19052	0.301308	6.21518	0.506212	3.76723	0.754398	2.53956
0.290083	5.07836	0.0719709	2.26869	0.372933	4.40686	0.582724	3.47146	0.639224	3.48852	0.887012	2.23398	0.307107	6.23184	0.509747	3.82056	0.756786	2.58611
0.294753	4.94652	0.0740842	2.26783	0.377078	4.49083	0.586005	3.57152	0.642503	3.54925	0.889114	2.27712	0.31292	6.24592	0.512867	3.86599	0.759217	2.63219
0.2993	4.8133	0.0761968	2.26696	0.381301	4.57552	0.589379	3.67063	0.645838	3.60983	0.891255	2.31981	0.318746	6.25769	0.515556	3.9041	0.761691	2.67769
0.303723	4.6792	0.0783085	2.26601	0.385604	4.66093	0.592845	3.76857	0.64923	3.67034	0.893436	2.36219	0.324581	6.26716	0.5178	3.93506	0.764207	2.72263
0.308019	4.54488	0.0804192	2.26506	0.389987	4.74689	0.596401	3.86508	0.652677	3.73087	0.895657	2.40419	0.330424	6.27439	0.519586	3.95923	0.766764	2.76702
0.312191	4.41101	0.0825292	2.26411	0.394449	4.83304	0.600047	3.95995	0.656182	3.7915	0.897916	2.44579	0.336272	6.27946	0.520906	3.97691	0.769363	2.8109
0.316239	4.27819	0.0846382	2.26313	0.398992	4.91915	0.60378	4.053	0.659742	3.85227	0.900214	2.48701	0.342125	6.28244	0.521755	3.98808	0.772002	2.85427
0.320163	4.14701	0.0867463	2.26219	0.403616	5.0049	0.607599	4.14404	0.66336	3.91325	0.902551	2.52785	0.347979	6.28346	0.522978	4.00405	0.774681	2.89708
0.323966	4.01796	0.0888535	2.26125	0.408318	5.08989	0.611502	4.23281	0.667034	3.97454	0.904925	2.56836	0.353833	6.2825	0.524313	4.0213	0.7774	2.93934
0.32765	3.89156	0.0909598	2.26034	0.4131	5.1737	0.61497	4.30823	0.670766	4.0362	0.907337	2.60845	0.359686	6.2796	0.526138	4.04447	0.780158	2.98109
0.331218	3.76823	0.0930654	2.25944	0.417959	5.25592	0.617973	4.37094	0.674555	4.09828	0.909785	2.64812	0.365535	6.27486	0.528461	4.07352	0.782955	3.02232
0.334672	3.6483	0.0951701	2.25856	0.422894	5.33618	0.62049	4.42165	0.678403	4.16093	0.912271	2.68747	0.371378	6.26831	0.531293	4.10807	0.78579	3.06302
0.338016	3.53206	0.097274	2.25771	0.427902	5.41399	0.6225	4.46102	0.682309	4.22418	0.914793	2.7264	0.377215	6.25995	0.534644	4.14793	0.788663	3.10321
0.341254	3.4197	0.0993771	2.25688	0.432982	5.48908	0.623989	4.48935	0.686274	4.28814	0.917351	2.76493	0.383043	6.24976	0.53853	4.19283	0.791573	3.14285
0.344388	3.31142	0.101479	2.25607	0.438131	5.56112	0.624947	4.50734	0.690299	4.35292	0.919945	2.80309	0.388861	6.23789	0.542457	4.23678	0.794519	3.18199
0.347424	3.20738	0.103581	2.25529	0.443345	5.62977	0.626331	4.53302	0.694385	4.41854	0.922575	2.8409	0.394667	6.22434	0.546425	4.27996	0.797502	3.22066
0.350365	3.10755	0.105682	2.25454	0.448621	5.69489	0.627844	4.56043	0.697996	4.47644	0.925239	2.87828	0.400459	6.20899	0.550432	4.32228	0.800521	3.25881
0.353215	3.01196	0.107782	2.2538	0.453957	5.75627	0.629916	4.597	0.701111	4.5264	0.927938	2.91525	0.406236	6.19198	0.554479	4.36383	0.803574	3.29644
0.355977	2.92062	0.109882	2.25313	0.459347	5.81377	0.63256	4.6421	0.703714	4.5682	0.930671	2.95191	0.411997	6.17333	0.558564	4.40468	0.806663	3.33361
0.358657	2.83344	0.111981	2.25247	0.46479	5.86739	0.635791	4.69493	0.705789	4.60157	0.933439	2.98818	0.41774	6.15302	0.562687	4.4448	0.809786	3.37031
0.361257	2.75042	0.114079	2.25181	0.470281	5.91705	0.639628	4.75448	0.707324	4.62618	0.936239	3.024	0.423463	6.13104	0.566846	4.48431	0.812943	3.4065
0.363782	2.67138	0.116177	2.25115	0.475816	5.96282	0.644089	4.81952	0.708311	4.64197	0.939073	3.05948	0.429164	6.10741	0.571043	4.52322	0.816134	3.44218
0.366235	2.59622	0.118274	2.25057	0.481392	6.00472	0.648608	4.8809	0.709735	4.665	0.94194	3.09462	0.434843	6.08216	0.575275	4.56161	0.819357	3.47744
0.36862	2.52485	0.12037	2.25002	0.487005	6.0428	0.653184	4.9385	0.711292	4.69014	0.94484	3.12936	0.440498	6.05529	0.579543	4.59944	0.822614	3.51228
0.37094	2.45712	0.122466	2.24945	0.492652	6.07726	0.657811	4.99217	0.713422	4.72443	0.947772	3.16371	0.446126	6.0268	0.583845	4.63681	0.825902	3.54666
0.373198	2.39291	0.124562	2.24894	0.498329	6.10815	0.662486	5.04189	0.716138	4.76834	0.950735	3.19767	0.451728	5.9967	0.588183	4.67377	0.828794	3.57619
0.375399	2.33202	0.126657	2.24844	0.504034	6.13561	0.667206	5.08763	0.719457	4.82202	0.95373	3.23133	0.457301	5.96506	0.592555	4.71027	0.831278	3.60116
0.377544	2.27433	0.128752	2.24793	0.509762	6.15985	0.671966	5.12935	0.723398	4.88587	0.956756	3.26459	0.462843	5.93181	0.59696	4.74643	0.833345	3.62164
0.379637	2.21973	0.130846	2.24745	0.515512	6.18101	0.676764	5.16714	0.727984	4.96029	0.959813	3.29748	0.468354	5.89702	0.601399	4.78227	0.834987	3.63759
0.38168	2.16812	0.132939	2.24699	0.52128	6.19918	0.681595	5.20093	0.732641	5.03592	0.962901	3.33002	0.473832	5.86069	0.605871	4.81773	0.836199	3.64946
0.383677	2.11923	0.135033	2.24658	0.527063	6.21452	0.686455	5.23087	0.737368	5.11273	0.966018	3.3622	0.479275	5.82279	0.610376	4.85289	0.836977	3.65698
0.385629	2.07302	0.137126	2.24616	0.53286	6.22721	0.691342	5.25708	0.742168	5.19065	0.969166	3.39405	0.484682	5.78347	0.614914	4.8878	0.838099	3.66762
0.38754	2.0293	0.139218	2.24576	0.538667	6.23743	0.696251	5.27967	0.74704	5.26964	0.972343	3.42553	0.490052	5.74269	0.619484	4.92239	0.839321	3.6792
