Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
466  Points		492  Points		185  Points		136  Points		119  Points		350  Points		149  Points		118  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00327829	7.72256	0.000384795	0.511819	0.279515	0.122395	0.462547	0.0736959	0.559021	0.0728921	0.139819	0.445666	0.419265	0.0786276	0.698782	0.0704382
0.0104734	7.72132	0.000861654	0.608782	0.279629	0.198539	0.462616	0.106928	0.559089	0.118353	0.140234	0.649717	0.419338	0.134526	0.698847	0.102973
0.0176661	7.71803	0.00151919	0.797424	0.279885	0.350432	0.462746	0.173594	0.559241	0.209254	0.14103	1.0535	0.419516	0.246262	0.698973	0.167986
0.0248551	7.71307	0.00234757	0.974684	0.280282	0.501508	0.462939	0.240713	0.559479	0.300014	0.142197	1.44687	0.419797	0.357822	0.69916	0.232899
0.0320386	7.70637	0.00333541	1.139	0.28082	0.651462	0.463195	0.308374	0.5598	0.390569	0.143726	1.82654	0.420182	0.469028	0.699407	0.297759
0.039215	7.69794	0.00446996	1.28927	0.281496	0.79998	0.463514	0.376681	0.560206	0.480857	0.145601	2.18978	0.420671	0.579745	0.699715	0.362513
0.0463829	7.68768	0.00573783	1.42518	0.28231	0.946796	0.463897	0.445837	0.560696	0.570834	0.147806	2.53475	0.421263	0.689997	0.700083	0.427129
0.0535402	7.67558	0.00712562	1.54684	0.28326	1.09153	0.464345	0.515962	0.56127	0.660479	0.150324	2.86023	0.421957	0.799612	0.700511	0.491615
0.0606855	7.66164	0.00862019	1.65467	0.284344	1.23399	0.464858	0.587216	0.561927	0.749682	0.153136	3.16549	0.422753	0.908466	0.700999	0.555913
0.0678168	7.6457	0.0102089	1.7494	0.28556	1.37389	0.465439	0.659707	0.562667	0.838365	0.156223	3.45044	0.42365	1.01653	0.701547	0.620057
0.0749324	7.62773	0.01188	1.83201	0.286904	1.51096	0.466088	0.733569	0.563489	0.926524	0.159565	3.71544	0.424647	1.12368	0.702154	0.683966
0.0820303	7.60762	0.0136227	1.90362	0.288375	1.64512	0.466806	0.809004	0.564394	1.01414	0.163146	3.96105	0.425743	1.22986	0.702821	0.747622
0.0891083	7.58525	0.0154272	1.96526	0.28997	1.77618	0.467595	0.886045	0.565379	1.10113	0.166946	4.18807	0.426938	1.33494	0.703548	0.811068
0.0961646	7.5606	0.0172847	2.01799	0.291685	1.90398	0.468457	0.964834	0.566445	1.18743	0.17095	4.39757	0.428231	1.43888	0.704333	0.874238
0.103197	7.53348	0.0191875	2.06289	0.293518	2.02841	0.469393	1.04551	0.567592	1.27309	0.175141	4.59054	0.42962	1.54159	0.705177	0.937079
0.110202	7.50377	0.0211287	2.10091	0.295465	2.14938	0.470405	1.12812	0.568818	1.35798	0.179504	4.76802	0.431103	1.64301	0.706079	0.999624
0.117179	7.47131	0.0231023	2.133	0.297523	2.26696	0.471495	1.21285	0.570122	1.44207	0.184025	4.93116	0.432681	1.7431	0.707039	1.06187
0.124124	7.43591	0.0251033	2.1599	0.299689	2.38112	0.472665	1.29977	0.571505	1.52536	0.188693	5.08101	0.434352	1.84176	0.708057	1.12375
0.131035	7.39741	0.0271271	2.18243	0.30196	2.49188	0.473917	1.38887	0.572965	1.60787	0.193493	5.21856	0.436113	1.93895	0.709133	1.18525
0.137909	7.35564	0.0289063	2.19895	0.304332	2.59937	0.475253	1.48028	0.574501	1.68952	0.198417	5.34467	0.437965	2.03459	0.710266	1.24635
0.144742	7.3104	0.0304327	2.21107	0.306803	2.70375	0.476675	1.57403	0.576113	1.77022	0.203453	5.46029	0.439904	2.1287	0.711456	1.30711
0.151531	7.26138	0.0317008	2.21981	0.30937	2.80521	0.478186	1.6702	0.577799	1.8501	0.208591	5.56622	0.441931	2.22118	0.712702	1.36741
0.158272	7.20839	0.0327068	2.22593	0.312031	2.90392	0.479788	1.7688	0.57956	1.92907	0.213825	5.66331	0.444043	2.31203	0.714004	1.42727
