Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
464  Points		492  Points		184  Points		138  Points		118  Points		342  Points		152  Points		121  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0062964	7.56994	0.0005781	0.594217	0.279572	0.21521	0.486416	0.0779621	0.559036	0.106155	0.139787	0.3667	0.419271	0.096449	0.698777	0.0593173
0.0133493	7.56832	0.00113173	0.687263	0.279772	0.288606	0.486488	0.109517	0.559135	0.150989	0.140129	0.563676	0.419361	0.150069	0.698832	0.0905651
0.0203991	7.56437	0.00185874	0.867963	0.28011	0.435109	0.48662	0.172836	0.559318	0.240668	0.140838	0.953923	0.41955	0.257241	0.698946	0.153107
0.0274446	7.5588	0.00274908	1.03703	0.280583	0.580754	0.48681	0.236558	0.559584	0.330231	0.141906	1.33495	0.41984	0.364213	0.699118	0.215643
0.0344841	7.55155	0.00379113	1.19315	0.281192	0.725193	0.48706	0.30072	0.559933	0.419489	0.143325	1.70356	0.420229	0.470858	0.699348	0.278093
0.0415161	7.54255	0.00497239	1.33563	0.281934	0.868172	0.487371	0.365545	0.560365	0.50843	0.145081	2.05712	0.420717	0.577067	0.699636	0.340443
0.0485388	7.53178	0.00627992	1.46428	0.282809	1.00948	0.487742	0.431106	0.560881	0.597029	0.147158	2.39372	0.421304	0.68277	0.699982	0.402667
0.0555508	7.51927	0.00770091	1.57934	0.283815	1.14882	0.488174	0.497556	0.561478	0.685238	0.149541	2.71206	0.42199	0.787903	0.700386	0.464787
0.0625502	7.50485	0.00922285	1.68129	0.28495	1.28594	0.488669	0.565052	0.562157	0.772959	0.152212	3.01139	0.422772	0.892334	0.700848	0.526771
0.0695353	7.48855	0.0108338	1.77093	0.286212	1.42072	0.489227	0.633611	0.562918	0.860144	0.155153	3.29144	0.423652	0.99602	0.701368	0.588556
0.0765043	7.4703	0.0125228	1.84921	0.287598	1.55296	0.489849	0.703421	0.56376	0.946771	0.158345	3.55242	0.424628	1.09888	0.701945	0.650164
0.0834553	7.44999	0.0142796	1.91709	0.289105	1.68244	0.490538	0.774559	0.564682	1.03272	0.161772	3.79482	0.4257	1.2008	0.702579	0.711562
