Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
472  Points		493  Points		472  Points		204  Points		131  Points		121  Points		380  Points		143  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.367067	1.22683	0.186183	2.23746	0.367066	1.22683	0.707669	5.73925	0.819636	7.23985	0.903	6.96297	0.595635	2.89549	0.769568	6.30571
0.367917	1.22883	0.188267	2.23732	0.36821	1.22958	0.712986	5.67332	0.82636	7.19361	0.908688	7.04744	0.598301	2.82887	0.775446	6.31213
0.368916	1.23138	0.190352	2.23717	0.369357	1.23257	0.718241	5.60655	0.83304	7.14507	0.91359	7.11837	0.600906	2.76458	0.78133	6.31611
0.370064	1.23458	0.192436	2.23706	0.370507	1.23582	0.723433	5.53911	0.839674	7.09473	0.917681	7.17603	0.603452	2.70262	0.787216	6.31773
0.371216	1.23794	0.19452	2.2369	0.37166	1.23932	0.728563	5.47101	0.84626	7.04326	0.920939	7.22084	0.605942	2.64293	0.793102	6.31697
0.372371	1.24153	0.196604	2.23678	0.372816	1.24297	0.733628	5.40227	0.852798	6.99127	0.923347	7.25324	0.608377	2.5854	0.798987	6.31395
0.37353	1.24533	0.198688	2.23668	0.373976	1.24684	0.738629	5.33308	0.859288	6.93942	0.924894	7.27381	0.610759	2.53005	0.804867	6.30874
0.374692	1.24929	0.200772	2.23652	0.37514	1.25087	0.743566	5.26351	0.865729	6.88834	0.927125	7.30306	0.613091	2.47681	0.810742	6.30127
0.375857	1.25342	0.202856	2.23641	0.376307	1.25501	0.748437	5.1936	0.872123	6.83859	0.92956	7.33436	0.615375	2.42562	0.816609	6.29164
0.377027	1.25769	0.20494	2.23631	0.377478	1.25934	0.753243	5.12349	0.878472	6.79072	0.932889	7.37622	0.617611	2.37637	0.822466	6.27997
0.378201	1.26206	0.207023	2.23619	0.378654	1.26382	0.757984	5.05325	0.884777	6.74507	0.937126	7.42772	0.619803	2.32904	0.828311	6.26627
0.379379	1.26658	0.209106	2.2361	0.379833	1.26837	0.762659	4.98289	0.891041	6.70195	0.942288	7.48803	0.621951	2.28358	0.834143	6.25055
0.380561	1.27123	0.21119	2.23601	0.381017	1.27306	0.767269	4.91263	0.897266	6.66161	0.948395	7.55583	0.624058	2.23991	0.839958	6.23288
0.381748	1.276	0.213273	2.2359	0.382205	1.27786	0.771814	4.8425	0.903454	6.62404	0.95547	7.62962	0.626125	2.198	0.845757	6.21331
0.382939	1.28084	0.215356	2.23576	0.383398	1.28271	0.776293	4.77253	0.909609	6.58937	0.962612	7.69918	0.628154	2.15775	0.851536	6.19192
0.384134	1.28579	0.217439	2.2357	0.384596	1.2877	0.780707	4.7029	0.915733	6.55749	0.969817	7.76432	0.630146	2.11909	0.857295	6.16874
0.385335	1.29079	0.219522	2.23563	0.385798	1.29276	0.785056	4.63355	0.921828	6.52826	0.97708	7.82512	0.632103	2.082	0.863031	6.14385
0.38654	1.29586	0.221605	2.23548	0.387004	1.29785	0.789341	4.56463	0.927897	6.50156	0.984398	7.88178	0.634025	2.04643	0.868743	6.11724
0.387749	1.30106	0.223688	2.23541	0.388216	1.30303	0.793562	4.49627	0.933943	6.47718	0.991767	7.93436	0.635916	2.01231	0.87443	6.08895
0.388964	1.30626	0.22577	2.23534	0.389432	1.30826	0.797719	4.42843	0.939967	6.45493	0.999183	7.98306	0.637775	1.97958	0.880089	6.0591
0.390184	1.3115	0.227853	2.23527	0.390654	1.31355	0.801814	4.36122	0.945971	6.43446	1.00664	8.00647	0.639605	1.9482	0.88572	6.02769
0.391408	1.31683	0.229936	2.23519	0.39188	1.3189	0.805846	4.29462	0.951957	6.41566			0.641405	1.91811	0.891321	5.99485
0.392637	1.32217	0.232018	2.23508	0.393111	1.32425	0.809816	4.22876	0.957926	6.39823			0.643179	1.88926	0.896891	5.96056
0.393872	1.32758	0.2341	2.23503	0.394348	1.32964	0.813726	4.16372	0.963879	6.38194			0.644926	1.86162	0.902428	5.92484
0.395111	1.33304	0.236183	2.23496	0.395589	1.33511	0.817575	4.09941	0.969818	6.36662			0.646648	1.83509	0.907931	5.88784
0.396356	1.33844	0.238265	2.23486	0.396836	1.3406	0.821364	4.03594	0.975743	6.35204			0.648345	1.80971	0.913399	5.84955
0.397605	1.34392	0.240347	2.23481	0.398087	1.34605	0.825095	3.97338	0.981654	6.33801			0.65002	1.7854	0.918831	5.81009
0.39886	1.34945	0.242429	2.23474	0.399344	1.35156	0.828768	3.91173	0.987553	6.32429			0.651672	1.76208	0.924226	5.76948
0.40012	1.35496	0.244511	2.23468	0.400606	1.3571	0.832384	3.85099	0.993439	6.31084			0.653303	1.73973	0.929582	5.72776
0.401385	1.36049	0.246593	2.23461	0.401873	1.36261	0.835944	3.79118	0.999312	6.29745			0.654914	1.71833	0.934899	5.68499
0.402655	1.36601	0.248675	2.23453	0.403145	1.36815	0.839449	3.7323	1.00517	6.29072			0.656505	1.6979	0.940175	5.64127
0.40393	1.37155	0.250757	2.23446	0.404422	1.37371	0.842899	3.67445					0.658078	1.6783	0.945411	5.59667
0.405211	1.37714	0.252839	2.23439	0.405704	1.37923	0.846296	3.61762					0.659633	1.6595	0.950604	5.55123
0.406496	1.38268	0.254921	2.23439	0.406992	1.38481	0.84964	3.56173					0.66117	1.64156	0.955755	5.50496
0.407787	1.3882	0.257003	2.23431	0.408285	1.39039	0.852933	3.50684					0.662691	1.62439	0.960862	5.45802
0.409083	1.39378	0.259084	2.2342	0.409583	1.39588	0.856175	3.45299					0.664197	1.60793	0.965925	5.41045
0.410384	1.39931	0.261166	2.23419	0.410886	1.40141	0.859367	3.40017					0.665688	1.59223	0.970944	5.36224
0.41169	1.40483	0.263247	2.23414	0.412194	1.40696	0.86251	3.34831					0.667164	1.5772	0.975917	5.31353
0.413002	1.41037	0.265329	2.23408	0.413508	1.41248	0.865606	3.29748					0.668627	1.56284	0.980845	5.26434
0.414319	1.41589	0.26741	2.23401	0.414826	1.41799	0.868655	3.24767					0.670076	1.54907	0.985727	5.21477
0.41564	1.42135	0.269492	2.23395	0.41615	1.42349	0.871658	3.19886					0.671513	1.53592	0.990562	5.1649
0.416967	1.42684	0.271573	2.23395	0.417479	1.42895	0.874616	3.15101					0.672938	1.52341	0.995351	5.1147
