Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
450  Points		492  Points		164  Points		137  Points		122  Points		90  Points		272  Points		148  Points		119  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00559924	7.44263	0.000353986	0.484942	0.279552	0.197946	0.54535	0.0084305	0.559037	0.134404	0.838537	0.0632786	0.139932	0.576577	0.419295	0.141815	0.698772	0.0399646
0.0125335	7.44175	0.000805804	0.578964	0.279737	0.275061	0.545358	0.0125261	0.559162	0.195857	0.838596	0.0906185	0.140469	0.766907	0.419427	0.196291	0.698809	0.0720269
0.0194661	7.43949	0.00143282	0.762373	0.280065	0.428916	0.545373	0.0222496	0.559402	0.317372	0.838705	0.145246	0.141361	1.14307	0.419661	0.30508	0.698906	0.136207
0.0263962	7.4362	0.0022264	0.935538	0.280536	0.581938	0.545399	0.0354709	0.559753	0.435671	0.838866	0.199788	0.142599	1.50869	0.419996	0.413601	0.699063	0.200333
0.0333227	7.43197	0.00317609	1.09678	0.281149	0.733879	0.54544	0.0529047	0.560213	0.550027	0.839078	0.254307	0.144172	1.86103	0.420432	0.521805	0.699279	0.264426
0.0402448	7.42674	0.00427014	1.24518	0.281904	0.884467	0.545498	0.0749549	0.560778	0.660014	0.83934	0.30878	0.146067	2.19797	0.420968	0.629595	0.699555	0.328451
0.0471616	7.42045	0.00549635	1.38026	0.282797	1.03345	0.545579	0.101624	0.561443	0.765511	0.839653	0.363161	0.148268	2.51802	0.421605	0.73685	0.699891	0.39234
0.054072	7.41315	0.0068421	1.50195	0.283829	1.18052	0.545687	0.132842	0.562205	0.866568	0.840017	0.417503	0.150759	2.82018	0.422341	0.843474	0.700287	0.456106
0.0609752	7.40476	0.00829507	1.61064	0.284997	1.32556	0.545827	0.1684	0.563058	0.963432	0.840431	0.471768	0.153523	3.10398	0.423177	0.949422	0.700741	0.51977
0.06787	7.39524	0.00984335	1.70688	0.286299	1.46827	0.546001	0.207873	0.564	1.05645	0.840896	0.52588	0.156543	3.36947	0.42411	1.0546	0.701255	0.583304
0.0747554	7.38456	0.0114756	1.79146	0.287733	1.60844	0.546214	0.250932	0.565027	1.14604	0.841411	0.579905	0.159801	3.61692	0.425142	1.15899	0.701828	0.646579
0.0816303	7.37278	0.0131815	1.86535	0.289297	1.74597	0.546469	0.297279	0.566135	1.23255	0.841976	0.633828	0.163282	3.84698	0.42627	1.26243	0.70246	0.7097
0.0884937	7.35976	0.0149515	1.92948	0.290987	1.88062	0.546768	0.346541	0.567323	1.31637	0.842592	0.687621	0.16697	4.06034	0.427494	1.36488	0.703151	0.772662
0.0953444	7.34546	0.0167769	1.98486	0.292801	2.01229	0.547114	0.398409	0.568588	1.39781	0.843258	0.741229	0.170848	4.2579	0.428813	1.46627	0.7039	0.835377
0.102181	7.32988	0.0186501	2.03241	0.294736	2.14087	0.54751	0.452707	0.569928	1.47718	0.843973	0.794684	0.174904	4.44097	0.430226	1.56653	0.704707	0.89782
0.109003	7.31294	0.0205641	2.0731	0.29679	2.2662	0.547958	0.509155	0.571341	1.55477	0.844739	0.848053	0.178572	4.58941	0.431732	1.66567	0.705573	0.960009
0.115808	7.29458	0.0225131	2.10776	0.298959	2.38825	0.548459	0.567557	0.572825	1.63078	0.845554	0.90118	0.181791	4.70798	0.43333	1.76355	0.706496	1.02191
0.122595	7.27471	0.0244917	2.13708	0.30124	2.50703	0.549016	0.62782	0.57438	1.70538	0.846418	0.954113	0.184512	4.80089	0.435019	1.86013	0.707477	1.08354
0.129364	7.25328	0.0264953	2.16187	0.303631	2.62242	0.549629	0.689824	0.576003	1.7787	0.847331	1.00688	0.186701	4.87124	0.436796	1.95544	0.708515	1.1449
0.136111	7.23019	0.0285201	2.18276	0.306127	2.7344	0.550301	0.753482	0.577694	1.85094	0.848294	1.05945	0.18833	4.92108	0.438662	2.0493	0.70961	1.20587
0.142836	7.2054	0.030299	2.19819	0.308726	2.843	0.551033	0.818688	0.579452	1.92216	0.849306	1.1118	0.189382	4.95221	0.440615	2.14173	0.710762	1.26652
0.149538	7.17882	0.0318246	2.2096	0.311425	2.94829	0.551827	0.885451	0.581276	1.99246	0.850366	1.16389	0.190905	4.99598	0.442653	2.23278	0.71197	1.3268
0.156213	7.15027	0.0330918	2.21786	0.31422	3.05033	0.552683	0.95372	0.583165	2.06195	0.851474	1.21579	0.192575	5.04215	0.444776	2.32231	0.713234	1.38673
0.162861	7.11969	0.0340968	2.22369	0.317109	3.14908	0.553604	1.02346	0.585118	2.13068	0.852631	1.26745	0.19487	5.10281	0.446981	2.41031	0.714554	1.4463
0.16948	7.08701	0.0348374	2.2277	0.320088	3.24471	0.55459	1.09468	0.587135	2.19863	0.853836	1.31883	0.197812	5.17619	0.449267	2.49681	0.715929	1.50546
0.176067	7.05204	0.0353121	2.23011	0.323155	3.33738	0.555644	1.16732	0.589215	2.26592	0.855089	1.36995	0.201425	5.26028	0.451633	2.58171	0.71736	1.56422
0.182621	7.01463	0.0359953	2.23327	0.326307	3.42713	0.556765	1.24141	0.591357	2.33252	0.856389	1.42085	0.205735	5.35272	0.454078	2.66507	0.718844	1.6225
0.189138	6.97474	0.036739	2.23651	0.329541	3.51414	0.557957	1.317	0.593561	2.39849	0.857736	1.47146	0.210769	5.45138	0.456599	2.74684	0.720383	1.6804
0.195617	6.93217	0.0377521	2.24067	0.332855	3.59864	0.559219	1.39406	0.595827	2.46392	0.859131	1.52177	0.215893	5.5426	0.459196	2.82695	0.721975	1.73789
0.202056	6.88674	0.0390359	2.24526	0.335806	3.67033	0.560554	1.47252	0.598152	2.52872	0.860572	1.57178	0.221097	5.62674	0.461867	2.9055	0.723621	1.79486
0.20845	6.83835	0.0405916	2.25005	0.338367	3.73008	0.561963	1.55246	0.600539	2.59292	0.86206	1.62148	0.226377	5.7044	0.46461	2.98249	0.72532	1.85137
0.214798	6.78675	0.0424206	2.2548	0.340516	3.7787	0.563447	1.63391	0.602984	2.65656	0.863593	1.67094	0.231727	5.77604	0.467424	3.0578	0.727071	1.90742
0.221096	6.73184	0.0445236	2.25923	0.342235	3.81658	0.565008	1.71681	0.605489	2.71969	0.865173	1.72005	0.237141	5.84212	0.470308	3.13151	0.728874	1.96298
0.227342	6.67349	0.0466304	2.26266	0.343509	3.84413	0.566646	1.80111	0.608052	2.78222	0.866799	1.76883	0.242613	5.90302	0.47326	3.20364	0.730729	2.01807
0.233532	6.61143	0.0487399	2.26529	0.34433	3.86164	0.568364	1.88688	0.610673	2.84423	0.868469	1.81732	0.24814	5.95911	0.476278	3.27416	0.732635	2.07265
0.239662	6.54555	0.0508515	2.26726	0.345516	3.88667	0.570162	1.9741	0.613352	2.90577	0.870185	1.86544	0.253717	6.01077	0.479361	3.34311	0.734591	2.12673
0.245729	6.47574	0.0529646	2.26865	0.346814	3.91363	0.572043	2.06263	0.616088	2.96674	0.871945	1.91327	0.259341	6.05828	0.482507	3.41049	0.736598	2.18025
0.251729	6.40183	0.0550789	2.26956	0.348593	3.95	0.574006	2.15253	0.61888	3.02716	0.87375	1.96073	0.265006	6.10189	0.485716	3.47632	0.738654	2.23324
0.257658	6.32366	0.0571937	2.27009	0.350867	3.99561	0.576054	2.24372	0.621728	3.08712	0.875599	2.00784	0.270711	6.14189	0.488985	3.5406	0.740759	2.28576
0.263512	6.24115	0.0593089	2.27032	0.353651	4.05003	0.578187	2.33608	0.624633	3.14663	0.877491	2.05459	0.276451	6.17848	0.492313	3.6034	0.742913	2.33769
0.269287	6.15427	0.0614242	2.27025	0.356965	4.11318	0.580407	2.4296	0.627592	3.20559	0.879427	2.10099	0.282224	6.2119	0.4957	3.66468	0.745115	2.38912
0.27498	6.06299	0.0635393	2.26996	0.360831	4.18495	0.582714	2.52423	0.630606	3.26412	0.881406	2.14707	0.288026	6.24234	0.499142	3.72447	0.747365	2.43998
0.280585	5.96728	0.065654	2.26956	0.364763	4.25611	0.58511	2.6198	0.633674	3.3222	0.883428	2.19273	0.293856	6.26994	0.50264	3.78289	0.749662	2.49028
0.286099	5.86728	0.0677684	2.26899	0.368762	4.32695	0.587596	2.71624	0.636796	3.37977	0.885492	2.23804	0.299709	6.29488	0.505731	3.83265	0.752005	2.54005
