Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym3		Asym4	
469  Points		493  Points		191  Points		132  Points		120  Points		367  Points		145  Points		116  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.005149	7.97213	0.000156274	0.373443	0.27951	0.0980385	0.419764	0.0591983	0.559021	0.0749728	0.139915	0.607205	0.419284	0.133529	0.698772	0.0404861
0.0125766	7.97064	0.000504209	0.476434	0.279601	0.177023	0.419819	0.0957006	0.559091	0.122243	0.140481	0.822716	0.419408	0.193031	0.698809	0.074595
0.0200014	7.96682	0.00104406	0.677742	0.279839	0.334656	0.419942	0.168879	0.559249	0.21674	0.141448	1.24828	0.419644	0.311916	0.698911	0.142791
0.0274219	7.96123	0.00176711	0.868393	0.280225	0.491351	0.420133	0.242581	0.559495	0.31103	0.142807	1.66104	0.41999	0.430521	0.699075	0.210921
0.0348363	7.95379	0.00266221	1.04616	0.280755	0.646686	0.420394	0.316961	0.559828	0.405129	0.144543	2.05759	0.420446	0.548639	0.699304	0.278992
0.0422429	7.94454	0.0037165	1.20957	0.28143	0.800251	0.420724	0.392187	0.560249	0.498991	0.146641	2.43533	0.421012	0.666223	0.699595	0.346947
0.0496401	7.93337	0.00491611	1.35783	0.282246	0.951668	0.421125	0.46859	0.560758	0.592525	0.149081	2.79245	0.421687	0.783178	0.69995	0.414741
0.0570259	7.9202	0.00624667	1.49073	0.283203	1.10062	0.421597	0.546324	0.561354	0.685697	0.151844	3.12788	0.422471	0.899315	0.700368	0.482361
0.0643985	7.90497	0.00769393	1.60865	0.284297	1.24662	0.422143	0.625546	0.562036	0.778438	0.15491	3.44117	0.423363	1.01455	0.700849	0.549778
0.0717559	7.88756	0.00924422	1.7123	0.285526	1.38942	0.422763	0.7065	0.562804	0.870681	0.158256	3.73246	0.424362	1.12878	0.701392	0.616935
0.0790961	7.86789	0.0108846	1.80255	0.286886	1.52884	0.423459	0.78938	0.563658	0.962371	0.161865	4.00228	0.425467	1.24196	0.701998	0.683868
0.0864169	7.84585	0.0126031	1.8805	0.288375	1.66449	0.424234	0.874354	0.564597	1.05354	0.165714	4.25145	0.426676	1.35391	0.702667	0.75057
0.093716	7.82124	0.0143887	1.94743	0.289988	1.79618	0.425088	0.961612	0.565621	1.14403	0.169787	4.48099	0.427989	1.46459	0.703397	0.816884
0.100991	7.79393	0.0162319	2.00452	0.291722	1.92384	0.426026	1.05139	0.566729	1.23382	0.174064	4.69208	0.429405	1.57388	0.704189	0.882863
0.108239	7.76369	0.0181239	2.05294	0.293573	2.04727	0.427048	1.14377	0.56792	1.32287	0.17853	4.88587	0.430922	1.68172	0.705042	0.948536
0.115458	7.73039	0.0200573	2.09374	0.295536	2.16645	0.428157	1.2389	0.569194	1.41118	0.183168	5.06363	0.432539	1.78805	0.705956	1.01382
0.122644	7.69375	0.0220254	2.12796	0.29761	2.28141	0.429356	1.33703	0.57055	1.49874	0.187965	5.22651	0.434254	1.89274	0.706931	1.07868
0.129794	7.65349	0.0240225	2.15655	0.299788	2.39208	0.430648	1.4382	0.571987	1.58538	0.192907	5.37561	0.436066	1.99579	0.707966	1.14308
0.136905	7.60937	0.0260439	2.18034	0.302067	2.49873	0.432036	1.54247	0.573504	1.67115	0.197982	5.51203	0.437973	2.09707	0.709061	1.20705
0.143973	7.56106	0.0278218	2.19766	0.304444	2.6015	0.433523	1.65002	0.575101	1.75603	0.203178	5.63677	0.439974	2.19658	0.710216	1.27055
0.150994	7.50822	0.0293475	2.21032	0.306914	2.70062	0.435111	1.76083	0.576776	1.83995	0.208486	5.75075	0.442066	2.2943	0.711429	1.33353
0.157964	7.45046	0.0306153	2.21945	0.309476	2.79648	0.436804	1.87491	0.578529	1.92291	0.213894	5.85479	0.444249	2.39014	0.712701	1.39606
0.164878	7.38738	0.0316212	2.22572	0.312125	2.88946	0.438604	1.99227	0.580359	2.00488	0.219395	5.94962	0.44652	2.48403	0.71403	1.45798
0.17173	7.31856	0.0323625	2.23011	0.31486	2.98007	0.440516	2.11286	0.582265	2.08585	0.224981	6.03602	0.448877	2.57603	0.715417	1.51935
0.178515	7.24354	0.0328377	2.23276	0.317678	3.06892	0.442542	2.23658	0.584246	2.16575	0.230643	6.11464	0.45132	2.66605	0.716861	1.5802
0.185227	7.16177	0.0335218	2.23618	0.320579	3.1566	0.444684	2.36323	0.586301	2.24462	0.236375	6.18595	0.453845	2.75409	0.718362	1.64045
0.19186	7.07279	0.0342665	2.23962	0.32356	3.24387	0.446945	2.49276	0.588429	2.32246	0.24217	6.25057	0.456452	2.84016	0.719918	1.70009
0.198407	6.97613	0.035281	2.24389	0.326623	3.33153	0.449329	2.6249	0.590629	2.39918	0.248022	6.30891	0.459138	2.92419	0.72153	1.75908
0.204859	6.87122	0.0365667	2.24874	0.329768	3.42035	0.451836	2.75937	0.592899	2.47483	0.253926	6.36144	0.461901	3.00627	0.723196	1.81745
0.21121	6.75762	0.038125	2.25368	0.332997	3.51127	0.45447	2.89591	0.59524	2.54938	0.259876	6.40857	0.46474	3.08635	0.724916	1.87523
0.217451	6.63488	0.0399569	2.25846	0.336311	3.60508	0.457233	3.03414	0.59765	2.62282	0.265867	6.45052	0.467652	3.1644	0.72669	1.93235
0.223574	6.5027	0.0420634	2.26279	0.339715	3.7026	0.460124	3.17379	0.600127	2.69514	0.271896	6.48776	0.470636	3.24053	0.728517	1.98879
0.229568	6.36088	0.0441734	2.26606	0.343211	3.80463	0.463147	3.31444	0.602672	2.76639	0.277176	6.51668	0.47369	3.3147	0.730396	2.04461
0.235427	6.20921	0.0462859	2.26846	0.346804	3.9118	0.4663	3.45569	0.605282	2.83654	0.281694	6.53865	0.476813	3.38694	0.732327	2.09972
0.241139	6.04796	0.0484004	2.27014	0.3505	4.02462	0.469586	3.59714	0.607958	2.90556	0.285441	6.55509	0.480001	3.4573	0.734309	2.15412
0.246696	5.87744	0.0505161	2.27119	0.354303	4.14333	0.473003	3.73839	0.610697	2.9735	0.28841	6.56699	0.483255	3.52581	0.736341	2.20792
0.252091	5.69812	0.0526325	2.2718	0.35822	4.26804	0.476552	3.87901	0.613498	3.04032	0.290597	6.57511	0.486571	3.59251	0.738423	2.26103
0.257314	5.51102	0.0547493	2.27199	0.362256	4.39849	0.480231	4.01861	0.616362	3.10608	0.291998	6.58005	0.489949	3.65744	0.740554	2.31342
0.26236	5.31721	0.0568661	2.27186	0.366417	4.53416	0.48404	4.15689	0.619286	3.17078	0.294013	6.58683	0.493387	3.72064	0.742734	2.36517
0.267222	5.11804	0.0589827	2.27147	0.370705	4.67425	0.487977	4.2934	0.62227	3.23442	0.296206	6.59369	0.496882	3.78214	0.744961	2.41629
0.271897	4.91519	0.0610988	2.27091	0.375127	4.81768	0.49204	4.42785	0.625313	3.29702	0.299192	6.60217	0.500434	3.84209	0.747236	2.46669
0.276381	4.71032	0.0632143	2.27019	0.379683	4.96318	0.496228	4.56002	0.628414	3.35859	0.302973	6.61173	0.504041	3.90054	0.749558	2.51643
0.280674	4.50528	0.065329	2.26935	0.384375	5.10931	0.500538	4.68958	0.631571	3.41909	0.307553	6.62152	0.507702	3.95744	0.751925	2.5656
0.284776	4.30197	0.067443	2.26842	0.389203	5.25451	0.504967	4.81629	0.634785	3.47865	0.312933	6.63054	0.511416	4.01296	0.754339	2.61406
0.28869	4.10212	0.069556	2.26744	0.394166	5.39718	0.509512	4.93998	0.638054	3.53727	0.319115	6.63785	0.51518	4.06715	0.756796	2.66191
0.29242	3.9072	0.0716681	2.26644	0.39926	5.53595	0.514172	5.06052	0.641376	3.59489	0.325302	6.64202	0.518994	4.1201	0.759299	2.7092
0.295971	3.7187	0.0737792	2.26536	0.404482	5.66964	0.518942	5.17774	0.644752	3.65161	0.331492	6.64297	0.522857	4.17194	0.761845	2.75587
0.299349	3.53777	0.0758893	2.2643	0.409131	5.78113	0.52382	5.29162	0.648181	3.70748	0.337681	6.64084	0.526768	4.22266	0.764434	2.80197
0.302563	3.36516	0.0779985	2.26322	0.413165	5.87195	0.528802	5.40205	0.651661	3.76246	0.343866	6.63571	0.530726	4.27239	0.767066	2.84753
0.30562	3.2016	0.0801066	2.26217	0.416546	5.94385	0.533886	5.50894	0.655192	3.81661	0.350046	6.62762	0.534729	4.32124	0.76974	2.89256
0.308529	3.04739	0.0822138	2.26117	0.419249	5.99848	0.539068	5.61236	0.658773	3.86997	0.356216	6.61654	0.538778	4.36928	0.772456	2.93707
0.311298	2.90266	0.08432	2.26012	0.421251	6.03755	0.544344	5.71225	0.662403	3.92257	0.362375	6.60251	0.542871	4.41667	0.775213	2.98104
0.313938	2.76746	0.0864253	2.25912	0.42254	6.06194	0.549712	5.80862	0.666082	3.97446	0.368519	6.5856	0.547008	4.46339	0.778011	3.02461
0.316455	2.64157	0.0885297	2.25814	0.424401	6.09596	0.555168	5.90152	0.669809	4.02571	0.374646	6.56587	0.551188	4.5096	0.780849	3.06773
0.31886	2.52463	0.0906331	2.25721	0.426435	6.13193	0.560709	5.99095	0.673583	4.07628	0.380754	6.54319	0.555411	4.55543	0.783727	3.11045
0.32116	2.41635	0.0927357	2.25635	0.429221	6.17911	0.566331	6.07693	0.677405	4.12631	0.386839	6.5176	0.559677	4.60094	0.786645	3.15276
0.323362	2.31625	0.0948375	2.25544	0.432774	6.23579	0.572032	6.15962	0.681272	4.17582	0.392899	6.4892	0.563985	4.6462	0.789602	3.19467
0.325476	2.22387	0.0969385	2.25458	0.437113	6.29999	0.577809	6.23892	0.685186	4.22482	0.398931	6.45787	0.568334	4.6913	0.792598	3.23631
0.327506	2.13878	0.0990387	2.25378	0.442257	6.36933	0.583658	6.31492	0.689145	4.27346	0.404932	6.4236	0.572726	4.73638	0.795632	3.27761
0.329461	2.06037	0.101138	2.25298	0.448227	6.44127	0.589576	6.38774	0.693149	4.32175	0.410901	6.38643	0.57716	4.78142	0.798705	3.31863
0.331346	1.9883	0.103237	2.25225	0.45426	6.50529	0.595561	6.45734	0.697198	4.36975	0.416833	6.34639	0.581636	4.82654	0.801816	3.35935
0.333166	1.9221	0.105335	2.25156	0.460349	6.56165	0.601609	6.52376	0.701291	4.41756	0.422726	6.3034	0.586154	4.87181	0.804965	3.39985
0.334927	1.86124	0.107432	2.25085	0.466487	6.61071	0.607717	6.58701	0.705429	4.46521	0.428578	6.25745	0.590714	4.91722	0.808152	3.44013
0.336634	1.80537	0.109529	2.25016	0.472667	6.65285	0.613883	6.64715	0.709612	4.51283	0.434386	6.20858	0.595317	4.96286	0.811375	3.48018
0.338291	1.75413	0.111625	2.24952	0.478884	6.68861	0.620103	6.70423	0.713839	4.56053	0.440147	6.15679	0.599962	5.00873	0.814636	3.52008
0.339903	1.70716	0.113721	2.24895	0.485131	6.71835	0.626375	6.75817	0.71811	4.6084	0.445859	6.10207	0.60465	5.05483	0.817935	3.55981
0.341473	1.66406	0.115816	2.24837	0.491403	6.74249	0.632696	6.80901	0.722426	4.65646	0.451518	6.0445	0.609381	5.10119	0.82127	3.59934
0.343004	1.62458	0.117911	2.24779	0.497695	6.76148	0.639063	6.85678	0.726787	4.70489	0.457122	5.98411	0.613539	5.1417	0.824642	3.63872
0.3445	1.58839	0.120005	2.24728	0.504002	6.77562	0.645473	6.9014	0.731193	4.75387	0.462669	5.92089	0.61711	5.17631	0.82805	3.67801
0.345964	1.55528	0.122098	2.24676	0.51032	6.78533	0.651923	6.94284	0.735645	4.8034	0.468155	5.85492	0.62008	5.20506	0.831495	3.71717
0.347398	1.52502	0.124191	2.24629	0.516646	6.79092	0.65841	6.98102	0.740144	4.85368	0.473579	5.78631	0.622441	5.22788	0.834977	3.75616
0.348805	1.4973	0.126284	2.24583	0.522974	6.79262	0.664932	7.01594	0.744689	4.90489	0.478937	5.71516	0.624183	5.2445	0.838494	3.79504
0.350188	1.47198	0.128376	2.24535	0.529303	6.79083	0.671484	7.04754	0.749283	4.95712	0.484228	5.64157	0.625301	5.25516	0.842048	3.83383
0.351548	1.44887	0.130468	2.24492	0.535628	6.78572	0.678064	7.07573	0.753926	5.01062	0.48945	5.56563	0.626912	5.27057	0.845638	3.87243
0.352888	1.42785	0.132559	2.24452	0.541947	6.77753	0.684669	7.10047	0.75862	5.06554	0.494599	5.48753	0.628669	5.28731	0.849264	3.91091
0.354209	1.40867	0.13465	2.24411	0.548258	6.76651	0.690442	7.11912	0.763365	5.12199	0.499675	5.40738	0.631067	5.31009	0.852926	3.94925
0.355513	1.39124	0.136741	2.24375	0.554556	6.75276	0.695374	7.13278	0.768164	5.18025	0.504675	5.32534	0.634114	5.33881	0.856623	3.98742
