Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
467  Points		493  Points		202  Points		152  Points		130  Points		100  Points		348  Points		166  Points		133  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00161787	6.87802	0.000334119	0.452634	0.27952	0.112377	0.482062	0.037238	0.559047	0.105713	0.838533	0.0490281	0.139864	0.444977	0.419275	0.0922138	0.698779	0.0535689
0.00802609	6.87725	0.000755836	0.540286	0.279624	0.17154	0.482096	0.0636809	0.559145	0.142545	0.838579	0.0709165	0.140278	0.608922	0.419361	0.136008	0.698828	0.0789949
0.0144329	6.87515	0.00134088	0.711834	0.279839	0.289703	0.48218	0.116716	0.559313	0.216124	0.838665	0.114682	0.140998	0.933545	0.419529	0.223446	0.698926	0.129785
0.0208372	6.87192	0.00208226	0.874975	0.280164	0.407449	0.482314	0.169978	0.559548	0.289602	0.838793	0.158415	0.142018	1.25034	0.419778	0.31065	0.69907	0.180534
0.0272379	6.86742	0.0029713	1.02833	0.280598	0.52451	0.482497	0.223474	0.559852	0.362948	0.838961	0.202155	0.143328	1.55714	0.420108	0.39768	0.699262	0.231276
0.0336339	6.86172	0.00399845	1.17098	0.281141	0.640637	0.48273	0.277366	0.560224	0.436033	0.839169	0.245837	0.144919	1.85212	0.420519	0.484436	0.699501	0.28193
0.040024	6.85479	0.0051533	1.30233	0.281792	0.755777	0.483014	0.331684	0.560665	0.508887	0.839419	0.289474	0.146779	2.13388	0.42101	0.570864	0.699788	0.332481
0.046407	6.84658	0.0064252	1.42228	0.28255	0.869748	0.483348	0.386561	0.561173	0.581426	0.839709	0.333096	0.148896	2.4015	0.421582	0.656853	0.700121	0.382972
0.0527818	6.8371	0.00780356	1.53092	0.283413	0.982334	0.483734	0.442114	0.561748	0.653627	0.840039	0.376615	0.151254	2.6544	0.422234	0.742333	0.700501	0.433345
0.0591472	6.82629	0.0092779	1.62853	0.28438	1.09339	0.484172	0.498289	0.562391	0.725521	0.840411	0.420074	0.153842	2.89235	0.422966	0.827379	0.700928	0.483626
0.0655019	6.8141	0.0108382	1.71565	0.28545	1.2028	0.484663	0.555267	0.5631	0.796946	0.840822	0.463486	0.156644	3.11548	0.423776	0.911851	0.701402	0.533798
0.0718445	6.80049	0.0124748	1.79297	0.286622	1.31042	0.485207	0.613121	0.563876	0.867944	0.841274	0.506804	0.159647	3.32408	0.424665	0.995615	0.701923	0.583825
0.0781738	6.78543	0.0141792	1.86128	0.287892	1.41617	0.485805	0.671845	0.564717	0.93853	0.841767	0.550008	0.162838	3.51856	0.425631	1.07877	0.70249	0.633707
0.0844884	6.76886	0.0159431	1.9212	0.28926	1.51999	0.486459	0.731579	0.565625	1.00858	0.842299	0.593129	0.166204	3.69964	0.426675	1.16121	0.703104	0.683373
0.0907869	6.75073	0.0177591	1.97359	0.290724	1.62174	0.487169	0.79238	0.566597	1.07808	0.842872	0.636158	0.169732	3.86793	0.427795	1.24283	0.703764	0.732901
0.0970677	6.73096	0.0196207	2.01927	0.292282	1.72138	0.487935	0.85429	0.567633	1.14707	0.843484	0.679077	0.173411	4.02412	0.428991	1.32365	0.704469	0.782299
0.103329	6.70944	0.0215218	2.05884	0.293932	1.81885	0.48876	0.917393	0.568734	1.21553	0.844137	0.721849	0.17723	4.16908	0.430261	1.40364	0.705221	0.831437
0.10957	6.68617	0.0234571	2.09301	0.295672	1.91418	0.489645	0.981707	0.569898	1.28338	0.84483	0.764472	0.18118	4.30363	0.431606	1.48269	0.706019	0.880348
0.115788	6.66101	0.0254219	2.12245	0.297499	2.00736	0.49059	1.04728	0.571126	1.3506	0.845562	0.807017	0.18472	4.41288	0.433024	1.56079	0.706862	0.929096
0.121982	6.63384	0.0274121	2.14772	0.299412	2.09836	0.491596	1.11418	0.572415	1.41722	0.846333	0.849409	0.187805	4.50044	0.434515	1.63798	0.70775	0.977595
0.12815	6.60462	0.0294239	2.16934	0.301409	2.18726	0.492666	1.18243	0.573766	1.48322	0.847144	0.891637	0.190401	4.56918	0.436077	1.71414	0.708683	1.02581
0.134289	6.57321	0.0314544	2.1878	0.303488	2.27409	0.4938	1.25207	0.575179	1.54858	0.847995	0.93376	0.192481	4.62126	0.437709	1.78925	0.709662	1.07383
0.140398	6.53947	0.0332367	2.20158	0.305647	2.35899	0.494999	1.32308	0.576652	1.61331	0.848884	0.975672	0.194025	4.65846	0.439411	1.86331	0.710684	1.12161
0.146475	6.50332	0.0347642	2.21189	0.307883	2.44199	0.496265	1.39552	0.578185	1.67735	0.849813	1.01738	0.195019	4.68153	0.441181	1.93628	0.711752	1.16905
0.152516	6.46466	0.0360324	2.21948	0.310197	2.52325	0.497599	1.46943	0.579778	1.74077	0.85078	1.05898	0.196457	4.71378	0.443019	2.00818	0.712863	1.21624
0.158521	6.42322	0.0370381	2.22482	0.312585	2.60293	0.499003	1.54474	0.581429	1.80351	0.851786	1.10043	0.198032	4.74818	0.444923	2.07894	0.714018	1.26316
0.164485	6.37893	0.037779	2.22851	0.315047	2.68115	0.500478	1.62147	0.583138	1.86557	0.852831	1.14166	0.200191	4.79336	0.446893	2.14854	0.715217	1.30977
0.170407	6.33167	0.0382538	2.23075	0.317581	2.75812	0.502025	1.69962	0.584905	1.927	0.853914	1.18265	0.20295	4.84796	0.448926	2.21699	0.716458	1.3561
0.176284	6.28123	0.0389372	2.23379	0.320187	2.83406	0.503645	1.77917	0.586729	1.98775	0.855034	1.22348	0.206328	4.91071	0.451024	2.28432	0.717743	1.40211
0.182112	6.22745	0.039681	2.23695	0.322862	2.90911	0.50534	1.86005	0.588609	2.04787	0.856193	1.26412	0.210344	4.9798	0.453183	2.35049	0.719071	1.44777
0.187888	6.17015	0.0406943	2.24083	0.325607	2.98354	0.507111	1.94226	0.590545	2.10731	0.85739	1.30453	0.215019	5.05357	0.455404	2.41545	0.720441	1.49309
0.193609	6.10922	0.0419781	2.2452	0.328422	3.05762	0.508959	2.02575	0.592536	2.16614	0.858624	1.34477	0.219761	5.12181	0.457684	2.47922	0.721853	1.5381
0.199272	6.04448	0.0435338	2.24991	0.331305	3.13152	0.510886	2.11041	0.594581	2.22432	0.859896	1.38476	0.224563	5.18479	0.460023	2.54181	0.723307	1.58279
0.204872	5.97574	0.0453625	2.25458	0.333874	3.19603	0.512892	2.19624	0.596681	2.28187	0.861205	1.42452	0.229422	5.24286	0.46242	2.60327	0.724803	1.62711
0.210407	5.90292	0.0474654	2.25903	0.336105	3.25121	0.514978	2.28315	0.598833	2.33883	0.86255	1.46406	0.234333	5.29632	0.464874	2.66355	0.726339	1.67109
0.215872	5.82592	0.049572	2.26262	0.337979	3.29702	0.517146	2.37098	0.601039	2.39516	0.863933	1.50336	0.239291	5.3455	0.467384	2.7226	0.727917	1.71473
0.221263	5.74456	0.0516815	2.26544	0.339479	3.33345	0.519396	2.45971	0.603296	2.45093	0.865352	1.54248	0.244293	5.39064	0.469947	2.78057	0.729534	1.75799
0.226576	5.65882	0.0537934	2.26761	0.340592	3.36023	0.521729	2.54919	0.605606	2.50614	0.866807	1.58132	0.249336	5.43199	0.472565	2.83739	0.731192	1.80086
0.231807	5.56864	0.055907	2.26922	0.34131	3.37751	0.524146	2.63933	0.607966	2.56081	0.868298	1.61988	0.254415	5.46977	0.475235	2.89304	0.73289	1.84339
0.236953	5.47413	0.0580218	2.27038	0.342348	3.40244	0.526647	2.73002	0.610378	2.61494	0.869825	1.65819	0.259528	5.50422	0.477956	2.94756	0.734627	1.88554
0.242008	5.37534	0.0601376	2.27115	0.343484	3.42955	0.529233	2.8211	0.612839	2.66856	0.871388	1.69629	0.264672	5.53555	0.480727	3.00102	0.736404	1.92727
0.246969	5.27231	0.0622539	2.27157	0.345045	3.46676	0.531904	2.91245	0.61535	2.72166	0.872986	1.73418	0.269843	5.56381	0.483548	3.05344	0.738219	1.96869
0.251832	5.16528	0.0643704	2.27171	0.347042	3.5142	0.53466	3.00395	0.617911	2.77433	0.87462	1.77172	0.275039	5.58922	0.486417	3.10475	0.740072	2.00971
0.256594	5.05457	0.066487	2.27167	0.349495	3.57215	0.537502	3.09539	0.62052	2.82658	0.876288	1.80901	0.280258	5.612	0.489333	3.155	0.741964	2.05029
0.261251	4.94044	0.0686034	2.27142	0.352422	3.64101	0.540428	3.18665	0.623178	2.8784	0.87799	1.8461	0.285497	5.63217	0.492296	3.20423	0.743893	2.09052
0.2658	4.82329	0.0707195	2.27101	0.355852	3.7213	0.54344	3.27762	0.625883	2.92983	0.879728	1.88284	0.290753	5.64984	0.495304	3.25251	0.745859	2.1304
0.270238	4.70361	0.0728352	2.27048	0.359357	3.80297	0.546536	3.36809	0.628637	2.98091	0.881499	1.91935	0.296025	5.6652	0.498357	3.29986	0.747862	2.16988
0.274565	4.58189	0.0749503	2.2698	0.362938	3.88603	0.549716	3.45798	0.631438	3.03171	0.883304	1.95559	0.301309	5.67836	0.501453	3.34622	0.749902	2.20891
0.278776	4.4587	0.0770647	2.2691	0.366598	3.97037	0.552979	3.54708	0.634286	3.08221	0.885143	1.99152	0.306606	5.68927	0.504592	3.3917	0.751978	2.24757
0.282873	4.33458	0.0791785	2.26831	0.370337	4.0559	0.556325	3.6352	0.637181	3.13244	0.887015	2.02721	0.311911	5.69809	0.507362	3.43062	0.75409	2.28586
0.286853	4.21017	0.0812915	2.26748	0.374156	4.14239	0.559753	3.72223	0.640123	3.18251	0.88892	2.06262	0.317223	5.70499	0.509747	3.46338	0.756238	2.32376
0.290718	4.08609	0.0834037	2.26666	0.378056	4.22951	0.563261	3.80803	0.643112	3.23241	0.890859	2.0977	0.322541	5.70987	0.511737	3.49004	0.75842	2.36126
0.294467	3.96288	0.0855151	2.26577	0.382037	4.31701	0.566849	3.89248	0.646146	3.28217	0.892829	2.13255	0.327863	5.71283	0.513321	3.51093	0.760638	2.39839
0.298102	3.84119	0.0876257	2.26485	0.3861	4.40449	0.570515	3.97539	0.649228	3.33191	0.894832	2.1671	0.333187	5.71397	0.514492	3.52616	0.76289	2.43516
0.301625	3.72151	0.0897354	2.26395	0.390244	4.49148	0.574257	4.05661	0.652355	3.38164	0.896867	2.20134	0.33851	5.7133	0.515244	3.53581	0.765175	2.47148
0.305037	3.60425	0.0918443	2.26303	0.394469	4.5776	0.578074	4.13607	0.655529	3.43137	0.898934	2.23531	0.343833	5.71091	0.516329	3.5497	0.767495	2.50744
0.308341	3.48992	0.0939524	2.26213	0.398774	4.66241	0.58146	4.20376	0.658749	3.48119	0.901033	2.26899	0.349152	5.70679	0.517512	3.56473	0.769848	2.54309
0.31154	3.3789	0.0960596	2.26127	0.403157	4.74543	0.584389	4.26026	0.662016	3.53123	0.903162	2.30236	0.354467	5.70092	0.51913	3.58495	0.772234	2.57828
0.314637	3.2714	0.098166	2.26037	0.407617	4.82623	0.58684	4.30617	0.665329	3.5815	0.905323	2.33547	0.359775	5.69344	0.521189	3.61022	0.774652	2.61307
0.317636	3.16773	0.100272	2.25951	0.41215	4.90442	0.588797	4.34178	0.668689	3.63202	0.907514	2.3683	0.365076	5.68432	0.523698	3.64049	0.777103	2.64758
0.32054	3.06797	0.102376	2.25868	0.416755	4.9797	0.590246	4.36769	0.672097	3.6829	0.909736	2.40078	0.370367	5.67357	0.526668	3.67551	0.779586	2.68172
0.323353	2.97225	0.10448	2.25783	0.421429	5.05169	0.591178	4.38407	0.675552	3.73426	0.911988	2.43301	0.375648	5.66128	0.530111	3.71513	0.7821	2.71543
0.326078	2.88071	0.106584	2.25704	0.426169	5.12017	0.592524	4.40737	0.679055	3.78615	0.91427	2.46494	0.380916	5.64737	0.533591	3.75414	0.784646	2.74879
0.328721	2.79337	0.108686	2.25627	0.43097	5.18495	0.593994	4.43246	0.682607	3.83859	0.916581	2.49658	0.386171	5.63184	0.537107	3.79261	0.787222	2.78183
0.331284	2.71007	0.110788	2.25549	0.43583	5.24587	0.596008	4.46593	0.685742	3.8848	0.918922	2.52792	0.391411	5.61481	0.540658	3.83055	0.789829	2.81451
0.333771	2.63087	0.112889	2.25473	0.440745	5.30288	0.598576	4.50757	0.688445	3.92473	0.921291	2.55896	0.396634	5.59623	0.544245	3.86799	0.792467	2.84683
0.336186	2.55573	0.114989	2.25406	0.445712	5.35585	0.601713	4.55662	0.690701	3.95805	0.92369	2.58976	0.401839	5.57613	0.547866	3.90498	0.795134	2.87881
0.338533	2.48442	0.117089	2.25336	0.450725	5.40485	0.605436	4.61226	0.692498	3.98456	0.926117	2.62025	0.407024	5.55451	0.551521	3.94149	0.797831	2.91048
0.340815	2.41686	0.119188	2.25268	0.455783	5.4499	0.609762	4.67368	0.693827	4.00424	0.928573	2.65038	0.412189	5.53136	0.55521	3.97765	0.800557	2.9418
0.343037	2.353	0.121287	2.25204	0.460881	5.4911	0.614144	4.73233	0.694681	4.01689	0.931056	2.68032	0.417331	5.50675	0.558933	4.01346	0.803313	2.9728
0.3452	2.2926	0.123385	2.25143	0.466015	5.52855	0.61858	4.78803	0.695913	4.03525	0.933567	2.70995	0.42245	5.48064	0.562689	4.0489	0.806097	3.00346
0.347309	2.23552	0.125482	2.25083	0.471183	5.56232	0.623066	4.84077	0.697259	4.05532	0.936106	2.73926	0.427544	5.45304	0.566478	4.08409	0.808909	3.0338
0.349366	2.18171	0.127579	2.25021	0.47638	5.59257	0.6276	4.89048	0.699101	4.08269	0.938671	2.76829	0.432611	5.42397	0.570299	4.11901	0.81175	3.06385
0.351374	2.13092	0.129675	2.24967	0.481604	5.61946	0.632179	4.93697	0.701447	4.11776	0.941264	2.79705	0.437651	5.39347	0.574153	4.15368	0.814618	3.09357
0.353336	2.08304	0.131771	2.24915	0.486851	5.64308	0.6368	4.98025	0.704312	4.16079	0.943883	2.82556	0.442661	5.36156	0.578039	4.18808	0.817514	3.12297
0.355255	2.03796	0.133866	2.24859	0.492119	5.66364	0.641459	5.02024	0.707711	4.21208	0.946529	2.85381	0.447642	5.32821	0.581957	4.22231	0.82006	3.14843
0.357134	1.9954	0.135961	2.2481	0.497405	5.68136	0.646155	5.05686	0.711663	4.27207	0.949201	2.88173	0.45259	5.29344	0.585907	4.25638	0.822247	3.16992
0.358739	1.96036	0.138055	2.24763	0.502706	5.69626	0.650882	5.09003	0.715672	4.33338	0.951899	2.90938	0.457505	5.25734	0.589888	4.29026	0.824066	3.18754
0.360086	1.93193	0.140149	2.24714	0.508019	5.70854	0.655639	5.11973	0.719738	4.39608	0.954622	2.93678	0.462386	5.21992	0.593901	4.32394	0.825512	3.20148
0.361185	1.90926	0.142242	2.24667	0.513343	5.71838	0.660422	5.14601	0.723863	4.4602	0.957371	2.96388	0.467232	5.18118	0.597946	4.35748	0.826579	3.21162
0.362045	1.89206	0.144335	2.24626	0.518675	5.72583	0.665228	5.16874	0.728049	4.52581	0.960145	2.99077	0.472041	5.14115	0.602021	4.39087	0.827263	3.218
0.362673	1.87984	0.146428	2.24583	0.524012	5.73113	0.670054	5.18794	0.732296	4.59289	0.962944	3.01739	0.476812	5.0999	0.606127	4.42408	0.82825	3.22727
0.363072	1.872	0.14852	2.24543	0.529354	5.7344	0.674895	5.2037	0.736607	4.66147	0.965768	3.04373	0.481544	5.05749	0.610265	4.45717	0.829326	3.23746
0.363643	1.86101	0.150612	2.24505	0.534698	5.73567	0.67975	5.21601	0.740983	4.73147	0.968616	3.06983	0.486236	5.0139	0.614433	4.49005	0.830794	3.25107
0.364261	1.84942	0.152704	2.24468	0.540042	5.73506	0.684615	5.22502	0.745424	4.80287	0.971488	3.09567	0.490887	4.96919	0.618632	4.52274	0.832659	3.26814
0.365094	1.83399	0.154795	2.24431	0.545384	5.73278	0.689486	5.23077	0.749932	4.87564	0.974384	3.12126	0.495496	4.9235	0.622861	4.55524	0.834928	3.28876
0.366138	1.81523	0.156886	2.24394	0.550724	5.72885	0.694362	5.23339	0.754509	4.94955	0.977304	3.1466	0.500061	4.87682	0.62712	4.58746	0.837608	3.31273
0.367387	1.79335	0.158976	2.24361	0.556059	5.7233	0.699238	5.23305	0.759155	5.02452	0.979868	3.16854	0.504583	4.82919	0.631409	4.61942	0.840708	3.34
0.368833	1.76905	0.161066	2.2433	0.561389	5.71631	0.704113	5.22995	0.763872	5.10043	0.982067	3.18708	0.50906	4.78074	0.635728	4.65112	0.843832	3.367
0.370468	1.74273	0.163156	2.243	0.566711	5.70795	0.708984	5.22433	0.768659	5.17701	0.983896	3.20237	0.513491	4.73146	0.640076	4.68249	0.846982	3.39372
