Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
471  Points		493  Points		218  Points		153  Points		128  Points		102  Points		367  Points		171  Points		134  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000422873	6.87808	0.000323809	0.447258	0.279521	0.112293	0.468587	0.0877818	0.559025	0.069433	0.838528	0.0364257	0.13987	0.45194	0.419264	0.0587817	0.698788	0.0667485
0.00683115	6.87731	0.000740517	0.535023	0.279626	0.168649	0.468668	0.119803	0.559089	0.10502	0.838562	0.0576835	0.140291	0.615211	0.419319	0.101314	0.69885	0.0912451
0.013238	6.87508	0.00132076	0.706799	0.279836	0.281177	0.46881	0.183934	0.55922	0.176186	0.838635	0.100217	0.141016	0.938399	0.419453	0.186285	0.698958	0.140272
0.0196421	6.87135	0.00205756	0.870214	0.28015	0.393218	0.469011	0.248329	0.559418	0.247252	0.838749	0.14273	0.14204	1.25379	0.419666	0.27112	0.699112	0.189254
0.026042	6.86616	0.00294231	1.0239	0.280568	0.504582	0.469273	0.31303	0.559681	0.318194	0.838901	0.185202	0.143353	1.55917	0.419958	0.355755	0.699311	0.238145
0.0324364	6.85952	0.00396548	1.16698	0.28109	0.615176	0.469594	0.378128	0.56001	0.388959	0.839094	0.227666	0.144945	1.85263	0.420329	0.440138	0.699556	0.287001
0.038824	6.85136	0.00511686	1.29883	0.281715	0.724817	0.469977	0.443795	0.560406	0.459517	0.839326	0.270113	0.146805	2.13289	0.420778	0.524236	0.699846	0.335787
0.0452032	6.84162	0.00638571	1.4192	0.282441	0.833282	0.470421	0.510019	0.560867	0.529882	0.839597	0.312453	0.14892	2.39897	0.421306	0.60791	0.700181	0.384508
0.0515726	6.83036	0.00776138	1.52824	0.283267	0.940495	0.470928	0.576914	0.561393	0.600007	0.839908	0.354726	0.151275	2.65032	0.421911	0.691175	0.700562	0.433096
0.0579308	6.81751	0.00923342	1.62628	0.284193	1.0463	0.471496	0.644567	0.561985	0.669797	0.840258	0.397012	0.153858	2.88672	0.422594	0.773991	0.700988	0.481567
0.0642762	6.80293	0.0107918	1.71381	0.285217	1.15055	0.472129	0.713002	0.562641	0.739284	0.840648	0.439176	0.156654	3.1083	0.423353	0.856199	0.70146	0.529949
0.0706073	6.78667	0.0124269	1.79154	0.286337	1.2532	0.472825	0.782343	0.563362	0.808458	0.841076	0.481245	0.15965	3.31533	0.424189	0.937852	0.701976	0.578153
0.0769225	6.76864	0.0141301	1.8602	0.287552	1.35414	0.473586	0.852616	0.564148	0.877227	0.841544	0.523267	0.162832	3.50827	0.425101	1.01891	0.702537	0.626222
0.08322	6.74877	0.0158932	1.92048	0.288861	1.45326	0.474414	0.92395	0.564997	0.945623	0.842052	0.565197	0.166187	3.68775	0.426088	1.0992	0.703143	0.674166
