Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
476  Points		492  Points		238  Points		147  Points		128  Points		391  Points		166  Points		129  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00352098	7.26926	0.000556809	0.241444	0.279523	590.432	0.404394	463.891	0.559029	1007.26	0.139898	163.831	0.419273	908.184	0.698793	785.469
0.0102929	7.2687	0.00108982	0.336586	0.279632	199.01	0.404502	224.294	0.559106	376.074	0.140382	78.6183	0.41936	300.971	0.698864	383.707
0.0170625	7.26756	0.00179054	0.429433	0.27985	119.757	0.404683	147.957	0.559253	231.25	0.141202	51.9639	0.419534	180.441	0.698982	253.895
0.0238279	7.26583	0.00264968	0.519419	0.280175	85.7196	0.40494	110.433	0.55947	167.002	0.142351	39.011	0.419796	128.9	0.699149	189.742
0.0305878	7.26353	0.00365698	0.606169	0.280607	66.8081	0.405273	88.1311	0.559757	130.73	0.143819	31.3967	0.420144	100.31	0.699364	151.495
0.0373403	7.26064	0.00480091	0.689326	0.281146	54.784	0.405682	73.3573	0.560113	107.436	0.145593	26.412	0.420578	82.142	0.699627	126.102
0.0440839	7.25717	0.00606973	0.768677	0.281789	46.4723	0.406168	62.8557	0.560539	91.2163	0.14766	22.914	0.421099	69.5821	0.699939	108.018
0.0508167	7.25307	0.00745146	0.844069	0.282535	40.3894	0.406732	55.0113	0.561034	79.2773	0.150003	20.3373	0.421706	60.3858	0.700298	94.4878
0.057537	7.24836	0.00893441	0.915437	0.283384	35.7493	0.407375	48.9321	0.561599	70.1249	0.152608	18.37	0.422397	53.3652	0.700705	83.985
0.0642428	7.24302	0.0105075	0.982795	0.284332	32.0964	0.408098	44.0854	0.562232	62.8877	0.155459	16.826	0.423174	47.8329	0.701159	75.5975
0.0709323	7.23702	0.01216	1.04619	0.285378	29.1488	0.408903	40.133	0.562934	57.0236	0.158538	15.5874	0.424034	43.3634	0.701661	68.7458
0.0776033	7.23034	0.0138825	1.10575	0.28652	26.7225	0.40979	36.8503	0.563704	52.1772	0.16183	14.5759	0.424978	39.6794	0.702211	63.0447
0.0842539	7.22298	0.0156658	1.16159	0.287756	24.6921	0.410762	34.0822	0.564542	48.1061	0.165321	13.7375	0.426004	36.592	0.702807	58.2277
0.0908815	7.21488	0.0175019	1.21388	0.289083	22.9696	0.411819	31.718	0.565447	44.6392	0.168995	13.0338	0.427113	33.9687	0.703451	54.1046
0.097484	7.20604	0.0193838	1.2628	0.2905	21.4912	0.412964	29.6766	0.566418	41.6523	0.172839	12.4366	0.428302	31.7134	0.704141	50.5363
0.104059	7.19642	0.0213049	1.30853	0.292004	20.2095	0.414199	27.8975	0.567457	39.053	0.17684	11.925	0.42957	29.7546	0.704878	47.4184
0.110603	7.18598	0.0232596	1.35126	0.293592	19.0886	0.415524	26.3342	0.568561	36.7713	0.180986	11.4831	0.430918	28.0385	0.705661	44.6712
0.117114	7.17469	0.025243	1.39118	0.295264	18.1008	0.416941	24.9508	0.569731	34.7528	0.185265	11.0986	0.432344	26.5234	0.70649	42.2328
0.123588	7.16251	0.0272506	1.42848	0.297016	17.2244	0.418453	23.7188	0.570966	32.9552	0.189667	10.7616	0.433847	25.1766	0.707364	40.0542
0.130023	7.14939	0.0292788	1.46333	0.298848	16.4422	0.420061	22.6156	0.572266	31.3447	0.194182	10.4646	0.435425	23.9721	0.708284	38.0965
0.136414	7.13528	0.0310605	1.49184	0.300757	15.7404	0.421767	21.6228	0.573629	29.8938	0.198801	10.2013	0.437078	22.889	0.70925	36.3279
0.142758	7.12014	0.0325882	1.51486	0.302742	15.1076	0.423573	20.7254	0.575055	28.5804	0.203516	9.96672	0.438805	21.9104	0.71026	34.7226
0.149052	7.1039	0.033857	1.53305	0.304803	14.5347	0.42548	19.911	0.576544	27.3863	0.208318	9.75671	0.440604	21.0222	0.711314	33.2593
0.155289	7.08652	0.0348633	1.54692	0.306939	14.0139	0.427489	19.1693	0.578095	26.2962	0.2132	9.56786	0.442474	20.2129	0.712413	31.9201
0.161467	7.06792	0.0356049	1.55684	0.30915	13.539	0.429602	18.4915	0.579708	25.2974	0.218155	9.39734	0.444413	19.4727	0.713556	30.6901
0.167579	7.04803	0.0360801	1.56306	0.311436	13.1044	0.43182	17.8703	0.581381	24.3793	0.223178	9.24276	0.446422	18.7935	0.714743	29.5568
0.173621	7.0268	0.0367641	1.57185	0.313798	12.7057	0.434145	17.2995	0.583115	23.5325	0.228263	9.10211	0.448497	18.1683	0.715972	28.5092
0.179587	7.00413	0.0375087	1.58119	0.316238	12.339	0.436577	16.7737	0.584907	22.7495	0.233403	8.97368	0.450639	17.5911	0.717245	27.5382
0.185471	6.97997	0.0385229	1.59354	0.318757	12.001	0.439117	16.2882	0.586759	22.0234	0.238593	8.85602	0.452845	17.0569	0.71856	26.6359
0.191266	6.95424	0.0398082	1.60863	0.321358	11.6889	0.441765	15.839	0.588668	21.3486	0.243154	8.76127	0.455115	16.5612	0.719917	25.7953
0.196966	6.92684	0.0413658	1.62609	0.324044	11.4003	0.444523	15.4227	0.590635	20.7198	0.247067	8.68567	0.457447	16.1002	0.721317	25.0105
0.202565	6.89773	0.0431968	1.64555	0.326818	11.1329	0.447389	15.0361	0.592659	20.1327	0.250319	8.62643	0.45984	15.6706	0.722757	24.2763
0.208055	6.86681	0.0453023	1.6666	0.329685	10.8851	0.450364	14.6765	0.594738	19.5836	0.2529	8.58154	0.462293	15.2693	0.724239	23.5879
0.213429	6.83402	0.0474114	1.68639	0.332648	10.6552	0.453448	14.3416	0.596873	19.0689	0.254803	8.54958	0.464803	14.8939	0.725762	22.9413
0.218679	6.79931	0.0495233	1.70501	0.335712	10.4417	0.45664	14.0291	0.599062	18.5856	0.256023	8.52957	0.467372	14.5421	0.727326	22.333
0.2238	6.76263	0.0516374	1.72254	0.338881	10.2435	0.459939	13.7373	0.601305	18.1311	0.25778	8.50139	0.469996	14.2117	0.728929	21.7598
0.228785	6.72395	0.0537529	1.73906	0.342161	10.0593	0.463345	13.4643	0.603602	17.703	0.259693	8.47153	0.472674	13.9011	0.730573	21.2187
0.233627	6.68324	0.0558696	1.75465	0.345556	9.88825	0.466856	13.2087	0.605951	17.2992	0.262301	8.43213	0.475407	13.6086	0.732256	20.7072
0.23832	6.64052	0.0579868	1.76937	0.349069	9.72939	0.470471	12.9692	0.608351	16.9177	0.265609	8.3842	0.478191	13.3327	0.733978	20.2231
0.24286	6.59579	0.0601044	1.78329	0.352705	9.5819	0.474189	12.7443	0.610803	16.5569	0.269622	8.32889	0.481027	13.0722	0.735739	19.7643
0.247243	6.54912	0.062222	1.79646	0.356465	9.44499	0.478008	12.5331	0.613306	16.2152	0.274344	8.26743	0.483914	12.8259	0.737539	19.3288
0.251467	6.50057	0.0643394	1.80893	0.360352	9.31795	0.481926	12.3345	0.615858	15.8913	0.279782	8.20105	0.48685	12.5927	0.739377	18.9151
0.255529	6.45022	0.0664564	1.82075	0.364367	9.20011	0.485942	12.1476	0.61846	15.5838	0.285237	8.13866	0.489834	12.3718	0.741253	18.5217
0.25943	6.39821	0.0685729	1.83198	0.368509	9.09083	0.490053	11.9716	0.62111	15.2915	0.290704	8.07988	0.492865	12.1621	0.743167	18.147
0.26317	6.34466	0.0706887	1.84264	0.37222	9.00209	0.494257	11.8056	0.623808	15.0136	0.296183	8.02434	0.495943	11.9631	0.745118	17.7899
0.266751	6.28973	0.0728037	1.85277	0.375458	8.93091	0.498553	11.649	0.626554	14.7489	0.301669	7.97175	0.499067	11.7738	0.747106	17.4493
0.270178	6.23358	0.074918	1.86242	0.378187	8.87498	0.502938	11.5011	0.629347	14.4967	0.307159	7.9218	0.502236	11.5937	0.749132	17.1239
0.273454	6.17639	0.0770314	1.87161	0.380375	8.83255	0.50741	11.3613	0.632186	14.2562	0.312652	7.87426	0.505449	11.4222	0.751194	16.813
0.276584	6.11834	0.0791439	1.88037	0.382002	8.80232	0.511967	11.229	0.635071	14.0265	0.318144	7.82887	0.508706	11.2588	0.753293	16.5156
0.279575	6.05962	0.0812555	1.88873	0.383051	8.78339	0.516606	11.1039	0.638001	13.8071	0.323633	7.78545	0.512006	11.1029	0.755428	16.2308
0.282433	6.00039	0.0833661	1.89671	0.38457	8.75673	0.521325	10.9853	0.640976	13.5974	0.329117	7.7438	0.515348	10.954	0.757599	15.958
0.285165	5.94084	0.0854757	1.90434	0.386234	8.72849	0.526121	10.8729	0.643996	13.3966	0.334592	7.70375	0.518732	10.8119	0.759806	15.6965
0.287778	5.88113	0.0875845	1.91164	0.388519	8.69125	0.530993	10.7663	0.64706	13.2045	0.340057	7.66514	0.522159	10.676	0.762049	15.4455
0.29028	5.8214	0.0896923	1.91863	0.391445	8.64602	0.535937	10.6651	0.650167	13.0203	0.345508	7.62783	0.525626	10.546	0.764327	15.2046
0.292676	5.76181	0.0917992	1.92533	0.395036	8.59395	0.540953	10.5689	0.653318	12.8438	0.350945	7.59169	0.529135	10.4215	0.766641	14.9731
0.294976	5.70248	0.0939051	1.93175	0.399317	8.53631	0.546036	10.4775	0.656513	12.6744	0.356363	7.5566	0.532685	10.3024	0.76899	14.7506
0.297184	5.64352	0.0960102	1.93791	0.404316	8.47438	0.551185	10.3906	0.65975	12.5119	0.361761	7.52245	0.536275	10.1883	0.771374	14.5365
0.299308	5.58505	0.0981143	1.94383	0.4094	8.41658	0.556397	10.3078	0.66303	12.3558	0.367136	7.48913	0.539906	10.0788	0.773794	14.3305
0.301354	5.52713	0.100218	1.94951	0.414562	8.36253	0.56167	10.2289	0.666353	12.2058	0.372487	7.45656	0.543578	9.97391	0.776248	14.1321
0.303328	5.46986	0.10232	1.95498	0.419795	8.31188	0.567002	10.1537	0.669719	12.0616	0.37781	7.42465	0.547291	9.87325	0.778737	13.941
