Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
451  Points		493  Points		174  Points		148  Points		135  Points		97  Points		271  Points		159  Points		127  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.0019114	6.87827	0.00036197	0.189625	0.279518	745.598	0.537125	1505.35	0.559043	773.722	0.838532	1716.73	0.139799	281.921	0.419269	1194.94	0.69879	871.639
0.00831976	6.8782	0.000797128	0.280623	0.27963	214.015	0.537136	416.868	0.559155	338.015	0.838576	590.487	0.140121	98.1534	0.419345	326.959	0.69886	403.175
0.0147273	6.87782	0.0013951	0.369831	0.279864	125.035	0.53716	241.942	0.559353	216.307	0.838665	356.6	0.140753	59.6598	0.419509	189.458	0.698981	262.273
0.0211336	6.87724	0.00214857	0.456758	0.280221	88.3983	0.537198	170.437	0.559638	159.096	0.838797	255.456	0.14169	43.0542	0.41976	133.428	0.699154	194.383
0.0275379	6.87644	0.00304887	0.540996	0.2807	68.4354	0.537251	131.563	0.560008	125.864	0.838973	199.034	0.142923	33.8466	0.420097	103.024	0.699377	154.44
0.0339396	6.87542	0.00408627	0.62221	0.2813	55.887	0.53732	107.137	0.560461	104.155	0.839192	163.047	0.144442	28.0234	0.420522	83.9475	0.699652	128.137
0.0403383	6.87421	0.00525034	0.700135	0.28202	47.2787	0.537407	90.3664	0.560997	88.8679	0.839455	138.1	0.146237	24.0283	0.421032	70.8685	0.699978	109.511
0.0467331	6.87277	0.00653047	0.774603	0.28286	41.0135	0.537514	78.142	0.561613	77.5237	0.839761	119.789	0.148295	21.1314	0.421629	61.3481	0.700354	95.6303
0.0531237	6.87111	0.00791592	0.845499	0.283818	36.2547	0.537641	68.8368	0.562307	68.7745	0.840111	105.781	0.150602	18.945	0.422311	54.1118	0.700782	84.8892
0.0595092	6.86924	0.00939628	0.912781	0.284892	32.5214	0.537792	61.5177	0.563078	61.8238	0.840505	94.7186	0.153145	17.2438	0.423079	48.4286	0.701261	76.3322
0.0658891	6.86714	0.0109615	0.976453	0.286081	29.5177	0.537968	55.6111	0.563924	56.1706	0.840941	85.7631	0.155909	15.8883	0.423931	43.8497	0.70179	69.3561
0.0722627	6.86481	0.0126021	1.03657	0.287383	27.0516	0.538172	50.7448	0.564843	51.4843	0.841421	78.3658	0.158881	14.7871	0.424867	40.0836	0.70237	63.5609
0.0786292	6.86225	0.0143095	1.09323	0.288797	24.9927	0.538405	46.667	0.565834	47.5376	0.841944	72.1536	0.162047	13.8784	0.425886	36.9333	0.703	58.6711
0.084988	6.85944	0.0160755	1.14654	0.290319	23.2499	0.538668	43.2011	0.566894	44.1693	0.842511	66.8634	0.165394	13.1183	0.426988	34.2607	0.70368	54.4909
0.0913384	6.8564	0.0178929	1.19664	0.291949	21.757	0.538965	40.2197	0.568022	41.2619	0.84312	62.3048	0.168911	12.4753	0.428172	31.966	0.704411	50.8768
0.0976795	6.85311	0.0197551	1.24369	0.293683	20.4653	0.539296	37.6282	0.569216	38.7276	0.843772	58.3365	0.172104	11.992	0.429437	29.9754	0.705191	47.7218
0.104011	6.84956	0.0216561	1.28783	0.29552	19.3378	0.539664	35.3555	0.570476	36.4996	0.844467	54.8513	0.174914	11.6271	0.430783	28.2332	0.706021	44.9443
0.110331	6.84575	0.0235909	1.32924	0.297458	18.3461	0.54007	33.3467	0.5718	34.5261	0.845204	51.7664	0.177297	11.3536	0.432208	26.6965	0.706901	42.4807
0.116639	6.84167	0.0255546	1.36806	0.299493	17.4678	0.540515	31.5586	0.573186	32.7665	0.845984	49.0171	0.179216	11.1533	0.433711	25.3316	0.70783	40.2812
0.122935	6.83731	0.0275432	1.40447	0.301623	16.6854	0.541001	29.9574	0.574633	31.1881	0.846807	46.5518	0.180647	11.0142	0.435292	24.1118	0.708808	38.3058
0.129218	6.83266	0.0295532	1.43862	0.303846	15.9845	0.54153	28.5155	0.576141	29.7649	0.847671	44.3288	0.181571	10.9287	0.43695	23.0158	0.709834	36.5224
0.135486	6.82772	0.0315814	1.47065	0.306159	15.3536	0.542102	27.2107	0.577709	28.4752	0.848578	42.3146	0.182911	10.8102	0.438684	22.0262	0.71091	34.9045
