Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
344  Points		382  Points		345  Points		320  Points		241  Points		346  Points		306  Points		241  Points		134  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353541	484.605	0.000476103	0.134769	1.00211	2.50714	0.404385	1338.48	0.707109	878.802	0.176783	415.932	0.530332	533.949	0.808768	944.633	0.883885	1453.9
0.353467	185.25	0.000845016	0.179362	0.999652	2.5084	0.40446	273.166	0.707118	356.565	0.176872	110.301	0.530338	244.2	0.808782	397.498	0.883899	494.779
0.353328	114.473	0.00131725	0.223651	0.997202	2.50967	0.404632	152.166	0.707136	223.66	0.177062	63.6445	0.530349	158.302	0.808809	251.715	0.883926	298.124
0.353125	82.7945	0.00189117	0.267558	0.994755	2.51096	0.404899	105.507	0.707161	162.934	0.177355	44.7801	0.530365	117.111	0.808847	184.176	0.883967	213.34
0.352862	64.8215	0.00256488	0.311016	0.992313	2.51227	0.405261	80.791	0.707195	128.146	0.177747	34.5874	0.530386	92.9316	0.808897	145.218	0.884021	166.107
0.352541	53.237	0.00333631	0.353975	0.989874	2.51359	0.405714	65.494	0.707236	105.602	0.178239	28.2132	0.530412	77.03	0.808959	119.868	0.884089	136.003
0.352165	45.1458	0.00420307	0.396374	0.98744	2.51494	0.406255	55.0989	0.707286	89.8062	0.178829	23.8562	0.530442	65.7766	0.809033	102.057	0.884171	115.141
0.35174	39.1731	0.00516258	0.438164	0.985009	2.5163	0.406879	47.5787	0.707344	78.1232	0.179514	20.6942	0.530477	57.3935	0.809118	88.8579	0.884266	99.8322
0.351268	34.5817	0.00621198	0.479289	0.982582	2.51768	0.407583	41.8883	0.70741	69.1321	0.180292	18.2979	0.530517	50.907	0.809215	78.6848	0.884375	88.12
0.350755	30.9413	0.00734843	0.519716	0.98016	2.51908	0.408362	37.4344	0.707484	61.9989	0.181161	16.4219	0.530563	45.7388	0.809324	70.6045	0.884497	78.8705
0.350204	27.9835	0.00856906	0.559417	0.977741	2.5205	0.409212	33.8549	0.707566	56.2018	0.182118	14.9153	0.530613	41.5244	0.809444	64.0318	0.884633	71.3814
0.34962	25.5324	0.00987068	0.598355	0.975325	2.52193	0.410129	30.9164	0.707656	51.3976	0.18316	13.6803	0.530668	38.022	0.809575	58.5809	0.884783	65.1939
0.349007	23.4679	0.0112502	0.636509	0.972913	2.52338	0.411109	28.4617	0.707754	47.3517	0.184285	12.6507	0.530728	35.0655	0.809719	53.9873	0.884946	59.996
0.348369	21.705	0.0127046	0.673864	0.970505	2.52486	0.412147	26.3812	0.70786	43.8976	0.185489	11.7803	0.530794	32.5364	0.809873	50.0638	0.885123	55.5682
0.34771	20.182	0.0142307	0.710402	0.9681	2.52634	0.413239	24.5957	0.707975	40.9145	0.186769	11.0356	0.530865	30.3483	0.810039	46.6738	0.885314	51.7513
0.347034	18.8531	0.0158254	0.746116	0.965698	2.52785	0.414383	23.0472	0.708098	38.3122	0.188123	10.392	0.530941	28.4368	0.810215	43.7155	0.885519	48.4271
0.346343	17.6835	0.0174858	0.781002	0.963299	2.52938	0.415575	21.6916	0.708229	36.0224	0.189546	9.83061	0.531023	26.7526	0.810403	41.1114	0.885738	45.5062
0.345642	16.646	0.0192089	0.81506	0.960904	2.53092	0.416811	20.4954	0.708368	33.9919	0.190841	9.39725	0.53111	25.2574	0.810602	38.8017	0.88597	42.9194
0.344932	15.7196	0.0209916	0.848286	0.958511	2.53248	0.418088	19.4321	0.708516	32.1792	0.191984	9.06282	0.531202	23.9211	0.810811	36.7392	0.886217	40.6128
0.344216	14.8874	0.0228314	0.880691	0.956122	2.53405	0.419404	18.481	0.708672	30.551	0.192954	8.80764	0.531301	22.7198	0.811031	34.8862	0.886478	38.5431
0.343498	14.1358	0.0247256	0.912283	0.953735	2.53565	0.420757	17.6253	0.708837	29.0807	0.193738	8.61823	0.531405	21.634	0.811262	33.2125	0.886752	36.6757
0.342778	13.4537	0.0266712	0.943065	0.95135	2.53726	0.422143	16.8514	0.709009	27.7462	0.194323	8.48538	0.531515	20.6478	0.811503	31.6933	0.887041	34.9825
0.34206	12.832	0.0286662	0.973055	0.948969	2.53889	0.423561	16.1484	0.709191	26.5298	0.194701	8.40305	0.531631	19.7482	0.811755	30.3081	0.887344	33.4403
0.341346	12.263	0.0307079	1.00227	0.946589	2.54053	0.425009	15.5068	0.709381	25.4164	0.19525	8.28823	0.531753	18.9243	0.812016	29.0401	0.887662	32.0297
0.340636	11.7405	0.032794	1.03071	0.944212	2.54219	0.426486	14.9192	0.709579	24.3935	0.195854	8.16792	0.531881	18.1669	0.812288	27.8749	0.887993	30.7347
0.339933	11.2589	0.0349224	1.0584	0.941836	2.54387	0.427988	14.379	0.709786	23.4505	0.196686	8.01137	0.532015	17.4683	0.812569	26.8007	0.888339	29.5417
0.339238	10.8138	0.0370911	1.08536	0.939463	2.54556	0.429515	13.8807	0.710001	22.5785	0.197756	7.82425	0.532157	16.822	0.81286	25.8072	0.888699	28.4391
0.338553	10.4012	0.0392979	1.1116	0.937091	2.54727	0.431066	13.4197	0.710225	21.7697	0.199077	7.61281	0.532304	16.2223	0.813161	24.8856	0.889074	27.4171
0.337879	10.0178	0.0415411	1.13714	0.934721	2.54899	0.432639	12.992	0.710458	21.0176	0.200661	7.38342	0.532459	15.6644	0.813471	24.0285	0.889464	26.4672
0.337218	9.66063	0.0438187	1.16201	0.932352	2.55073	0.434233	12.5942	0.7107	20.3165	0.202523	7.14224	0.53262	15.1441	0.813791	23.2293	0.889868	25.5821
0.336569	9.32714	0.0461292	1.18621	0.929984	2.55248	0.435847	12.2232	0.710951	19.6613	0.204431	6.92183	0.532788	14.6577	0.814119	22.4823	0.890287	24.7554
0.335935	9.01514	0.0484709	1.20976	0.927617	2.55424	0.437479	11.8764	0.71121	19.0476	0.206381	6.71972	0.532963	14.2021	0.814457	21.7827	0.89072	23.9816
0.335316	8.72267	0.0508423	1.23269	0.925251	2.55602	0.43913	11.5516	0.711478	18.4718	0.208372	6.53382	0.533146	13.7744	0.814803	21.1261	0.891168	23.2558
0.334713	8.448	0.0532419	1.25501	0.922885	2.55781	0.440797	11.2468	0.711755	17.9304	0.210401	6.36232	0.533336	13.3721	0.815158	20.5086	0.891631	22.5736
0.334128	8.18962	0.0556685	1.27674	0.920519	2.55962	0.44248	10.9602	0.712042	17.4204	0.212465	6.20367	0.533533	12.9932	0.815521	19.9269	0.892109	21.9314
0.33356	7.94618	0.0581206	1.2979	0.918153	2.56143	0.444178	10.6902	0.712337	16.9392	0.214564	6.05655	0.533739	12.6355	0.815892	19.378	0.892602	21.3256
0.333011	7.71646	0.060597	1.3185	0.915787	2.56326	0.445891	10.4354	0.712642	16.4845	0.216695	5.91977	0.533952	12.2975	0.816272	18.8591	0.89311	20.7534
