Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
344  Points		382  Points		345  Points		320  Points		241  Points		346  Points		306  Points		241  Points		134  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353541	-0.0627291	0.000476103	0.313033	1.00211	2.08316	0.404385	0.0629789	0.707109	0.00802491	0.176783	0.0749433	0.530332	0.00545329	0.808768	0.0123421	0.883885	0.0117006
0.353467	-0.0903866	0.000845016	0.356869	0.999652	2.08133	0.40446	0.104428	0.707118	0.0114646	0.176872	0.118352	0.530338	0.00745898	0.808782	0.0174067	0.883899	0.0174017
0.353328	-0.144941	0.00131725	0.443846	0.997202	2.07776	0.404632	0.186588	0.707136	0.018268	0.177062	0.204852	0.530349	0.0114985	0.808809	0.0274736	0.883926	0.0288654
0.353125	-0.197654	0.00189117	0.529324	0.994755	2.07429	0.404899	0.267193	0.707161	0.0250633	0.177355	0.29062	0.530365	0.0155492	0.808847	0.0375	0.883967	0.0403669
0.352862	-0.248001	0.00256488	0.613122	0.992313	2.07084	0.405261	0.345639	0.707195	0.0319157	0.177747	0.375364	0.530386	0.0196222	0.808897	0.0475186	0.884021	0.0518709
0.352541	-0.295521	0.00333631	0.695025	0.989874	2.0674	0.405714	0.421379	0.707236	0.0387357	0.178239	0.458792	0.530412	0.02374	0.808959	0.0575217	0.884089	0.0633799
0.352165	-0.339805	0.00420307	0.774821	0.98744	2.06404	0.406255	0.494122	0.707286	0.0455642	0.178829	0.540689	0.530442	0.027874	0.809033	0.0674935	0.884171	0.0748989
0.35174	-0.380692	0.00516258	0.852309	0.985009	2.06075	0.406879	0.563437	0.707344	0.0524095	0.179514	0.620766	0.530477	0.0320405	0.809118	0.0774032	0.884266	0.0864379
