Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
348  Points		387  Points		348  Points		320  Points		245  Points		346  Points		311  Points		246  Points		140  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353515	342.456	3.43378e-005	0.0362402	1.00237	2.48196	0.391322	3367.52	0.707108	949.419	0.176777	1636.01	0.53033	1571.84	0.782647	946.459	0.883886	1164.38
0.353378	159.841	0.000172749	0.081255	0.999876	2.48304	0.391401	302.307	0.707116	367.659	0.176838	137.45	0.530332	349.845	0.782666	390.273	0.883898	456.178
0.353145	104.194	0.000416724	0.126107	0.99739	2.48414	0.391611	158.34	0.707131	227.974	0.177001	71.8033	0.530338	196.828	0.782701	245.827	0.883922	283.66
0.35282	77.2402	0.000765482	0.170751	0.994909	2.48525	0.391949	107.332	0.707153	165.211	0.177265	48.6512	0.530346	136.937	0.782752	179.429	0.883956	205.828
0.35241	61.3278	0.00121781	0.215102	0.992432	2.48639	0.392409	81.2398	0.707183	129.548	0.17763	36.8367	0.530357	104.991	0.782818	141.278	0.884001	161.516
0.351923	50.8202	0.00177214	0.259083	0.989961	2.48754	0.392984	65.4018	0.707219	106.552	0.178094	29.6794	0.530371	85.1324	0.7829	116.512	0.884058	132.908
0.351365	43.3604	0.00242674	0.30264	0.987495	2.48871	0.393668	54.7729	0.707262	90.4908	0.178657	24.8856	0.530388	71.5922	0.782998	99.1389	0.884125	112.913
0.350746	37.7883	0.00317948	0.345705	0.985034	2.4899	0.394451	47.1506	0.707313	78.6396	0.179315	21.4552	0.530408	61.7689	0.783112	86.279	0.884203	98.1501
0.350073	33.4666	0.00402804	0.388223	0.982578	2.49112	0.395327	41.4202	0.707371	69.535	0.180066	18.8825	0.530431	54.3169	0.783241	76.3764	0.884293	86.8043
0.349355	30.0161	0.00496985	0.430137	0.980127	2.49235	0.396287	36.9574	0.707435	62.3215	0.180909	16.8843	0.530457	48.4702	0.783385	68.5165	0.884393	77.8124
0.348597	27.1972	0.00600215	0.4714	0.97768	2.4936	0.397323	33.3848	0.707507	56.4656	0.181841	15.2895	0.530487	43.7605	0.783545	62.1268	0.884505	70.5109
0.347808	24.8506	0.00712207	0.511969	0.975239	2.49487	0.398429	30.4613	0.707586	51.617	0.182858	13.9889	0.53052	39.8857	0.783721	56.8303	0.884627	64.4644
0.346992	22.8669	0.00832674	0.551818	0.972802	2.49617	0.399598	28.0255	0.707673	47.5366	0.183959	12.9092	0.530556	36.6418	0.783911	52.3688	0.884761	59.375
0.346155	21.1678	0.00961305	0.590912	0.97037	2.49748	0.400823	25.9654	0.707766	44.0553	0.185139	11.9997	0.530595	33.8865	0.784117	48.5595	0.884906	55.0323
0.345303	19.6962	0.0109779	0.629226	0.967943	2.49881	0.402101	24.2006	0.707867	41.0502	0.186396	11.2238	0.530639	31.5171	0.784338	45.2692	0.885062	51.2834
0.344438	18.4094	0.0124183	0.666747	0.965521	2.50016	0.403427	22.6722	0.707976	38.43	0.187727	10.5549	0.530685	29.4579	0.784574	42.3989	0.88523	48.0143
0.343566	17.2746	0.0139309	0.70345	0.963103	2.50154	0.404795	21.336	0.708091	36.1253	0.189129	9.97291	0.530736	27.6517	0.784824	39.873	0.885408	45.1387
0.34269	16.2667	0.0155129	0.739335	0.96069	2.50293	0.406203	20.1581	0.708214	34.0824	0.190598	9.46235	0.53079	26.0548	0.785089	37.6332	0.885599	42.5896
0.341811	15.3654	0.0171611	0.774391	0.958281	2.50434	0.407647	19.112	0.708344	32.2591	0.191931	9.06628	0.530848	24.6326	0.785369	35.6336	0.8858	40.3144
0.340935	14.5549	0.0188726	0.808622	0.955877	2.50578	0.409125	18.1769	0.708482	30.6218	0.193104	8.75945	0.530911	23.3582	0.785663	33.8376	0.886014	38.2714
0.340061	13.8222	0.0206444	0.842019	0.953478	2.50723	0.410633	17.3362	0.708627	29.1436	0.194099	8.52465	0.530977	22.2095	0.785971	32.2157	0.886238	36.4267
0.339194	13.1567	0.0224739	0.874597	0.951082	2.50871	0.41217	16.5763	0.70878	27.8024	0.194901	8.34997	0.531048	21.169	0.786293	30.7438	0.886475	34.753
0.338334	12.5497	0.0243581	0.906355	0.948691	2.51021	0.413733	15.8862	0.70894	26.5799	0.1955	8.22725	0.531123	20.222	0.786629	29.4021	0.886723	33.2276
0.337484	11.9939	0.0262946	0.93731	0.946304	2.51172	0.41532	15.2568	0.709108	25.4612	0.195886	8.15112	0.531203	19.3565	0.786979	28.1741	0.886983	31.8316
0.336644	11.4831	0.0282807	0.967466	0.943921	2.51326	0.416931	14.6804	0.709284	24.4336	0.196447	8.04484	0.531288	18.5624	0.787342	27.046	0.887254	30.5493
0.335817	11.0122	0.0303141	0.996838	0.941543	2.51482	0.418563	14.1507	0.709467	23.4864	0.197064	7.93333	0.531377	17.8313	0.787719	26.0062	0.887538	29.3674
0.335004	10.5768	0.0323925	1.02544	0.939168	2.5164	0.420215	13.6622	0.709659	22.6106	0.197912	7.78803	0.531472	17.156	0.788108	25.0446	0.887833	28.2746
0.334206	10.173	0.0345136	1.05329	0.936797	2.51799	0.421886	13.2104	0.709858	21.7985	0.199003	7.61405	0.531571	16.5304	0.788511	24.1528	0.888141	27.2612
0.333423	9.79774	0.0366753	1.08041	0.934429	2.51961	0.423575	12.7912	0.710065	21.0433	0.200347	7.41704	0.531677	15.9492	0.788926	23.3236	0.888461	26.319
0.332657	9.44804	0.0388758	1.1068	0.932066	2.52125	0.425281	12.4014	0.71028	20.3393	0.201958	7.2028	0.531787	15.4078	0.789354	22.5505	0.888793	25.4406
0.33191	9.12149	0.0411128	1.13249	0.929706	2.52291	0.427002	12.0379	0.710502	19.6814	0.203848	6.97697	0.531904	14.9023	0.789794	21.8282	0.889137	24.62
0.33118	8.81593	0.0433848	1.1575	0.927349	2.52459	0.428739	11.6982	0.710733	19.0654	0.205782	6.77008	0.532026	14.4293	0.790246	21.1518	0.889494	23.8515
0.330471	8.52946	0.0456899	1.18184	0.924995	2.52629	0.43049	11.38	0.710973	18.4874	0.207756	6.57991	0.532155	13.9858	0.79071	20.517	0.889863	23.1305
0.329782	8.26041	0.0480268	1.20554	0.922645	2.528	0.432254	11.0814	0.71122	17.9439	0.209769	6.40461	0.53229	13.569	0.791185	19.9202	0.890245	22.4526
0.329113	8.00729	0.0503935	1.2286	0.920297	2.52974	0.434031	10.8007	0.711476	17.4321	0.211818	6.24256	0.532431	13.1768	0.791672	19.358	0.890639	21.8142
0.328466	7.7688	0.0527889	1.25106	0.917953	2.5315	0.43582	10.5362	0.71174	16.9491	0.213902	6.09236	0.532579	12.8069	0.79217	18.8277	0.891047	21.2119
0.327842	7.54375	0.0552114	1.27292	0.915611	2.53327	0.437621	10.2867	0.712012	16.4928	0.216018	5.95281	0.532734	12.4576	0.792679	18.3264	0.891467	20.6427
0.32724	7.3311	0.0576597	1.2942	0.913272	2.53506	0.439433	10.0508	0.712293	16.0608	0.218164	5.82286	0.532896	12.1272	0.793199	17.852	0.8919	20.1041
0.326661	7.1299	0.0601328	1.31493	0.910935	2.53688	0.441255	9.82759	0.712583	15.6515	0.22034	5.70158	0.533066	11.8142	0.793728	17.4024	0.892346	19.5937
0.326107	6.93929	0.0626293	1.33511	0.9086	2.53871	0.443087	9.616	0.712881	15.2629	0.222542	5.58815	0.533242	11.5173	0.794268	16.9756	0.892805	19.1093
0.325577	6.75852	0.0651482	1.35477	0.906267	2.54055	0.444929	9.41516	0.713189	14.8937	0.22477	5.48187	0.533427	11.2353	0.794818	16.57	0.893278	18.649
