Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
355  Points		391  Points		355  Points		320  Points		253  Points		345  Points		323  Points		255  Points		152  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353546	-0.255372	0.000286174	0.253295	1.00253	2.21895	0.363844	0.33693	0.707107	0.00220958	0.17681	0.113477	0.53033	-0.00194995	0.727637	0.0270788	0.883886	0.00832107
0.353245	-0.413587	0.000584685	0.297506	0.999912	2.21643	0.364241	0.501124	0.707109	0.00412509	0.176944	0.156392	0.530328	-0.00306875	0.727669	0.0370284	0.883896	0.0114812
0.352571	-0.681466	0.000987403	0.385316	0.997303	2.21129	0.365025	0.780934	0.707116	0.0079673	0.177179	0.241923	0.530323	-0.0052533	0.727724	0.0569897	0.883913	0.0177389
0.351638	-0.859584	0.00149288	0.471873	0.9947	2.20615	0.366081	0.973247	0.707128	0.0117699	0.177514	0.326633	0.530315	-0.00742512	0.727803	0.0769172	0.883938	0.0239554
0.350545	-0.968993	0.00209962	0.556878	0.992103	2.20098	0.367319	1.10108	0.707144	0.0155665	0.177949	0.410139	0.530305	-0.0095715	0.727905	0.0967769	0.88397	0.0301628
0.349355	-1.03386	0.00280546	0.640095	0.989512	2.19579	0.368677	1.18779	0.707165	0.0194243	0.178481	0.492264	0.530293	-0.0115938	0.728031	0.116575	0.884009	0.0364254
0.348108	-1.0713	0.00360834	0.721348	0.986927	2.19059	0.370118	1.24921	0.70719	0.0232582	0.179109	0.572725	0.530278	-0.0135875	0.72818	0.136321	0.884056	0.042725
0.346829	-1.09169	0.00450569	0.800433	0.984349	2.18532	0.371621	1.29486	0.70722	0.0271173	0.179831	0.65125	0.530261	-0.0155241	0.728352	0.155966	0.88411	0.0490253
0.345535	-1.1012	0.00549497	0.877229	0.981776	2.18005	0.37317	1.33042	0.707254	0.0310268	0.180644	0.727732	0.530241	-0.0173467	0.728548	0.17548	0.884171	0.055327
0.344234	-1.10353	0.00657334	0.951573	0.97921	2.17479	0.374757	1.3592	0.707293	0.0349641	0.181546	0.801962	0.53022	-0.0190875	0.728766	0.194952	0.88424	0.0616317
0.342934	-1.10085	0.00773785	1.02343	0.97665	2.16947	0.376374	1.38336	0.707336	0.0388837	0.182534	0.873811	0.530196	-0.0206648	0.729007	0.214268	0.884316	0.0680154
0.341639	-1.09468	0.00898559	1.09273	0.974097	2.1641	0.378018	1.40422	0.707384	0.042841	0.183606	0.943167	0.530171	-0.0221348	0.729271	0.233417	0.8844	0.0744108
