Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
340  Points		380  Points		340  Points		320  Points		238  Points		345  Points		300  Points		234  Points		124  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353553	-0.0209252	0.00026741	0.246341	1.00201	2.06764	0.423228	0.0468579	0.707107	0.00419659	0.176785	0.0783814	0.530333	0.00814808	0.84645	0.00106835	0.883892	0.0253985
0.353528	-0.0377249	0.000557726	0.29057	0.999569	2.06672	0.423283	0.0771016	0.707112	0.00805598	0.176877	0.121915	0.530342	0.0110591	0.846451	0.00175209	0.883922	0.034749
0.353464	-0.0710587	0.00095229	0.378505	0.997134	2.06493	0.423409	0.137364	0.707126	0.0158255	0.177072	0.208643	0.530359	0.0169358	0.846454	0.00321735	0.883973	0.0534986
0.353361	-0.103815	0.00144987	0.465167	0.994702	2.06324	0.423607	0.197025	0.707149	0.0236743	0.177369	0.294574	0.530382	0.0228297	0.846459	0.00475629	0.884048	0.0721747
0.353219	-0.135783	0.0020487	0.550233	0.992271	2.06163	0.423874	0.255921	0.707182	0.0314615	0.177766	0.379499	0.530413	0.028685	0.846465	0.00629608	0.884144	0.0907768
0.353041	-0.166759	0.00274678	0.633573	0.989842	2.06016	0.42421	0.313801	0.707223	0.0392724	0.178263	0.463143	0.53045	0.0345361	0.846473	0.00783756	0.884262	0.109377
0.352826	-0.196559	0.00354204	0.714926	0.987415	2.05884	0.424613	0.370383	0.707274	0.0471305	0.178858	0.545177	0.530494	0.0404522	0.846484	0.00945569	0.884401	0.127902
0.352578	-0.224958	0.00443188	0.794137	0.98499	2.05758	0.425083	0.425611	0.707334	0.0549364	0.179548	0.625381	0.530545	0.0464252	0.846496	0.0111539	0.884563	0.146348
0.352296	-0.251799	0.00541384	0.87104	0.982565	2.05647	0.425616	0.479304	0.707404	0.0627847	0.180332	0.703613	0.530604	0.0523651	0.84651	0.0128656	0.884746	0.164709
0.351984	-0.27699	0.00648494	0.945523	0.980142	2.05555	0.426212	0.531319	0.707482	0.0706443	0.181207	0.779656	0.530669	0.0583124	0.846526	0.0146778	0.884951	0.182974
0.351643	-0.300493	0.00764246	1.01751	0.97772	2.05474	0.426869	0.58159	0.70757	0.0785267	0.18217	0.853374	0.530741	0.0643477	0.846544	0.0165444	0.885178	0.201121
0.351276	-0.322156	0.00888324	1.08686	0.975299	2.05407	0.427583	0.630056	0.707667	0.0863812	0.183218	0.924637	0.53082	0.0704123	0.846565	0.0185198	0.885425	0.219177
0.350884	-0.341899	0.0102042	1.15363	0.972879	2.0536	0.428354	0.676671	0.707774	0.0942533	0.184349	0.993335	0.530907	0.0764624	0.846588	0.0205662	0.885694	0.237126
0.35047	-0.35985	0.0116024	1.21774	0.970459	2.05327	0.429178	0.721416	0.707889	0.102161	0.18556	1.05947	0.531001	0.0825568	0.846614	0.0226815	0.885984	0.254932
0.350036	-0.375905	0.0130745	1.27923	0.968039	2.0531	0.430054	0.764322	0.708014	0.110065	0.186846	1.12296	0.531102	0.0887398	0.846642	0.0249346	0.886295	0.272601
0.349584	-0.39007	0.0146175	1.33812	0.96562	2.05314	0.43098	0.805384	0.708149	0.118037	0.188206	1.18387	0.53121	0.0949534	0.846672	0.0272436	0.886627	0.290139
0.349116	-0.402434	0.0162284	1.39438	0.9632	2.05337	0.431953	0.844588	0.708293	0.125998	0.189449	1.23481	0.531325	0.101155	0.846706	0.0296642	0.886979	0.307565
0.348635	-0.412952	0.0179041	1.44817	0.96078	2.05375	0.43297	0.882053	0.708446	0.133936	0.190549	1.27668	0.531448	0.107479	0.846742	0.032235	0.887352	0.324839
0.348143	-0.421757	0.0196418	1.49949	0.958359	2.05437	0.434032	0.917799	0.708608	0.141903	0.191485	1.31015	0.531579	0.113829	0.846782	0.0348864	0.887745	0.341956
0.347641	-0.428893	0.0214385	1.54838	0.955938	2.05524	0.435134	0.951863	0.70878	0.149926	0.192243	1.33605	0.531717	0.120229	0.846824	0.0376256	0.888158	0.358904
0.347132	-0.434376	0.0232914	1.59495	0.953515	2.05631	0.436275	0.984324	0.708962	0.157988	0.192809	1.35471	0.531862	0.126731	0.84687	0.0404672	0.888591	0.375734
0.346617	-0.438312	0.0251978	1.63932	0.951091	2.05758	0.437454	1.01526	0.709153	0.166056	0.193175	1.36627	0.532015	0.133215	0.84692	0.0434406	0.889043	0.392403
0.346099	-0.440763	0.0271553	1.68155	0.948665	2.05909	0.438668	1.04476	0.709353	0.174135	0.193708	1.38289	0.532176	0.139813	0.846973	0.046531	0.889515	0.408895
0.345579	-0.441783	0.0291613	1.7217	0.946238	2.06088	0.439916	1.07286	0.709563	0.182237	0.194294	1.40069	0.532345	0.146489	0.84703	0.0497087	0.890007	0.425252
0.345058	-0.441406	0.0312134	1.75988	0.943808	2.06291	0.441197	1.0996	0.709783	0.190384	0.195102	1.42416	0.532521	0.153177	0.84709	0.052988	0.890518	0.441414
0.344538	-0.439773	0.0333093	1.79617	0.941375	2.06521	0.442508	1.12504	0.710012	0.198548	0.196144	1.45322	0.532706	0.159961	0.847154	0.0563973	0.891047	0.457478
0.344021	-0.436947	0.035447	1.83067	0.93894	2.06776	0.443849	1.14933	0.710251	0.206746	0.197431	1.48705	0.532898	0.166863	0.847223	0.0599198	0.891596	0.473346
0.343508	-0.432906	0.0376243	1.8635	0.936502	2.07059	0.445217	1.17249	0.710499	0.215012	0.198978	1.52512	0.533099	0.173783	0.847296	0.0635226	0.892163	0.489043
0.343001	-0.427754	0.0398393	1.89464	0.93406	2.07375	0.446612	1.19457	0.710757	0.223268	0.200801	1.56673	0.533308	0.180812	0.847373	0.0672125	0.892749	0.504616
0.3425	-0.421551	0.04209	1.92427	0.931614	2.07716	0.448033	1.21558	0.711025	0.231504	0.202671	1.60625	0.533525	0.187911	0.847454	0.0710034	0.893353	0.520015
0.342007	-0.414418	0.0443748	1.95248	0.929164	2.0809	0.449477	1.23563	0.711303	0.239846	0.204587	1.64366	0.533751	0.195078	0.84754	0.0749231	0.893974	0.535286
0.341523	-0.406306	0.046692	1.97923	0.926709	2.08493	0.450945	1.25479	0.711591	0.248254	0.206545	1.67911	0.533985	0.20238	0.847631	0.0788806	0.894614	0.550373
0.34105	-0.397259	0.0490399	2.00468	0.924249	2.08925	0.452435	1.27304	0.711888	0.256646	0.208544	1.71257	0.534228	0.209733	0.847726	0.0829872	0.895272	0.565312
0.340587	-0.387441	0.0514171	2.02892	0.921785	2.09394	0.453946	1.2905	0.712196	0.26508	0.210582	1.74421	0.534479	0.21719	0.847826	0.0871719	0.895947	0.580103
0.340136	-0.376814	0.0538222	2.05199	0.919314	2.09893	0.455477	1.30717	0.712513	0.273526	0.212656	1.77417	0.53474	0.224705	0.847931	0.0913665	0.896639	0.594745
0.339699	-0.365375	0.0562537	2.07395	0.916837	2.10423	0.457027	1.32309	0.71284	0.282069	0.214764	1.8024	0.535009	0.232337	0.848042	0.0957275	0.897349	0.609232
0.339275	-0.353263	0.0587105	2.09488	0.914354	2.10984	0.458595	1.33831	0.713178	0.290658	0.216904	1.82908	0.535287	0.240059	0.848157	0.100128	0.898075	0.623559
0.338866	-0.340464	0.0611914	2.11476	0.911864	2.11578	0.460181	1.35284	0.713525	0.299195	0.219075	1.85428	0.535575	0.247884	0.848278	0.104608	0.898818	0.637784
0.338473	-0.326953	0.063695	2.13371	0.909367	2.12203	0.461784	1.36674	0.713883	0.307844	0.221275	1.87806	0.535872	0.255844	0.848404	0.109173	0.899578	0.651878
0.338095	-0.312893	0.0662206	2.15178	0.906863	2.12859	0.463403	1.38005	0.714251	0.316574	0.223501	1.90045	0.536178	0.263854	0.848535	0.113763	0.900355	0.665783
0.337735	-0.29825	0.0687668	2.16902	0.90435	2.13549	0.464826	1.39118	0.714629	0.325317	0.225754	1.92157	0.536494	0.271965	0.848672	0.118475	0.901148	0.679532
0.337392	-0.283027	0.071333	2.18547	0.901829	2.1427	0.466048	1.40037	0.715018	0.334087	0.228031	1.94147	0.536819	0.280202	0.848814	0.123211	0.901956	0.693186
0.337068	-0.267303	0.073918	2.20117	0.8993	2.15015	0.467064	1.40767	0.715417	0.342913	0.23033	1.96025	0.537154	0.288547	0.848962	0.127996	0.902781	0.706725
0.336762	-0.251015	0.0765212	2.21616	0.896761	2.15789	0.467872	1.41336	0.715826	0.351775	0.232651	1.97795	0.537499	0.297033	0.849116	0.132877	0.903622	0.720107
0.336476	-0.23426	0.0791416	2.23047	0.894214	2.16596	0.468467	1.41756	0.716246	0.360709	0.234992	1.99456	0.537854	0.305583	0.849275	0.137806	0.904479	0.733322
0.33621	-0.217082	0.0817785	2.24414	0.891656	2.17427	0.46885	1.42005	0.716676	0.369715	0.237352	2.01023	0.538172	0.313103	0.849441	0.142757	0.905351	0.746421
0.335965	-0.199427	0.0844311	2.25721	0.889089	2.18276	0.4694	1.4236	0.717117	0.37872	0.23973	2.02499	0.538449	0.319593	0.849612	0.147752	0.906238	0.759435
0.33574	-0.1814	0.0870988	2.26972	0.886511	2.19153	0.47	1.42758	0.717569	0.387793	0.242125	2.03881	0.538682	0.325052	0.849789	0.152835	0.907141	0.772281
0.335537	-0.162926	0.0897809	2.2817	0.883923	2.2005	0.470819	1.43286	0.718031	0.39693	0.244536	2.05184	0.538869	0.329322	0.849972	0.157946	0.908058	0.785007
0.335356	-0.144068	0.0924768	2.29315	0.881325	2.20965	0.471859	1.43929	0.718505	0.406122	0.246961	2.06406	0.539009	0.332621	0.850161	0.163042	0.908991	0.797643
