Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
340  Points		380  Points		340  Points		320  Points		238  Points		345  Points		300  Points		234  Points		124  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353553	2435.27	0.00026741	0.101063	1.00201	2.54328	0.423228	1320.05	0.707107	20242.5	0.176785	377.072	0.530333	502.242	0.84645	3772.86	0.883892	876.412
0.353528	267.078	0.000557726	0.145831	0.999569	2.5447	0.423283	282.353	0.707112	582.732	0.176877	107.371	0.530342	237.349	0.846451	603.374	0.883922	404.162
0.353464	141.261	0.00095229	0.190344	0.997134	2.54615	0.423409	158.128	0.707126	295.627	0.177072	62.6614	0.530359	155.396	0.846454	327.908	0.883973	262.653
0.353361	96.0034	0.00144987	0.23455	0.994702	2.5476	0.423607	109.852	0.707149	198.055	0.177369	44.2938	0.530382	115.515	0.846459	225.129	0.884048	194.55
0.353219	72.6905	0.0020487	0.278355	0.992271	2.54907	0.423874	84.1911	0.707182	148.912	0.177766	34.2988	0.530413	91.9263	0.846465	171.405	0.884144	154.501
0.353041	58.4724	0.00274678	0.321693	0.989842	2.55055	0.42421	68.2759	0.707223	119.312	0.178263	28.0227	0.53045	76.3404	0.846473	138.383	0.884262	128.134
0.352826	48.8933	0.00354204	0.364519	0.987415	2.55205	0.424613	57.4447	0.707274	99.532	0.178858	23.7215	0.530494	65.2755	0.846484	116.029	0.884401	109.461
0.352578	41.9997	0.00443188	0.406761	0.98499	2.55356	0.425083	49.6001	0.707334	85.3803	0.179548	20.5942	0.530545	57.0141	0.846496	99.8941	0.884563	95.5446
0.352296	36.8	0.00541384	0.448386	0.982565	2.55508	0.425616	43.6588	0.707404	74.7545	0.180332	18.221	0.530604	50.6107	0.84651	87.699	0.884746	84.7732
0.351984	32.7373	0.00648494	0.489335	0.980142	2.55661	0.426212	39.0047	0.707482	66.4831	0.181207	16.3611	0.530669	45.502	0.846526	78.158	0.884951	76.1895
0.351643	29.4748	0.00764246	0.529584	0.97772	2.55816	0.426869	35.2617	0.70757	59.8619	0.18217	14.8662	0.530741	41.3316	0.846544	70.4898	0.885178	69.1888
0.351276	26.7969	0.00888324	0.569089	0.975299	2.55972	0.427583	32.1873	0.707667	54.442	0.183218	13.64	0.53082	37.8629	0.846565	64.1922	0.885425	63.3707
0.350884	24.5591	0.0102042	0.607824	0.972879	2.56129	0.428354	29.6177	0.707774	49.9238	0.184349	12.6172	0.530907	34.9325	0.846588	58.928	0.885694	58.4591
0.35047	22.6609	0.0116024	0.645774	0.970459	2.56287	0.429178	27.4388	0.707889	46.0998	0.18556	11.7521	0.531001	32.4244	0.846614	54.4621	0.885984	54.2577
0.350036	21.0303	0.0130745	0.682913	0.968039	2.56446	0.430054	25.5684	0.708014	42.8215	0.186846	11.0117	0.531102	30.2534	0.846642	50.6258	0.886295	50.6232
0.349584	19.6144	0.0146175	0.719239	0.96562	2.56606	0.43098	23.9456	0.708149	39.9799	0.188206	10.3715	0.53121	28.356	0.846672	47.2948	0.886627	47.4482
0.349116	18.3732	0.0162284	0.754736	0.9632	2.56767	0.431953	22.5248	0.708293	37.4934	0.189449	9.88077	0.531325	26.6835	0.846706	44.3754	0.886979	44.651
0.348635	17.2764	0.0179041	0.789401	0.96078	2.56929	0.43297	21.2706	0.708446	35.2994	0.190549	9.50416	0.531448	25.1983	0.846742	41.7958	0.887352	42.168
0.348143	16.3001	0.0196418	0.823239	0.958359	2.57092	0.434032	20.1558	0.708608	33.3492	0.191485	9.21803	0.531579	23.8707	0.846782	39.4999	0.887745	39.9494
0.347641	15.4254	0.0214385	0.856249	0.955938	2.57256	0.435134	19.1585	0.70878	31.6044	0.192243	9.00631	0.531717	22.6768	0.846824	37.4435	0.888158	37.9551
0.347132	14.6374	0.0232914	0.888435	0.953515	2.5742	0.436275	18.2612	0.708962	30.0342	0.192809	8.85817	0.531862	21.5974	0.84687	35.5909	0.888591	36.1528
0.346617	13.9238	0.0251978	0.919806	0.951091	2.57585	0.437454	17.4497	0.709153	28.6137	0.193175	8.76652	0.532015	20.617	0.84692	33.9133	0.889043	34.5162
0.346099	13.2745	0.0271553	0.950376	0.948665	2.57751	0.438668	16.7125	0.709353	27.3226	0.193708	8.63886	0.532176	19.7225	0.846973	32.387	0.889515	33.0236
0.345579	12.6813	0.0291613	0.980154	0.946238	2.57917	0.439916	16.0399	0.709563	26.1439	0.194294	8.50534	0.532345	18.9032	0.84703	30.9925	0.890007	31.6567
0.345058	12.1373	0.0312134	1.00915	0.943808	2.58084	0.441197	15.4238	0.709783	25.0637	0.195102	8.33195	0.532521	18.1499	0.84709	29.7135	0.890518	30.4006
0.344538	11.6367	0.0333093	1.03739	0.941375	2.58251	0.442508	14.8575	0.710012	24.0701	0.196144	8.12523	0.532706	17.4551	0.847154	28.5361	0.891047	29.2422
