Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
337  Points		377  Points		337  Points		319  Points		236  Points		344  Points		298  Points		230  Points		116  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353546	-0.0303019	0.000302225	0.259013	1.00027	2.08006	0.435355	0.0648947	0.707108	0.00771499	0.176814	0.117617	0.530332	0.00813492	0.870674	-0.0145573	0.883889	0.0414856
0.35351	-0.0425177	0.000607475	0.303145	0.997821	2.08004	0.435431	0.0906017	0.707117	0.0118935	0.176952	0.161077	0.530342	0.0115289	0.870657	-0.0263595	0.883938	0.0628659
0.353445	-0.0667874	0.00101675	0.390865	0.99537	2.08005	0.435568	0.141795	0.707136	0.0202542	0.177193	0.247656	0.530359	0.0183416	0.870612	-0.0494614	0.884037	0.105108
0.353353	-0.0906441	0.00152875	0.477315	0.992919	2.08023	0.435766	0.192545	0.707164	0.028626	0.177536	0.333364	0.530385	0.0251555	0.870541	-0.0714221	0.884185	0.146085
0.353232	-0.113968	0.00214179	0.562177	0.990467	2.08059	0.436022	0.242777	0.707203	0.03702	0.177979	0.417842	0.530419	0.0319717	0.870444	-0.0917594	0.884381	0.185266
0.353084	-0.136592	0.00285382	0.645257	0.988015	2.08115	0.436338	0.292337	0.707252	0.0453852	0.178521	0.500884	0.53046	0.0387927	0.870324	-0.110168	0.884622	0.222467
0.35291	-0.158403	0.00366267	0.726309	0.985562	2.08192	0.436711	0.341067	0.70731	0.053766	0.17916	0.582299	0.53051	0.045623	0.870184	-0.126552	0.884906	0.257537
0.352711	-0.179319	0.00456574	0.805137	0.983108	2.08286	0.437142	0.388867	0.707378	0.0621779	0.179893	0.661781	0.530568	0.0524723	0.870026	-0.140642	0.885229	0.290323
0.352487	-0.199252	0.0055604	0.881714	0.980652	2.08401	0.437628	0.43569	0.707457	0.0705789	0.180719	0.739153	0.530634	0.0593593	0.869853	-0.152563	0.88559	0.320959
0.352241	-0.218024	0.00664396	0.955839	0.978195	2.08536	0.438169	0.481433	0.707545	0.078958	0.181636	0.814283	0.530708	0.0662485	0.869667	-0.162415	0.885986	0.349492
0.351973	-0.235647	0.00781333	1.02741	0.975737	2.08697	0.438763	0.525973	0.707643	0.0873666	0.182639	0.887053	0.53079	0.0731422	0.86947	-0.170254	0.886414	0.376089
0.351685	-0.25207	0.00906558	1.09642	0.973276	2.0888	0.439408	0.569276	0.707751	0.0958342	0.183726	0.9573	0.53088	0.080118	0.869265	-0.176265	0.886872	0.400939
0.351379	-0.26719	0.0103976	1.16281	0.970814	2.09083	0.440104	0.611351	0.707869	0.104273	0.184895	1.02499	0.530979	0.0871117	0.869054	-0.180595	0.887359	0.424125
0.351056	-0.281025	0.0118063	1.22652	0.968348	2.09315	0.440849	0.65214	0.707997	0.112729	0.186142	1.09006	0.531085	0.0940677	0.86884	-0.183469	0.887872	0.445814
0.350717	-0.293533	0.0132886	1.2876	0.96588	2.09573	0.441642	0.691605	0.708134	0.121217	0.187464	1.15252	0.5312	0.101095	0.868622	-0.18497	0.888409	0.466268
0.350364	-0.304707	0.0148412	1.34609	0.963409	2.09854	0.442479	0.729739	0.708282	0.129696	0.188675	1.2049	0.531324	0.108192	0.868404	-0.185334	0.888971	0.485568
0.349999	-0.314529	0.0164613	1.402	0.960934	2.10161	0.443362	0.76653	0.70844	0.13816	0.18975	1.24786	0.531455	0.11528	0.868185	-0.184672	0.889554	0.503808
0.349622	-0.323042	0.0181458	1.45538	0.958455	2.10497	0.444286	0.802026	0.708608	0.146664	0.190665	1.28233	0.531595	0.122427	0.867968	-0.183054	0.890158	0.521171
0.349237	-0.330254	0.0198917	1.50632	0.955972	2.1086	0.445252	0.836251	0.708786	0.15525	0.191407	1.30902	0.531744	0.129614	0.867754	-0.180697	0.890782	0.537733
0.348844	-0.33618	0.0216962	1.55488	0.953485	2.11249	0.446257	0.869177	0.708974	0.163778	0.191962	1.32802	0.531901	0.136813	0.867542	-0.177594	0.891426	0.553572
0.348445	-0.340782	0.0235566	1.6011	0.950993	2.11669	0.447301	0.900825	0.709172	0.172339	0.192322	1.34007	0.532066	0.144104	0.867335	-0.173878	0.892087	0.568844
