Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
359  Points		393  Points		358  Points		318  Points		259  Points		345  Points		332  Points		260  Points		158  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.349232	1316.53	0.000482966	0.135731	1.00029	2.41054	0.353943	356.506	0.707107	966.841	0.176813	177.704	0.53033	3545.99	0.698524	3140.56	0.883886	801.904
0.348521	241.395	0.000854136	0.18032	0.997597	2.4109	0.355066	163.525	0.70711	370.24	0.176949	81.4122	0.530326	399.321	0.698543	498.628	0.883894	387.546
0.34731	132.445	0.00132863	0.224609	0.99491	2.41128	0.356475	106.416	0.707116	228.96	0.177186	52.8598	0.530314	211.569	0.698591	270.83	0.883908	255.52
0.345934	91.016	0.00190481	0.268517	0.992229	2.41167	0.357999	79.0574	0.707124	165.723	0.177524	39.1839	0.530296	143.903	0.698668	185.917	0.883927	190.593
0.344502	69.1867	0.00258078	0.311978	0.989555	2.41208	0.359584	63.0091	0.707135	129.859	0.17796	31.1716	0.530271	109.028	0.698774	141.553	0.883952	151.979
0.343054	55.7102	0.00335449	0.354942	0.986886	2.4125	0.361207	52.46	0.707149	106.757	0.178493	25.9153	0.530239	87.7572	0.698907	114.294	0.883983	126.377
0.341604	46.5633	0.00422354	0.397348	0.984224	2.41295	0.362857	44.9978	0.707165	90.634	0.179122	22.2068	0.530201	73.4286	0.699069	95.8484	0.884019	108.159
0.340161	39.9492	0.00518522	0.439133	0.981568	2.41341	0.36453	39.4411	0.707184	78.7428	0.179844	19.454	0.530155	63.1202	0.699259	82.5377	0.884061	94.5337
0.338729	34.9445	0.00623703	0.480275	0.978918	2.41389	0.366223	35.1431	0.707206	69.6107	0.180657	17.3324	0.530104	55.348	0.699477	72.4808	0.884109	83.9584
0.337311	31.0261	0.00737588	0.520717	0.976275	2.41439	0.367933	31.7199	0.707231	62.3773	0.181558	15.6494	0.530046	49.2784	0.699723	64.6155	0.884163	75.5124
0.335909	27.8754	0.00859888	0.560429	0.973638	2.4149	0.369658	28.9295	0.707259	56.5063	0.182545	14.2835	0.529983	44.407	0.699997	58.2964	0.884222	68.6117
0.334524	25.2874	0.00990299	0.599386	0.971007	2.41544	0.371399	26.6113	0.707289	51.6459	0.183615	13.1542	0.529913	40.4107	0.700297	53.109	0.884287	62.8677
0.333157	23.124	0.0112851	0.63756	0.968383	2.41599	0.373154	24.6551	0.707323	47.5559	0.184765	12.2061	0.529838	37.0732	0.700626	48.7746	0.884359	58.0122
0.331808	21.289	0.0127421	0.67494	0.965766	2.41657	0.374922	22.9824	0.70736	44.0667	0.185991	11.3996	0.529758	34.2438	0.700981	45.0992	0.884436	53.8539
0.330479	19.7131	0.014271	0.711506	0.963155	2.41716	0.376702	21.5357	0.707399	41.055	0.187291	10.7059	0.529673	31.8146	0.701362	41.9435	0.884519	50.2528
0.329171	18.3454	0.0158686	0.747252	0.96055	2.41778	0.378495	20.2724	0.707442	38.4291	0.188662	10.1037	0.529582	29.7064	0.70177	39.2048	0.884608	47.104
0.327883	17.1474	0.017532	0.782172	0.957953	2.41841	0.3803	19.1597	0.707488	36.1193	0.1901	9.57627	0.529488	27.8594	0.702204	36.8059	0.884703	44.3273
0.326616	16.0895	0.0192581	0.816265	0.955362	2.41907	0.382116	18.1722	0.707537	34.0718	0.191603	9.11106	0.529389	26.2278	0.702664	34.6873	0.884804	41.8606
0.325371	15.1487	0.0210442	0.849535	0.952778	2.41975	0.383943	17.2901	0.70759	32.2444	0.193166	8.69797	0.529287	24.7761	0.703149	32.8028	0.884911	39.6547
0.324148	14.3067	0.0228875	0.881984	0.950201	2.42045	0.385781	16.4973	0.707646	30.6035	0.194788	8.32901	0.529181	23.4761	0.703659	31.1159	0.885025	37.6703
0.322947	13.549	0.0247852	0.913622	0.94763	2.42117	0.387629	15.781	0.707706	29.1218	0.196247	8.03838	0.529072	22.3051	0.704194	29.5971	0.885145	35.8758
0.32177	12.8636	0.0267348	0.944457	0.945067	2.42191	0.389487	15.1307	0.707769	27.7773	0.197522	7.81053	0.528961	21.2449	0.704753	28.2227	0.885271	34.2452
