Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
349  Points		387  Points		350  Points		320  Points		246  Points		346  Points		314  Points		249  Points		143  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.353492	306.136	0.000152782	0.0764078	1.00116	2.46988	0.384655	554.654	0.707108	900.389	0.176788	319.941	0.53033	20757.6	0.769254	2943	0.883887	874.112
0.353304	151.425	0.000385496	0.121299	0.99865	2.47086	0.384829	205.569	0.707116	360.066	0.176887	102.183	0.530331	440.452	0.769267	534.252	0.883901	403.664
0.352995	100.519	0.000723097	0.165978	0.996141	2.47186	0.385158	126.26	0.70713	225.032	0.177088	60.8636	0.530334	222.589	0.769297	293.804	0.883924	262.432
0.352574	75.1721	0.0011643	0.210349	0.993639	2.47288	0.385636	91.1876	0.707151	163.659	0.17739	43.3918	0.530338	148.926	0.769345	202.624	0.883957	194.417
0.352052	59.9878	0.00170784	0.254386	0.991141	2.47392	0.386251	71.4281	0.707178	128.592	0.177792	33.7584	0.530345	111.897	0.769411	154.642	0.884001	154.404
0.351442	49.8694	0.00235179	0.297992	0.98865	2.47498	0.386992	58.7592	0.707212	105.903	0.178293	27.6633	0.530353	89.6153	0.769494	125.041	0.884054	128.054
0.350754	42.641	0.00309416	0.341118	0.986163	2.47606	0.387846	49.9507	0.707252	90.0223	0.178891	23.4653	0.530363	74.7346	0.769595	104.957	0.884117	109.39
0.350003	37.2174	0.00393256	0.383697	0.983682	2.47716	0.388802	43.4751	0.707299	78.285	0.179584	20.4023	0.530375	64.0927	0.769713	90.4378	0.88419	95.4771
0.349197	32.9967	0.00486447	0.425676	0.981207	2.47829	0.389848	38.5164	0.707352	69.2571	0.180369	18.0719	0.530389	56.1042	0.769849	79.4521	0.884274	84.7064
0.348347	29.6181	0.00588723	0.467012	0.978736	2.47943	0.390973	34.5991	0.707412	62.0976	0.181245	16.2418	0.530405	49.8869	0.770002	70.8505	0.884367	76.1218
0.347462	26.8522	0.00699794	0.507661	0.976272	2.48059	0.39217	31.4274	0.707479	56.2811	0.182208	14.7684	0.530424	44.9106	0.770172	63.9333	0.88447	69.1193
0.34655	24.5461	0.00819375	0.547594	0.973812	2.48177	0.393429	28.8076	0.707552	51.4622	0.183256	13.5582	0.530444	40.8374	0.77036	58.2502	0.884584	63.2985
0.345616	22.594	0.00947156	0.586776	0.971358	2.48297	0.394745	26.6079	0.707632	47.4047	0.184385	12.5477	0.530467	37.442	0.770564	53.4983	0.884708	58.3838
0.344668	20.9202	0.0108282	0.62518	0.968909	2.4842	0.396109	24.735	0.707719	43.9414	0.185593	11.6922	0.530492	34.5683	0.770786	49.4663	0.884841	54.179
0.343709	19.4693	0.0122607	0.662785	0.966465	2.48544	0.397519	23.1214	0.707812	40.9507	0.186877	10.9594	0.53052	32.1046	0.771024	46.0023	0.884986	50.5407
0.342743	18.1997	0.0137659	0.699584	0.964027	2.48671	0.398968	21.7171	0.707913	38.3422	0.188233	10.3253	0.53055	29.9691	0.771279	42.9944	0.88514	47.3619
0.341776	17.0795	0.0153407	0.735562	0.961593	2.48799	0.400454	20.4839	0.70802	36.0471	0.189659	9.77182	0.530583	28.1004	0.77155	40.3582	0.885305	44.5608
