Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3		Asym4	
331  Points		374  Points		331  Points		316  Points		230  Points		344  Points		293  Points		218  Points		93  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.353551	-0.0119374	0.000150063	0.196085	1.00042	2.20286	0.46426	0.0485254	0.707111	0.0130603	0.176797	0.0985883	0.53033	0.00451228	0.883883	-0.00258486	0.928493	0.0135146
0.353537	-0.0174968	0.000381152	0.240555	0.997828	2.20561	0.464317	0.0673387	0.707126	0.0178031	0.176913	0.142229	0.530335	0.00878313	0.88388	-0.00500914	0.928509	0.0249551
0.35351	-0.0285352	0.000717056	0.329065	0.995226	2.21122	0.464419	0.104956	0.707153	0.0273438	0.177132	0.229205	0.530351	0.0173477	0.883872	-0.00979173	0.928552	0.0478507
0.35347	-0.039406	0.00115677	0.416474	0.992616	2.21703	0.464565	0.14247	0.707191	0.0369039	0.177453	0.315414	0.530376	0.0259074	0.883857	-0.0144497	0.928621	0.0707171
0.353417	-0.050088	0.00169869	0.502413	0.99	2.22306	0.464755	0.179705	0.70724	0.0464294	0.177876	0.400453	0.530412	0.0345307	0.883838	-0.0190781	0.928718	0.0934518
0.353352	-0.060539	0.00234096	0.586766	0.987376	2.22927	0.464988	0.216675	0.7073	0.0559588	0.178397	0.484105	0.530458	0.0431348	0.883812	-0.0235743	0.928842	0.115997
0.353274	-0.0706743	0.00308171	0.669265	0.984746	2.23569	0.465265	0.253408	0.707372	0.0654961	0.179017	0.566155	0.530514	0.0517005	0.883782	-0.027879	0.928992	0.138454
0.353185	-0.0804714	0.00391844	0.74967	0.982107	2.24231	0.465585	0.28974	0.707455	0.0750492	0.179732	0.646321	0.53058	0.0603356	0.883747	-0.032094	0.929168	0.160737
0.353085	-0.0898848	0.0048487	0.827862	0.97946	2.24909	0.465948	0.325637	0.707549	0.084634	0.18054	0.724475	0.530656	0.0689634	0.883706	-0.0360562	0.92937	0.182745
0.352973	-0.0988239	0.00586973	0.903679	0.976806	2.25606	0.466353	0.361103	0.707654	0.0942089	0.181439	0.800362	0.530742	0.0775764	0.883662	-0.0398058	0.929599	0.204568
0.352852	-0.107327	0.00697869	0.977018	0.974143	2.26312	0.466799	0.396147	0.707771	0.103764	0.182426	0.873913	0.530839	0.086233	0.883613	-0.0433499	0.929853	0.226169
0.35272	-0.115325	0.00817258	1.04782	0.971471	2.27035	0.467287	0.430638	0.707899	0.113353	0.183499	0.944991	0.530945	0.0949037	0.88356	-0.0465564	0.930132	0.247471
0.35258	-0.122751	0.00944843	1.11603	0.968792	2.27771	0.467814	0.464537	0.708038	0.122935	0.184654	1.01346	0.531062	0.103529	0.883503	-0.0495268	0.930436	0.268468
0.352431	-0.129619	0.0108031	1.18155	0.966103	2.28519	0.468382	0.497912	0.708188	0.132505	0.185888	1.07944	0.531189	0.112211	0.883443	-0.052245	0.930765	0.289148
0.352275	-0.135885	0.0122334	1.24448	0.963405	2.29273	0.468988	0.530677	0.70835	0.142124	0.187025	1.13485	0.531327	0.120932	0.88338	-0.0546785	0.931117	0.309562
0.352111	-0.141533	0.0137363	1.30478	0.960699	2.30036	0.469632	0.562808	0.708523	0.151767	0.188039	1.18045	0.531474	0.129658	0.883314	-0.0567624	0.931494	0.329661
0.351941	-0.146529	0.0153088	1.36241	0.957983	2.30806	0.470314	0.594259	0.708708	0.161385	0.188907	1.21704	0.531632	0.138393	0.883246	-0.0585131	0.931894	0.349353
0.351765	-0.150882	0.0169476	1.41752	0.955259	2.31577	0.471033	0.62508	0.708904	0.171026	0.189612	1.24532	0.531801	0.147149	0.883176	-0.0599637	0.932318	0.368742
0.351585	-0.154535	0.0186499	1.47018	0.952525	2.3235	0.471788	0.655229	0.709111	0.180714	0.19014	1.26563	0.531979	0.155945	0.883105	-0.0611071	0.932764	0.387816
0.351401	-0.157519	0.0204128	1.52034	0.949782	2.33127	0.472578	0.68469	0.70933	0.190348	0.190483	1.27846	0.532168	0.164748	0.883032	-0.0619291	0.933232	0.406556
0.351214	-0.159824	0.0222334	1.56815	0.94703	2.33905	0.473402	0.713438	0.70956	0.200021	0.190982	1.29674	0.532368	0.173564	0.882959	-0.0624011	0.933722	0.42492
0.351025	-0.161433	0.024109	1.61367	0.944269	2.34677	0.474259	0.741491	0.709801	0.209773	0.191532	1.31616	0.532577	0.182408	0.882885	-0.0626128	0.934233	0.442898
0.350833	-0.162379	0.0260368	1.65696	0.941499	2.35446	0.475149	0.768885	0.710054	0.219463	0.192293	1.34205	0.532797	0.191307	0.882811	-0.0624502	0.934766	0.460617
0.350642	-0.162586	0.0280145	1.69821	0.938719	2.36207	0.476071	0.795548	0.710319	0.229174	0.193276	1.37399	0.533028	0.200241	0.882738	-0.0619785	0.935319	0.477964
0.35045	-0.162122	0.0300395	1.73741	0.935931	2.36966	0.477024	0.821554	0.710594	0.238929	0.194495	1.4113	0.533269	0.209175	0.882665	-0.0612548	0.935892	0.494932
0.35026	-0.160975	0.0321096	1.77466	0.933134	2.37716	0.478008	0.846834	0.710882	0.248697	0.195967	1.45335	0.533521	0.218107	0.882593	-0.0601736	0.936486	0.511658
0.350071	-0.159119	0.0342224	1.81011	0.930328	2.38454	0.47902	0.871392	0.711181	0.258493	0.197707	1.49944	0.533784	0.22711	0.882523	-0.058817	0.937098	0.528043
0.349885	-0.156579	0.0363761	1.84375	0.927514	2.39183	0.480062	0.895312	0.711491	0.268269	0.199501	1.54329	0.534056	0.236178	0.882455	-0.0572025	0.93773	0.544042
