Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
479  Points		492  Points		480  Points		270  Points		136  Points		409  Points		154  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.310274	1.14272	0.128682	2.24369	0.303764	1.18384	0.54694	6.91569	0.618009	6.89172	0.469697	4.85435	0.614668	5.176
0.311338	1.14033	0.130773	2.24324	0.304862	1.1731	0.553363	6.87095	0.624447	6.92792	0.472455	4.78205	0.619525	5.25084
0.312399	1.13894	0.132862	2.24279	0.30595	1.16414	0.559743	6.823	0.630918	6.96348	0.475734	4.69376	0.624452	5.32472
0.31346	1.13834	0.134952	2.24242	0.307031	1.15677	0.566077	6.772	0.637423	6.99835	0.479503	4.58914	0.629447	5.39726
0.31452	1.13853	0.137041	2.24202	0.308106	1.15088	0.572362	6.71804	0.643959	7.03249	0.483722	4.46811	0.634509	5.46806
0.315581	1.13944	0.13913	2.24163	0.309175	1.14626	0.578595	6.66117	0.650527	7.06583	0.487829	4.34659	0.639636	5.53672
0.316644	1.14096	0.141218	2.24129	0.310242	1.14277	0.584774	6.60149	0.657125	7.09831	0.491822	4.22504	0.644826	5.60293
0.317707	1.14304	0.143306	2.24094	0.311305	1.14041	0.590896	6.53918	0.663754	7.12979	0.495702	4.10402	0.650077	5.66635
0.318773	1.14566	0.145394	2.24062	0.312367	1.13897	0.596959	6.47432	0.670411	7.16024	0.499469	3.98404	0.655385	5.72676
0.319842	1.14879	0.147481	2.24031	0.313427	1.13832	0.602961	6.40693	0.677096	7.18957	0.503125	3.86557	0.660748	5.78392
0.320914	1.15227	0.149568	2.23997	0.314488	1.13851	0.608898	6.33726	0.683808	7.21761	0.506672	3.74902	0.666163	5.83768
0.321989	1.15614	0.151655	2.23966	0.315549	1.13941	0.614769	6.26538	0.690545	7.24433	0.510111	3.63482	0.671626	5.88785
0.323068	1.16043	0.153742	2.23943	0.316611	1.14089	0.620573	6.19135	0.697307	7.26964	0.513445	3.52334	0.677134	5.93428
0.324152	1.165	0.155828	2.23913	0.317675	1.14298	0.626306	6.11535	0.704091	7.29345	0.516677	3.41479	0.682684	5.97705
0.325239	1.16982	0.157914	2.23887	0.318741	1.1456	0.631968	6.03748	0.710897	7.31558	0.519808	3.3094	0.688272	6.01607
0.326332	1.1749	0.16	2.23863	0.319809	1.14867	0.636842	5.96827	0.717723	7.33597	0.522843	3.20744	0.693894	6.05128
0.327429	1.18024	0.162085	2.23836	0.320881	1.15218	0.640952	5.90838	0.724567	7.35456	0.525785	3.10904	0.699547	6.08272
0.328531	1.1858	0.164171	2.23812	0.321956	1.15602	0.64432	5.85811	0.731428	7.37122	0.528637	3.01421	0.705228	6.11038
0.329638	1.19156	0.166256	2.23789	0.323035	1.16025	0.646962	5.81793	0.738303	7.38587	0.531402	2.92314	0.710933	6.13436
0.330751	1.19745	0.168341	2.2377	0.324118	1.16486	0.648892	5.78829	0.74519	7.39833	0.534084	2.83579	0.716659	6.15469
0.33187	1.20352	0.170426	2.2375	0.325206	1.16965	0.650123	5.76926	0.752089	7.40859	0.536686	2.75208	0.722402	6.17141
0.332994	1.20972	0.17251	2.23728	0.326298	1.17476	0.651885	5.74157	0.758995	7.41659	0.539212	2.67211	0.728159	6.18463
0.334124	1.21604	0.174595	2.23707	0.327395	1.18009	0.653791	5.71132	0.765909	7.4222	0.541665	2.59572	0.733926	6.19438
0.335113	1.22164	0.176679	2.23689	0.328497	1.18562	0.656366	5.67018	0.772826	7.42527	0.544049	2.52288	0.739701	6.20075
0.33596	1.22649	0.178763	2.23669	0.329604	1.19138	0.659596	5.61763	0.779745	7.42572	0.546366	2.45351	0.745481	6.20384
0.336664	1.23053	0.180847	2.23651	0.330717	1.19727	0.663462	5.55352	0.786663	7.42352	0.548621	2.38743	0.751262	6.20365
0.337221	1.23374	0.18293	2.23635	0.331835	1.20332	0.66794	5.47774	0.793578	7.41862	0.550815	2.32462	0.757041	6.20033
0.337632	1.2361	0.185014	2.2362	0.332959	1.20954	0.673003	5.39003	0.800487	7.41088	0.552952	2.26495	0.762815	6.19398
0.337895	1.23759	0.187097	2.23605	0.334089	1.21587	0.677984	5.30165	0.807387	7.40021	0.555035	2.20823	0.768583	6.18458
0.338275	1.23981	0.18918	2.23586	0.335225	1.22229	0.682882	5.21281	0.814276	7.38658	0.557067	2.15442	0.77434	6.17222
0.338688	1.24221	0.191263	2.2357	0.336367	1.2288	0.687698	5.12361	0.821151	7.37001	0.55905	2.10334	0.780084	6.15703
0.339251	1.24545	0.193346	2.23554	0.337514	1.23542	0.69243	5.03418	0.828009	7.35042	0.560986	2.05492	0.785812	6.13902
0.339965	1.24963	0.195429	2.23543	0.338669	1.2421	0.697078	4.94472	0.834848	7.32778	0.562879	2.00902	0.791523	6.11824
0.340831	1.25469	0.197512	2.2353	0.339829	1.24885	0.701643	4.85531	0.841664	7.30222	0.56473	1.96546	0.797213	6.09484
