Sym0		Asym0		Sym1		Sym2		Asym1	
475  Points		491  Points		475  Points		237  Points		400  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00805466	9.09618	0.000663385	0.2943	0.0064676	9.09632	0.279517	952.854	0.13976	1019.99
0.0165278	9.09524	0.00131118	0.411568	0.0149412	9.09545	0.279654	228.281	0.140102	131.093
0.0249973	9.0936	0.00216003	0.524598	0.0234115	9.09395	0.279958	129.806	0.140967	70.4688
0.0334612	9.09127	0.00319403	0.632581	0.0318766	9.09175	0.280427	90.7992	0.142343	48.5465
0.0419175	9.08825	0.00439521	0.734875	0.0403345	9.08887	0.281057	69.9125	0.144215	37.3246
0.0503642	9.0845	0.00574501	0.831094	0.0487831	9.08525	0.281844	56.9172	0.146558	30.5617
0.0587991	9.08	0.00722489	0.921038	0.0572204	9.0809	0.28278	48.0631	0.149348	26.077
0.0672197	9.07471	0.00881722	1.0047	0.0656439	9.07576	0.28386	41.6509	0.152556	22.9101
0.0756236	9.0686	0.0105057	1.0822	0.0740511	9.06981	0.285074	36.7984	0.156151	20.5717
0.0840078	9.0616	0.0122752	1.15375	0.0824393	9.06298	0.286413	33.0022	0.160105	18.7867
0.0923696	9.05367	0.0141127	1.21966	0.0908055	9.05523	0.287868	29.9541	0.164389	17.3884
0.100705	9.04473	0.0160067	1.28025	0.0991464	9.04648	0.289427	27.4547	0.168974	16.2699
0.109011	9.03471	0.0179472	1.33591	0.107458	9.03667	0.29108	25.3694	0.173834	15.36
0.117283	9.02351	0.0199257	1.38699	0.115737	9.0257	0.292816	23.604	0.178945	14.6089
0.125517	9.01102	0.0219351	1.43387	0.123978	9.01346	0.294625	22.0907	0.184283	13.9812
0.133706	8.99713	0.0237067	1.47157	0.132176	8.99985	0.296497	20.7795	0.189827	13.451
0.141844	8.98169	0.0252292	1.50157	0.140324	8.98471	0.298424	19.6325	0.195558	12.9989
0.149926	8.96455	0.0264955	1.52499	0.148417	8.96789	0.300399	18.6211	0.201458	12.6102
0.157942	8.94549	0.0275008	1.54267	0.156446	8.94922	0.302417	17.7227	0.207511	12.2733
